insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
ZS501;ZS;Miquelon-Langlade;495;269;261;60;89;42;27;9;6;18;2;4;2;2;0;226;3;22.99;34.1;16.09;10.34;3.45;2.3;6.9;0.77;1.53;0.77;0.77;0;45.66;1.15
ZS502;ZS;Saint-Pierre;4471;2459;2371;418;844;431;234;70;48;199;34;60;26;7;0;2012;23;17.63;35.6;18.18;9.87;2.95;2.02;8.39;1.43;2.53;1.1;0.3;0;45;0.97
