insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
78003;78;Ablis;2310;1958;1911;433;328;523;274;151;9;131;22;22;12;6;0;352;11;22.66;17.16;27.37;14.34;7.9;0.47;6.86;1.15;1.15;0.63;0.31;0;15.24;0.58
78005;78;Achères;13156;10121;9877;1616;2641;2634;1355;475;66;749;156;108;58;19;0;3035;78;16.36;26.74;26.67;13.72;4.81;0.67;7.58;1.58;1.09;0.59;0.19;0;23.07;0.79
78006;78;Adainville;620;550;536;113;46;124;188;25;3;25;3;4;5;0;0;70;3;21.08;8.58;23.13;35.07;4.66;0.56;4.66;0.56;0.75;0.93;0;0;11.29;0.56
78007;78;Aigremont;839;718;703;63;38;271;288;16;1;22;1;2;1;0;0;121;2;8.96;5.41;38.55;40.97;2.28;0.14;3.13;0.14;0.28;0.14;0;0;14.42;0.28
78009;78;Allainville;219;181;174;55;30;25;39;7;1;5;1;5;6;0;0;38;4;31.61;17.24;14.37;22.41;4.02;0.57;2.87;0.57;2.87;3.45;0;0;17.35;2.3
78010;78;Les Alluets-le-Roi;937;826;818;115;80;228;324;33;1;26;5;5;1;0;0;111;2;14.06;9.78;27.87;39.61;4.03;0.12;3.18;0.61;0.61;0.12;0;0;11.85;0.24
78013;78;Andelu;322;289;284;46;49;71;84;14;4;7;8;1;0;0;0;33;0;16.2;17.25;25;29.58;4.93;1.41;2.46;2.82;0.35;0;0;0;10.25;0
78015;78;Andrésy;9204;7411;7250;976;1269;2241;1648;392;53;495;79;57;31;9;0;1793;45;13.46;17.5;30.91;22.73;5.41;0.73;6.83;1.09;0.79;0.43;0.12;0;19.48;0.62
78020;78;Arnouville-lès-Mantes;706;619;608;142;65;128;192;42;3;28;6;0;2;0;0;87;4;23.36;10.69;21.05;31.58;6.91;0.49;4.61;0.99;0;0.33;0;0;12.32;0.66
78029;78;Aubergenville;7034;5404;5257;1201;1151;1223;836;306;47;295;82;60;46;10;0;1630;52;22.85;21.89;23.26;15.9;5.82;0.89;5.61;1.56;1.14;0.88;0.19;0;23.17;0.99
78030;78;Auffargis;1642;1385;1364;162;185;422;398;63;13;91;16;7;4;3;0;257;7;11.88;13.56;30.94;29.18;4.62;0.95;6.67;1.17;0.51;0.29;0.22;0;15.65;0.51
78031;78;Auffreville-Brasseuil;440;372;367;94;46;67;110;21;2;16;6;4;1;0;0;68;1;25.61;12.53;18.26;29.97;5.72;0.54;4.36;1.63;1.09;0.27;0;0;15.45;0.27
78033;78;Aulnay-sur-Mauldre;846;745;723;188;125;138;166;41;8;40;8;6;3;0;0;101;5;26;17.29;19.09;22.96;5.67;1.11;5.53;1.11;0.83;0.41;0;0;11.94;0.69
78034;78;Auteuil;722;647;637;111;72;181;183;32;5;39;11;3;0;0;0;75;3;17.43;11.3;28.41;28.73;5.02;0.78;6.12;1.73;0.47;0;0;0;10.39;0.47
78036;78;Autouillet;376;331;325;30;54;109;86;19;1;16;5;4;1;0;0;45;1;9.23;16.62;33.54;26.46;5.85;0.31;4.92;1.54;1.23;0.31;0;0;11.97;0.31
78043;78;Bailly;3296;2600;2560;177;191;761;1217;58;20;105;12;14;2;3;0;696;9;6.91;7.46;29.73;47.54;2.27;0.78;4.1;0.47;0.55;0.08;0.12;0;21.12;0.35
78048;78;Bazainville;1178;1003;990;169;135;275;272;54;8;61;7;5;3;1;0;175;2;17.07;13.64;27.78;27.47;5.45;0.81;6.16;0.71;0.51;0.3;0.1;0;14.86;0.2
78049;78;Bazemont;1278;1068;1047;149;106;303;351;49;7;54;17;7;3;1;0;210;4;14.23;10.12;28.94;33.52;4.68;0.67;5.16;1.62;0.67;0.29;0.1;0;16.43;0.38
78050;78;Bazoches-sur-Guyonne;489;438;432;40;53;112;182;10;2;29;4;0;0;0;0;51;1;9.26;12.27;25.93;42.13;2.31;0.46;6.71;0.93;0;0;0;0;10.43;0.23
78053;78;Béhoust;383;339;332;49;45;85;117;14;2;15;1;1;1;2;0;44;1;14.76;13.55;25.6;35.24;4.22;0.6;4.52;0.3;0.3;0.3;0.6;0;11.49;0.3
78057;78;Bennecourt;1302;1078;1052;251;209;245;197;66;10;50;13;6;5;0;0;224;6;23.86;19.87;23.29;18.73;6.27;0.95;4.75;1.24;0.57;0.48;0;0;17.2;0.57
78062;78;Beynes;5841;4874;4769;796;883;1294;971;333;35;307;66;46;25;13;0;967;22;16.69;18.52;27.13;20.36;6.98;0.73;6.44;1.38;0.96;0.52;0.27;0;16.56;0.46
78068;78;Blaru;731;642;633;173;96;129;163;30;5;27;0;5;5;0;0;89;3;27.33;15.17;20.38;25.75;4.74;0.79;4.27;0;0.79;0.79;0;0;12.18;0.47
78070;78;Boinville-en-Mantois;238;208;204;68;21;28;47;20;1;13;3;1;1;1;0;30;1;33.33;10.29;13.73;23.04;9.8;0.49;6.37;1.47;0.49;0.49;0.49;0;12.61;0.49
78071;78;Boinville-le-Gaillard;443;373;366;99;52;88;61;34;3;25;3;1;0;0;0;70;3;27.05;14.21;24.04;16.67;9.29;0.82;6.83;0.82;0.27;0;0;0;15.8;0.82
78072;78;Boinvilliers;223;199;198;41;20;47;62;5;6;7;6;3;1;0;0;24;0;20.71;10.1;23.74;31.31;2.53;3.03;3.54;3.03;1.52;0.51;0;0;10.76;0
