insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
66001;66;L'Albère;73;61;60;9;15;7;23;0;3;0;2;1;0;0;0;12;0;15;25;11.67;38.33;0;5;0;3.33;1.67;0;0;0;16.44;0
66002;66;Alenya;2655;2177;2135;666;485;390;333;93;31;92;13;23;7;2;0;478;13;31.19;22.72;18.27;15.6;4.36;1.45;4.31;0.61;1.08;0.33;0.09;0;18;0.61
66003;66;Amélie-les-Bains-Palalda;3141;2349;2288;739;425;383;395;90;50;136;17;32;17;4;0;792;28;32.3;18.58;16.74;17.26;3.93;2.19;5.94;0.74;1.4;0.74;0.17;0;25.21;1.22
66004;66;Les Angles;709;514;500;113;76;110;157;15;9;13;1;6;0;0;0;195;5;22.6;15.2;22;31.4;3;1.8;2.6;0.2;1.2;0;0;0;27.5;1
66005;66;Angoustrine-Villeneuve-des-Escaldes;448;350;341;65;96;87;46;9;13;15;1;4;5;0;0;98;8;19.06;28.15;25.51;13.49;2.64;3.81;4.4;0.29;1.17;1.47;0;0;21.88;2.35
66006;66;Ansignan;140;118;111;28;22;30;9;5;2;9;0;5;0;1;0;22;2;25.23;19.82;27.03;8.11;4.5;1.8;8.11;0;4.5;0;0.9;0;15.71;1.8
66007;66;Arboussols;104;84;79;21;23;15;10;1;3;3;0;2;1;0;0;20;1;26.58;29.11;18.99;12.66;1.27;3.8;3.8;0;2.53;1.27;0;0;19.23;1.27
66008;66;Argelès-sur-Mer;9920;7824;7602;2297;1387;1489;1471;300;96;387;51;84;31;9;0;2096;74;30.22;18.25;19.59;19.35;3.95;1.26;5.09;0.67;1.1;0.41;0.12;0;21.13;0.97
66009;66;Arles-sur-Tech;2030;1546;1496;381;394;304;184;55;31;88;21;26;10;2;0;484;17;25.47;26.34;20.32;12.3;3.68;2.07;5.88;1.4;1.74;0.67;0.13;0;23.84;1.14
66010;66;Ayguatébia-Talau;69;57;55;14;13;11;10;2;1;0;4;0;0;0;0;12;1;25.45;23.64;20;18.18;3.64;1.82;0;7.27;0;0;0;0;17.39;1.82
66011;66;Bages;3227;2585;2525;821;562;440;371;81;41;131;27;31;15;5;0;642;11;32.51;22.26;17.43;14.69;3.21;1.62;5.19;1.07;1.23;0.59;0.2;0;19.89;0.44
66012;66;Baho;2522;2174;2125;776;362;350;333;86;47;104;20;33;8;6;0;348;48;36.52;17.04;16.47;15.67;4.05;2.21;4.89;0.94;1.55;0.38;0.28;0;13.8;2.26
66013;66;Baillestavy;89;74;72;9;27;10;4;1;1;19;0;1;0;0;0;15;2;12.5;37.5;13.89;5.56;1.39;1.39;26.39;0;1.39;0;0;0;16.85;2.78
66014;66;Baixas;2050;1632;1595;538;330;244;258;67;36;71;16;29;6;0;0;418;10;33.73;20.69;15.3;16.18;4.2;2.26;4.45;1;1.82;0.38;0;0;20.39;0.63
66015;66;Banyuls-dels-Aspres;960;814;798;229;174;131;133;38;19;52;5;9;7;1;0;146;5;28.7;21.8;16.42;16.67;4.76;2.38;6.52;0.63;1.13;0.88;0.13;0;15.21;0.63
66016;66;Banyuls-sur-Mer;3631;2950;2867;664;610;594;568;105;73;167;23;34;21;8;0;681;25;23.16;21.28;20.72;19.81;3.66;2.55;5.82;0.8;1.19;0.73;0.28;0;18.76;0.87
66017;66;Le Barcarès;5213;4062;3972;1556;614;588;798;171;51;114;19;32;22;7;0;1151;37;39.17;15.46;14.8;20.09;4.31;1.28;2.87;0.48;0.81;0.55;0.18;0;22.08;0.93
66018;66;La Bastide;60;47;45;14;10;13;4;2;0;2;0;0;0;0;0;13;1;31.11;22.22;28.89;8.89;4.44;0;4.44;0;0;0;0;0;21.67;2.22
66019;66;Bélesta;193;162;156;50;47;25;15;2;1;11;2;2;1;0;0;31;0;32.05;30.13;16.03;9.62;1.28;0.64;7.05;1.28;1.28;0.64;0;0;16.06;0
66020;66;Bolquère;682;534;518;90;110;116;120;32;14;28;2;4;1;1;0;148;2;17.37;21.24;22.39;23.17;6.18;2.7;5.41;0.39;0.77;0.19;0.19;0;21.7;0.39
66021;66;Bompas;5926;4720;4595;1581;866;847;727;163;64;192;42;73;33;7;0;1206;37;34.41;18.85;18.43;15.82;3.55;1.39;4.18;0.91;1.59;0.72;0.15;0;20.35;0.81
66022;66;Boule-d'Amont;51;28;28;4;6;5;4;3;1;3;0;2;0;0;0;23;0;14.29;21.43;17.86;14.29;10.71;3.57;10.71;0;7.14;0;0;0;45.1;0
66023;66;Bouleternère;691;580;560;167;145;105;51;21;15;42;3;9;1;1;0;111;14;29.82;25.89;18.75;9.11;3.75;2.68;7.5;0.54;1.61;0.18;0.18;0;16.06;2.5
