insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
84001;84;Althen-des-Paluds;2093;1798;1742;547;283;341;362;78;22;73;10;12;8;6;0;295;13;31.4;16.25;19.58;20.78;4.48;1.26;4.19;0.57;0.69;0.46;0.34;0;14.09;0.75
84002;84;Ansouis;879;737;707;155;150;138;157;52;9;31;5;5;2;3;0;142;6;21.92;21.22;19.52;22.21;7.36;1.27;4.38;0.71;0.71;0.28;0.42;0;16.15;0.85
84003;84;Apt;7444;5777;5629;1451;1222;1083;1079;290;61;292;53;60;26;12;0;1667;56;25.78;21.71;19.24;19.17;5.15;1.08;5.19;0.94;1.07;0.46;0.21;0;22.39;0.99
84004;84;Aubignan;4031;3283;3231;1116;512;599;614;158;34;122;23;41;8;4;0;748;11;34.54;15.85;18.54;19;4.89;1.05;3.78;0.71;1.27;0.25;0.12;0;18.56;0.34
84005;84;Aurel;158;139;137;31;22;26;29;11;3;13;1;1;0;0;0;19;0;22.63;16.06;18.98;21.17;8.03;2.19;9.49;0.73;0.73;0;0;0;12.03;0
84006;84;Auribeau;68;56;55;4;5;17;10;0;0;17;1;1;0;0;0;12;0;7.27;9.09;30.91;18.18;0;0;30.91;1.82;1.82;0;0;0;17.65;0
84007;84;Avignon;55447;40991;40142;8490;11380;8328;6601;1279;381;2593;460;369;179;82;0;14456;238;21.15;28.35;20.75;16.44;3.19;0.95;6.46;1.15;0.92;0.45;0.2;0;26.07;0.59
84008;84;Le Barroux;529;475;463;146;57;76;99;40;12;24;2;4;3;0;0;54;6;31.53;12.31;16.41;21.38;8.64;2.59;5.18;0.43;0.86;0.65;0;0;10.21;1.3
84009;84;La Bastide-des-Jourdans;1140;946;922;343;132;194;155;47;15;18;7;9;2;0;0;194;4;37.2;14.32;21.04;16.81;5.1;1.63;1.95;0.76;0.98;0.22;0;0;17.02;0.43
84010;84;La Bastidonne;646;544;537;114;116;164;72;20;6;36;2;5;2;0;0;102;1;21.23;21.6;30.54;13.41;3.72;1.12;6.7;0.37;0.93;0.37;0;0;15.79;0.19
84011;84;Le Beaucet;318;264;259;43;72;53;47;17;4;13;5;5;0;0;0;54;2;16.6;27.8;20.46;18.15;6.56;1.54;5.02;1.93;1.93;0;0;0;16.98;0.77
84012;84;Beaumes-de-Venise;1804;1534;1485;417;245;255;377;75;28;56;13;10;7;2;0;270;9;28.08;16.5;17.17;25.39;5.05;1.89;3.77;0.88;0.67;0.47;0.13;0;14.97;0.61
84013;84;Beaumettes;216;188;180;55;19;31;51;9;3;6;0;2;3;1;0;28;1;30.56;10.56;17.22;28.33;5;1.67;3.33;0;1.11;1.67;0.56;0;12.96;0.56
84014;84;Beaumont-de-Pertuis;883;716;701;244;165;118;106;21;5;24;8;5;5;0;0;167;5;34.81;23.54;16.83;15.12;3;0.71;3.42;1.14;0.71;0.71;0;0;18.91;0.71
84015;84;Beaumont-du-Ventoux;260;238;229;51;43;44;63;9;6;7;4;0;2;0;0;22;4;22.27;18.78;19.21;27.51;3.93;2.62;3.06;1.75;0;0.87;0;0;8.46;1.75
84016;84;Bédarrides;4096;3446;3372;1475;447;511;543;192;47;87;24;25;17;4;0;650;17;43.74;13.26;15.15;16.1;5.69;1.39;2.58;0.71;0.74;0.5;0.12;0;15.87;0.5
84017;84;Bédoin;2590;2147;2087;603;326;389;504;83;32;105;15;18;11;1;0;443;9;28.89;15.62;18.64;24.15;3.98;1.53;5.03;0.72;0.86;0.53;0.05;0;17.1;0.43
84018;84;Blauvac;405;349;339;69;91;70;55;23;7;17;0;3;4;0;0;56;2;20.35;26.84;20.65;16.22;6.78;2.06;5.01;0;0.88;1.18;0;0;13.83;0.59
84019;84;Bollène;10060;7743;7571;3065;1471;1150;1066;298;100;238;54;74;38;17;0;2317;61;40.48;19.43;15.19;14.08;3.94;1.32;3.14;0.71;0.98;0.5;0.22;0;23.03;0.81
84020;84;Bonnieux;1129;959;938;197;158;238;235;38;15;42;3;9;3;0;0;170;5;21;16.84;25.37;25.05;4.05;1.6;4.48;0.32;0.96;0.32;0;0;15.06;0.53
84021;84;Brantes;79;72;69;10;26;21;5;2;2;3;0;0;0;0;0;7;1;14.49;37.68;30.43;7.25;2.9;2.9;4.35;0;0;0;0;0;8.86;1.45
84022;84;Buisson;217;199;190;51;33;40;44;9;1;11;0;1;0;0;0;18;2;26.84;17.37;21.05;23.16;4.74;0.53;5.79;0;0.53;0;0;0;8.29;1.05
84023;84;Buoux;97;81;79;2;19;20;25;1;4;8;0;0;0;0;0;16;0;2.53;24.05;25.32;31.65;1.27;5.06;10.13;0;0;0;0;0;16.49;0
