insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
27001;27;Aclou;215;165;160;45;19;33;42;6;2;9;1;0;3;0;0;50;0;28.13;11.88;20.63;26.25;3.75;1.25;5.63;0.63;0;1.88;0;0;23.26;0
27002;27;Acon;349;288;285;82;45;47;77;15;5;5;5;2;1;1;0;61;1;28.77;15.79;16.49;27.02;5.26;1.75;1.75;1.75;0.7;0.35;0.35;0;17.48;0.35
27003;27;Acquigny;1234;996;976;272;151;198;220;54;8;51;4;9;5;4;0;238;3;27.87;15.47;20.29;22.54;5.53;0.82;5.23;0.41;0.92;0.51;0.41;0;19.29;0.31
27004;27;Aigleville;269;227;227;61;47;38;38;6;3;22;5;4;2;1;0;42;0;26.87;20.7;16.74;16.74;2.64;1.32;9.69;2.2;1.76;0.88;0.44;0;15.61;0
27005;27;Ailly;877;719;704;264;76;132;136;60;2;18;4;6;4;2;0;158;4;37.5;10.8;18.75;19.32;8.52;0.28;2.56;0.57;0.85;0.57;0.28;0;18.02;0.57
27006;27;Aizier;110;102;100;21;16;21;28;3;5;6;0;0;0;0;0;8;0;21;16;21;28;3;5;6;0;0;0;0;0;7.27;0
27008;27;Alizay;1159;980;960;253;395;122;81;37;8;30;13;15;6;0;0;179;6;26.35;41.15;12.71;8.44;3.85;0.83;3.13;1.35;1.56;0.63;0;0;15.44;0.63
27009;27;Ambenay;399;332;328;104;49;53;82;20;1;11;1;4;3;0;0;67;2;31.71;14.94;16.16;25;6.1;0.3;3.35;0.3;1.22;0.91;0;0;16.79;0.61
27010;27;Amécourt;129;106;106;37;16;20;24;4;2;2;0;1;0;0;0;23;0;34.91;15.09;18.87;22.64;3.77;1.89;1.89;0;0.94;0;0;0;17.83;0
27011;27;Amfreville-Saint-Amand;958;764;746;228;134;127;134;59;8;21;14;13;8;0;0;194;10;30.56;17.96;17.02;17.96;7.91;1.07;2.82;1.88;1.74;1.07;0;0;20.25;1.34
27012;27;Amfreville-les-Champs;344;280;274;90;37;47;47;35;2;10;1;2;1;2;0;64;3;32.85;13.5;17.15;17.15;12.77;0.73;3.65;0.36;0.73;0.36;0.73;0;18.6;1.09
27013;27;Amfreville-sous-les-Monts;403;356;344;78;76;66;70;24;2;14;6;5;3;0;0;47;2;22.67;22.09;19.19;20.35;6.98;0.58;4.07;1.74;1.45;0.87;0;0;11.66;0.58
27014;27;Amfreville-sur-Iton;637;539;533;140;71;121;120;30;1;37;6;3;4;0;0;98;0;26.27;13.32;22.7;22.51;5.63;0.19;6.94;1.13;0.56;0.75;0;0;15.38;0
27015;27;Andé;919;805;789;255;109;162;132;64;3;49;4;7;4;0;0;114;2;32.32;13.81;20.53;16.73;8.11;0.38;6.21;0.51;0.89;0.51;0;0;12.4;0.25
27016;27;Les Andelys;5431;4172;4068;1336;753;695;700;185;30;245;37;49;29;9;0;1259;49;32.84;18.51;17.08;17.21;4.55;0.74;6.02;0.91;1.2;0.71;0.22;0;23.18;1.2
27017;27;Angerville-la-Campagne;1042;833;812;176;140;232;146;40;5;35;12;18;7;1;0;209;20;21.67;17.24;28.57;17.98;4.93;0.62;4.31;1.48;2.22;0.86;0.12;0;20.06;2.46
27018;27;Appeville-Annebault;726;614;592;196;113;87;120;25;3;22;6;5;12;3;0;112;2;33.11;19.09;14.7;20.27;4.22;0.51;3.72;1.01;0.84;2.03;0.51;0;15.43;0.34
27019;27;Armentières-sur-Avre;144;120;115;42;11;16;31;6;0;1;4;3;1;0;0;24;1;36.52;9.57;13.91;26.96;5.22;0;0.87;3.48;2.61;0.87;0;0;16.67;0.87
27020;27;Arnières-sur-Iton;1252;1010;989;239;167;260;193;43;4;56;7;15;2;3;0;242;7;24.17;16.89;26.29;19.51;4.35;0.4;5.66;0.71;1.52;0.2;0.3;0;19.33;0.71
27021;27;Asnières;249;217;211;69;24;29;63;8;6;7;2;2;1;0;0;32;4;32.7;11.37;13.74;29.86;3.79;2.84;3.32;0.95;0.95;0.47;0;0;12.85;1.9
27022;27;Le Val d'Hazey;3732;2956;2864;871;607;550;369;167;21;186;30;36;23;4;0;776;20;30.41;21.19;19.2;12.88;5.83;0.73;6.49;1.05;1.26;0.8;0.14;0;20.79;0.7
27023;27;Aulnay-sur-Iton;599;514;499;143;77;114;92;31;8;25;0;4;3;2;0;85;2;28.66;15.43;22.85;18.44;6.21;1.6;5.01;0;0.8;0.6;0.4;0;14.19;0.4
27025;27;Autheuil-Authouillet;706;610;599;160;85;124;144;47;2;26;3;6;2;0;0;96;2;26.71;14.19;20.7;24.04;7.85;0.33;4.34;0.5;1;0.33;0;0;13.6;0.33
27026;27;Authevernes;305;263;261;101;36;37;64;14;2;5;1;1;0;0;0;42;0;38.7;13.79;14.18;24.52;5.36;0.77;1.92;0.38;0.38;0;0;0;13.77;0
27027;27;Les Authieux;225;186;184;72;34;28;23;14;1;5;2;4;0;1;0;39;0;39.13;18.48;15.22;12.5;7.61;0.54;2.72;1.09;2.17;0;0.54;0;17.33;0
