dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
18,18001,292,258,250,46,66,88.36,18.40,26.40,Achères
18,18002,149,122,120,15,28,81.88,12.50,23.33,Ainay-le-Vieil
18,18003,1357,1100,1057,229,296,81.06,21.67,28.00,Les Aix-d'Angillon
18,18004,832,686,672,179,180,82.45,26.64,26.79,Allogny
18,18005,776,648,633,129,168,83.51,20.38,26.54,Allouis
18,18006,201,162,158,32,55,80.6,20.25,34.81,Annoix
18,18007,59,50,49,8,9,84.75,16.33,18.37,Apremont-sur-Allier
18,18008,377,311,304,60,76,82.49,19.74,25.00,Arçay
18,18009,250,202,199,42,57,80.8,21.11,28.64,Arcomps
18,18010,161,145,143,24,35,90.06,16.78,24.48,Ardenais
18,18011,1734,1328,1292,258,347,76.59,19.97,26.86,Argent-sur-Sauldre
18,18012,348,279,272,59,84,80.17,21.69,30.88,Argenvières
18,18013,259,206,195,43,61,79.54,22.05,31.28,Arpheuilles
18,18014,146,119,112,23,32,81.51,20.54,28.57,Assigny
18,18015,4133,3209,3110,670,783,77.64,21.54,25.18,Aubigny-sur-Nère
18,18016,271,228,219,48,58,84.13,21.92,26.48,Aubinges
18,18017,240,197,192,20,50,82.08,10.42,26.04,Augy-sur-Aubois
18,18018,1465,1186,1146,177,423,80.96,15.45,36.91,Avord
18,18019,355,303,296,46,90,85.35,15.54,30.41,Azy
18,18020,671,563,552,103,181,83.9,18.66,32.79,Bannay
18,18021,205,181,177,29,50,88.29,16.38,28.25,Bannegon
18,18022,298,252,242,47,76,84.56,19.42,31.40,Barlieu
18,18023,1048,884,864,187,268,84.35,21.64,31.02,Baugy
18,18024,88,79,74,12,19,89.77,16.22,25.68,Beddes
18,18025,519,442,434,66,133,85.16,15.21,30.65,Beffes
18,18026,729,585,565,89,196,80.25,15.75,34.69,Belleville-sur-Loire
18,18027,463,395,387,63,125,85.31,16.28,32.30,Bengy-sur-Craon
18,18028,924,762,742,189,147,82.47,25.47,19.81,Berry-Bouy
18,18029,263,204,196,19,63,77.57,9.69,32.14,Bessais-le-Fromental
18,18030,917,724,709,114,220,78.95,16.08,31.03,Blancafort
18,18031,407,316,295,46,98,77.64,15.59,33.22,Blet
18,18032,1166,957,937,208,248,82.08,22.20,26.47,Boulleret
18,18033,45068,31441,30355,8386,4646,69.76,27.63,15.31,Bourges
18,18034,250,211,205,43,62,84.4,20.98,30.24,Bouzais
18,18035,658,560,545,82,173,85.11,15.05,31.74,Brécy
18,18036,440,371,355,72,81,84.32,20.28,22.82,Brinay
18,18037,841,691,680,117,157,82.16,17.21,23.09,Brinon-sur-Sauldre
18,18038,420,350,334,64,97,83.33,19.16,29.04,Bruère-Allichamps
18,18039,268,235,232,51,25,87.69,21.98,10.78,Bué
18,18040,268,230,227,40,66,85.82,17.62,29.07,Bussy
18,18041,149,121,120,14,36,81.21,11.67,30.00,La Celette
18,18042,268,222,216,41,55,82.84,18.98,25.46,La Celle
18,18043,153,132,126,24,41,86.27,19.05,32.54,La Celle-Condé
18,18044,293,225,215,29,75,76.79,13.49,34.88,Cerbois
18,18045,306,255,250,26,111,83.33,10.40,44.40,Chalivoy-Milon
18,18046,131,112,111,9,47,85.5,8.11,42.34,Chambon
18,18047,481,391,381,82,97,81.29,21.52,25.46,La Chapelle-d'Angillon
18,18048,303,241,232,46,76,79.54,19.83,32.76,La Chapelle-Hugon
18,18049,377,321,315,51,83,85.15,16.19,26.35,La Chapelle-Montlinard
18,18050,2974,2414,2340,661,541,81.17,28.25,23.12,La Chapelle-Saint-Ursin
18,18051,131,102,98,19,27,77.86,19.39,27.55,La Chapelotte
18,18052,860,667,648,123,212,77.56,18.98,32.72,Charenton-du-Cher
18,18053,257,201,199,34,59,78.21,17.09,29.65,Charentonnay
18,18054,193,162,157,22,49,83.94,14.01,31.21,Charly
18,18055,707,592,568,99,191,83.73,17.43,33.63,Chârost
18,18056,207,165,161,17,47,79.71,10.56,29.19,Chassy
18,18057,1366,1106,1056,223,265,80.97,21.12,25.09,Châteaumeillant
18,18058,1117,847,830,149,230,75.83,17.95,27.71,Châteauneuf-sur-Cher
18,18059,738,555,528,114,139,75.2,21.59,26.33,Le Châtelet
18,18060,41,36,36,6,10,87.8,16.67,27.78,Chaumont
18,18061,81,64,63,12,9,79.01,19.05,14.29,Chaumoux-Marcilly
18,18062,225,173,172,34,50,76.89,19.77,29.07,Le Chautay
18,18063,124,113,111,20,27,91.13,18.02,24.32,Chavannes
18,18064,167,137,133,25,41,82.04,18.80,30.83,Chéry
18,18065,525,434,415,82,110,82.67,19.76,26.51,Chezal-Benoît
18,18066,766,637,623,126,162,83.16,20.22,26.00,Civray
18,18067,540,459,451,65,137,85,14.41,30.38,Clémont
18,18068,37,30,29,6,3,81.08,20.69,10.34,Cogny
18,18069,343,303,291,83,74,88.34,28.52,25.43,Colombiers
18,18070,184,162,157,33,36,88.04,21.02,22.93,Concressault
18,18071,22,21,20,6,1,95.45,30.00,5.00,Contres
18,18072,191,152,146,24,63,79.58,16.44,43.15,Cornusse
18,18073,179,159,154,37,29,88.83,24.03,18.83,Corquoy
18,18074,170,137,135,22,43,80.59,16.30,31.85,Couargues
18,18075,736,616,595,108,178,83.7,18.15,29.92,Cours-les-Barres
18,18076,350,266,262,30,97,76,11.45,37.02,Coust
18,18077,277,219,208,33,62,79.06,15.87,29.81,Couy
18,18078,60,51,50,11,16,85,22.00,32.00,Crézançay-sur-Cher
18,18079,396,330,321,71,87,83.33,22.12,27.10,Crézancy-en-Sancerre
18,18080,120,100,99,13,37,83.33,13.13,37.37,Croisy
18,18081,290,240,230,45,70,82.76,19.57,30.43,Crosses
18,18082,863,708,689,133,188,82.04,19.30,27.29,Cuffy
18,18083,568,443,427,78,126,77.99,18.27,29.51,Culan
18,18084,171,147,146,21,42,85.96,14.38,28.77,Dampierre-en-Crot
18,18085,173,153,148,23,44,88.44,15.54,29.73,Dampierre-en-Graçay
18,18086,450,385,375,86,97,85.56,22.93,25.87,Drevant
18,18087,2928,2228,2129,449,525,76.09,21.09,24.66,Dun-sur-Auron
18,18088,173,151,146,27,40,87.28,18.49,27.40,Ennordres
18,18089,339,276,264,49,77,81.42,18.56,29.17,Epineuil-le-Fleuriel
18,18090,325,270,262,42,69,83.08,16.03,26.34,Etréchy
18,18091,164,139,134,37,34,84.76,27.61,25.37,Farges-Allichamps
18,18092,682,558,537,120,145,81.82,22.35,27.00,Farges-en-Septaine
18,18093,107,89,86,17,28,83.18,19.77,32.56,Faverdines
18,18094,298,228,226,31,52,76.51,13.72,23.01,Feux
18,18095,146,125,120,17,53,85.62,14.17,44.17,Flavigny
18,18096,1522,1248,1213,217,341,82,17.89,28.11,Foëcy
18,18097,1627,1291,1250,362,245,79.35,28.96,19.60,Fussy
18,18098,116,90,89,12,29,77.59,13.48,32.58,Gardefort
