dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
43,43001,165,125,118,25,23,75.76,21.19,19.49,Agnat
43,43002,1250,1034,1004,299,127,82.72,29.78,12.65,Aiguilhe
43,43003,650,515,497,99,138,79.23,19.92,27.77,Allègre
43,43004,136,116,114,19,32,85.29,16.67,28.07,Alleyrac
43,43005,215,171,169,38,24,79.53,22.49,14.20,Alleyras
43,43006,159,123,120,21,33,77.36,17.50,27.50,Ally
43,43007,598,476,464,88,141,79.6,18.97,30.39,Araules
43,43008,156,126,126,28,32,80.77,22.22,25.40,Arlempdes
43,43009,24,18,17,1,5,75,5.88,29.41,Arlet
43,43010,908,798,780,214,154,87.89,27.44,19.74,Arsac-en-Velay
43,43011,160,134,131,22,26,83.75,16.79,19.85,Aubazat
43,43012,4330,3514,3419,702,1052,81.15,20.53,30.77,Aurec-sur-Loire
43,43013,317,268,260,58,47,84.54,22.31,18.08,Vissac-Auteyrac
43,43014,66,54,54,12,10,81.82,22.22,18.52,Autrac
43,43015,73,59,58,8,16,80.82,13.79,27.59,Auvers
43,43016,707,573,552,120,152,81.05,21.74,27.54,Auzon
43,43017,266,219,213,52,50,82.33,24.41,23.47,Azérat
43,43018,966,838,808,170,227,86.75,21.04,28.09,Bains
43,43019,84,73,70,18,14,86.9,25.71,20.00,Barges
43,43020,3350,2764,2671,561,833,82.51,21.00,31.19,Bas-en-Basset
43,43021,776,666,636,132,158,85.82,20.75,24.84,Beaulieu
43,43022,249,204,194,45,34,81.93,23.20,17.53,Beaumont
43,43023,196,149,144,29,46,76.02,20.14,31.94,Beaune-sur-Arzon
43,43024,651,525,496,100,141,80.65,20.16,28.43,Beaux
43,43025,2142,1808,1739,318,577,84.41,18.29,33.18,Beauzac
43,43026,398,317,302,48,86,79.65,15.89,28.48,Bellevue-la-Montagne
43,43027,58,47,46,8,16,81.03,17.39,34.78,Berbezit
43,43028,350,296,289,63,72,84.57,21.80,24.91,Bessamorel
43,43029,123,101,95,11,18,82.11,11.58,18.95,La Besseyre-Saint-Mary
43,43030,302,267,259,69,60,88.41,26.64,23.17,Blanzac
43,43031,123,101,98,24,15,82.11,24.49,15.31,Blassac
43,43032,1267,1108,1073,316,216,87.45,29.45,20.13,Blavozy
43,43033,609,513,493,122,110,84.24,24.75,22.31,Blesle
43,43034,275,238,220,38,80,86.55,17.27,36.36,Boisset
43,43035,78,60,59,17,12,76.92,28.81,20.34,Bonneval
43,43036,303,263,257,45,73,86.8,17.51,28.40,Borne
43,43037,244,209,204,43,60,85.66,21.08,29.41,Le Bouchet-Saint-Nicolas
43,43038,749,606,587,145,128,80.91,24.70,21.81,Bournoncle-Saint-Pierre
43,43039,520,439,426,89,122,84.42,20.89,28.64,Le Brignon
43,43040,5023,3702,3556,980,547,73.7,27.56,15.38,Brioude
43,43041,3032,2353,2282,683,412,77.61,29.93,18.05,Brives-Charensac
43,43042,547,462,438,83,150,84.46,18.95,34.25,Cayres
43,43043,427,342,326,74,82,80.09,22.70,25.15,Céaux-d'Allègre
43,43044,181,151,144,35,35,83.43,24.31,24.31,Cerzat
43,43045,353,294,288,77,38,83.29,26.74,13.19,Ceyssac
43,43046,2003,1657,1601,495,260,82.73,30.92,16.24,Chadrac
43,43047,240,204,201,44,27,85,21.89,13.43,Chadron
43,43048,547,439,430,91,97,80.26,21.16,22.56,La Chaise-Dieu
43,43049,425,346,336,74,83,81.41,22.02,24.70,Chamalières sur Loire
43,43050,85,73,72,5,12,85.88,6.94,16.67,Chambezon
43,43051,2232,1657,1614,477,208,74.24,29.55,12.89,Le Chambon-sur-Lignon
43,43052,230,182,176,22,38,79.13,12.50,21.59,Champagnac-le-Vieux
43,43053,233,193,191,38,43,82.83,19.90,22.51,Champclause
43,43054,225,180,174,35,24,80,20.11,13.79,Chanaleilles
43,43055,146,115,112,19,26,78.77,16.96,23.21,Chaniat
43,43056,386,322,310,74,66,83.42,23.87,21.29,Chanteuges
43,43057,68,57,55,13,9,83.82,23.64,16.36,La Chapelle-Bertin
43,43058,689,597,577,115,204,86.65,19.93,35.36,La Chapelle-d'Aurec
43,43059,140,109,107,18,28,77.86,16.82,26.17,La Chapelle-Geneste
43,43060,76,64,63,16,11,84.21,25.40,17.46,Charraix
43,43061,633,541,529,135,104,85.47,25.52,19.66,Chaspinhac
43,43062,558,497,484,111,125,89.07,22.93,25.83,Chaspuzac
43,43063,140,108,104,16,13,77.14,15.38,12.50,Chassagnes
43,43064,99,83,80,21,16,83.84,26.25,20.00,Chassignolles
43,43065,136,89,87,16,26,65.44,18.39,29.89,Chastel
43,43066,105,80,77,19,10,76.19,24.68,12.99,Chaudeyrolles
43,43067,260,203,199,39,47,78.08,19.60,23.62,Chavaniac-Lafayette
43,43068,32,26,25,0,11,81.25,0.00,44.00,Chazelles
43,43069,251,215,206,37,58,85.66,17.96,28.16,Chenereilles
43,43070,182,156,147,38,28,85.71,25.85,19.05,Chilhac
43,43071,417,339,328,91,60,81.29,27.74,18.29,Chomelix
43,43072,121,103,98,29,24,85.12,29.59,24.49,La Chomette
43,43073,153,125,121,21,41,81.7,17.36,33.88,Cistrières
43,43074,605,513,490,121,91,84.79,24.69,18.57,Cohade
43,43075,89,72,71,13,18,80.9,18.31,25.35,Collat
43,43076,135,115,113,27,29,85.19,23.89,25.66,Connangles
43,43077,432,364,351,85,86,84.26,24.22,24.50,Costaros
43,43078,2615,2184,2117,592,420,83.52,27.96,19.84,Coubon
43,43079,218,180,169,26,51,82.57,15.38,30.18,Couteuges
43,43080,1568,1216,1178,250,297,77.55,21.22,25.21,Craponne-sur-Arzon
43,43082,91,61,60,9,16,67.03,15.00,26.67,Cronce
43,43083,124,92,87,14,28,74.19,16.09,32.18,Cubelles
43,43084,1302,1137,1099,278,249,87.33,25.30,22.66,Cussac-sur-Loire
43,43085,64,54,50,12,2,84.38,24.00,4.00,Desges
43,43086,156,131,127,21,20,83.97,16.54,15.75,Domeyrat
43,43087,2070,1713,1663,387,464,82.75,23.27,27.90,Dunières
