dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
40,40001,4466,3647,3542,966,663,81.66,27.27,18.72,Aire-sur-l'Adour
40,40002,1184,999,966,244,162,84.38,25.26,16.77,Amou
40,40003,228,194,187,46,32,85.09,24.60,17.11,Angoumé
40,40004,1462,1190,1154,315,184,81.4,27.30,15.94,Angresse
40,40005,151,130,127,33,14,86.09,25.98,11.02,Arboucave
40,40006,577,476,460,94,92,82.5,20.43,20.00,Arengosse
40,40007,148,123,117,24,30,83.11,20.51,25.64,Argelos
40,40008,76,63,63,16,6,82.89,25.40,9.52,Argelouse
40,40009,172,138,132,33,16,80.23,25.00,12.12,Arjuzanx
40,40011,286,248,246,51,46,86.71,20.73,18.70,Arsague
40,40012,194,167,162,37,34,86.08,22.84,20.99,Artassenx
40,40013,87,73,70,14,17,83.91,20.00,24.29,Arthez-d'Armagnac
40,40014,292,254,240,50,49,86.99,20.83,20.42,Arue
40,40015,62,54,53,17,13,87.1,32.08,24.53,Arx
40,40016,216,185,171,55,32,85.65,32.16,18.71,Aubagnan
40,40017,306,261,253,52,73,85.29,20.55,28.85,Audignon
40,40018,297,262,255,64,54,88.22,25.10,21.18,Audon
40,40019,814,703,687,172,140,86.36,25.04,20.38,Aureilhan
40,40020,510,444,428,117,89,87.06,27.34,20.79,Aurice
40,40021,614,542,527,136,68,88.27,25.81,12.90,Azur
40,40022,312,264,252,59,49,84.62,23.41,19.44,Bahus-Soubiran
40,40023,284,246,244,49,66,86.62,20.08,27.05,Baigts
40,40024,212,175,173,33,23,82.55,19.08,13.29,Banos
40,40025,725,612,597,141,119,84.41,23.62,19.93,Bascons
40,40026,268,247,234,51,54,92.16,21.79,23.08,Bas-Mauco
40,40027,112,98,96,17,26,87.5,17.71,27.08,Bassercles
40,40028,232,194,191,38,29,83.62,19.90,15.18,Bastennes
40,40029,229,201,196,55,47,87.77,28.06,23.98,Bats
40,40030,52,44,43,8,15,84.62,18.60,34.88,Baudignan
40,40031,919,775,742,187,155,84.33,25.20,20.89,Bégaar
40,40032,149,127,124,29,22,85.23,23.39,17.74,Belhade
40,40033,121,103,101,23,26,85.12,22.77,25.74,Bélis
40,40034,461,402,394,81,69,87.2,20.56,17.51,Bélus
40,40035,429,368,359,107,66,85.78,29.81,18.38,Bénesse-lès-Dax
40,40036,2339,1872,1827,428,382,80.03,23.43,20.91,Bénesse-Maremne
40,40037,1397,1158,1123,304,188,82.89,27.07,16.74,Benquet
40,40038,91,85,82,21,21,93.41,25.61,25.61,Bergouey
40,40039,111,82,74,13,11,73.87,17.57,14.86,Betbezer-d'Armagnac
40,40040,299,255,248,43,56,85.28,17.34,22.58,Beylongue
40,40041,106,92,91,29,15,86.79,31.87,16.48,Beyries
40,40042,229,191,186,42,37,83.41,22.58,19.89,Biarrotte
40,40043,518,442,429,79,81,85.33,18.41,18.88,Bias
40,40044,732,618,602,117,109,84.43,19.44,18.11,Biaudos
40,40046,11973,9268,9064,2181,1938,77.41,24.06,21.38,Biscarrosse
40,40047,227,190,185,50,19,83.7,27.03,10.27,Bonnegarde
40,40049,289,240,234,63,48,83.04,26.92,20.51,Bordères-et-Lamensans
40,40050,129,112,112,19,22,86.82,16.96,19.64,Bostens
40,40051,579,510,492,110,99,88.08,22.36,20.12,Bougue
40,40052,184,163,162,20,39,88.59,12.35,24.07,Bourdalat
40,40053,297,244,235,35,68,82.15,14.89,28.94,Bourriot-Bergonce
40,40054,228,201,195,53,22,88.16,27.18,11.28,Brassempouy
40,40055,999,857,825,221,169,85.79,26.79,20.48,Bretagne-de-Marsan
40,40056,638,553,537,111,98,86.68,20.67,18.25,Brocas
40,40057,212,168,163,31,41,79.25,19.02,25.15,Buanes
40,40058,185,145,136,24,29,78.38,17.65,21.32,Cachen
40,40059,546,476,462,123,91,87.18,26.62,19.70,Cagnotte
40,40060,144,124,122,8,36,86.11,6.56,29.51,Callen
40,40061,758,637,607,152,155,84.04,25.04,25.54,Campagne
40,40062,317,274,267,55,71,86.44,20.60,26.59,Campet-et-Lamolère
40,40063,673,535,523,151,95,79.49,28.87,18.16,Candresse
