insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
82001;82;Albefeuille-Lagarde;492;413;405;100;87;91;66;17;6;31;3;3;1;0;0;79;3;24.69;21.48;22.47;16.3;4.2;1.48;7.65;0.74;0.74;0.25;0;0;16.06;0.74
82002;82;Albias;2416;1929;1884;571;348;347;364;82;52;70;14;22;13;1;0;487;17;30.31;18.47;18.42;19.32;4.35;2.76;3.72;0.74;1.17;0.69;0.05;0;20.16;0.9
82003;82;Angeville;178;150;143;37;25;24;21;11;9;13;2;1;0;0;0;28;1;25.87;17.48;16.78;14.69;7.69;6.29;9.09;1.4;0.7;0;0;0;15.73;0.7
82004;82;Asques;116;91;88;30;8;22;19;3;3;3;0;0;0;0;0;25;1;34.09;9.09;25;21.59;3.41;3.41;3.41;0;0;0;0;0;21.55;1.14
82005;82;Aucamville;938;819;794;202;162;143;158;42;12;48;9;12;6;0;0;119;4;25.44;20.4;18.01;19.9;5.29;1.51;6.05;1.13;1.51;0.76;0;0;12.69;0.5
82006;82;Auterive;64;56;52;9;7;17;12;3;1;1;1;1;0;0;0;8;1;17.31;13.46;32.69;23.08;5.77;1.92;1.92;1.92;1.92;0;0;0;12.5;1.92
82007;82;Auty;107;96;93;21;25;15;16;4;6;4;1;0;1;0;0;11;0;22.58;26.88;16.13;17.2;4.3;6.45;4.3;1.08;0;1.08;0;0;10.28;0
82008;82;Auvillar;638;564;550;96;113;138;105;31;12;40;2;8;3;2;0;74;2;17.45;20.55;25.09;19.09;5.64;2.18;7.27;0.36;1.45;0.55;0.36;0;11.6;0.36
82009;82;Balignac;33;23;20;11;1;2;6;0;0;0;0;0;0;0;0;10;0;55;5;10;30;0;0;0;0;0;0;0;0;30.3;0
82010;82;Bardigues;197;158;154;44;35;35;15;9;2;7;0;6;0;1;0;39;0;28.57;22.73;22.73;9.74;5.84;1.3;4.55;0;3.9;0;0.65;0;19.8;0
82011;82;Barry-d'Islemade;633;557;541;186;95;116;72;33;7;16;5;6;4;1;0;76;15;34.38;17.56;21.44;13.31;6.1;1.29;2.96;0.92;1.11;0.74;0.18;0;12.01;2.77
82012;82;Les Barthes;344;303;299;88;51;49;59;17;8;17;1;5;3;1;0;41;2;29.43;17.06;16.39;19.73;5.69;2.68;5.69;0.33;1.67;1;0.33;0;11.92;0.67
82013;82;Beaumont-de-Lomagne;2582;2115;2063;522;359;479;421;76;46;113;11;22;12;2;0;467;15;25.3;17.4;23.22;20.41;3.68;2.23;5.48;0.53;1.07;0.58;0.1;0;18.09;0.73
82014;82;Beaupuy;225;194;193;50;35;49;28;13;4;8;2;3;1;0;0;31;0;25.91;18.13;25.39;14.51;6.74;2.07;4.15;1.04;1.55;0.52;0;0;13.78;0
82015;82;Belbèze-en-Lomagne;115;111;105;41;16;13;23;2;3;5;1;1;0;0;0;4;5;39.05;15.24;12.38;21.9;1.9;2.86;4.76;0.95;0.95;0;0;0;3.48;4.76
82016;82;Belvèze;120;104;103;21;22;20;28;3;4;3;0;1;1;0;0;16;0;20.39;21.36;19.42;27.18;2.91;3.88;2.91;0;0.97;0.97;0;0;13.33;0
82017;82;Bessens;987;850;830;268;181;151;92;51;17;45;9;13;3;0;0;137;10;32.29;21.81;18.19;11.08;6.14;2.05;5.42;1.08;1.57;0.36;0;0;13.88;1.2
