dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
06,06001,111,79,76,12,21,71.17,15.79,27.63,Aiglun
06,06002,56,44,44,4,19,78.57,9.09,43.18,Amirat
06,06003,485,394,384,42,149,81.24,10.94,38.80,Andon
06,06004,52545,42315,41466,8529,9946,80.53,20.57,23.99,Antibes
06,06005,234,171,169,27,38,73.08,15.98,22.49,Ascros
06,06006,1872,1509,1481,305,406,80.61,20.59,27.41,Aspremont
06,06007,2455,2055,2026,348,682,83.71,17.18,33.66,Auribeau-sur-Siagne
06,06008,42,36,34,4,14,85.71,11.76,41.18,Auvare
06,06009,90,65,65,17,20,72.22,26.15,30.77,Bairols
06,06010,2223,1726,1689,363,398,77.64,21.49,23.56,Le Bar-sur-Loup
06,06011,2775,2263,2220,362,663,81.55,16.31,29.86,Beaulieu-sur-Mer
06,06012,7264,4831,4744,886,1320,66.51,18.68,27.82,Beausoleil
06,06013,785,634,616,90,205,80.76,14.61,33.28,Belvédère
06,06014,754,628,613,74,269,83.29,12.07,43.88,Bendejun
06,06015,1113,919,903,119,376,82.57,13.18,41.64,Berre-les-Alpes
06,06016,495,411,404,72,116,83.03,17.82,28.71,Beuil
06,06017,243,186,179,28,74,76.54,15.64,41.34,Bézaudun-les-Alpes
06,06018,6942,5803,5726,1409,1077,83.59,24.61,18.81,Biot
06,06019,1467,1231,1212,171,546,83.91,14.11,45.05,Blausasc
06,06020,589,498,490,91,160,84.55,18.57,32.65,La Bollène-Vésubie
06,06021,702,586,567,80,229,83.48,14.11,40.39,Bonson
06,06022,447,374,364,47,122,83.67,12.91,33.52,Bouyon
06,06023,1961,1486,1449,226,428,75.78,15.60,29.54,Breil-sur-Roya
06,06024,200,183,183,37,29,91.5,20.22,15.85,Briançonnet
06,06025,1089,925,909,128,340,84.94,14.08,37.40,Le Broc
06,06026,1250,1019,1001,235,219,81.52,23.48,21.88,Cabris
06,06027,34065,27054,26597,5016,7933,79.42,18.86,29.83,Cagnes-sur-Mer
06,06028,372,298,291,30,117,80.11,10.31,40.21,Caille
06,06029,50114,38481,37830,6836,9498,76.79,18.07,25.11,Cannes
06,06030,28424,22088,21693,4149,5812,77.71,19.13,26.79,Le Cannet
06,06031,1128,945,927,168,367,83.78,18.12,39.59,Cantaron
06,06032,3251,2540,2477,457,728,78.13,18.45,29.39,Cap-d'Ail
06,06033,8481,6742,6549,1117,2375,79.5,17.06,36.27,Carros
06,06034,1356,1114,1093,152,420,82.15,13.91,38.43,Castagniers
06,06035,773,633,620,89,211,81.89,14.35,34.03,Castellar
06,06036,292,234,231,25,103,80.14,10.82,44.59,Castillon
06,06037,297,232,227,34,79,78.11,14.98,34.80,Caussols
06,06038,2299,1926,1892,375,473,83.78,19.82,25.00,Châteauneuf-Grasse
06,06039,726,627,606,73,254,86.36,12.05,41.91,Châteauneuf-Villevieille
06,06040,93,76,75,15,12,81.72,20.00,16.00,Châteauneuf-d'Entraunes
06,06041,318,253,246,28,71,79.56,11.38,28.86,Cipières
06,06042,693,554,544,100,172,79.94,18.38,31.62,Clans
06,06043,711,602,592,94,206,84.67,15.88,34.80,Coaraze
06,06044,6541,5359,5270,1164,1190,81.93,22.09,22.58,La Colle-sur-Loup
06,06045,97,76,75,12,28,78.35,16.00,37.33,Collongues
06,06046,2541,2207,2156,405,767,86.86,18.78,35.58,Colomars
06,06047,111,97,95,17,39,87.39,17.89,41.05,Conségudes
06,06048,5404,4733,4623,561,1822,87.58,12.13,39.41,Contes
06,06049,111,98,94,9,32,88.29,9.57,34.04,Courmes
06,06050,431,364,352,77,106,84.45,21.88,30.11,Coursegoules
06,06051,138,110,106,22,38,79.71,20.75,35.85,La Croix-sur-Roudoule
06,06052,144,121,120,20,39,84.03,16.67,32.50,Cuébris
06,06053,161,120,116,16,46,74.53,13.79,39.66,Daluis
06,06054,3269,2453,2389,272,932,75.04,11.39,39.01,Drap
06,06055,133,117,114,10,51,87.97,8.77,44.74,Duranus
06,06056,180,132,131,31,23,73.33,23.66,17.56,Entraunes
06,06057,2013,1548,1522,133,712,76.9,8.74,46.78,L'Escarène
06,06058,455,355,340,61,121,78.02,17.94,35.59,Escragnolles
06,06059,2122,1692,1671,297,440,79.74,17.77,26.33,Eze
06,06060,1703,1456,1433,217,393,85.5,15.14,27.42,Falicon
06,06061,97,78,76,7,29,80.41,9.21,38.16,Les Ferres
06,06062,407,308,303,43,112,75.68,14.19,36.96,Fontan
06,06063,93,73,71,21,19,78.49,29.58,26.76,Gars
06,06064,3244,2684,2628,421,895,82.74,16.02,34.06,Gattières
06,06065,5361,4566,4481,853,1229,85.17,19.04,27.43,La Gaude
06,06066,1183,975,954,160,354,82.42,16.77,37.11,Gilette
06,06067,1016,846,831,129,278,83.27,15.52,33.45,Gorbio
06,06068,317,264,255,49,66,83.28,19.22,25.88,Gourdon
06,06069,32480,24955,24452,4825,6816,76.83,19.73,27.88,Grasse
06,06070,487,384,381,64,148,78.85,16.80,38.85,Gréolières
06,06071,603,479,464,84,110,79.44,18.10,23.71,Guillaumes
06,06072,136,109,109,16,42,80.15,14.68,38.53,Ilonse
06,06073,802,616,604,110,151,76.81,18.21,25.00,Isola
06,06074,1312,1073,1050,158,416,81.78,15.05,39.62,Lantosque
06,06075,4088,3384,3310,527,1337,82.78,15.92,40.39,Levens
06,06076,42,34,31,2,13,80.95,6.45,41.94,Lieuche
06,06077,1047,897,878,124,337,85.67,14.12,38.38,Lucéram
06,06078,259,219,212,30,102,84.56,14.15,48.11,Malaussène
06,06079,18210,14829,14501,2396,4326,81.43,16.52,29.83,Mandelieu-la-Napoule
06,06080,130,103,101,12,28,79.23,11.88,27.72,Marie
06,06081,141,118,118,34,46,83.69,28.81,38.98,Le Mas
06,06082,190,164,162,20,71,86.32,12.35,43.83,Massoins
06,06083,20921,16418,16041,2817,5206,78.48,17.56,32.45,Menton
06,06084,8428,6842,6715,1538,1402,81.18,22.90,20.88,Mouans-Sartoux
06,06085,14191,11172,10917,2101,2629,78.73,19.25,24.08,Mougins
06,06086,304,244,233,52,58,80.26,22.32,24.89,Moulinet
06,06087,34,24,23,4,2,70.59,17.39,8.70,Les Mujouls
06,06088,215814,164802,161683,33179,40874,76.36,20.52,25.28,Nice
06,06089,1722,1438,1410,343,236,83.51,24.33,16.74,Opio
06,06090,5814,4760,4659,774,1609,81.87,16.61,34.54,Pégomas
06,06091,1820,1445,1416,205,537,79.4,14.48,37.92,Peille
06,06092,1107,957,932,135,438,86.45,14.48,47.00,Peillon
06,06093,253,198,193,48,49,78.26,24.87,25.39,La Penne
06,06094,770,617,595,108,162,80.13,18.15,27.23,Péone
06,06095,6457,5307,5206,987,1489,82.19,18.96,28.60,Peymeinade
06,06096,90,76,73,7,19,84.44,9.59,26.03,Pierlas
06,06097,320,263,256,49,79,82.19,19.14,30.86,Pierrefeu
06,06098,107,86,85,19,14,80.37,22.35,16.47,Puget-Rostang
06,06099,1342,1105,1071,154,392,82.34,14.38,36.60,Puget-Théniers
06,06100,189,146,145,15,50,77.25,10.34,34.48,Revest-les-Roches
06,06101,249,201,195,30,75,80.72,15.38,38.46,Rigaud
06,06102,125,102,102,25,36,81.6,24.51,35.29,Rimplas
06,06103,1584,1292,1251,186,439,81.57,14.87,35.09,Roquebillière
06,06104,9139,7075,6947,1221,1973,77.42,17.58,28.40,Roquebrune-Cap-Martin
06,06105,5433,4556,4486,1099,798,83.86,24.50,17.79,Roquefort-les-Pins
06,06106,435,359,352,54,133,82.53,15.34,37.78,Roquesteron
06,06107,85,63,63,10,30,74.12,15.87,47.62,La Roque-en-Provence
06,06108,4226,3523,3468,634,1083,83.36,18.28,31.23,La Roquette-sur-Siagne
06,06109,733,628,612,83,239,85.68,13.56,39.05,La Roquette-sur-Var
06,06110,144,100,97,17,22,69.44,17.53,22.68,Roubion
06,06111,182,123,122,27,34,67.58,22.13,27.87,Roure
06,06112,2895,2479,2439,664,477,85.63,27.22,19.56,Le Rouret
06,06113,972,823,809,116,329,84.67,14.34,40.67,Sainte-Agnès
06,06114,3673,2919,2859,417,1220,79.47,14.59,42.67,Saint-André de la Roche
06,06115,105,83,78,8,30,79.05,10.26,38.46,Saint-Antonin
06,06116,264,220,215,51,68,83.33,23.72,31.63,Saint-Auban
06,06117,734,625,612,96,262,85.15,15.69,42.81,Saint-Blaise
06,06118,3170,2660,2596,391,905,83.91,15.06,34.86,Saint-Cézaire-sur-Siagne
06,06119,145,117,114,21,22,80.69,18.42,19.30,Saint-Dalmas-le-Selvage
06,06120,1419,1199,1167,153,315,84.5,13.11,26.99,Saint-Etienne-de-Tinée
06,06121,1458,1057,1038,158,293,72.5,15.22,28.23,Saint-Jean-Cap-Ferrat
06,06122,3408,2748,2694,555,666,80.63,20.60,24.72,Saint-Jeannet
06,06123,23196,18596,18156,3142,6044,80.17,17.31,33.29,Saint-Laurent-du-Var
06,06124,89,68,65,15,12,76.4,23.08,18.46,Saint-Léger
06,06125,194,149,148,28,31,76.8,18.92,20.95,Saint-Martin-d'Entraunes
06,06126,2045,1731,1699,261,628,84.65,15.36,36.96,Saint-Martin-du-Var
06,06127,1394,1213,1189,194,307,87.02,16.32,25.82,Saint-Martin-Vésubie
06,06128,2705,2244,2203,433,459,82.96,19.66,20.84,Saint-Paul
06,06129,334,282,277,41,81,84.43,14.80,29.24,Saint-Sauveur-sur-Tinée
06,06130,2769,2188,2148,320,735,79.02,14.90,34.22,Saint-Vallier-de-Thiey
06,06131,58,51,49,10,19,87.93,20.41,38.78,Sallagriffon
06,06132,455,337,331,69,38,74.07,20.85,11.48,Saorge
06,06133,127,98,94,15,26,77.17,15.96,27.66,Sauze
06,06134,433,343,339,49,127,79.21,14.45,37.46,Séranon
06,06135,217,171,160,19,54,78.8,11.88,33.75,Sigale
06,06136,2947,2339,2297,370,785,79.37,16.11,34.18,Sospel
06,06137,1093,914,905,195,226,83.62,21.55,24.97,Spéracèdes
06,06138,1299,1014,997,145,291,78.06,14.54,29.19,Théoule-sur-Mer
06,06139,111,100,98,28,19,90.09,28.57,19.39,Thiéry
06,06140,2555,2127,2092,403,644,83.25,19.26,30.78,Le Tignet
06,06141,290,223,215,36,103,76.9,16.74,47.91,Toudon
06,06142,243,207,196,18,83,85.19,9.18,42.35,Touët-de-l'Escarène
06,06143,524,429,419,61,175,81.87,14.56,41.77,Touët-sur-Var
06,06144,571,438,427,46,162,76.71,10.77,37.94,La Tour
06,06145,187,158,149,27,54,84.49,18.12,36.24,Tourette-du-Château
06,06146,147,117,108,10,50,79.59,9.26,46.30,Tournefort
06,06147,3751,3060,2973,449,1174,81.58,15.10,39.49,Tourrette-Levens
06,06148,3288,2739,2694,591,529,83.3,21.94,19.64,Tourrettes-sur-Loup
06,06149,7203,5671,5530,725,2254,78.73,13.11,40.76,La Trinité
06,06150,2534,2036,1992,309,604,80.35,15.51,30.32,La Turbie
06,06151,835,661,643,100,241,79.16,15.55,37.48,Utelle
06,06152,8507,6776,6629,1846,1192,79.65,27.85,17.98,Valbonne
06,06153,1018,835,827,144,234,82.02,17.41,28.30,Valdeblore
06,06154,398,327,321,58,119,82.16,18.07,37.07,Valderoure
06,06155,18659,13921,13646,2401,3796,74.61,17.59,27.82,Vallauris
06,06156,207,184,177,23,45,88.89,12.99,25.42,Venanson
06,06157,13633,10949,10691,2281,2483,80.31,21.34,23.23,Vence
06,06158,659,554,552,57,219,84.07,10.33,39.67,Villars-sur-Var
06,06159,4121,3255,3200,553,822,78.99,17.28,25.69,Villefranche-sur-Mer
06,06160,112,95,92,25,18,84.82,27.17,19.57,Villeneuve-d'Entraunes
06,06161,11577,9722,9465,1774,2661,83.98,18.74,28.11,Villeneuve-Loubet
06,06162,739,595,587,87,169,80.51,14.82,28.79,La Brigue
06,06163,1495,1123,1100,171,333,75.12,15.55,30.27,Tende
