dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
19,19001,295,238,228,60,47,80.68,26.32,20.61,Affieux
19,19002,349,293,282,78,45,83.95,27.66,15.96,Aix
19,19003,232,209,194,57,32,90.09,29.38,16.49,Albignac
19,19004,619,530,511,141,82,85.62,27.59,16.05,Albussac
19,19005,3005,2501,2421,667,519,83.23,27.55,21.44,Allassac
19,19006,103,94,90,28,11,91.26,31.11,12.22,Alleyrat
19,19007,676,579,551,133,100,85.65,24.14,18.15,Altillac
19,19008,202,174,171,54,14,86.14,31.58,8.19,Ambrugeat
19,19009,108,90,82,32,8,83.33,39.02,9.76,Les Angles-sur-Corrèze
19,19010,2381,1907,1835,530,260,80.09,28.88,14.17,Argentat-sur-Dordogne
19,19011,927,755,716,225,98,81.45,31.42,13.69,Arnac-Pompadour
19,19012,216,180,178,53,28,83.33,29.78,15.73,Astaillac
19,19013,702,593,571,156,100,84.47,27.32,17.51,Aubazine
19,19014,176,158,153,33,23,89.77,21.57,15.03,Auriac
19,19015,587,494,475,117,110,84.16,24.63,23.16,Ayen
19,19016,277,243,237,39,38,87.73,16.46,16.03,Bar
19,19017,90,71,71,14,13,78.89,19.72,18.31,Bassignac-le-Bas
19,19018,152,137,133,39,12,90.13,29.32,9.02,Bassignac-le-Haut
19,19019,810,683,660,195,106,84.32,29.55,16.06,Beaulieu-sur-Dordogne
19,19020,110,96,84,25,5,87.27,29.76,5.95,Beaumont
19,19021,92,78,75,19,5,84.78,25.33,6.67,Bellechassagne
19,19022,229,178,175,54,23,77.73,30.86,13.14,Benayes
19,19023,1011,886,855,213,176,87.64,24.91,20.58,Beynat
19,19024,452,387,371,100,55,85.62,26.95,14.82,Beyssac
19,19025,304,263,251,55,47,86.51,21.91,18.73,Beyssenac
19,19026,188,159,153,39,19,84.57,25.49,12.42,Bilhac
19,19027,139,127,125,42,10,91.37,33.60,8.00,Bonnefond
19,19028,2012,1517,1469,379,283,75.4,25.80,19.26,Bort-les-Orgues
19,19029,233,203,195,56,19,87.12,28.72,9.74,Branceilles
19,19030,766,643,613,134,155,83.94,21.86,25.29,Brignac-la-Plaine
19,19031,32944,24394,23648,6770,3866,74.05,28.63,16.35,Brive-la-Gaillarde
19,19032,149,122,117,35,11,81.88,29.91,9.40,Brivezac
19,19033,577,450,438,113,74,77.99,25.80,16.89,Bugeat
19,19034,224,189,180,42,35,84.38,23.33,19.44,Camps-Saint-Mathurin-Léobazel
19,19035,418,368,344,86,88,88.04,25.00,25.58,Chabrignac
19,19036,1025,863,822,194,142,84.2,23.60,17.27,Chamberet
19,19037,963,814,783,216,128,84.53,27.59,16.35,Chamboulive
19,19038,1257,1062,1022,362,133,84.49,35.42,13.01,Chameyrat
19,19039,208,181,174,60,31,87.02,34.48,17.82,Champagnac-la-Noaille
19,19040,171,141,135,53,19,82.46,39.26,14.07,Champagnac-la-Prune
19,19041,442,396,383,129,48,89.59,33.68,12.53,Chanac-les-Mines
