insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
18001;18;Achères;292;258;250;66;64;46;35;18;2;8;6;3;2;0;0;34;8;26.4;25.6;18.4;14;7.2;0.8;3.2;2.4;1.2;0.8;0;0;11.64;3.2
18002;18;Ainay-le-Vieil;149;122;120;28;21;15;35;8;2;8;1;2;0;0;0;27;2;23.33;17.5;12.5;29.17;6.67;1.67;6.67;0.83;1.67;0;0;0;18.12;1.67
18003;18;Les Aix-d'Angillon;1357;1100;1057;296;174;229;187;68;18;60;2;12;9;2;0;257;14;28;16.46;21.67;17.69;6.43;1.7;5.68;0.19;1.14;0.85;0.19;0;18.94;1.32
18004;18;Allogny;832;686;672;180;108;179;121;34;9;29;0;5;6;1;0;146;3;26.79;16.07;26.64;18.01;5.06;1.34;4.32;0;0.74;0.89;0.15;0;17.55;0.45
18005;18;Allouis;776;648;633;168;122;129;94;53;4;37;7;12;7;0;0;128;5;26.54;19.27;20.38;14.85;8.37;0.63;5.85;1.11;1.9;1.11;0;0;16.49;0.79
18006;18;Annoix;201;162;158;55;22;32;28;7;3;3;3;4;1;0;0;39;2;34.81;13.92;20.25;17.72;4.43;1.9;1.9;1.9;2.53;0.63;0;0;19.4;1.27
18007;18;Apremont-sur-Allier;59;50;49;9;7;8;19;1;2;2;1;0;0;0;0;9;0;18.37;14.29;16.33;38.78;2.04;4.08;4.08;2.04;0;0;0;0;15.25;0
18008;18;Arçay;377;311;304;76;66;60;50;27;3;15;2;1;4;0;0;66;3;25;21.71;19.74;16.45;8.88;0.99;4.93;0.66;0.33;1.32;0;0;17.51;0.99
18009;18;Arcomps;250;202;199;57;42;42;29;13;1;6;2;3;2;2;0;48;2;28.64;21.11;21.11;14.57;6.53;0.5;3.02;1.01;1.51;1.01;1.01;0;19.2;1.01
18010;18;Ardenais;161;145;143;35;30;24;30;7;1;12;1;1;2;0;0;16;0;24.48;20.98;16.78;20.98;4.9;0.7;8.39;0.7;0.7;1.4;0;0;9.94;0
18011;18;Argent-sur-Sauldre;1734;1328;1292;347;170;258;307;84;14;61;12;25;11;3;0;406;9;26.86;13.16;19.97;23.76;6.5;1.08;4.72;0.93;1.93;0.85;0.23;0;23.41;0.7
18012;18;Argenvières;348;279;272;84;48;59;47;11;3;12;1;3;2;2;0;69;3;30.88;17.65;21.69;17.28;4.04;1.1;4.41;0.37;1.1;0.74;0.74;0;19.83;1.1
18013;18;Arpheuilles;259;206;195;61;23;43;36;14;2;9;2;1;4;0;0;53;4;31.28;11.79;22.05;18.46;7.18;1.03;4.62;1.03;0.51;2.05;0;0;20.46;2.05
18014;18;Assigny;146;119;112;32;10;23;26;9;3;7;1;1;0;0;0;27;3;28.57;8.93;20.54;23.21;8.04;2.68;6.25;0.89;0.89;0;0;0;18.49;2.68
