dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
57,57001,265,228,225,24,86,86.04,10.67,38.22,Aboncourt
57,57002,57,50,48,9,20,87.72,18.75,41.67,Aboncourt-sur-Seille
57,57003,1093,865,846,122,286,79.14,14.42,33.81,Abreschviller
57,57004,73,60,60,7,18,82.19,11.67,30.00,Achain
57,57006,792,657,638,87,241,82.95,13.64,37.77,Achen
57,57007,88,72,70,12,29,81.82,17.14,41.43,Adaincourt
57,57008,171,146,146,34,48,85.38,23.29,32.88,Adelange
57,57009,69,60,57,3,26,86.96,5.26,45.61,Ajoncourt
57,57010,126,105,102,9,48,83.33,8.82,47.06,Alaincourt-la-Côte
57,57011,460,359,352,80,114,78.04,22.73,32.39,Albestroff
57,57012,4399,2873,2798,528,857,65.31,18.87,30.63,Algrange
57,57013,1617,1233,1199,230,381,76.25,19.18,31.78,Alsting
57,57014,334,280,272,52,88,83.83,19.12,32.35,Altrippe
57,57015,462,401,389,94,129,86.8,24.16,33.16,Altviller
57,57016,310,258,250,44,76,83.23,17.60,30.40,Alzing
57,57017,1801,1498,1460,344,493,83.18,23.56,33.77,Amanvillers
57,57018,108,94,94,13,37,87.04,13.83,39.36,Amelécourt
57,57019,8378,6373,6193,1121,2262,76.07,18.10,36.53,Amnéville
57,57020,223,182,176,25,81,81.61,14.20,46.02,Ancerville
57,57021,1296,1088,1056,288,209,83.95,27.27,19.79,Ancy-Dornot
57,57022,1011,756,731,208,196,74.78,28.45,26.81,Angevillers
57,57024,136,110,108,25,20,80.88,23.15,18.52,Antilly
57,57025,391,323,317,62,130,82.61,19.56,41.01,Anzeling
57,57026,721,546,530,140,117,75.73,26.42,22.08,Apach
57,57027,106,98,96,16,41,92.45,16.67,42.71,Arraincourt
57,57028,1107,924,906,239,207,83.47,26.38,22.85,Argancy
57,57029,185,157,152,18,62,84.86,11.84,40.79,Arriance
57,57030,411,370,365,84,110,90.02,23.01,30.14,Arry
57,57031,645,578,566,173,109,89.61,30.57,19.26,Ars-Laquenexy
57,57032,3612,2569,2513,490,735,71.12,19.50,29.25,Ars-sur-Moselle
57,57033,427,373,361,68,100,87.35,18.84,27.70,Arzviller
57,57034,36,24,23,6,8,66.67,26.09,34.78,Aspach
57,57035,97,82,78,13,15,84.54,16.67,19.23,Assenoncourt
57,57036,100,91,90,15,27,91,16.67,30.00,Attilloncourt
57,57037,189,152,150,25,59,80.42,16.67,39.33,Aube
57,57038,4199,2962,2886,662,526,70.54,22.94,18.23,Audun-le-Tiche
57,57039,1475,1229,1202,261,310,83.32,21.71,25.79,Augny
57,57040,176,137,136,37,29,77.84,27.21,21.32,Aulnois-sur-Seille
57,57041,1879,1371,1322,200,368,72.96,15.13,27.84,Aumetz
57,57042,469,369,361,53,139,78.68,14.68,38.50,Avricourt
57,57043,1297,1064,1032,236,289,82.04,22.87,28.00,Ay-sur-Moselle
57,57044,95,82,80,17,33,86.32,21.25,41.25,Azoudange
57,57045,91,80,79,8,30,87.91,10.13,37.97,Bacourt
57,57046,665,498,487,83,182,74.89,17.04,37.37,Baerenthal
57,57047,862,695,680,123,249,80.63,18.09,36.62,Bambiderstroff
57,57048,69,53,50,7,18,76.81,14.00,36.00,Bannay
57,57049,2960,2351,2288,606,446,79.43,26.49,19.49,Le Ban-Saint-Martin
57,57050,97,80,77,10,36,82.47,12.99,46.75,Barchain
57,57051,266,240,236,38,98,90.23,16.10,41.53,Baronville
57,57052,445,374,367,53,152,84.04,14.44,41.42,Barst
57,57053,105,82,82,8,35,78.1,9.76,42.68,Bassing
57,57054,161,126,123,17,46,78.26,13.82,37.40,Baudrecourt
57,57055,407,354,349,74,94,86.98,21.20,26.93,Bazoncourt
57,57056,172,137,126,17,43,79.65,13.49,34.13,Bébing
57,57057,452,352,345,75,113,77.88,21.74,32.75,Béchy
57,57058,4584,2729,2657,308,678,59.53,11.59,25.52,Behren-lès-Forbach
57,57059,50,44,44,9,13,88,20.45,29.55,Bellange
57,57060,402,305,296,78,88,75.87,26.35,29.73,Bénestroff
57,57061,1071,760,730,154,232,70.96,21.10,31.78,Béning-lès-Saint-Avold
57,57062,323,275,269,70,57,85.14,26.02,21.19,Berg-sur-Moselle
57,57063,188,154,153,21,51,81.91,13.73,33.33,Bérig-Vintrange
57,57064,218,180,176,31,59,82.57,17.61,33.52,Berling
57,57065,186,142,140,20,59,76.34,14.29,42.14,Bermering
57,57066,404,325,317,53,123,80.45,16.72,38.80,Berthelming
57,57067,2145,1765,1724,487,375,82.28,28.25,21.75,Bertrange
57,57069,318,254,242,48,88,79.87,19.83,36.36,Berviller-en-Moselle
57,57070,166,139,132,19,46,83.73,14.39,34.85,Bettange
57,57071,342,279,273,72,99,81.58,26.37,36.26,Bettborn
57,57072,513,411,399,88,119,80.12,22.06,29.82,Bettelainville
57,57073,642,540,528,83,192,84.11,15.72,36.36,Betting
57,57074,664,505,488,93,172,76.05,19.06,35.25,Bettviller
57,57075,213,186,183,35,65,87.32,19.13,35.52,Beux
57,57076,405,305,299,55,63,75.31,18.39,21.07,Beyren-lès-Sierck
57,57077,73,64,59,8,24,87.67,13.56,40.68,Bezange-la-Petite
57,57079,333,266,256,39,87,79.88,15.23,33.98,Bibiche
57,57080,62,50,49,8,12,80.65,16.33,24.49,Bickenholtz
57,57081,106,91,88,21,25,85.85,23.86,28.41,Bidestroff
57,57082,265,221,215,33,80,83.4,15.35,37.21,Biding
57,57083,900,727,698,120,251,80.78,17.19,35.96,Bining
57,57084,233,193,189,45,50,82.83,23.81,26.46,Bioncourt
57,57085,349,274,269,51,96,78.51,18.96,35.69,Bionville-sur-Nied
57,57086,213,178,175,20,69,83.57,11.43,39.43,Belles-Forêts
