insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
92002;92;Antony;41488;35002;34226;2606;6018;11692;9139;1168;233;2684;312;188;119;67;0;6486;0;7.61;17.58;34.16;26.7;3.41;0.68;7.84;0.91;0.55;0.35;0.2;0;15.63;0
92004;92;Asnières-sur-Seine;48227;39649;38842;2670;7669;13116;10343;892;215;3065;405;264;138;65;0;8578;240;6.87;19.74;33.77;26.63;2.3;0.55;7.89;1.04;0.68;0.36;0.17;0;17.79;0.62
92007;92;Bagneux;21873;16504;16076;1685;5832;4207;1843;474;97;1358;225;211;124;20;0;5369;132;10.48;36.28;26.17;11.46;2.95;0.6;8.45;1.4;1.31;0.77;0.12;0;24.55;0.82
92009;92;Bois-Colombes;17896;14654;14336;955;2257;5064;4139;399;84;1152;156;76;30;24;0;3242;0;6.66;15.74;35.32;28.87;2.78;0.59;8.04;1.09;0.53;0.21;0.17;0;18.12;0
92012;92;Boulogne-Billancourt;77303;62076;61157;3106;6785;20143;25592;1191;292;3153;501;226;90;78;0;15227;0;5.08;11.09;32.94;41.85;1.95;0.48;5.16;0.82;0.37;0.15;0.13;0;19.7;0
92014;92;Bourg-la-Reine;13769;11567;11355;608;1891;4168;3189;292;65;936;102;62;27;15;0;2202;54;5.35;16.65;36.71;28.08;2.57;0.57;8.24;0.9;0.55;0.24;0.13;0;15.99;0.48
92019;92;Châtenay-Malabry;18708;15372;14918;1366;3306;4837;3275;511;105;1168;180;100;33;37;0;3336;0;9.16;22.16;32.42;21.95;3.43;0.7;7.83;1.21;0.67;0.22;0.25;0;17.83;0
92020;92;Châtillon;22292;18610;18259;1531;3536;6212;4260;619;135;1569;184;106;71;36;0;3682;106;8.38;19.37;34.02;23.33;3.39;0.74;8.59;1.01;0.58;0.39;0.2;0;16.52;0.58
92022;92;Chaville;13493;11451;11268;823;1814;4016;3153;356;74;804;116;70;33;9;0;2042;47;7.3;16.1;35.64;27.98;3.16;0.66;7.14;1.03;0.62;0.29;0.08;0;15.13;0.42
92023;92;Clamart;35291;28961;28401;2598;5339;9192;7116;895;190;2375;296;226;112;62;0;6330;145;9.15;18.8;32.37;25.06;3.15;0.67;8.36;1.04;0.8;0.39;0.22;0;17.94;0.51
92024;92;Clichy;28553;22989;22491;1841;6653;6939;3292;546;117;2289;407;231;122;54;0;5564;175;8.19;29.58;30.85;14.64;2.43;0.52;10.18;1.81;1.03;0.54;0.24;0;19.49;0.78
92025;92;Colombes;47454;37740;36833;3438;9346;11238;7540;955;232;3098;491;287;133;75;0;9714;0;9.33;25.37;30.51;20.47;2.59;0.63;8.41;1.33;0.78;0.36;0.2;0;20.47;0
92026;92;Courbevoie;52391;42782;41965;3111;6129;14624;13291;1116;216;2692;415;216;95;60;0;9609;0;7.41;14.61;34.85;31.67;2.66;0.51;6.41;0.99;0.51;0.23;0.14;0;18.34;0
92032;92;Fontenay-aux-Roses;16036;12297;12079;980;2496;4194;2417;431;90;1130;130;117;65;29;0;3739;66;8.11;20.66;34.72;20.01;3.57;0.75;9.36;1.08;0.97;0.54;0.24;0;23.32;0.55
92033;92;Garches;12767;10792;10598;758;1016;3314;4496;273;69;525;70;43;18;16;0;1975;0;7.15;9.59;31.27;42.42;2.58;0.65;4.95;0.66;0.41;0.17;0.15;0;15.47;0
92035;92;La Garenne-Colombes;18828;15707;15418;1226;2056;5160;5043;566;99;945;158;88;48;29;0;3121;53;7.95;13.34;33.47;32.71;3.67;0.64;6.13;1.02;0.57;0.31;0.19;0;16.58;0.34
92036;92;Gennevilliers;22149;16623;16133;1809;7597;3112;1164;328;92;1254;456;195;105;21;0;5526;147;11.21;47.09;19.29;7.22;2.03;0.57;7.77;2.83;1.21;0.65;0.13;0;24.95;0.91
92040;92;Issy-les-Moulineaux;46800;37750;37022;2490;5996;13709;9798;1008;195;3127;357;193;83;66;0;9050;0;6.73;16.2;37.03;26.47;2.72;0.53;8.45;0.96;0.52;0.22;0.18;0;19.34;0
92044;92;Levallois-Perret;41716;35609;35098;2390;4103;11062;14280;811;192;1746;261;150;54;49;0;6107;139;6.81;11.69;31.52;40.69;2.31;0.55;4.97;0.74;0.43;0.15;0.14;0;14.64;0.4
92046;92;Malakoff;18434;15248;14980;1425;4916;4348;1716;393;111;1650;167;152;68;34;0;3186;66;9.51;32.82;29.03;11.46;2.62;0.74;11.01;1.11;1.01;0.45;0.23;0;17.28;0.44
92047;92;Marnes-la-Coquette;1215;1044;1039;50;71;291;554;19;9;38;3;3;0;1;0;171;3;4.81;6.83;28.01;53.32;1.83;0.87;3.66;0.29;0.29;0;0.1;0;14.07;0.29
92048;92;Meudon;31280;25565;25160;2003;4225;8239;7239;682;179;1977;281;193;97;45;0;5715;95;7.96;16.79;32.75;28.77;2.71;0.71;7.86;1.12;0.77;0.39;0.18;0;18.27;0.38
92049;92;Montrouge;28899;24587;24158;1674;4673;8706;5216;637;156;2574;231;177;80;34;0;4312;111;6.93;19.34;36.04;21.59;2.64;0.65;10.65;0.96;0.73;0.33;0.14;0;14.92;0.46
92050;92;Nanterre;47568;36913;36029;3759;11877;9990;4759;1007;195;3189;644;366;166;77;0;10655;256;10.43;32.97;27.73;13.21;2.79;0.54;8.85;1.79;1.02;0.46;0.21;0;22.4;0.71
92051;92;Neuilly-sur-Seine;37184;33004;32792;1183;1162;7784;21287;380;104;686;101;48;30;27;0;4180;51;3.61;3.54;23.74;64.92;1.16;0.32;2.09;0.31;0.15;0.09;0.08;0;11.24;0.16
92060;92;Le Plessis-Robinson;19141;16194;15850;1997;2785;4691;4137;781;102;995;180;102;57;23;0;2947;109;12.6;17.57;29.6;26.1;4.93;0.64;6.28;1.14;0.64;0.36;0.15;0;15.4;0.69
92062;92;Puteaux;28950;24420;23871;2358;3992;7788;6677;731;159;1551;286;211;75;43;0;4530;164;9.88;16.72;32.63;27.97;3.06;0.67;6.5;1.2;0.88;0.31;0.18;0;15.65;0.69
92063;92;Rueil-Malmaison;54426;45128;44415;3406;6132;15181;14464;1381;301;2686;400;229;140;95;0;9298;189;7.67;13.81;34.18;32.57;3.11;0.68;6.05;0.9;0.52;0.32;0.21;0;17.08;0.43
92064;92;Saint-Cloud;19370;16742;16556;1025;1304;5254;7602;348;100;702;121;59;19;22;0;2628;43;6.19;7.88;31.73;45.92;2.1;0.6;4.24;0.73;0.36;0.11;0.13;0;13.57;0.26
92071;92;Sceaux;15052;12138;11993;612;1616;4507;3805;286;77;884;101;59;21;25;0;2914;38;5.1;13.47;37.58;31.73;2.38;0.64;7.37;0.84;0.49;0.18;0.21;0;19.36;0.32
92072;92;Sèvres;15142;12976;12763;755;1906;4639;3883;310;83;957;118;69;22;21;0;2166;0;5.92;14.93;36.35;30.42;2.43;0.65;7.5;0.92;0.54;0.17;0.16;0;14.3;0
92073;92;Suresnes;28497;24155;23635;1940;3922;8054;6984;695;156;1427;224;124;66;43;0;4342;0;8.21;16.59;34.08;29.55;2.94;0.66;6.04;0.95;0.52;0.28;0.18;0;15.24;0
92075;92;Vanves;18500;15272;15024;945;2841;5375;3584;388;105;1502;140;84;43;17;0;3228;63;6.29;18.91;35.78;23.86;2.58;0.7;10;0.93;0.56;0.29;0.11;0;17.45;0.42
92076;92;Vaucresson;6176;5341;5269;261;392;1569;2653;108;28;196;36;15;2;9;0;835;0;4.95;7.44;29.78;50.35;2.05;0.53;3.72;0.68;0.28;0.04;0.17;0;13.52;0
92077;92;Ville-d'Avray;7433;6596;6507;293;627;2348;2593;160;39;368;44;18;11;6;0;837;0;4.5;9.64;36.08;39.85;2.46;0.6;5.66;0.68;0.28;0.17;0.09;0;11.26;0
92078;92;Villeneuve-la-Garenne;12429;8557;8242;1054;3009;1924;1030;222;51;662;154;75;50;11;0;3872;76;12.79;36.51;23.34;12.5;2.69;0.62;8.03;1.87;0.91;0.61;0.13;0;31.15;0.92
