dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
29,29001,733,610,598,118,135,83.22,19.73,22.58,Argol
29,29002,1014,859,830,219,154,84.71,26.39,18.55,Arzano
29,29003,3315,2627,2574,756,378,79.25,29.37,14.69,Audierne
29,29004,4332,3573,3463,882,597,82.48,25.47,17.24,Bannalec
29,29005,959,841,821,238,133,87.7,28.99,16.20,Baye
29,29006,3065,2654,2611,777,326,86.59,29.76,12.49,Bénodet
29,29007,702,569,553,103,73,81.05,18.63,13.20,Berrien
29,29008,804,691,663,168,106,85.95,25.34,15.99,Beuzec-Cap-Sizun
29,29010,1052,944,909,242,149,89.73,26.62,16.39,Bodilis
29,29011,2695,2315,2275,806,224,85.9,35.43,9.85,Bohars
29,29012,156,136,130,29,16,87.18,22.31,12.31,Bolazec
29,29013,179,134,127,38,7,74.86,29.92,5.51,Botmeur
29,29014,356,295,290,79,49,82.87,27.24,16.90,Botsorhel
29,29015,2540,2200,2133,671,305,86.61,31.46,14.30,Bourg-Blanc
29,29016,764,640,631,167,93,83.77,26.47,14.74,Brasparts
29,29017,669,602,590,148,87,89.99,25.08,14.75,Brélès
29,29018,366,277,270,37,43,75.68,13.70,15.93,Brennilis
29,29019,86619,65675,64202,17989,8333,75.82,28.02,12.98,Brest
29,29020,3981,3245,3164,946,518,81.51,29.90,16.37,Briec
29,29021,1841,1552,1521,447,192,84.3,29.39,12.62,Plounéour-Brignogan-Plages
29,29022,2361,1835,1799,510,327,77.72,28.35,18.18,Camaret-sur-Mer
29,29023,3026,2576,2532,780,199,85.13,30.81,7.86,Carantec
29,29024,5706,4502,4377,1324,573,78.9,30.25,13.09,Carhaix-Plouguer
29,29025,1207,1049,1027,242,194,86.91,23.56,18.89,Cast
29,29026,3773,3019,2954,845,480,80.02,28.61,16.25,Châteaulin
29,29027,2622,2146,2077,584,355,81.85,28.12,17.09,Châteauneuf-du-Faou
29,29028,847,696,684,175,111,82.17,25.58,16.23,Cléden-Cap-Sizun
29,29029,868,721,705,188,144,83.06,26.67,20.43,Cléden-Poher
29,29030,3103,2539,2494,726,383,81.82,29.11,15.36,Cléder
29,29031,4062,3379,3307,934,514,83.19,28.24,15.54,Clohars-Carnoët
29,29032,1719,1474,1446,466,193,85.75,32.23,13.35,Clohars-Fouesnant
29,29033,429,334,323,72,63,77.86,22.29,19.50,Le Cloître-Pleyben
29,29034,471,386,381,84,52,81.95,22.05,13.65,Le Cloître-Saint-Thégonnec
29,29035,702,623,608,161,118,88.75,26.48,19.41,Coat-Méal
29,29036,465,350,339,96,63,75.27,28.32,18.58,Collorec
29,29037,3461,2963,2911,1068,263,85.61,36.69,9.03,Combrit
29,29038,813,634,613,126,107,77.98,20.55,17.46,Commana
29,29039,17386,13531,13227,3983,2014,77.83,30.11,15.23,Concarneau
29,29040,2310,1948,1918,561,272,84.33,29.25,14.18,Le Conquet
29,29041,1353,1155,1129,341,217,85.37,30.20,19.22,Coray
29,29042,6818,5472,5353,1349,843,80.26,25.20,15.75,Crozon
29,29043,1412,1234,1209,374,119,87.39,30.93,9.84,Daoulas
29,29044,1070,920,890,210,179,85.98,23.60,20.11,Dinéault
29,29045,1761,1589,1557,457,188,90.23,29.35,12.07,Dirinon
29,29046,12126,9485,9284,2559,1110,78.22,27.56,11.96,Douarnenez
29,29047,1342,1159,1129,338,185,86.36,29.94,16.39,Le Drennec
29,29048,1646,1387,1348,377,244,84.26,27.97,18.10,Edern
29,29049,2496,2101,2045,516,332,84.17,25.23,16.23,Elliant
29,29051,6560,5652,5537,1916,721,86.16,34.60,13.02,Ergué-Gabéric
29,29053,1345,1090,1070,307,149,81.04,28.69,13.93,Le Faou
29,29054,462,376,366,91,38,81.39,24.86,10.38,La Feuillée
29,29055,2493,2184,2124,641,325,87.61,30.18,15.30,Le Folgoët
29,29056,1387,1227,1214,346,156,88.46,28.50,12.85,La Forest-Landerneau
29,29057,3006,2569,2510,769,309,85.46,30.64,12.31,La Forêt-Fouesnant
29,29058,8691,7429,7268,2363,874,85.48,32.51,12.03,Fouesnant
29,29059,752,654,645,184,79,86.97,28.53,12.25,Garlan
29,29060,2282,2031,1984,713,262,89,35.94,13.21,Gouesnach
29,29061,5132,4356,4281,1494,488,84.88,34.90,11.40,Gouesnou
29,29062,843,689,672,212,115,81.73,31.55,17.11,Gouézec
29,29063,350,298,286,75,50,85.14,26.22,17.48,Goulien
29,29064,371,307,295,74,29,82.75,25.08,9.83,Goulven
29,29065,695,595,579,159,111,85.61,27.46,19.17,Gourlizon
29,29066,1339,1161,1139,328,174,86.71,28.80,15.28,Guengat
29,29067,979,803,778,202,163,82.02,25.96,20.95,Guerlesquin
29,29068,1691,1481,1436,445,240,87.58,30.99,16.71,Guiclan
