insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
33001;33;Abzac;1477;1106;1078;360;209;229;119;56;17;61;6;14;4;3;0;371;5;33.4;19.39;21.24;11.04;5.19;1.58;5.66;0.56;1.3;0.37;0.28;0;25.12;0.46
33002;33;Aillas;598;502;481;85;112;116;95;16;17;23;5;10;2;0;0;96;4;17.67;23.28;24.12;19.75;3.33;3.53;4.78;1.04;2.08;0.42;0;0;16.05;0.83
33003;33;Ambarès-et-Lagrave;9965;7712;7534;1891;1838;1655;850;390;113;488;79;151;62;17;0;2253;53;25.1;24.4;21.97;11.28;5.18;1.5;6.48;1.05;2;0.82;0.23;0;22.61;0.7
33004;33;Ambès;2210;1624;1582;431;447;289;131;61;28;115;15;48;16;1;0;586;13;27.24;28.26;18.27;8.28;3.86;1.77;7.27;0.95;3.03;1.01;0.06;0;26.52;0.82
33005;33;Andernos-les-Bains;10771;8833;8678;1134;1561;2450;2271;372;178;497;80;88;34;13;0;1938;32;13.07;17.99;28.23;26.17;4.29;2.05;5.73;0.92;1.01;0.39;0.15;0;17.99;0.37
33006;33;Anglade;671;547;537;185;111;81;61;26;11;30;12;10;7;3;0;124;5;34.45;20.67;15.08;11.36;4.84;2.05;5.59;2.23;1.86;1.3;0.56;0;18.48;0.93
33007;33;Arbanats;827;716;698;138;151;170;107;42;18;50;8;9;4;1;0;111;6;19.77;21.63;24.36;15.33;6.02;2.58;7.16;1.15;1.29;0.57;0.14;0;13.42;0.86
33008;33;Arbis;202;167;160;30;28;46;32;7;5;7;1;3;1;0;0;35;6;18.75;17.5;28.75;20;4.38;3.13;4.38;0.63;1.88;0.63;0;0;17.33;3.75
33009;33;Arcachon;10720;8415;8282;964;827;1995;3583;296;160;319;46;62;19;11;0;2305;48;11.64;9.99;24.09;43.26;3.57;1.93;3.85;0.56;0.75;0.23;0.13;0;21.5;0.58
33010;33;Arcins;316;280;274;75;58;58;27;24;7;14;4;5;2;0;0;36;0;27.37;21.17;21.17;9.85;8.76;2.55;5.11;1.46;1.82;0.73;0;0;11.39;0
