dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
33,33001,1477,1106,1078,229,360,74.88,21.24,33.40,Abzac
33,33002,598,502,481,116,85,83.95,24.12,17.67,Aillas
33,33003,9965,7712,7534,1655,1891,77.39,21.97,25.10,Ambarès-et-Lagrave
33,33004,2210,1624,1582,289,431,73.48,18.27,27.24,Ambès
33,33005,10771,8833,8678,2450,1134,82.01,28.23,13.07,Andernos-les-Bains
33,33006,671,547,537,81,185,81.52,15.08,34.45,Anglade
33,33007,827,716,698,170,138,86.58,24.36,19.77,Arbanats
33,33008,202,167,160,46,30,82.67,28.75,18.75,Arbis
33,33009,10720,8415,8282,1995,964,78.5,24.09,11.64,Arcachon
33,33010,316,280,274,58,75,88.61,21.17,27.37,Arcins
33,33011,5351,4301,4226,1067,811,80.38,25.25,19.19,Arès
33,33012,2827,2354,2300,593,443,83.27,25.78,19.26,Arsac
33,33013,5780,4767,4666,1338,837,82.47,28.68,17.94,Artigues-près-Bordeaux
33,33014,820,670,649,124,213,81.71,19.11,32.82,Les Artigues-de-Lussac
33,33015,1539,1233,1214,283,254,80.12,23.31,20.92,Arveyres
33,33016,372,303,299,75,47,81.45,25.08,15.72,Asques
33,33017,237,194,185,31,47,81.86,16.76,25.41,Aubiac
33,33018,2399,2011,1967,406,557,83.83,20.64,28.32,Val-de-Virvée
33,33019,5987,4756,4635,1119,987,79.44,24.14,21.29,Audenge
33,33020,95,85,83,8,27,89.47,9.64,32.53,Auriolles
33,33021,743,636,616,136,133,85.6,22.08,21.59,Auros
33,33022,1951,1642,1608,324,462,84.16,20.15,28.73,Avensan
33,33023,903,784,758,196,148,86.82,25.86,19.53,Ayguemorte-les-Graves
33,33024,199,173,168,21,48,86.93,12.50,28.57,Bagas
33,33025,281,218,212,30,57,77.58,14.15,26.89,Baigneaux
33,33026,371,311,307,53,75,83.83,17.26,24.43,Balizac
33,33027,223,186,182,31,29,83.41,17.03,15.93,Barie
33,33028,864,702,678,168,135,81.25,24.78,19.91,Baron
33,33029,3778,3160,3088,779,667,83.64,25.23,21.60,Le Barp
33,33030,1532,1240,1204,273,245,80.94,22.67,20.35,Barsac
33,33031,92,82,81,15,24,89.13,18.52,29.63,Bassanne
33,33032,4672,3649,3578,811,793,78.1,22.67,22.16,Bassens
33,33033,681,538,534,137,86,79,25.66,16.10,Baurech
33,33034,371,300,292,61,101,80.86,20.89,34.59,Bayas
33,33035,526,451,439,72,128,85.74,16.40,29.16,Bayon-sur-Gironde
33,33036,3425,2781,2698,654,516,81.2,24.24,19.13,Bazas
33,33037,1791,1480,1448,380,259,82.64,26.24,17.89,Beautiran
33,33038,719,567,558,81,218,78.86,14.52,39.07,Bégadan
33,33039,18419,13970,13666,3556,1719,75.85,26.02,12.58,Bègles
33,33040,734,622,605,131,129,84.74,21.65,21.32,Béguey
33,33042,3488,2878,2816,575,700,82.51,20.42,24.86,Belin-Béliet
33,33043,179,142,142,31,57,79.33,21.83,40.14,Bellebat
33,33044,202,156,153,30,36,77.23,19.61,23.53,Bellefond
33,33045,239,199,195,48,61,83.26,24.62,31.28,Belvès-de-Castillon
33,33046,889,738,720,171,178,83.01,23.75,24.72,Bernos-Beaulac
