insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
61001;61;Alençon;15261;11561;11301;1934;2126;2876;2494;438;87;1011;78;159;73;25;0;3700;69;17.11;18.81;25.45;22.07;3.88;0.77;8.95;0.69;1.41;0.65;0.22;0;24.24;0.61
61002;61;Almenêches;529;447;429;108;63;72;104;34;6;26;2;7;6;1;0;82;8;25.17;14.69;16.78;24.24;7.93;1.4;6.06;0.47;1.63;1.4;0.23;0;15.5;1.86
61005;61;Appenai-sous-Bellême;213;189;186;51;14;48;47;9;4;4;2;3;3;1;0;24;2;27.42;7.53;25.81;25.27;4.84;2.15;2.15;1.08;1.61;1.61;0.54;0;11.27;1.08
61006;61;Argentan;8636;6677;6484;1390;1221;1620;1201;292;54;458;55;101;81;11;0;1959;53;21.44;18.83;24.98;18.52;4.5;0.83;7.06;0.85;1.56;1.25;0.17;0;22.68;0.82
61007;61;Athis Val de Rouve;3418;2862;2791;630;513;625;573;192;24;153;19;29;25;8;0;556;13;22.57;18.38;22.39;20.53;6.88;0.86;5.48;0.68;1.04;0.9;0.29;0;16.27;0.47
61008;61;Aube;820;647;633;183;117;135;120;32;4;25;1;10;5;1;0;173;1;28.91;18.48;21.33;18.96;5.06;0.63;3.95;0.16;1.58;0.79;0.16;0;21.1;0.16
61010;61;Aubry-le-Panthou;83;64;62;11;11;11;17;5;0;4;0;3;0;0;0;19;1;17.74;17.74;17.74;27.42;8.06;0;6.45;0;4.84;0;0;0;22.89;1.61
61011;61;Aubusson;358;321;313;55;46;99;68;28;0;12;1;0;4;0;0;37;1;17.57;14.7;31.63;21.73;8.95;0;3.83;0.32;0;1.28;0;0;10.34;0.32
61012;61;Auguaise;143;119;118;49;13;6;27;14;1;8;0;0;0;0;0;24;0;41.53;11.02;5.08;22.88;11.86;0.85;6.78;0;0;0;0;0;16.78;0
61013;61;Aunay-les-Bois;121;101;98;26;23;9;29;8;1;2;0;0;0;0;0;20;3;26.53;23.47;9.18;29.59;8.16;1.02;2.04;0;0;0;0;0;16.53;3.06
61014;61;Aunou-le-Faucon;209;181;177;30;29;48;44;10;0;11;1;1;3;0;0;28;0;16.95;16.38;27.12;24.86;5.65;0;6.21;0.56;0.56;1.69;0;0;13.4;0
61015;61;Aunou-sur-Orne;208;179;175;40;21;40;45;16;2;4;2;3;0;2;0;29;4;22.86;12;22.86;25.71;9.14;1.14;2.29;1.14;1.71;0;1.14;0;13.94;2.29
61017;61;Les Authieux-du-Puits;50;47;46;12;2;4;12;2;1;8;0;3;1;1;0;3;0;26.09;4.35;8.7;26.09;4.35;2.17;17.39;0;6.52;2.17;2.17;0;6;0
61018;61;Avernes-Saint-Gourgon;56;51;51;18;2;10;17;1;0;3;0;0;0;0;0;5;0;35.29;3.92;19.61;33.33;1.96;0;5.88;0;0;0;0;0;8.93;0
61020;61;Avoine;187;155;147;34;26;30;32;10;2;8;1;2;2;0;0;32;2;23.13;17.69;20.41;21.77;6.8;1.36;5.44;0.68;1.36;1.36;0;0;17.11;1.36
61021;61;Avrilly;108;85;84;19;13;21;17;6;1;5;0;0;2;0;0;23;0;22.62;15.48;25;20.24;7.14;1.19;5.95;0;0;2.38;0;0;21.3;0
61023;61;Bailleul;538;452;443;115;84;84;100;23;4;17;3;8;3;2;0;86;5;25.96;18.96;18.96;22.57;5.19;0.9;3.84;0.68;1.81;0.68;0.45;0;15.99;1.13
61024;61;Banvou;464;388;375;102;64;72;64;30;1;22;2;6;12;0;0;76;12;27.2;17.07;19.2;17.07;8;0.27;5.87;0.53;1.6;3.2;0;0;16.38;3.2
