insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
83001;83;Les Adrets-de-l'Estérel;2144;1748;1721;472;232;358;443;99;17;65;24;7;4;0;0;396;4;27.43;13.48;20.8;25.74;5.75;0.99;3.78;1.39;0.41;0.23;0;0;18.47;0.23
83002;83;Aiguines;211;178;175;33;26;31;56;15;2;5;7;0;0;0;0;33;1;18.86;14.86;17.71;32;8.57;1.14;2.86;4;0;0;0;0;15.64;0.57
83003;83;Ampus;801;677;665;201;136;107;125;24;9;37;8;12;5;1;0;124;2;30.23;20.45;16.09;18.8;3.61;1.35;5.56;1.2;1.8;0.75;0.15;0;15.48;0.3
83004;83;Les Arcs;5482;4290;4173;1434;678;716;814;218;50;160;45;38;13;7;0;1192;27;34.36;16.25;17.16;19.51;5.22;1.2;3.83;1.08;0.91;0.31;0.17;0;21.74;0.65
83005;83;Artignosc-sur-Verdon;328;258;255;108;52;42;31;7;6;5;1;3;0;0;0;70;2;42.35;20.39;16.47;12.16;2.75;2.35;1.96;0.39;1.18;0;0;0;21.34;0.78
83006;83;Artigues;251;212;207;101;31;21;32;10;4;5;3;0;0;0;0;39;1;48.79;14.98;10.14;15.46;4.83;1.93;2.42;1.45;0;0;0;0;15.54;0.48
83007;83;Aups;1673;1357;1314;415;294;196;259;57;9;54;10;14;6;0;0;316;6;31.58;22.37;14.92;19.71;4.34;0.68;4.11;0.76;1.07;0.46;0;0;18.89;0.46
83008;83;Bagnols-en-Forêt;2008;1676;1652;540;190;285;415;110;18;64;12;13;4;1;0;332;7;32.69;11.5;17.25;25.12;6.66;1.09;3.87;0.73;0.79;0.24;0.06;0;16.53;0.42
83009;83;Bandol;8448;6660;6569;1603;707;1350;2383;200;56;170;41;36;12;11;0;1788;42;24.4;10.76;20.55;36.28;3.04;0.85;2.59;0.62;0.55;0.18;0.17;0;21.16;0.64
83010;83;Bargème;149;120;117;23;36;17;23;2;5;6;1;3;0;1;0;29;0;19.66;30.77;14.53;19.66;1.71;4.27;5.13;0.85;2.56;0;0.85;0;19.46;0
83011;83;Bargemon;1022;812;803;268;127;150;144;50;9;30;13;6;3;3;0;210;1;33.37;15.82;18.68;17.93;6.23;1.12;3.74;1.62;0.75;0.37;0.37;0;20.55;0.12
83012;83;Barjols;2395;1819;1778;556;393;306;294;69;28;68;22;32;6;4;0;576;10;31.27;22.1;17.21;16.54;3.88;1.57;3.82;1.24;1.8;0.34;0.22;0;24.05;0.56
