dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
84,84001,2093,1798,1742,341,547,85.91,19.58,31.40,Althen-des-Paluds
84,84002,879,737,707,138,155,83.85,19.52,21.92,Ansouis
84,84003,7444,5777,5629,1083,1451,77.61,19.24,25.78,Apt
84,84004,4031,3283,3231,599,1116,81.44,18.54,34.54,Aubignan
84,84005,158,139,137,26,31,87.97,18.98,22.63,Aurel
84,84006,68,56,55,17,4,82.35,30.91,7.27,Auribeau
84,84007,55447,40991,40142,8328,8490,73.93,20.75,21.15,Avignon
84,84008,529,475,463,76,146,89.79,16.41,31.53,Le Barroux
84,84009,1140,946,922,194,343,82.98,21.04,37.20,La Bastide-des-Jourdans
84,84010,646,544,537,164,114,84.21,30.54,21.23,La Bastidonne
84,84011,318,264,259,53,43,83.02,20.46,16.60,Le Beaucet
84,84012,1804,1534,1485,255,417,85.03,17.17,28.08,Beaumes-de-Venise
84,84013,216,188,180,31,55,87.04,17.22,30.56,Beaumettes
84,84014,883,716,701,118,244,81.09,16.83,34.81,Beaumont-de-Pertuis
84,84015,260,238,229,44,51,91.54,19.21,22.27,Beaumont-du-Ventoux
84,84016,4096,3446,3372,511,1475,84.13,15.15,43.74,Bédarrides
84,84017,2590,2147,2087,389,603,82.9,18.64,28.89,Bédoin
84,84018,405,349,339,70,69,86.17,20.65,20.35,Blauvac
84,84019,10060,7743,7571,1150,3065,76.97,15.19,40.48,Bollène
84,84020,1129,959,938,238,197,84.94,25.37,21.00,Bonnieux
84,84021,79,72,69,21,10,91.14,30.43,14.49,Brantes
84,84022,217,199,190,40,51,91.71,21.05,26.84,Buisson
84,84023,97,81,79,20,2,83.51,25.32,2.53,Buoux
84,84024,699,613,599,136,178,87.7,22.70,29.72,Cabrières-d'Aigues
84,84025,1419,1180,1159,248,288,83.16,21.40,24.85,Cabrières-d'Avignon
84,84026,3292,2597,2557,550,720,78.89,21.51,28.16,Cadenet
84,84027,2163,1829,1779,290,697,84.56,16.30,39.18,Caderousse
84,84028,801,699,679,118,220,87.27,17.38,32.40,Cairanne
84,84029,3753,3078,3019,475,1165,82.01,15.73,38.59,Camaret-sur-Aigues
84,84030,2567,2194,2156,426,694,85.47,19.76,32.19,Caromb
84,84031,18795,14431,14114,2462,4322,76.78,17.44,30.62,Carpentras
84,84032,383,320,315,67,75,83.55,21.27,23.81,Caseneuve
84,84033,105,90,88,16,20,85.71,18.18,22.73,Castellet
84,84034,3834,3273,3205,571,1122,85.37,17.82,35.01,Caumont-sur-Durance
84,84035,17108,12715,12403,1901,4251,74.32,15.33,34.27,Cavaillon
84,84036,2713,2320,2259,538,552,85.51,23.82,24.44,Châteauneuf-de-Gadagne
84,84037,1565,1315,1284,223,390,84.03,17.37,30.37,Châteauneuf-du-Pape
84,84038,3331,2832,2761,413,1083,85.02,14.96,39.22,Cheval-Blanc
84,84039,4053,3303,3225,431,1224,81.5,13.36,37.95,Courthézon
84,84040,324,261,250,50,71,80.56,20.00,28.40,Crestet
84,84041,432,374,369,58,115,86.57,15.72,31.17,Crillon-le-Brave
84,84042,1503,1247,1229,234,335,82.97,19.04,27.26,Cucuron
84,84043,6400,5140,5022,755,1812,80.31,15.03,36.08,Entraigues-sur-la-Sorgue
84,84044,880,716,692,126,228,81.36,18.21,32.95,Entrechaux
84,84045,330,284,275,51,72,86.06,18.55,26.18,Faucon
84,84046,363,321,315,72,68,88.43,22.86,21.59,Flassan
84,84047,2417,1975,1931,374,647,81.71,19.37,33.51,Gargas
84,84048,71,58,57,5,25,81.69,8.77,43.86,Gignac
84,84049,441,383,371,60,87,86.85,16.17,23.45,Gigondas
84,84050,1686,1471,1442,290,305,87.25,20.11,21.15,Gordes
84,84051,937,818,802,189,173,87.3,23.57,21.57,Goult
84,84052,960,817,794,164,199,85.1,20.65,25.06,Grambois
84,84053,1431,1192,1161,200,389,83.3,17.23,33.51,Grillon
84,84054,15319,12122,11847,2313,3425,79.13,19.52,28.91,L'Isle-sur-la-Sorgue
84,84055,1282,1097,1066,240,353,85.57,22.51,33.11,Jonquerettes
84,84056,3592,3022,2946,432,1156,84.13,14.66,39.24,Jonquières
84,84057,291,252,245,52,52,86.6,21.22,21.22,Joucas
