insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
57001;57;Aboncourt;265;228;225;86;48;24;25;15;4;15;0;3;5;0;0;37;3;38.22;21.33;10.67;11.11;6.67;1.78;6.67;0;1.33;2.22;0;0;13.96;1.33
57002;57;Aboncourt-sur-Seille;57;50;48;20;9;9;9;1;0;0;0;0;0;0;0;7;0;41.67;18.75;18.75;18.75;2.08;0;0;0;0;0;0;0;12.28;0
57003;57;Abreschviller;1093;865;846;286;94;122;196;54;14;49;11;11;8;1;0;228;5;33.81;11.11;14.42;23.17;6.38;1.65;5.79;1.3;1.3;0.95;0.12;0;20.86;0.59
57004;57;Achain;73;60;60;18;8;7;13;9;2;1;1;1;0;0;0;13;0;30;13.33;11.67;21.67;15;3.33;1.67;1.67;1.67;0;0;0;17.81;0
57006;57;Achen;792;657;638;241;89;87;108;51;13;24;6;11;7;1;0;135;6;37.77;13.95;13.64;16.93;7.99;2.04;3.76;0.94;1.72;1.1;0.16;0;17.05;0.94
57007;57;Adaincourt;88;72;70;29;4;12;19;4;0;0;0;1;1;0;0;16;0;41.43;5.71;17.14;27.14;5.71;0;0;0;1.43;1.43;0;0;18.18;0
57008;57;Adelange;171;146;146;48;23;34;21;10;1;6;0;2;1;0;0;25;0;32.88;15.75;23.29;14.38;6.85;0.68;4.11;0;1.37;0.68;0;0;14.62;0
57009;57;Ajoncourt;69;60;57;26;7;3;14;2;1;2;1;1;0;0;0;9;2;45.61;12.28;5.26;24.56;3.51;1.75;3.51;1.75;1.75;0;0;0;13.04;3.51
57010;57;Alaincourt-la-Côte;126;105;102;48;11;9;22;3;0;6;0;2;1;0;0;21;0;47.06;10.78;8.82;21.57;2.94;0;5.88;0;1.96;0.98;0;0;16.67;0
57011;57;Albestroff;460;359;352;114;53;80;54;23;2;12;5;7;2;0;0;101;7;32.39;15.06;22.73;15.34;6.53;0.57;3.41;1.42;1.99;0.57;0;0;21.96;1.99
57012;57;Algrange;4399;2873;2798;857;746;528;316;111;17;135;20;41;27;0;0;1526;15;30.63;26.66;18.87;11.29;3.97;0.61;4.82;0.71;1.47;0.96;0;0;34.69;0.54
57013;57;Alsting;1617;1233;1199;381;145;230;202;144;21;33;10;16;12;5;0;384;11;31.78;12.09;19.18;16.85;12.01;1.75;2.75;0.83;1.33;1;0.42;0;23.75;0.92
57014;57;Altrippe;334;280;272;88;46;52;33;21;8;16;2;2;4;0;0;54;2;32.35;16.91;19.12;12.13;7.72;2.94;5.88;0.74;0.74;1.47;0;0;16.17;0.74
57015;57;Altviller;462;401;389;129;54;94;52;26;0;19;7;4;4;0;0;61;2;33.16;13.88;24.16;13.37;6.68;0;4.88;1.8;1.03;1.03;0;0;13.2;0.51
57016;57;Alzing;310;258;250;76;47;44;47;26;1;8;0;1;0;0;0;52;2;30.4;18.8;17.6;18.8;10.4;0.4;3.2;0;0.4;0;0;0;16.77;0.8
57017;57;Amanvillers;1801;1498;1460;493;219;344;223;84;10;44;15;9;18;1;0;303;3;33.77;15;23.56;15.27;5.75;0.68;3.01;1.03;0.62;1.23;0.07;0;16.82;0.21
57018;57;Amelécourt;108;94;94;37;14;13;21;7;0;0;0;1;1;0;0;14;0;39.36;14.89;13.83;22.34;7.45;0;0;0;1.06;1.06;0;0;12.96;0
57019;57;Amnéville;8378;6373;6193;2262;1255;1121;683;302;69;283;57;85;67;9;0;2005;45;36.53;20.26;18.1;11.03;4.88;1.11;4.57;0.92;1.37;1.08;0.15;0;23.93;0.73
57020;57;Ancerville;223;182;176;81;24;25;27;11;1;2;5;0;0;0;0;41;4;46.02;13.64;14.2;15.34;6.25;0.57;1.14;2.84;0;0;0;0;18.39;2.27
57021;57;Ancy-Dornot;1296;1088;1056;209;212;288;178;56;8;72;9;14;9;1;0;208;5;19.79;20.08;27.27;16.86;5.3;0.76;6.82;0.85;1.33;0.85;0.09;0;16.05;0.47
57022;57;Angevillers;1011;756;731;196;127;208;106;34;4;42;4;4;6;0;0;255;4;26.81;17.37;28.45;14.5;4.65;0.55;5.75;0.55;0.55;0.82;0;0;25.22;0.55
57024;57;Antilly;136;110;108;20;20;25;27;4;0;7;1;2;2;0;0;26;0;18.52;18.52;23.15;25;3.7;0;6.48;0.93;1.85;1.85;0;0;19.12;0
57025;57;Anzeling;391;323;317;130;34;62;51;9;7;11;2;7;3;1;0;68;3;41.01;10.73;19.56;16.09;2.84;2.21;3.47;0.63;2.21;0.95;0.32;0;17.39;0.95
57026;57;Apach;721;546;530;117;93;140;85;29;9;33;7;5;8;4;0;175;3;22.08;17.55;26.42;16.04;5.47;1.7;6.23;1.32;0.94;1.51;0.75;0;24.27;0.57
57027;57;Arraincourt;106;98;96;41;7;16;20;6;2;2;0;0;1;1;0;8;1;42.71;7.29;16.67;20.83;6.25;2.08;2.08;0;0;1.04;1.04;0;7.55;1.04
57028;57;Argancy;1107;924;906;207;162;239;173;51;3;53;7;8;2;1;0;183;2;22.85;17.88;26.38;19.09;5.63;0.33;5.85;0.77;0.88;0.22;0.11;0;16.53;0.22
57029;57;Arriance;185;157;152;62;21;18;28;11;2;5;2;1;2;0;0;28;1;40.79;13.82;11.84;18.42;7.24;1.32;3.29;1.32;0.66;1.32;0;0;15.14;0.66
57030;57;Arry;411;370;365;110;74;84;42;20;5;19;3;1;4;3;0;41;0;30.14;20.27;23.01;11.51;5.48;1.37;5.21;0.82;0.27;1.1;0.82;0;9.98;0
57031;57;Ars-Laquenexy;645;578;566;109;82;173;108;37;4;36;7;4;3;3;0;67;1;19.26;14.49;30.57;19.08;6.54;0.71;6.36;1.24;0.71;0.53;0.53;0;10.39;0.18
57032;57;Ars-sur-Moselle;3612;2569;2513;735;574;490;277;132;20;164;55;37;21;8;0;1043;12;29.25;22.84;19.5;11.02;5.25;0.8;6.53;2.19;1.47;0.84;0.32;0;28.88;0.48
57033;57;Arzviller;427;373;361;100;31;68;86;36;7;16;3;6;5;3;0;54;3;27.7;8.59;18.84;23.82;9.97;1.94;4.43;0.83;1.66;1.39;0.83;0;12.65;0.83
57034;57;Aspach;36;24;23;8;4;6;4;0;0;0;0;0;1;0;0;12;0;34.78;17.39;26.09;17.39;0;0;0;0;0;4.35;0;0;33.33;0
57035;57;Assenoncourt;97;82;78;15;15;13;9;16;3;2;1;1;1;2;0;15;0;19.23;19.23;16.67;11.54;20.51;3.85;2.56;1.28;1.28;1.28;2.56;0;15.46;0
57036;57;Attilloncourt;100;91;90;27;13;15;30;0;0;5;0;0;0;0;0;9;0;30;14.44;16.67;33.33;0;0;5.56;0;0;0;0;0;9;0
57037;57;Aube;189;152;150;59;28;25;25;6;0;3;2;1;0;1;0;37;0;39.33;18.67;16.67;16.67;4;0;2;1.33;0.67;0;0.67;0;19.58;0
57038;57;Audun-le-Tiche;4199;2962;2886;526;888;662;359;121;32;172;33;51;36;6;0;1237;14;18.23;30.77;22.94;12.44;4.19;1.11;5.96;1.14;1.77;1.25;0.21;0;29.46;0.49
57039;57;Augny;1475;1229;1202;310;175;261;288;64;21;73;0;5;5;0;0;246;1;25.79;14.56;21.71;23.96;5.32;1.75;6.07;0;0.42;0.42;0;0;16.68;0.08
57040;57;Aulnois-sur-Seille;176;137;136;29;20;37;32;3;2;7;1;3;1;1;0;39;0;21.32;14.71;27.21;23.53;2.21;1.47;5.15;0.74;2.21;0.74;0.74;0;22.16;0
57041;57;Aumetz;1879;1371;1322;368;435;200;154;45;6;58;20;26;9;1;0;508;8;27.84;32.9;15.13;11.65;3.4;0.45;4.39;1.51;1.97;0.68;0.08;0;27.04;0.61
57042;57;Avricourt;469;369;361;139;40;53;57;30;6;15;5;7;9;0;0;100;0;38.5;11.08;14.68;15.79;8.31;1.66;4.16;1.39;1.94;2.49;0;0;21.32;0
57043;57;Ay-sur-Moselle;1297;1064;1032;289;136;236;230;57;6;47;8;14;7;2;0;233;6;28;13.18;22.87;22.29;5.52;0.58;4.55;0.78;1.36;0.68;0.19;0;17.96;0.58
57044;57;Azoudange;95;82;80;33;7;17;13;3;2;1;2;1;0;1;0;13;2;41.25;8.75;21.25;16.25;3.75;2.5;1.25;2.5;1.25;0;1.25;0;13.68;2.5
