dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
35,35001,5041,4447,4362,1576,399,88.22,36.13,9.15,Acigné
35,35002,1310,1164,1134,330,170,88.85,29.10,14.99,Amanlis
35,35003,591,514,501,137,104,86.97,27.35,20.76,Andouillé-Neuville
35,35004,931,750,733,148,185,80.56,20.19,25.24,Antrain
35,35005,214,181,178,36,51,84.58,20.22,28.65,Arbrissel
35,35006,3481,2909,2827,804,442,83.57,28.44,15.63,Argentré-du-Plessis
35,35007,283,257,248,75,42,90.81,30.24,16.94,Aubigné
35,35008,423,361,355,78,102,85.34,21.97,28.73,Availles-sur-Seiche
35,35009,1160,981,957,234,238,84.57,24.45,24.87,Baguer-Morvan
35,35010,1105,951,926,228,267,86.06,24.62,28.83,Baguer-Pican
35,35011,225,200,197,49,54,88.89,24.87,27.41,Baillé
35,35012,5392,4321,4197,1221,712,80.14,29.09,16.96,Bain-de-Bretagne
35,35013,2818,2359,2309,701,353,83.71,30.36,15.29,Bains-sur-Oust
35,35014,1626,1342,1294,318,292,82.53,24.57,22.57,Bais
35,35015,1768,1477,1417,419,229,83.54,29.57,16.16,Balazé
35,35016,1490,1268,1221,314,264,85.1,25.72,21.62,Baulon
35,35017,497,424,414,113,70,85.31,27.29,16.91,La Baussaine
35,35018,850,725,697,119,151,85.29,17.07,21.66,La Bazouge-du-Désert
35,35019,1356,1129,1099,267,198,83.26,24.29,18.02,Bazouges-la-Pérouse
35,35021,1008,908,883,262,144,90.08,29.67,16.31,Beaucé
35,35022,486,417,408,91,64,85.8,22.30,15.69,Bécherel
35,35023,3100,2653,2579,826,390,85.58,32.03,15.12,Bédée
35,35024,8839,7779,7654,2863,571,88.01,37.41,7.46,Betton
35,35025,763,667,651,178,131,87.42,27.34,20.12,Billé
35,35026,85,77,76,20,13,90.59,26.32,17.11,Bléruais
35,35027,1187,1034,985,272,198,87.11,27.61,20.10,Boisgervilly
35,35028,487,419,411,89,91,86.04,21.65,22.14,Boistrudan
35,35029,1019,884,852,179,237,86.75,21.01,27.82,Bonnemain
35,35030,467,412,404,103,81,88.22,25.50,20.05,La Bosse-de-Bretagne
35,35031,2936,2585,2533,745,425,88.04,29.41,16.78,La Bouëxière
35,35032,2812,2410,2343,786,358,85.7,33.55,15.28,Bourgbarré
35,35033,2129,1887,1838,536,274,88.63,29.16,14.91,Bourg-des-Comptes
35,35034,903,769,748,146,216,85.16,19.52,28.88,La Boussac
35,35035,405,342,327,79,72,84.44,24.16,22.02,Bovel
35,35037,4387,3855,3750,1234,571,87.87,32.91,15.23,Bréal-sous-Montfort
35,35038,465,393,378,95,119,84.52,25.13,31.48,Bréal-sous-Vitré
35,35039,1524,1330,1299,390,163,87.27,30.02,12.55,Brécé
35,35040,2725,2339,2290,737,284,85.83,32.18,12.40,Breteil
35,35041,694,628,611,121,147,90.49,19.80,24.06,Brie
35,35042,477,429,426,101,92,89.94,23.71,21.60,Brielles
35,35044,257,223,216,40,43,86.77,18.52,19.91,Broualan
35,35045,691,579,562,148,108,83.79,26.33,19.22,Bruc-sur-Aff
35,35046,389,338,328,65,87,86.89,19.82,26.52,Les Brulais
35,35047,12497,10451,10239,3564,1139,83.63,34.81,11.12,Bruz
35,35049,4816,3771,3689,1021,584,78.3,27.68,15.83,Cancale
35,35050,416,374,366,110,58,89.9,30.05,15.85,Cardroc
35,35051,13218,11371,11180,4278,796,86.03,38.26,7.12,Cesson-Sévigné
35,35052,386,330,319,105,36,85.49,32.92,11.29,Champeaux
35,35053,216,197,192,44,34,91.2,22.92,17.71,Chancé
35,35054,1246,1105,1067,321,162,88.68,30.08,15.18,Chanteloup
35,35055,7298,6130,6019,2236,500,84,37.15,8.31,Chantepie
35,35056,562,501,491,139,90,89.15,28.31,18.33,La Chapelle-aux-Filtzméens
35,35057,849,746,734,194,174,87.87,26.43,23.71,La Chapelle-Bouëxic
35,35058,865,768,748,217,123,88.79,29.01,16.44,La Chapelle-Chaussée
35,35059,3305,2864,2799,1060,270,86.66,37.87,9.65,La Chapelle-des-Fougeretz
35,35060,642,566,553,136,115,88.16,24.59,20.80,La Chapelle-du-Lou-du-Lac
35,35061,482,420,407,97,94,87.14,23.83,23.10,La Chapelle-Erbrée
35,35062,1071,955,920,197,199,89.17,21.41,21.63,La Chapelle-Janson
35,35063,329,269,260,53,56,81.76,20.38,21.54,La Chapelle-Saint-Aubert
35,35064,788,635,621,122,128,80.58,19.65,20.61,La Chapelle-de-Brain
35,35065,1599,1435,1402,432,196,89.74,30.81,13.98,La Chapelle-Thouarault
35,35066,5801,4785,4688,1693,520,82.49,36.11,11.09,Chartres-de-Bretagne
35,35067,1069,966,943,299,112,90.36,31.71,11.88,Chasné-sur-Illet
35,35068,4824,4208,4096,1446,439,87.23,35.30,10.72,Châteaubourg
35,35069,7189,6417,6266,2250,652,89.26,35.91,10.41,Châteaugiron
35,35070,919,789,779,210,171,85.85,26.96,21.95,Châteauneuf-d'Ille-et-Vilaine
35,35071,331,295,289,60,44,89.12,20.76,15.22,Le Châtellier
35,35072,1259,1045,1017,263,213,83,25.86,20.94,Châtillon-en-Vendelais
35,35075,568,488,464,87,146,85.92,18.75,31.47,Chauvigné
35,35076,3148,2655,2602,843,352,84.34,32.40,13.53,Chavagne
35,35077,208,186,184,33,58,89.42,17.93,31.52,Chelun
35,35078,904,761,744,193,173,84.18,25.94,23.25,Cherrueix
35,35079,1698,1535,1496,524,120,90.4,35.03,8.02,Chevaigné
35,35080,1564,1411,1374,461,171,90.22,33.55,12.45,Cintré
35,35081,560,523,512,169,56,93.39,33.01,10.94,Clayes
35,35082,911,793,767,165,197,87.05,21.51,25.68,Coësmes
35,35084,461,402,396,85,108,87.2,21.46,27.27,Comblessac
35,35085,4493,3693,3599,1029,649,82.19,28.59,18.03,Combourg
35,35086,400,343,337,71,80,85.75,21.07,23.74,Combourtillé
35,35087,627,533,511,132,85,85.01,25.83,16.63,Cornillé
35,35088,2334,2032,1992,641,283,87.06,32.18,14.21,Corps-Nuds
35,35089,333,287,279,75,52,86.19,26.88,18.64,La Couyère
35,35090,1819,1596,1556,490,276,87.74,31.49,17.74,Crévin
35,35091,422,371,363,93,106,87.91,25.62,29.20,Le Crouais
35,35092,600,514,499,114,103,85.67,22.85,20.64,Cuguen
35,35093,8872,7314,7205,1999,873,82.44,27.74,12.12,Dinard
35,35094,1200,1021,986,231,169,85.08,23.43,17.14,Dingé
35,35095,4150,3229,3152,874,621,77.81,27.73,19.70,Dol-de-Bretagne
35,35096,1609,1421,1380,453,220,88.32,32.83,15.94,Domagné
35,35097,1324,1151,1112,240,283,86.93,21.58,25.45,Domalain
35,35098,894,789,768,167,184,88.26,21.74,23.96,La Dominelais
35,35099,2421,2168,2113,692,270,89.55,32.75,12.78,Domloup
35,35100,368,328,314,71,72,89.13,22.61,22.93,Dompierre-du-Chemin
35,35101,725,646,609,159,159,89.1,26.11,26.11,Dourdain
35,35102,375,331,318,69,65,88.27,21.70,20.44,Drouges
35,35103,283,246,243,45,40,86.93,18.52,16.46,Eancé
35,35104,1046,896,871,189,200,85.66,21.70,22.96,Epiniac
35,35105,1396,1195,1163,329,195,85.6,28.29,16.77,Erbrée
35,35106,1054,883,857,206,216,83.78,24.04,25.20,Ercé-en-Lamée
35,35107,1329,1177,1154,354,157,88.56,30.68,13.60,Ercé-près-Liffré
35,35108,784,683,661,147,135,87.12,22.24,20.42,Essé
35,35109,1765,1586,1545,446,195,89.86,28.87,12.62,Etrelles
35,35110,715,582,560,145,88,81.4,25.89,15.71,Feins
35,35111,474,415,397,75,88,87.55,18.89,22.17,Le Ferré
35,35112,790,681,651,194,134,86.2,29.80,20.58,Fleurigné
35,35113,403,342,335,50,71,84.86,14.93,21.19,La Fontenelle
35,35114,181,156,155,29,40,86.19,18.71,25.81,Forges-la-Forêt
35,35115,14006,11071,10819,3132,1646,79.04,28.95,15.21,Fougères
35,35116,1729,1468,1421,388,344,84.9,27.30,24.21,La Fresnais
35,35117,1214,959,925,171,277,79,18.49,29.95,Gaël
35,35118,1002,876,851,234,173,87.43,27.50,20.33,Gahard
35,35119,630,544,523,126,111,86.35,24.09,21.22,Gennes-sur-Seiche
35,35120,3710,3178,3092,1131,364,85.66,36.58,11.77,Gévezé
35,35121,1355,1222,1180,362,228,90.18,30.68,19.32,Gosné
35,35122,1353,1165,1127,326,238,86.1,28.93,21.12,La Gouesnière
35,35123,3247,2770,2714,744,469,85.31,27.41,17.28,Goven
35,35124,1667,1407,1371,350,321,84.4,25.53,23.41,Grand-Fougeray
35,35125,2810,2317,2243,563,316,82.46,25.10,14.09,La Guerche-de-Bretagne
35,35126,6224,5363,5229,1571,736,86.17,30.04,14.08,Guichen
35,35127,2552,2215,2160,572,418,86.79,26.48,19.35,Guignen
35,35128,1217,1046,1024,270,191,85.95,26.37,18.65,Guipel
35,35130,1531,1383,1357,400,170,90.33,29.48,12.53,Hédé-Bazouges
35,35131,2945,2605,2552,870,341,88.46,34.09,13.36,L'Hermitage
35,35132,1094,927,899,227,242,84.73,25.25,26.92,Hirel
35,35133,3371,2814,2728,708,503,83.48,25.95,18.44,Iffendic
35,35134,211,182,177,40,33,86.26,22.60,18.64,Les Iffs
35,35135,1597,1360,1328,354,268,85.16,26.66,20.18,Irodouër
35,35136,5805,5019,4886,1409,772,86.46,28.84,15.80,Janzé
35,35137,1608,1405,1364,416,230,87.38,30.50,16.86,Javené
35,35138,840,753,729,200,151,89.64,27.43,20.71,Laignelet
35,35139,3940,3439,3355,1153,392,87.28,34.37,11.68,Laillé
35,35140,430,344,333,75,94,80,22.52,28.23,Lalleu
35,35141,500,444,419,118,89,88.8,28.16,21.24,Landavran
