insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
17002;17;Agudelle;102;91;88;21;26;18;10;11;1;1;0;0;0;0;0;11;0;23.86;29.55;20.45;11.36;12.5;1.14;1.14;0;0;0;0;0;10.78;0
17003;17;Aigrefeuille-d'Aunis;3092;2491;2421;518;554;566;377;132;44;140;20;43;23;4;0;601;26;21.4;22.88;23.38;15.57;5.45;1.82;5.78;0.83;1.78;0.95;0.17;0;19.44;1.07
17004;17;Ile-d'Aix;227;193;189;28;43;38;67;6;2;4;0;1;0;0;0;34;0;14.81;22.75;20.11;35.45;3.17;1.06;2.12;0;0.53;0;0;0;14.98;0
17005;17;Allas-Bocage;155;137;133;24;19;52;22;6;2;5;1;0;2;0;0;18;2;18.05;14.29;39.1;16.54;4.51;1.5;3.76;0.75;0;1.5;0;0;11.61;1.5
17006;17;Allas-Champagne;208;167;163;35;18;37;44;13;5;2;3;3;3;0;0;41;0;21.47;11.04;22.7;26.99;7.98;3.07;1.23;1.84;1.84;1.84;0;0;19.71;0
17007;17;Anais;237;200;192;62;41;31;35;8;2;7;1;1;4;0;0;37;2;32.29;21.35;16.15;18.23;4.17;1.04;3.65;0.52;0.52;2.08;0;0;15.61;1.04
17008;17;Andilly;1538;1328;1294;291;255;317;224;86;16;67;5;20;10;3;0;210;11;22.49;19.71;24.5;17.31;6.65;1.24;5.18;0.39;1.55;0.77;0.23;0;13.65;0.85
17009;17;Angliers;677;550;530;136;139;121;58;22;3;33;2;11;5;0;0;127;9;25.66;26.23;22.83;10.94;4.15;0.57;6.23;0.38;2.08;0.94;0;0;18.76;1.7
17010;17;Angoulins;3302;2743;2695;361;600;784;579;115;29;159;24;26;13;5;0;559;13;13.4;22.26;29.09;21.48;4.27;1.08;5.9;0.89;0.96;0.48;0.19;0;16.93;0.48
17011;17;Annepont;262;221;210;54;49;35;36;13;2;15;0;5;1;0;0;41;1;25.71;23.33;16.67;17.14;6.19;0.95;7.14;0;2.38;0.48;0;0;15.65;0.48
17012;17;Annezay;138;109;105;36;18;15;12;8;3;2;4;3;2;2;0;29;2;34.29;17.14;14.29;11.43;7.62;2.86;1.9;3.81;2.86;1.9;1.9;0;21.01;1.9
