insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
14001;14;Ablon;928;794;781;204;119;172;161;56;6;34;7;16;5;1;0;134;2;26.12;15.24;22.02;20.61;7.17;0.77;4.35;0.9;2.05;0.64;0.13;0;14.44;0.26
14002;14;Acqueville;134;117;111;29;29;22;18;6;0;6;0;0;1;0;0;17;0;26.13;26.13;19.82;16.22;5.41;0;5.41;0;0;0.9;0;0;12.69;0
14003;14;Agy;224;200;200;36;28;58;36;15;1;21;0;3;1;1;0;24;0;18;14;29;18;7.5;0.5;10.5;0;1.5;0.5;0.5;0;10.71;0
14005;14;Valambray;1332;1151;1128;279;225;232;228;67;2;64;11;8;10;2;0;181;7;24.73;19.95;20.57;20.21;5.94;0.18;5.67;0.98;0.71;0.89;0.18;0;13.59;0.62
14006;14;Amayé-sur-Orne;722;648;641;80;106;202;141;35;6;43;9;13;3;3;0;74;2;12.48;16.54;31.51;22;5.46;0.94;6.71;1.4;2.03;0.47;0.47;0;10.25;0.31
14007;14;Amayé-sur-Seulles;163;146;144;54;16;25;23;10;1;11;0;1;3;0;0;17;0;37.5;11.11;17.36;15.97;6.94;0.69;7.64;0;0.69;2.08;0;0;10.43;0
14009;14;Amfreville;1071;950;920;157;195;257;137;51;6;80;11;17;7;2;0;121;6;17.07;21.2;27.93;14.89;5.54;0.65;8.7;1.2;1.85;0.76;0.22;0;11.3;0.65
14011;14;Aurseulles;1465;1228;1192;334;230;242;203;61;12;73;5;21;9;2;0;237;21;28.02;19.3;20.3;17.03;5.12;1.01;6.12;0.42;1.76;0.76;0.17;0;16.18;1.76
14012;14;Angerville;124;99;99;35;17;10;24;5;0;4;1;3;0;0;0;25;0;35.35;17.17;10.1;24.24;5.05;0;4.04;1.01;3.03;0;0;0;20.16;0
14013;14;Angoville;21;21;20;3;3;3;6;3;0;2;0;0;0;0;0;0;0;15;15;15;30;15;0;10;0;0;0;0;0;0;0
14014;14;Colomby-Anguerny;951;832;816;74;116;277;244;18;5;66;6;7;2;1;0;119;2;9.07;14.22;33.95;29.9;2.21;0.61;8.09;0.74;0.86;0.25;0.12;0;12.51;0.25
14015;14;Anisy;605;536;528;40;80;178;157;22;4;36;2;6;3;0;0;69;3;7.58;15.15;33.71;29.73;4.17;0.76;6.82;0.38;1.14;0.57;0;0;11.4;0.57
14016;14;Annebault;367;302;296;89;29;68;68;22;0;12;0;4;4;0;0;65;5;30.07;9.8;22.97;22.97;7.43;0;4.05;0;1.35;1.35;0;0;17.71;1.69
14019;14;Arganchy;203;177;177;34;35;48;34;11;0;2;4;5;4;0;0;26;0;19.21;19.77;27.12;19.21;6.21;0;1.13;2.26;2.82;2.26;0;0;12.81;0
14020;14;Argences;2754;2250;2192;582;425;501;363;117;18;121;11;32;16;6;0;504;15;26.55;19.39;22.86;16.56;5.34;0.82;5.52;0.5;1.46;0.73;0.27;0;18.3;0.68
14021;14;Arromanches-les-Bains;500;419;412;69;80;72;140;15;1;28;0;3;4;0;0;81;2;16.75;19.42;17.48;33.98;3.64;0.24;6.8;0;0.73;0.97;0;0;16.2;0.49
14022;14;Asnelles;554;460;449;115;56;88;113;30;4;30;2;9;2;0;0;94;2;25.61;12.47;19.6;25.17;6.68;0.89;6.68;0.45;2;0.45;0;0;16.97;0.45
14023;14;Asnières-en-Bessin;49;40;40;11;3;5;13;8;0;0;0;0;0;0;0;9;0;27.5;7.5;12.5;32.5;20;0;0;0;0;0;0;0;18.37;0
14024;14;Auberville;393;352;350;88;42;84;99;24;2;5;2;3;1;0;0;41;1;25.14;12;24;28.29;6.86;0.57;1.43;0.57;0.86;0.29;0;0;10.43;0.29
14025;14;Aubigny;250;209;207;51;45;28;50;8;3;10;5;5;1;1;0;41;1;24.64;21.74;13.53;24.15;3.86;1.45;4.83;2.42;2.42;0.48;0.48;0;16.4;0.48
14026;14;Audrieu;840;699;682;175;134;144;106;42;1;55;6;9;8;2;0;141;4;25.66;19.65;21.11;15.54;6.16;0.15;8.06;0.88;1.32;1.17;0.29;0;16.79;0.59
14027;14;Les Monts-d'Aunay;3184;2535;2455;734;406;492;424;158;19;134;14;34;31;9;0;649;16;29.9;16.54;20.04;17.27;6.44;0.77;5.46;0.57;1.38;1.26;0.37;0;20.38;0.65
14030;14;Authie;1256;1110;1079;98;177;404;210;54;5;111;8;10;1;1;0;146;8;9.08;16.4;37.44;19.46;5;0.46;10.29;0.74;0.93;0.09;0.09;0;11.62;0.74
14032;14;Les Authieux-sur-Calonne;264;220;216;40;20;33;101;12;2;4;1;2;1;0;0;44;2;18.52;9.26;15.28;46.76;5.56;0.93;1.85;0.46;0.93;0.46;0;0;16.67;0.93
14033;14;Auvillars;180;167;166;49;25;31;42;10;0;7;1;1;0;0;0;13;1;29.52;15.06;18.67;25.3;6.02;0;4.22;0.6;0.6;0;0;0;7.22;0.6
14034;14;Avenay;394;349;337;60;83;98;50;17;2;18;4;3;1;1;0;45;2;17.8;24.63;29.08;14.84;5.04;0.59;5.34;1.19;0.89;0.3;0.3;0;11.42;0.59
14035;14;Balleroy-sur-Drôme;942;747;720;220;112;154;111;53;4;38;4;13;9;2;0;195;10;30.56;15.56;21.39;15.42;7.36;0.56;5.28;0.56;1.81;1.25;0.28;0;20.7;1.39
14036;14;Banneville-la-Campagne;124;107;107;23;15;34;22;6;0;5;1;0;1;0;0;17;0;21.5;14.02;31.78;20.56;5.61;0;4.67;0.93;0;0.93;0;0;13.71;0
14037;14;Malherbe-sur-Ajon;448;377;369;87;78;99;47;21;4;21;1;6;3;2;0;71;3;23.58;21.14;26.83;12.74;5.69;1.08;5.69;0.27;1.63;0.81;0.54;0;15.85;0.81
14038;14;Banville;542;462;451;80;105;141;67;16;2;37;1;2;0;0;0;80;9;17.74;23.28;31.26;14.86;3.55;0.44;8.2;0.22;0.44;0;0;0;14.76;2
14039;14;Barbery;579;478;466;126;107;101;48;35;1;34;3;6;4;1;0;101;3;27.04;22.96;21.67;10.3;7.51;0.21;7.3;0.64;1.29;0.86;0.21;0;17.44;0.64
14040;14;Barbeville;155;136;133;34;21;37;22;6;1;8;0;2;1;1;0;19;0;25.56;15.79;27.82;16.54;4.51;0.75;6.02;0;1.5;0.75;0.75;0;12.26;0
14041;14;Barneville-la-Bertran;111;98;98;16;13;19;41;7;1;1;0;0;0;0;0;13;0;16.33;13.27;19.39;41.84;7.14;1.02;1.02;0;0;0;0;0;11.71;0
