dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
52,52001,254,209,200,44,69,82.28,22.00,34.50,Ageville
52,52002,18,16,16,5,5,88.89,31.25,31.25,Aigremont
52,52003,151,124,122,22,49,82.12,18.03,40.16,Aillianville
52,52004,15,14,14,2,3,93.33,14.29,21.43,Aingoulaincourt
52,52005,27,24,24,5,13,88.89,20.83,54.17,Aizanville
52,52006,287,242,237,31,136,84.32,13.08,57.38,Allichamps
52,52007,58,52,50,11,15,89.66,22.00,30.00,Ambonville
52,52008,644,511,488,66,164,79.35,13.52,33.61,Andelot-Blancheville
52,52009,98,80,80,6,26,81.63,7.50,32.50,Andilly-en-Bassigny
52,52011,72,65,65,10,19,90.28,15.38,29.23,Annéville-la-Prairie
52,52012,22,16,15,2,7,72.73,13.33,46.67,Annonville
52,52013,100,86,84,16,17,86,19.05,20.24,Anrosey
52,52014,179,145,137,30,43,81.01,21.90,31.39,Aprey
52,52015,90,68,65,10,29,75.56,15.38,44.62,Arbigny-sous-Varennes
52,52016,54,46,45,5,16,85.19,11.11,35.56,Arbot
52,52017,568,449,433,75,155,79.05,17.32,35.80,Arc-en-Barrois
52,52019,111,85,81,10,43,76.58,12.35,53.09,Arnancourt
52,52021,223,196,192,16,96,87.89,8.33,50.00,Attancourt
52,52022,169,128,124,23,44,75.74,18.55,35.48,Aubepierre-sur-Aube
52,52023,145,117,114,13,27,80.69,11.40,23.68,Auberive
52,52025,67,60,58,12,16,89.55,20.69,27.59,Audeloncourt
52,52027,69,59,56,8,15,85.51,14.29,26.79,Aujeurres
52,52028,53,41,38,7,13,77.36,18.42,34.21,Aulnoy-sur-Aube
52,52029,135,114,106,15,41,84.44,14.15,38.68,Autigny-le-Grand
52,52030,55,45,43,5,17,81.82,11.63,39.53,Autigny-le-Petit
52,52031,346,285,283,37,117,82.37,13.07,41.34,Autreville-sur-la-Renne
52,52033,112,90,87,10,37,80.36,11.49,42.53,Avrecourt
52,52034,121,96,94,13,36,79.34,13.83,38.30,Bailly-aux-Forges
52,52035,170,124,118,12,46,72.94,10.17,38.98,Baissey
52,52037,308,242,231,45,81,78.57,19.48,35.06,Bannes
52,52038,65,54,53,7,22,83.08,13.21,41.51,Bassoncourt
52,52039,85,72,67,4,37,84.71,5.97,55.22,Baudrecourt
52,52040,50,43,40,9,4,86,22.50,10.00,Bay-sur-Aube
52,52042,84,79,74,13,12,94.05,17.57,16.22,Beauchemin
52,52043,52,40,39,9,8,76.92,23.08,20.51,Belmont
52,52044,527,403,394,50,165,76.47,12.69,41.88,Roches-Bettaincourt
52,52045,1520,1243,1210,265,322,81.78,21.90,26.61,Bettancourt-la-Ferrée
52,52047,99,74,68,6,20,74.75,8.82,29.41,Beurville
52,52050,1122,913,887,155,284,81.37,17.47,32.02,Biesles
52,52051,50,45,44,5,17,90,11.36,38.64,Bize
52,52053,56,50,47,8,15,89.29,17.02,31.91,Blaisy
52,52055,90,86,81,15,30,95.56,18.52,37.04,Blécourt
52,52056,192,151,145,28,45,78.65,19.31,31.03,Blessonville
52,52057,113,100,98,10,20,88.5,10.20,20.41,Blumeray
52,52058,1437,1109,1063,193,360,77.17,18.16,33.87,Bologne
52,52059,111,87,83,10,33,78.38,12.05,39.76,Bonnecourt
52,52060,1550,1145,1110,209,274,73.87,18.83,24.68,Bourbonne-les-Bains
52,52061,212,179,174,28,52,84.43,16.09,29.89,Bourdons-sur-Rognon
