insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
58001;58;Achun;108;98;92;24;11;20;20;2;1;9;1;3;1;0;0;10;5;26.09;11.96;21.74;21.74;2.17;1.09;9.78;1.09;3.26;1.09;0;0;9.26;5.43
58002;58;Alligny-Cosne;688;563;543;200;101;90;76;38;5;17;3;6;5;2;0;125;3;36.83;18.6;16.57;14;7;0.92;3.13;0.55;1.1;0.92;0.37;0;18.17;0.55
58003;58;Alligny-en-Morvan;525;413;402;125;40;94;84;29;5;13;4;6;2;0;0;112;4;31.09;9.95;23.38;20.9;7.21;1.24;3.23;1;1.49;0.5;0;0;21.33;1
58004;58;Alluy;286;233;224;60;35;58;41;9;1;14;2;1;3;0;0;53;3;26.79;15.63;25.89;18.3;4.02;0.45;6.25;0.89;0.45;1.34;0;0;18.53;1.34
58005;58;Amazy;188;151;147;36;20;23;41;15;4;6;1;1;0;0;0;37;4;24.49;13.61;15.65;27.89;10.2;2.72;4.08;0.68;0.68;0;0;0;19.68;2.72
58006;58;Anlezy;209;157;153;44;23;30;29;8;1;14;1;2;1;0;0;52;4;28.76;15.03;19.61;18.95;5.23;0.65;9.15;0.65;1.31;0.65;0;0;24.88;2.61
58007;58;Annay;249;214;205;75;33;30;37;8;5;9;4;2;2;0;0;35;2;36.59;16.1;14.63;18.05;3.9;2.44;4.39;1.95;0.98;0.98;0;0;14.06;0.98
58008;58;Anthien;141;105;99;20;14;30;23;4;3;4;0;1;0;0;0;36;2;20.2;14.14;30.3;23.23;4.04;3.03;4.04;0;1.01;0;0;0;25.53;2.02
58009;58;Arbourse;113;95;94;17;13;22;14;6;2;13;2;4;1;0;0;18;0;18.09;13.83;23.4;14.89;6.38;2.13;13.83;2.13;4.26;1.06;0;0;15.93;0
58010;58;Arleuf;584;457;442;124;122;74;56;18;6;30;1;7;4;0;0;127;7;28.05;27.6;16.74;12.67;4.07;1.36;6.79;0.23;1.58;0.9;0;0;21.75;1.58
58011;58;Armes;223;188;184;46;30;35;37;6;5;16;2;4;2;1;0;35;1;25;16.3;19.02;20.11;3.26;2.72;8.7;1.09;2.17;1.09;0.54;0;15.7;0.54
58012;58;Arquian;440;335;325;111;59;55;52;13;2;20;0;9;3;1;0;105;2;34.15;18.15;16.92;16;4;0.62;6.15;0;2.77;0.92;0.31;0;23.86;0.62
58013;58;Arthel;90;75;75;10;12;16;30;0;1;4;0;0;2;0;0;15;0;13.33;16;21.33;40;0;1.33;5.33;0;0;2.67;0;0;16.67;0
58014;58;Arzembouy;64;51;49;21;2;10;10;2;0;2;1;0;1;0;0;13;1;42.86;4.08;20.41;20.41;4.08;0;4.08;2.04;0;2.04;0;0;20.31;2.04
58015;58;Asnan;131;101;97;22;22;22;10;4;2;11;1;1;2;0;0;30;3;22.68;22.68;22.68;10.31;4.12;2.06;11.34;1.03;1.03;2.06;0;0;22.9;3.09
58016;58;Asnois;148;125;120;25;15;28;29;10;1;7;2;3;0;0;0;23;2;20.83;12.5;23.33;24.17;8.33;0.83;5.83;1.67;2.5;0;0;0;15.54;1.67
58017;58;Aunay-en-Bazois;216;172;161;36;21;34;36;13;1;13;2;5;0;0;0;44;5;22.36;13.04;21.12;22.36;8.07;0.62;8.07;1.24;3.11;0;0;0;20.37;3.11
58018;58;Authiou;36;33;32;7;3;2;10;3;2;1;0;3;1;0;0;3;0;21.88;9.38;6.25;31.25;9.38;6.25;3.13;0;9.38;3.13;0;0;8.33;0
58019;58;Avrée;62;55;53;13;4;24;3;4;0;3;0;0;1;1;0;7;1;24.53;7.55;45.28;5.66;7.55;0;5.66;0;0;1.89;1.89;0;11.29;1.89
58020;58;Avril-sur-Loire;206;171;167;43;29;43;30;11;2;6;1;1;1;0;0;35;0;25.75;17.37;25.75;17.96;6.59;1.2;3.59;0.6;0.6;0.6;0;0;16.99;0
