insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
16001;16;Abzac;365;290;283;76;40;66;55;21;3;13;1;3;2;3;0;75;2;26.86;14.13;23.32;19.43;7.42;1.06;4.59;0.35;1.06;0.71;1.06;0;20.55;0.71
16002;16;Les Adjots;340;286;276;77;52;69;33;9;2;21;2;6;4;1;0;54;5;27.9;18.84;25;11.96;3.26;0.72;7.61;0.72;2.17;1.45;0.36;0;15.88;1.81
16003;16;Agris;585;484;462;119;104;92;73;25;8;22;7;7;4;1;0;101;7;25.76;22.51;19.91;15.8;5.41;1.73;4.76;1.52;1.52;0.87;0.22;0;17.26;1.52
16005;16;Aigre;743;567;545;111;90;128;134;39;3;30;2;4;4;0;0;176;4;20.37;16.51;23.49;24.59;7.16;0.55;5.5;0.37;0.73;0.73;0;0;23.69;0.73
16007;16;Alloue;389;315;304;49;70;55;58;33;11;16;2;4;3;3;0;74;4;16.12;23.03;18.09;19.08;10.86;3.62;5.26;0.66;1.32;0.99;0.99;0;19.02;1.32
16008;16;Ambérac;256;201;190;51;54;32;28;8;10;5;0;0;2;0;0;55;10;26.84;28.42;16.84;14.74;4.21;5.26;2.63;0;0;1.05;0;0;21.48;5.26
16009;16;Ambernac;294;230;222;50;44;45;43;13;4;12;2;3;6;0;0;64;4;22.52;19.82;20.27;19.37;5.86;1.8;5.41;0.9;1.35;2.7;0;0;21.77;1.8
16010;16;Ambleville;133;107;103;22;9;18;36;7;2;4;1;3;1;0;0;26;4;21.36;8.74;17.48;34.95;6.8;1.94;3.88;0.97;2.91;0.97;0;0;19.55;3.88
16011;16;Anais;398;341;334;88;70;70;57;19;11;15;1;2;1;0;0;57;0;26.35;20.96;20.96;17.07;5.69;3.29;4.49;0.3;0.6;0.3;0;0;14.32;0
16012;16;Angeac-Champagne;382;318;312;75;70;61;65;16;3;12;0;6;2;2;0;64;0;24.04;22.44;19.55;20.83;5.13;0.96;3.85;0;1.92;0.64;0.64;0;16.75;0
16013;16;Angeac-Charente;298;240;236;62;32;55;65;8;1;6;1;2;3;1;0;58;1;26.27;13.56;23.31;27.54;3.39;0.42;2.54;0.42;0.85;1.27;0.42;0;19.46;0.42
16014;16;Angeduc;100;76;73;31;13;17;5;1;0;4;1;0;1;0;0;24;0;42.47;17.81;23.29;6.85;1.37;0;5.48;1.37;0;1.37;0;0;24;0
16015;16;Angoulême;26480;18485;18061;2496;4325;4820;3396;607;198;1701;159;192;122;45;0;7995;149;13.82;23.95;26.69;18.8;3.36;1.1;9.42;0.88;1.06;0.68;0.25;0;30.19;0.82
16016;16;Ansac-sur-Vienne;695;561;539;113;128;131;69;30;10;39;2;11;5;1;0;134;6;20.96;23.75;24.3;12.8;5.57;1.86;7.24;0.37;2.04;0.93;0.19;0;19.28;1.11
16017;16;Anville;137;122;117;17;27;40;14;6;1;7;1;4;0;0;0;15;1;14.53;23.08;34.19;11.97;5.13;0.85;5.98;0.85;3.42;0;0;0;10.95;0.85
16018;16;Ars;591;464;456;123;65;108;98;25;7;16;4;2;5;3;0;127;2;26.97;14.25;23.68;21.49;5.48;1.54;3.51;0.88;0.44;1.1;0.66;0;21.49;0.44
16019;16;Asnières-sur-Nouère;1047;836;804;187;130;223;140;31;15;54;6;9;7;2;0;211;11;23.26;16.17;27.74;17.41;3.86;1.87;6.72;0.75;1.12;0.87;0.25;0;20.15;1.37
16020;16;Aubeterre-sur-Dronne;173;136;132;20;27;33;29;5;3;12;0;2;1;0;0;37;1;15.15;20.45;25;21.97;3.79;2.27;9.09;0;1.52;0.76;0;0;21.39;0.76
16023;16;Aunac sur Charente;464;380;366;91;56;85;70;27;5;25;1;3;3;0;0;84;4;24.86;15.3;23.22;19.13;7.38;1.37;6.83;0.27;0.82;0.82;0;0;18.1;1.09
16024;16;Aussac-Vadalle;381;337;329;99;56;71;42;19;4;23;0;11;3;1;0;44;8;30.09;17.02;21.58;12.77;5.78;1.22;6.99;0;3.34;0.91;0.3;0;11.55;2.43
16025;16;Baignes-Sainte-Radegonde;918;702;681;163;110;161;131;65;20;12;5;9;4;1;0;216;10;23.94;16.15;23.64;19.24;9.54;2.94;1.76;0.73;1.32;0.59;0.15;0;23.53;1.47
16026;16;Balzac;1045;936;912;150;157;279;166;51;15;72;8;8;4;2;0;109;7;16.45;17.21;30.59;18.2;5.59;1.64;7.89;0.88;0.88;0.44;0.22;0;10.43;0.77
16027;16;Barbezières;115;107;105;35;25;17;11;10;1;3;0;2;1;0;0;8;1;33.33;23.81;16.19;10.48;9.52;0.95;2.86;0;1.9;0.95;0;0;6.96;0.95
16028;16;Barbezieux-Saint-Hilaire;3290;2582;2510;507;486;606;520;117;31;159;18;38;20;8;0;708;26;20.2;19.36;24.14;20.72;4.66;1.24;6.33;0.72;1.51;0.8;0.32;0;21.52;1.04
16029;16;Bardenac;195;152;149;40;23;44;18;4;0;9;0;8;1;2;0;43;1;26.85;15.44;29.53;12.08;2.68;0;6.04;0;5.37;0.67;1.34;0;22.05;0.67
16030;16;Barret;786;630;610;139;102;168;104;38;12;28;7;7;4;1;0;156;4;22.79;16.72;27.54;17.05;6.23;1.97;4.59;1.15;1.15;0.66;0.16;0;19.85;0.66
16031;16;Barro;342;290;282;52;74;67;49;13;3;11;1;10;1;1;0;52;2;18.44;26.24;23.76;17.38;4.61;1.06;3.9;0.35;3.55;0.35;0.35;0;15.2;0.71
16032;16;Bassac;383;311;301;68;53;78;54;17;4;17;1;5;4;0;0;72;0;22.59;17.61;25.91;17.94;5.65;1.33;5.65;0.33;1.66;1.33;0;0;18.8;0
16034;16;Bazac;113;86;86;27;15;14;17;4;1;4;0;4;0;0;0;27;0;31.4;17.44;16.28;19.77;4.65;1.16;4.65;0;4.65;0;0;0;23.89;0
16035;16;Beaulieu-sur-Sonnette;195;150;146;35;20;35;20;10;1;20;0;2;3;0;0;45;1;23.97;13.7;23.97;13.7;6.85;0.68;13.7;0;1.37;2.05;0;0;23.08;0.68
16036;16;Bécheresse;202;161;155;27;36;41;20;5;3;14;2;6;1;0;0;41;4;17.42;23.23;26.45;12.9;3.23;1.94;9.03;1.29;3.87;0.65;0;0;20.3;2.58
16037;16;Bellon;107;80;78;13;11;18;22;6;5;2;1;0;0;0;0;27;0;16.67;14.1;23.08;28.21;7.69;6.41;2.56;1.28;0;0;0;0;25.23;0
16038;16;Benest;260;198;192;33;37;56;17;11;13;19;1;4;1;0;0;62;3;17.19;19.27;29.17;8.85;5.73;6.77;9.9;0.52;2.08;0.52;0;0;23.85;1.56
16039;16;Bernac;379;310;298;74;50;73;53;16;5;20;1;3;3;0;0;69;6;24.83;16.78;24.5;17.79;5.37;1.68;6.71;0.34;1.01;1.01;0;0;18.21;2.01
16040;16;Berneuil;214;185;177;46;35;46;27;6;2;11;2;2;0;0;0;29;3;25.99;19.77;25.99;15.25;3.39;1.13;6.21;1.13;1.13;0;0;0;13.55;1.69
16041;16;Bessac;96;76;75;15;16;13;11;7;2;5;5;1;0;0;0;20;0;20;21.33;17.33;14.67;9.33;2.67;6.67;6.67;1.33;0;0;0;20.83;0
16042;16;Bessé;116;96;95;13;22;32;11;3;4;8;0;2;0;0;0;20;0;13.68;23.16;33.68;11.58;3.16;4.21;8.42;0;2.11;0;0;0;17.24;0
16044;16;Bioussac;173;152;142;31;29;33;18;6;4;11;0;7;1;2;0;21;1;21.83;20.42;23.24;12.68;4.23;2.82;7.75;0;4.93;0.7;1.41;0;12.14;0.7
16045;16;Birac;286;244;236;64;39;54;43;15;1;12;1;6;1;0;0;42;4;27.12;16.53;22.88;18.22;6.36;0.42;5.08;0.42;2.54;0.42;0;0;14.69;1.69
16046;16;Coteaux du blanzacais;749;587;561;141;91;128;108;31;7;34;4;9;7;1;0;162;10;25.13;16.22;22.82;19.25;5.53;1.25;6.06;0.71;1.6;1.25;0.18;0;21.63;1.78
16047;16;Blanzaguet-Saint-Cybard;195;167;160;41;24;28;42;11;3;6;0;2;3;0;0;28;1;25.63;15;17.5;26.25;6.88;1.88;3.75;0;1.25;1.88;0;0;14.36;0.63
16048;16;Boisbreteau;97;87;84;21;19;14;17;5;0;7;0;1;0;0;0;10;0;25;22.62;16.67;20.24;5.95;0;8.33;0;1.19;0;0;0;10.31;0
16049;16;Bonnes;277;232;227;67;43;59;37;8;4;4;0;3;1;1;0;45;4;29.52;18.94;25.99;16.3;3.52;1.76;1.76;0;1.32;0.44;0.44;0;16.25;1.76
16050;16;Bonneuil;188;161;158;35;22;31;52;10;1;5;0;1;1;0;0;27;2;22.15;13.92;19.62;32.91;6.33;0.63;3.16;0;0.63;0.63;0;0;14.36;1.27
16051;16;Bonneville;140;120;118;18;18;40;29;4;0;8;1;0;0;0;0;20;1;15.25;15.25;33.9;24.58;3.39;0;6.78;0.85;0;0;0;0;14.29;0.85
16052;16;Bors(Canton de Montmoreau-Saint-Cybard);201;163;159;22;36;28;36;11;6;14;0;5;1;0;0;38;3;13.84;22.64;17.61;22.64;6.92;3.77;8.81;0;3.14;0.63;0;0;18.91;1.89
16053;16;Bors(Canton de Baignes-Sainte-Radegonde);116;87;84;14;31;26;2;4;1;3;0;3;0;0;0;29;0;16.67;36.9;30.95;2.38;4.76;1.19;3.57;0;3.57;0;0;0;25;0
16054;16;Le Bouchage;123;100;98;18;14;21;27;13;0;2;0;2;1;0;0;23;2;18.37;14.29;21.43;27.55;13.27;0;2.04;0;2.04;1.02;0;0;18.7;2.04
16055;16;Bouëx;684;565;547;191;94;119;63;25;8;27;8;7;2;3;0;119;7;34.92;17.18;21.76;11.52;4.57;1.46;4.94;1.46;1.28;0.37;0.55;0;17.4;1.28
16056;16;Bourg-Charente;626;495;473;90;91;111;95;31;10;28;9;6;2;0;0;131;20;19.03;19.24;23.47;20.08;6.55;2.11;5.92;1.9;1.27;0.42;0;0;20.93;4.23
16057;16;Bouteville;263;209;206;61;11;46;67;6;2;8;0;3;2;0;0;54;3;29.61;5.34;22.33;32.52;2.91;0.97;3.88;0;1.46;0.97;0;0;20.53;1.46
16058;16;Boutiers-Saint-Trojan;1169;972;951;178;179;277;185;45;10;54;2;12;9;0;0;197;19;18.72;18.82;29.13;19.45;4.73;1.05;5.68;0.21;1.26;0.95;0;0;16.85;2
16059;16;Brettes;111;86;81;19;12;21;14;1;5;7;0;1;1;0;0;25;2;23.46;14.81;25.93;17.28;1.23;6.17;8.64;0;1.23;1.23;0;0;22.52;2.47
16060;16;Bréville;388;303;300;72;49;78;46;18;3;26;1;2;5;0;0;85;1;24;16.33;26;15.33;6;1;8.67;0.33;0.67;1.67;0;0;21.91;0.33
16061;16;Brie;3064;2470;2386;494;557;664;268;129;24;168;21;33;25;3;0;594;25;20.7;23.34;27.83;11.23;5.41;1.01;7.04;0.88;1.38;1.05;0.13;0;19.39;1.05
16062;16;Brie-sous-Barbezieux;100;85;85;20;24;15;17;5;2;0;0;0;2;0;0;15;0;23.53;28.24;17.65;20;5.88;2.35;0;0;0;2.35;0;0;15;0
16063;16;Brie-sous-Chalais;143;121;114;41;22;22;15;7;2;2;0;2;1;0;0;22;1;35.96;19.3;19.3;13.16;6.14;1.75;1.75;0;1.75;0.88;0;0;15.38;0.88
16064;16;Brigueuil;708;599;572;162;138;92;82;38;11;32;5;7;5;0;0;109;10;28.32;24.13;16.08;14.34;6.64;1.92;5.59;0.87;1.22;0.87;0;0;15.4;1.75
16065;16;Brillac;414;338;325;62;74;71;58;22;9;14;1;8;5;1;0;76;6;19.08;22.77;21.85;17.85;6.77;2.77;4.31;0.31;2.46;1.54;0.31;0;18.36;1.85
16066;16;Brossac;357;278;274;73;66;68;26;12;10;12;2;2;2;1;0;79;1;26.64;24.09;24.82;9.49;4.38;3.65;4.38;0.73;0.73;0.73;0.36;0;22.13;0.36
16067;16;Bunzac;362;299;295;76;86;68;31;10;2;12;1;7;2;0;0;63;0;25.76;29.15;23.05;10.51;3.39;0.68;4.07;0.34;2.37;0.68;0;0;17.4;0
16068;16;Cellefrouin;420;345;330;124;60;44;44;21;7;21;1;3;5;0;0;75;5;37.58;18.18;13.33;13.33;6.36;2.12;6.36;0.3;0.91;1.52;0;0;17.86;1.52
16069;16;Cellettes;300;248;239;82;86;28;11;11;2;10;0;6;3;0;0;52;7;34.31;35.98;11.72;4.6;4.6;0.84;4.18;0;2.51;1.26;0;0;17.33;2.93
16070;16;Chabanais;1308;997;954;168;201;268;169;49;9;55;3;17;14;1;0;311;19;17.61;21.07;28.09;17.71;5.14;0.94;5.77;0.31;1.78;1.47;0.1;0;23.78;1.99
16071;16;Chabrac;407;327;318;78;77;65;51;20;1;10;4;7;4;1;0;80;2;24.53;24.21;20.44;16.04;6.29;0.31;3.14;1.26;2.2;1.26;0.31;0;19.66;0.63
16072;16;Chadurie;372;313;303;81;69;57;56;14;5;14;1;3;3;0;0;59;9;26.73;22.77;18.81;18.48;4.62;1.65;4.62;0.33;0.99;0.99;0;0;15.86;2.97
16073;16;Chalais;1240;970;942;251;143;239;169;32;19;58;4;15;11;1;0;270;9;26.65;15.18;25.37;17.94;3.4;2.02;6.16;0.42;1.59;1.17;0.11;0;21.77;0.96
16074;16;Challignac;251;208;196;41;43;42;33;9;4;15;1;5;3;0;0;43;2;20.92;21.94;21.43;16.84;4.59;2.04;7.65;0.51;2.55;1.53;0;0;17.13;1.02
16075;16;Champagne-Vigny;181;151;149;23;30;37;32;11;5;5;2;3;1;0;0;30;1;15.44;20.13;24.83;21.48;7.38;3.36;3.36;1.34;2.01;0.67;0;0;16.57;0.67
16076;16;Champagne-Mouton;693;539;518;120;122;119;75;35;2;31;2;7;4;1;0;154;3;23.17;23.55;22.97;14.48;6.76;0.39;5.98;0.39;1.35;0.77;0.19;0;22.22;0.58
16077;16;Champmillon;446;366;359;103;79;81;42;22;3;22;1;1;4;1;0;80;1;28.69;22.01;22.56;11.7;6.13;0.84;6.13;0.28;0.28;1.11;0.28;0;17.94;0.28
16078;16;Champniers;4436;3656;3544;718;719;975;558;174;63;224;38;47;21;7;0;780;32;20.26;20.29;27.51;15.74;4.91;1.78;6.32;1.07;1.33;0.59;0.2;0;17.58;0.9
16079;16;Chantillac;224;169;165;34;33;30;35;10;6;13;0;1;2;1;0;55;2;20.61;20;18.18;21.21;6.06;3.64;7.88;0;0.61;1.21;0.61;0;24.55;1.21
16081;16;La Chapelle;162;121;119;30;33;18;20;12;1;3;0;1;1;0;0;41;0;25.21;27.73;15.13;16.81;10.08;0.84;2.52;0;0.84;0.84;0;0;25.31;0
16082;16;Boisné-La-Tude;538;444;432;109;92;80;76;26;6;34;2;3;4;0;0;94;7;25.23;21.3;18.52;17.59;6.02;1.39;7.87;0.46;0.69;0.93;0;0;17.47;1.62
16083;16;Charmé;271;201;191;21;35;57;40;12;4;15;4;1;2;0;0;70;5;10.99;18.32;29.84;20.94;6.28;2.09;7.85;2.09;0.52;1.05;0;0;25.83;2.62
16084;16;Charras;234;196;187;57;44;40;13;10;3;15;2;1;2;0;0;38;6;30.48;23.53;21.39;6.95;5.35;1.6;8.02;1.07;0.53;1.07;0;0;16.24;3.21
16085;16;Chasseneuil-sur-Bonnieure;2209;1740;1684;354;347;416;271;103;32;101;10;23;20;7;0;469;26;21.02;20.61;24.7;16.09;6.12;1.9;6;0.59;1.37;1.19;0.42;0;21.23;1.54
16086;16;Chassenon;685;574;553;129;138;146;57;27;12;27;0;10;5;2;0;111;10;23.33;24.95;26.4;10.31;4.88;2.17;4.88;0;1.81;0.9;0.36;0;16.2;1.81
16087;16;Chassiecq;123;98;95;23;18;18;13;8;2;11;0;2;0;0;0;25;3;24.21;18.95;18.95;13.68;8.42;2.11;11.58;0;2.11;0;0;0;20.33;3.16
16088;16;Chassors;833;697;684;153;126;143;139;46;6;48;12;3;6;2;0;136;5;22.37;18.42;20.91;20.32;6.73;0.88;7.02;1.75;0.44;0.88;0.29;0;16.33;0.73
16089;16;Châteaubernard;2685;2088;2038;429;387;538;366;122;19;116;14;32;9;6;0;597;20;21.05;18.99;26.4;17.96;5.99;0.93;5.69;0.69;1.57;0.44;0.29;0;22.23;0.98
16090;16;Châteauneuf-sur-Charente;2410;1916;1852;459;381;417;305;93;23;119;9;21;19;6;0;494;31;24.78;20.57;22.52;16.47;5.02;1.24;6.43;0.49;1.13;1.03;0.32;0;20.5;1.67
16091;16;Châtignac;140;115;111;31;23;27;15;7;1;5;0;1;1;0;0;25;1;27.93;20.72;24.32;13.51;6.31;0.9;4.5;0;0.9;0.9;0;0;17.86;0.9
16093;16;Chazelles;1211;1012;987;242;224;213;148;66;21;46;3;15;8;1;0;199;10;24.52;22.7;21.58;14.99;6.69;2.13;4.66;0.3;1.52;0.81;0.1;0;16.43;1.01
16095;16;Chenon;119;99;95;20;19;23;18;3;2;4;0;4;1;1;0;20;3;21.05;20;24.21;18.95;3.16;2.11;4.21;0;4.21;1.05;1.05;0;16.81;3.16
16096;16;Cherves-Châtelars;303;227;218;49;34;47;38;15;8;12;4;6;4;1;0;76;9;22.48;15.6;21.56;17.43;6.88;3.67;5.5;1.83;2.75;1.83;0.46;0;25.08;4.13
