insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
02001;02;Abbécourt;393;315;301;143;51;34;38;16;4;9;1;5;0;0;0;78;14;47.51;16.94;11.3;12.62;5.32;1.33;2.99;0.33;1.66;0;0;0;19.85;4.65
02002;02;Achery;404;344;332;148;43;53;54;14;2;7;0;7;4;0;0;60;1;44.58;12.95;15.96;16.27;4.22;0.6;2.11;0;2.11;1.2;0;0;14.85;0.3
02003;02;Acy;799;649;639;227;124;120;94;23;5;29;7;5;4;1;0;150;3;35.52;19.41;18.78;14.71;3.6;0.78;4.54;1.1;0.78;0.63;0.16;0;18.77;0.47
02004;02;Agnicourt-et-Séchelles;144;124;121;42;14;18;34;6;2;2;0;3;0;0;0;20;2;34.71;11.57;14.88;28.1;4.96;1.65;1.65;0;2.48;0;0;0;13.89;1.65
02005;02;Aguilcourt;333;271;262;106;40;46;39;14;3;7;3;1;2;1;0;62;2;40.46;15.27;17.56;14.89;5.34;1.15;2.67;1.15;0.38;0.76;0.38;0;18.62;0.76
02006;02;Aisonville-et-Bernoville;235;199;197;85;33;17;37;11;3;7;1;2;1;0;0;36;1;43.15;16.75;8.63;18.78;5.58;1.52;3.55;0.51;1.02;0.51;0;0;15.32;0.51
02007;02;Aizelles;101;92;88;31;20;14;15;5;0;1;0;2;0;0;0;9;1;35.23;22.73;15.91;17.05;5.68;0;1.14;0;2.27;0;0;0;8.91;1.14
02008;02;Aizy-Jouy;200;176;174;60;29;38;22;15;2;3;1;1;3;0;0;24;0;34.48;16.67;21.84;12.64;8.62;1.15;1.72;0.57;0.57;1.72;0;0;12;0
02009;02;Alaincourt;393;332;327;159;58;45;40;15;1;3;0;2;3;1;0;61;3;48.62;17.74;13.76;12.23;4.59;0.31;0.92;0;0.61;0.92;0.31;0;15.52;0.92
02010;02;Allemant;129;109;108;50;18;12;15;5;0;6;0;2;0;0;0;20;0;46.3;16.67;11.11;13.89;4.63;0;5.56;0;1.85;0;0;0;15.5;0
02011;02;Ambleny;943;738;720;241;106;129;148;42;4;30;10;5;4;1;0;205;3;33.47;14.72;17.92;20.56;5.83;0.56;4.17;1.39;0.69;0.56;0.14;0;21.74;0.42
02012;02;Ambrief;61;51;51;22;2;10;10;3;0;3;0;0;1;0;0;10;0;43.14;3.92;19.61;19.61;5.88;0;5.88;0;0;1.96;0;0;16.39;0
02013;02;Amifontaine;302;256;249;93;21;35;52;16;5;20;1;4;2;0;0;46;1;37.35;8.43;14.06;20.88;6.43;2.01;8.03;0.4;1.61;0.8;0;0;15.23;0.4
02014;02;Amigny-Rouy;550;457;450;184;77;62;66;26;5;18;6;4;1;1;0;93;1;40.89;17.11;13.78;14.67;5.78;1.11;4;1.33;0.89;0.22;0.22;0;16.91;0.22
02015;02;Ancienville;66;56;55;28;4;6;12;3;0;2;0;0;0;0;0;10;1;50.91;7.27;10.91;21.82;5.45;0;3.64;0;0;0;0;0;15.15;1.82
02016;02;Andelain;164;154;148;56;31;23;18;11;1;4;0;3;1;0;0;10;3;37.84;20.95;15.54;12.16;7.43;0.68;2.7;0;2.03;0.68;0;0;6.1;2.03
02017;02;Anguilcourt-le-Sart;209;179;170;54;27;30;35;10;1;6;1;3;3;0;0;30;1;31.76;15.88;17.65;20.59;5.88;0.59;3.53;0.59;1.76;1.76;0;0;14.35;0.59
02018;02;Anizy-le-Château;1464;1092;1070;383;196;197;160;44;9;55;9;10;6;1;0;372;6;35.79;18.32;18.41;14.95;4.11;0.84;5.14;0.84;0.93;0.56;0.09;0;25.41;0.56
