insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
13001;13;Aix-en-Provence;94103;73174;71918;10749;14095;18967;19744;2304;600;4002;637;503;197;120;0;20929;339;14.95;19.6;26.37;27.45;3.2;0.83;5.56;0.89;0.7;0.27;0.17;0;22.24;0.47
13002;13;Allauch;17306;14495;14193;4738;2316;2552;3030;657;171;467;103;96;36;27;0;2811;79;33.38;16.32;17.98;21.35;4.63;1.2;3.29;0.73;0.68;0.25;0.19;0;16.24;0.56
13003;13;Alleins;2023;1695;1646;481;306;344;308;75;23;69;14;14;10;2;0;328;9;29.22;18.59;20.9;18.71;4.56;1.4;4.19;0.85;0.85;0.61;0.12;0;16.21;0.55
13004;13;Arles;37204;29239;28599;8261;7374;4946;4537;951;344;1563;175;276;121;51;0;7965;179;28.89;25.78;17.29;15.86;3.33;1.2;5.47;0.61;0.97;0.42;0.18;0;21.41;0.63
13005;13;Aubagne;32694;26061;25470;7292;6538;4228;4564;1017;248;998;245;211;95;34;0;6633;188;28.63;25.67;16.6;17.92;3.99;0.97;3.92;0.96;0.83;0.37;0.13;0;20.29;0.74
13006;13;Aureille;1254;1042;1019;331;192;144;193;67;17;47;10;8;8;2;0;212;8;32.48;18.84;14.13;18.94;6.58;1.67;4.61;0.98;0.79;0.79;0.2;0;16.91;0.79
13007;13;Auriol;9214;7730;7558;2609;1424;1278;1366;317;77;318;60;74;26;9;0;1484;33;34.52;18.84;16.91;18.07;4.19;1.02;4.21;0.79;0.98;0.34;0.12;0;16.11;0.44
13008;13;Aurons;484;431;416;86;66;111;95;10;11;30;2;2;1;2;0;53;5;20.67;15.87;26.68;22.84;2.4;2.64;7.21;0.48;0.48;0.24;0.48;0;10.95;1.2
13009;13;La Barben;691;596;584;176;91;108;138;42;8;10;5;3;2;1;0;95;6;30.14;15.58;18.49;23.63;7.19;1.37;1.71;0.86;0.51;0.34;0.17;0;13.75;1.03
13010;13;Barbentane;3219;2677;2606;877;367;437;644;89;32;97;24;24;8;7;0;542;13;33.65;14.08;16.77;24.71;3.42;1.23;3.72;0.92;0.92;0.31;0.27;0;16.84;0.5
13011;13;Les Baux-de-Provence;361;290;285;44;32;59;124;5;0;14;5;0;0;2;0;71;1;15.44;11.23;20.7;43.51;1.75;0;4.91;1.75;0;0;0.7;0;19.67;0.35
13012;13;Beaurecueil;472;411;407;48;45;130;140;15;4;21;2;0;2;0;0;61;1;11.79;11.06;31.94;34.4;3.69;0.98;5.16;0.49;0;0.49;0;0;12.92;0.25
13013;13;Belcodène;1417;1240;1205;308;268;259;235;60;13;46;13;2;0;1;0;177;8;25.56;22.24;21.49;19.5;4.98;1.08;3.82;1.08;0.17;0;0.08;0;12.49;0.66
13014;13;Berre-l'Etang;9362;7167;6994;2470;2011;882;726;280;68;322;103;62;63;7;0;2195;45;35.32;28.75;12.61;10.38;4;0.97;4.6;1.47;0.89;0.9;0.1;0;23.45;0.64
13015;13;Bouc-Bel-Air;12132;10113;9891;2218;1522;2498;2595;400;89;411;73;47;30;8;0;2019;46;22.42;15.39;25.26;26.24;4.04;0.9;4.16;0.74;0.48;0.3;0.08;0;16.64;0.47
