dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
16,16001,365,290,283,66,76,79.45,23.32,26.86,Abzac
16,16002,340,286,276,69,77,84.12,25.00,27.90,Les Adjots
16,16003,585,484,462,92,119,82.74,19.91,25.76,Agris
16,16005,743,567,545,128,111,76.31,23.49,20.37,Aigre
16,16007,389,315,304,55,49,80.98,18.09,16.12,Alloue
16,16008,256,201,190,32,51,78.52,16.84,26.84,Ambérac
16,16009,294,230,222,45,50,78.23,20.27,22.52,Ambernac
16,16010,133,107,103,18,22,80.45,17.48,21.36,Ambleville
16,16011,398,341,334,70,88,85.68,20.96,26.35,Anais
16,16012,382,318,312,61,75,83.25,19.55,24.04,Angeac-Champagne
16,16013,298,240,236,55,62,80.54,23.31,26.27,Angeac-Charente
16,16014,100,76,73,17,31,76,23.29,42.47,Angeduc
16,16015,26480,18485,18061,4820,2496,69.81,26.69,13.82,Angoulême
16,16016,695,561,539,131,113,80.72,24.30,20.96,Ansac-sur-Vienne
16,16017,137,122,117,40,17,89.05,34.19,14.53,Anville
16,16018,591,464,456,108,123,78.51,23.68,26.97,Ars
16,16019,1047,836,804,223,187,79.85,27.74,23.26,Asnières-sur-Nouère
16,16020,173,136,132,33,20,78.61,25.00,15.15,Aubeterre-sur-Dronne
16,16023,464,380,366,85,91,81.9,23.22,24.86,Aunac sur Charente
16,16024,381,337,329,71,99,88.45,21.58,30.09,Aussac-Vadalle
16,16025,918,702,681,161,163,76.47,23.64,23.94,Baignes-Sainte-Radegonde
16,16026,1045,936,912,279,150,89.57,30.59,16.45,Balzac
16,16027,115,107,105,17,35,93.04,16.19,33.33,Barbezières
16,16028,3290,2582,2510,606,507,78.48,24.14,20.20,Barbezieux-Saint-Hilaire
16,16029,195,152,149,44,40,77.95,29.53,26.85,Bardenac
16,16030,786,630,610,168,139,80.15,27.54,22.79,Barret
16,16031,342,290,282,67,52,84.8,23.76,18.44,Barro
16,16032,383,311,301,78,68,81.2,25.91,22.59,Bassac
16,16034,113,86,86,14,27,76.11,16.28,31.40,Bazac
16,16035,195,150,146,35,35,76.92,23.97,23.97,Beaulieu-sur-Sonnette
