insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
30001;30;Aigaliers;375;321;314;100;60;65;37;20;5;16;1;7;3;0;0;54;2;31.85;19.11;20.7;11.78;6.37;1.59;5.1;0.32;2.23;0.96;0;0;14.4;0.64
30002;30;Aigremont;579;493;479;181;81;86;60;25;6;33;2;3;1;1;0;86;4;37.79;16.91;17.95;12.53;5.22;1.25;6.89;0.42;0.63;0.21;0.21;0;14.85;0.84
30003;30;Aigues-Mortes;7037;5531;5411;1880;881;907;1165;234;59;162;33;50;28;12;0;1506;40;34.74;16.28;16.76;21.53;4.32;1.09;2.99;0.61;0.92;0.52;0.22;0;21.4;0.74
30004;30;Aigues-Vives;2406;2044;2004;539;459;358;377;90;33;88;21;22;12;5;0;362;11;26.9;22.9;17.86;18.81;4.49;1.65;4.39;1.05;1.1;0.6;0.25;0;15.05;0.55
30005;30;Aiguèze;177;162;157;36;23;26;44;8;3;10;1;6;0;0;0;15;1;22.93;14.65;16.56;28.03;5.1;1.91;6.37;0.64;3.82;0;0;0;8.47;0.64
30006;30;Aimargues;3995;3231;3165;1332;597;465;425;139;45;96;26;27;10;3;0;764;14;42.09;18.86;14.69;13.43;4.39;1.42;3.03;0.82;0.85;0.32;0.09;0;19.12;0.44
30007;30;Alès;26779;19790;19345;4788;5113;3825;3327;639;232;925;172;198;94;32;0;6989;162;24.75;26.43;19.77;17.2;3.3;1.2;4.78;0.89;1.02;0.49;0.17;0;26.1;0.84
30008;30;Allègre-les-Fumades;708;562;551;173;146;86;68;21;12;26;6;7;2;4;0;146;1;31.4;26.5;15.61;12.34;3.81;2.18;4.72;1.09;1.27;0.36;0.73;0;20.62;0.18
30009;30;Alzon;190;164;164;34;42;34;30;5;5;8;0;6;0;0;0;26;0;20.73;25.61;20.73;18.29;3.05;3.05;4.88;0;3.66;0;0;0;13.68;0
30010;30;Anduze;2265;1876;1832;417;389;355;406;78;18;119;16;19;11;4;0;389;12;22.76;21.23;19.38;22.16;4.26;0.98;6.5;0.87;1.04;0.6;0.22;0;17.17;0.66
30011;30;Les Angles;6609;5586;5465;1202;810;1307;1458;241;59;266;55;40;21;6;0;1023;36;21.99;14.82;23.92;26.68;4.41;1.08;4.87;1.01;0.73;0.38;0.11;0;15.48;0.66
30012;30;Aramon;3382;2713;2657;848;544;464;431;130;32;140;25;32;8;3;0;669;29;31.92;20.47;17.46;16.22;4.89;1.2;5.27;0.94;1.2;0.3;0.11;0;19.78;1.09
30013;30;Argilliers;332;302;294;94;56;45;46;27;2;14;2;7;1;0;0;30;0;31.97;19.05;15.31;15.65;9.18;0.68;4.76;0.68;2.38;0.34;0;0;9.04;0
30014;30;Arpaillargues-et-Aureillac;877;747;735;184;176;170;112;33;7;35;5;8;3;2;0;130;3;25.03;23.95;23.13;15.24;4.49;0.95;4.76;0.68;1.09;0.41;0.27;0;14.82;0.41
30015;30;Arphy;140;114;114;26;39;29;8;7;1;3;1;0;0;0;0;26;0;22.81;34.21;25.44;7.02;6.14;0.88;2.63;0.88;0;0;0;0;18.57;0
30016;30;Arre;238;192;188;58;50;25;26;8;7;8;2;4;0;0;0;46;1;30.85;26.6;13.3;13.83;4.26;3.72;4.26;1.06;2.13;0;0;0;19.33;0.53
30017;30;Arrigas;207;165;157;29;42;35;31;7;3;5;3;2;0;0;0;42;2;18.47;26.75;22.29;19.75;4.46;1.91;3.18;1.91;1.27;0;0;0;20.29;1.27
30018;30;Aspères;387;333;323;63;72;73;71;19;7;12;1;3;2;0;0;54;2;19.5;22.29;22.6;21.98;5.88;2.17;3.72;0.31;0.93;0.62;0;0;13.95;0.62
30019;30;Aubais;2076;1709;1675;433;392;334;324;60;25;79;13;13;1;1;0;367;10;25.85;23.4;19.94;19.34;3.58;1.49;4.72;0.78;0.78;0.06;0.06;0;17.68;0.6
30020;30;Aubord;1796;1552;1521;543;232;271;264;88;18;74;22;6;3;0;0;244;4;35.7;15.25;17.82;17.36;5.79;1.18;4.87;1.45;0.39;0.2;0;0;13.59;0.26
30021;30;Aubussargues;276;235;228;73;42;38;39;6;10;13;3;3;0;1;0;41;1;32.02;18.42;16.67;17.11;2.63;4.39;5.7;1.32;1.32;0;0.44;0;14.86;0.44
30022;30;Aujac;179;142;137;40;31;19;19;5;1;12;7;3;0;0;0;37;1;29.2;22.63;13.87;13.87;3.65;0.73;8.76;5.11;2.19;0;0;0;20.67;0.73
30023;30;Aujargues;705;603;594;174;124;123;100;24;6;32;3;3;1;4;0;102;3;29.29;20.88;20.71;16.84;4.04;1.01;5.39;0.51;0.51;0.17;0.67;0;14.47;0.51
30024;30;Aulas;379;308;295;71;75;64;28;11;8;23;4;9;1;1;0;71;4;24.07;25.42;21.69;9.49;3.73;2.71;7.8;1.36;3.05;0.34;0.34;0;18.73;1.36
30025;30;Aumessas;247;200;195;27;65;44;27;3;3;22;4;0;0;0;0;47;1;13.85;33.33;22.56;13.85;1.54;1.54;11.28;2.05;0;0;0;0;19.03;0.51
