insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
90001;90;Andelnans;1013;762;746;215;122;165;123;42;7;46;6;12;7;1;0;251;4;28.82;16.35;22.12;16.49;5.63;0.94;6.17;0.8;1.61;0.94;0.13;0;24.78;0.54
90002;90;Angeot;261;225;219;64;45;41;24;24;4;11;3;0;1;2;0;36;3;29.22;20.55;18.72;10.96;10.96;1.83;5.02;1.37;0;0.46;0.91;0;13.79;1.37
90003;90;Anjoutey;506;421;413;127;78;83;57;32;6;20;2;6;1;1;0;85;2;30.75;18.89;20.1;13.8;7.75;1.45;4.84;0.48;1.45;0.24;0.24;0;16.8;0.48
90004;90;Argiésans;361;303;297;82;44;58;71;20;1;12;1;4;3;1;0;58;1;27.61;14.81;19.53;23.91;6.73;0.34;4.04;0.34;1.35;1.01;0.34;0;16.07;0.34
90005;90;Auxelles-Bas;401;350;342;100;79;63;47;22;4;13;1;6;6;1;0;51;2;29.24;23.1;18.42;13.74;6.43;1.17;3.8;0.29;1.75;1.75;0.29;0;12.72;0.58
90006;90;Auxelles-Haut;253;226;223;41;70;33;38;9;2;17;5;7;1;0;0;27;0;18.39;31.39;14.8;17.04;4.04;0.9;7.62;2.24;3.14;0.45;0;0;10.67;0
90007;90;Banvillars;219;196;189;39;30;37;52;9;3;12;1;3;2;1;0;23;1;20.63;15.87;19.58;27.51;4.76;1.59;6.35;0.53;1.59;1.06;0.53;0;10.5;0.53
90008;90;Bavilliers;2964;2397;2328;549;510;501;395;116;14;160;34;26;22;1;0;567;17;23.58;21.91;21.52;16.97;4.98;0.6;6.87;1.46;1.12;0.95;0.04;0;19.13;0.73
90009;90;Beaucourt;3710;2724;2646;818;566;494;416;98;18;140;31;44;16;5;0;986;14;30.91;21.39;18.67;15.72;3.7;0.68;5.29;1.17;1.66;0.6;0.19;0;26.58;0.53
90010;90;Belfort;26162;18356;17846;3625;4162;3863;3314;657;140;1376;287;229;149;44;0;7806;172;20.31;23.32;21.65;18.57;3.68;0.78;7.71;1.61;1.28;0.83;0.25;0;29.84;0.96
90011;90;Bermont;282;240;235;34;29;73;58;12;3;16;2;5;3;0;0;42;2;14.47;12.34;31.06;24.68;5.11;1.28;6.81;0.85;2.13;1.28;0;0;14.89;0.85
90012;90;Bessoncourt;869;767;756;171;115;208;127;48;14;43;15;6;3;6;0;102;3;22.62;15.21;27.51;16.8;6.35;1.85;5.69;1.98;0.79;0.4;0.79;0;11.74;0.4
90013;90;Bethonvilliers;202;175;171;81;33;23;17;13;1;2;0;1;0;0;0;27;0;47.37;19.3;13.45;9.94;7.6;0.58;1.17;0;0.58;0;0;0;13.37;0
