insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
35001;35;Acigné;5041;4447;4362;399;871;1576;683;155;33;552;25;39;21;8;0;594;22;9.15;19.97;36.13;15.66;3.55;0.76;12.65;0.57;0.89;0.48;0.18;0;11.78;0.5
35002;35;Amanlis;1310;1164;1134;170;236;330;186;52;9;110;10;17;9;5;0;146;7;14.99;20.81;29.1;16.4;4.59;0.79;9.7;0.88;1.5;0.79;0.44;0;11.15;0.62
35003;35;Andouillé-Neuville;591;514;501;104;90;137;86;16;5;41;5;11;6;0;0;77;2;20.76;17.96;27.35;17.17;3.19;1;8.18;1;2.2;1.2;0;0;13.03;0.4
35004;35;Antrain;931;750;733;185;120;148;180;38;11;30;8;5;6;2;0;181;1;25.24;16.37;20.19;24.56;5.18;1.5;4.09;1.09;0.68;0.82;0.27;0;19.44;0.14
35005;35;Arbrissel;214;181;178;51;29;36;31;9;2;12;5;0;3;0;0;33;0;28.65;16.29;20.22;17.42;5.06;1.12;6.74;2.81;0;1.69;0;0;15.42;0
35006;35;Argentré-du-Plessis;3481;2909;2827;442;428;804;674;182;16;185;18;46;25;7;0;572;25;15.63;15.14;28.44;23.84;6.44;0.57;6.54;0.64;1.63;0.88;0.25;0;16.43;0.88
35007;35;Aubigné;283;257;248;42;51;75;33;16;1;24;3;0;2;1;0;26;1;16.94;20.56;30.24;13.31;6.45;0.4;9.68;1.21;0;0.81;0.4;0;9.19;0.4
35008;35;Availles-sur-Seiche;423;361;355;102;60;78;69;18;7;13;2;2;3;1;0;62;1;28.73;16.9;21.97;19.44;5.07;1.97;3.66;0.56;0.56;0.85;0.28;0;14.66;0.28
35009;35;Baguer-Morvan;1160;981;957;238;163;234;180;45;12;50;15;11;8;1;0;179;4;24.87;17.03;24.45;18.81;4.7;1.25;5.22;1.57;1.15;0.84;0.1;0;15.43;0.42
35010;35;Baguer-Pican;1105;951;926;267;176;228;129;53;7;52;4;4;6;0;0;154;11;28.83;19.01;24.62;13.93;5.72;0.76;5.62;0.43;0.43;0.65;0;0;13.94;1.19
35011;35;Baillé;225;200;197;54;33;49;26;14;1;12;1;2;4;1;0;25;0;27.41;16.75;24.87;13.2;7.11;0.51;6.09;0.51;1.02;2.03;0.51;0;11.11;0
35012;35;Bain-de-Bretagne;5392;4321;4197;712;760;1221;790;243;31;289;34;63;47;7;0;1071;33;16.96;18.11;29.09;18.82;5.79;0.74;6.89;0.81;1.5;1.12;0.17;0;19.86;0.79
35013;35;Bains-sur-Oust;2818;2359;2309;353;429;701;429;116;12;195;23;28;22;1;0;459;11;15.29;18.58;30.36;18.58;5.02;0.52;8.45;1;1.21;0.95;0.04;0;16.29;0.48
35014;35;Bais;1626;1342;1294;292;154;318;312;102;11;61;11;17;15;1;0;284;15;22.57;11.9;24.57;24.11;7.88;0.85;4.71;0.85;1.31;1.16;0.08;0;17.47;1.16
35015;35;Balazé;1768;1477;1417;229;237;419;325;75;9;76;8;30;6;3;0;291;25;16.16;16.73;29.57;22.94;5.29;0.64;5.36;0.56;2.12;0.42;0.21;0;16.46;1.76
35016;35;Baulon;1490;1268;1221;264;242;314;175;74;14;98;10;19;5;6;0;222;14;21.62;19.82;25.72;14.33;6.06;1.15;8.03;0.82;1.56;0.41;0.49;0;14.9;1.15
35017;35;La Baussaine;497;424;414;70;84;113;75;18;6;36;1;5;5;1;0;73;1;16.91;20.29;27.29;18.12;4.35;1.45;8.7;0.24;1.21;1.21;0.24;0;14.69;0.24
35018;35;La Bazouge-du-Désert;850;725;697;151;95;119;216;43;8;32;8;13;12;0;0;125;4;21.66;13.63;17.07;30.99;6.17;1.15;4.59;1.15;1.87;1.72;0;0;14.71;0.57
35019;35;Bazouges-la-Pérouse;1356;1129;1099;198;173;267;277;51;12;67;16;19;17;2;0;227;8;18.02;15.74;24.29;25.2;4.64;1.09;6.1;1.46;1.73;1.55;0.18;0;16.74;0.73
35021;35;Beaucé;1008;908;883;144;118;262;228;40;1;53;8;16;11;2;0;100;7;16.31;13.36;29.67;25.82;4.53;0.11;6;0.91;1.81;1.25;0.23;0;9.92;0.79
35022;35;Bécherel;486;417;408;64;98;91;86;19;2;38;0;5;5;0;0;69;1;15.69;24.02;22.3;21.08;4.66;0.49;9.31;0;1.23;1.23;0;0;14.2;0.25
35023;35;Bédée;3100;2653;2579;390;488;826;448;121;25;208;17;31;20;5;0;447;26;15.12;18.92;32.03;17.37;4.69;0.97;8.07;0.66;1.2;0.78;0.19;0;14.42;1.01
35024;35;Betton;8839;7779;7654;571;1650;2863;1174;262;48;927;42;69;34;14;0;1060;23;7.46;21.56;37.41;15.34;3.42;0.63;12.11;0.55;0.9;0.44;0.18;0;11.99;0.3
35025;35;Billé;763;667;651;131;90;178;143;38;6;39;4;14;7;1;0;96;9;20.12;13.82;27.34;21.97;5.84;0.92;5.99;0.61;2.15;1.08;0.15;0;12.58;1.38
35026;35;Bléruais;85;77;76;13;12;20;8;6;0;14;0;2;1;0;0;8;1;17.11;15.79;26.32;10.53;7.89;0;18.42;0;2.63;1.32;0;0;9.41;1.32
35027;35;Boisgervilly;1187;1034;985;198;160;272;164;60;16;87;0;18;8;2;0;153;17;20.1;16.24;27.61;16.65;6.09;1.62;8.83;0;1.83;0.81;0.2;0;12.89;1.73
35028;35;Boistrudan;487;419;411;91;87;89;66;34;2;20;5;8;8;1;0;68;3;22.14;21.17;21.65;16.06;8.27;0.49;4.87;1.22;1.95;1.95;0.24;0;13.96;0.73
35029;35;Bonnemain;1019;884;852;237;149;179;159;37;1;62;1;16;10;1;0;135;10;27.82;17.49;21.01;18.66;4.34;0.12;7.28;0.12;1.88;1.17;0.12;0;13.25;1.17
35030;35;La Bosse-de-Bretagne;467;412;404;81;79;103;40;28;4;57;1;5;3;3;0;55;1;20.05;19.55;25.5;9.9;6.93;0.99;14.11;0.25;1.24;0.74;0.74;0;11.78;0.25
35031;35;La Bouëxière;2936;2585;2533;425;543;745;398;111;25;211;18;38;17;2;0;351;8;16.78;21.44;29.41;15.71;4.38;0.99;8.33;0.71;1.5;0.67;0.08;0;11.96;0.32
35032;35;Bourgbarré;2812;2410;2343;358;499;786;347;99;22;170;12;30;16;4;0;402;18;15.28;21.3;33.55;14.81;4.23;0.94;7.26;0.51;1.28;0.68;0.17;0;14.3;0.77
35033;35;Bourg-des-Comptes;2129;1887;1838;274;405;536;270;101;22;165;12;35;13;5;0;242;10;14.91;22.03;29.16;14.69;5.5;1.2;8.98;0.65;1.9;0.71;0.27;0;11.37;0.54
35034;35;La Boussac;903;769;748;216;160;146;115;36;8;42;6;8;9;2;0;134;5;28.88;21.39;19.52;15.37;4.81;1.07;5.61;0.8;1.07;1.2;0.27;0;14.84;0.67
35035;35;Bovel;405;342;327;72;76;79;38;13;6;33;2;4;4;0;0;63;1;22.02;23.24;24.16;11.62;3.98;1.83;10.09;0.61;1.22;1.22;0;0;15.56;0.31
35037;35;Bréal-sous-Montfort;4387;3855;3750;571;727;1234;611;192;23;287;19;53;27;6;0;532;21;15.23;19.39;32.91;16.29;5.12;0.61;7.65;0.51;1.41;0.72;0.16;0;12.13;0.56
35038;35;Bréal-sous-Vitré;465;393;378;119;58;95;54;24;5;9;2;7;3;2;0;72;4;31.48;15.34;25.13;14.29;6.35;1.32;2.38;0.53;1.85;0.79;0.53;0;15.48;1.06
35039;35;Brécé;1524;1330;1299;163;331;390;169;70;7;124;9;21;14;1;0;194;6;12.55;25.48;30.02;13.01;5.39;0.54;9.55;0.69;1.62;1.08;0.08;0;12.73;0.46
35040;35;Breteil;2725;2339;2290;284;517;737;297;125;18;251;14;32;12;3;0;386;8;12.4;22.58;32.18;12.97;5.46;0.79;10.96;0.61;1.4;0.52;0.13;0;14.17;0.35
35041;35;Brie;694;628;611;147;109;121;109;45;6;54;4;9;4;3;0;66;6;24.06;17.84;19.8;17.84;7.36;0.98;8.84;0.65;1.47;0.65;0.49;0;9.51;0.98
35042;35;Brielles;477;429;426;92;51;101;127;35;3;14;0;2;1;0;0;48;2;21.6;11.97;23.71;29.81;8.22;0.7;3.29;0;0.47;0.23;0;0;10.06;0.47
35044;35;Broualan;257;223;216;43;45;40;46;11;2;23;1;2;3;0;0;34;3;19.91;20.83;18.52;21.3;5.09;0.93;10.65;0.46;0.93;1.39;0;0;13.23;1.39
35045;35;Bruc-sur-Aff;691;579;562;108;92;148;132;31;6;23;5;11;5;1;0;112;2;19.22;16.37;26.33;23.49;5.52;1.07;4.09;0.89;1.96;0.89;0.18;0;16.21;0.36
35046;35;Les Brulais;389;338;328;87;51;65;67;26;4;16;5;5;1;1;0;51;5;26.52;15.55;19.82;20.43;7.93;1.22;4.88;1.52;1.52;0.3;0.3;0;13.11;1.52
35047;35;Bruz;12497;10451;10239;1139;1840;3564;2036;412;68;933;79;111;39;18;0;2046;37;11.12;17.97;34.81;19.88;4.02;0.66;9.11;0.77;1.08;0.38;0.18;0;16.37;0.36
35049;35;Cancale;4816;3771;3689;584;540;1021;1106;115;40;221;23;21;14;4;0;1045;19;15.83;14.64;27.68;29.98;3.12;1.08;5.99;0.62;0.57;0.38;0.11;0;21.7;0.52
35050;35;Cardroc;416;374;366;58;65;110;47;23;2;42;2;8;7;2;0;42;3;15.85;17.76;30.05;12.84;6.28;0.55;11.48;0.55;2.19;1.91;0.55;0;10.1;0.82
35051;35;Cesson-Sévigné;13218;11371;11180;796;1820;4278;2766;324;73;950;46;70;39;18;0;1847;47;7.12;16.28;38.26;24.74;2.9;0.65;8.5;0.41;0.63;0.35;0.16;0;13.97;0.42
35052;35;Champeaux;386;330;319;36;48;105;68;19;2;21;9;6;4;1;0;56;5;11.29;15.05;32.92;21.32;5.96;0.63;6.58;2.82;1.88;1.25;0.31;0;14.51;1.57
35053;35;Chancé;216;197;192;34;33;44;45;14;1;10;4;4;2;1;0;19;2;17.71;17.19;22.92;23.44;7.29;0.52;5.21;2.08;2.08;1.04;0.52;0;8.8;1.04
35054;35;Chanteloup;1246;1105;1067;162;247;321;154;58;9;87;3;15;8;3;0;141;13;15.18;23.15;30.08;14.43;5.44;0.84;8.15;0.28;1.41;0.75;0.28;0;11.32;1.22
35055;35;Chantepie;7298;6130;6019;500;1291;2236;964;229;30;621;48;57;32;11;0;1168;25;8.31;21.45;37.15;16.02;3.8;0.5;10.32;0.8;0.95;0.53;0.18;0;16;0.42
35056;35;La Chapelle-aux-Filtzméens;562;501;491;90;112;139;64;18;5;48;1;9;5;0;0;61;1;18.33;22.81;28.31;13.03;3.67;1.02;9.78;0.2;1.83;1.02;0;0;10.85;0.2
35057;35;La Chapelle-Bouëxic;849;746;734;174;171;194;83;32;5;59;3;8;5;0;0;103;1;23.71;23.3;26.43;11.31;4.36;0.68;8.04;0.41;1.09;0.68;0;0;12.13;0.14
35058;35;La Chapelle-Chaussée;865;768;748;123;157;217;120;37;4;70;2;12;6;0;0;97;3;16.44;20.99;29.01;16.04;4.95;0.53;9.36;0.27;1.6;0.8;0;0;11.21;0.4
35059;35;La Chapelle-des-Fougeretz;3305;2864;2799;270;560;1060;458;97;17;271;21;24;16;5;0;441;18;9.65;20.01;37.87;16.36;3.47;0.61;9.68;0.75;0.86;0.57;0.18;0;13.34;0.64
35060;35;La Chapelle-du-Lou-du-Lac;642;566;553;115;117;136;85;37;6;36;6;10;5;0;0;76;2;20.8;21.16;24.59;15.37;6.69;1.08;6.51;1.08;1.81;0.9;0;0;11.84;0.36
35061;35;La Chapelle-Erbrée;482;420;407;94;63;97;86;25;7;19;0;12;4;0;0;62;2;23.1;15.48;23.83;21.13;6.14;1.72;4.67;0;2.95;0.98;0;0;12.86;0.49
35062;35;La Chapelle-Janson;1071;955;920;199;119;197;269;68;10;31;4;9;13;1;0;116;9;21.63;12.93;21.41;29.24;7.39;1.09;3.37;0.43;0.98;1.41;0.11;0;10.83;0.98
35063;35;La Chapelle-Saint-Aubert;329;269;260;56;31;53;71;26;1;13;1;3;4;1;0;60;5;21.54;11.92;20.38;27.31;10;0.38;5;0.38;1.15;1.54;0.38;0;18.24;1.92
35064;35;La Chapelle-de-Brain;788;635;621;128;156;122;108;33;3;47;3;9;9;3;0;153;5;20.61;25.12;19.65;17.39;5.31;0.48;7.57;0.48;1.45;1.45;0.48;0;19.42;0.81
35065;35;La Chapelle-Thouarault;1599;1435;1402;196;326;432;195;69;9;130;9;23;11;2;0;164;4;13.98;23.25;30.81;13.91;4.92;0.64;9.27;0.64;1.64;0.78;0.14;0;10.26;0.29
35066;35;Chartres-de-Bretagne;5801;4785;4688;520;844;1693;783;202;25;517;36;36;28;4;0;1016;30;11.09;18;36.11;16.7;4.31;0.53;11.03;0.77;0.77;0.6;0.09;0;17.51;0.64
35067;35;Chasné-sur-Illet;1069;966;943;112;232;299;102;45;5;114;4;21;6;3;0;103;8;11.88;24.6;31.71;10.82;4.77;0.53;12.09;0.42;2.23;0.64;0.32;0;9.64;0.85
35068;35;Châteaubourg;4824;4208;4096;439;879;1446;658;180;35;350;24;43;38;4;0;616;30;10.72;21.46;35.3;16.06;4.39;0.85;8.54;0.59;1.05;0.93;0.1;0;12.77;0.73
35069;35;Châteaugiron;7189;6417;6266;652;1088;2250;1235;310;26;530;49;68;48;10;0;772;32;10.41;17.36;35.91;19.71;4.95;0.41;8.46;0.78;1.09;0.77;0.16;0;10.74;0.51
35070;35;Châteauneuf-d'Ille-et-Vilaine;919;789;779;171;162;210;116;33;10;48;6;17;4;2;0;130;0;21.95;20.8;26.96;14.89;4.24;1.28;6.16;0.77;2.18;0.51;0.26;0;14.15;0
35071;35;Le Châtellier;331;295;289;44;42;60;88;28;3;16;3;4;1;0;0;36;2;15.22;14.53;20.76;30.45;9.69;1.04;5.54;1.04;1.38;0.35;0;0;10.88;0.69
35072;35;Châtillon-en-Vendelais;1259;1045;1017;213;158;263;223;64;9;42;10;21;11;3;0;214;10;20.94;15.54;25.86;21.93;6.29;0.88;4.13;0.98;2.06;1.08;0.29;0;17;0.98
35075;35;Chauvigné;568;488;464;146;82;87;65;42;7;20;4;6;5;0;0;80;5;31.47;17.67;18.75;14.01;9.05;1.51;4.31;0.86;1.29;1.08;0;0;14.08;1.08
35076;35;Chavagne;3148;2655;2602;352;539;843;432;109;23;242;17;23;17;5;0;493;11;13.53;20.71;32.4;16.6;4.19;0.88;9.3;0.65;0.88;0.65;0.19;0;15.66;0.42
35077;35;Chelun;208;186;184;58;16;33;56;12;2;3;0;1;3;0;0;22;1;31.52;8.7;17.93;30.43;6.52;1.09;1.63;0;0.54;1.63;0;0;10.58;0.54
35078;35;Cherrueix;904;761;744;173;100;193;177;35;10;32;7;9;7;1;0;143;15;23.25;13.44;25.94;23.79;4.7;1.34;4.3;0.94;1.21;0.94;0.13;0;15.82;2.02
35079;35;Chevaigné;1698;1535;1496;120;358;524;222;56;16;163;9;20;7;1;0;163;11;8.02;23.93;35.03;14.84;3.74;1.07;10.9;0.6;1.34;0.47;0.07;0;9.6;0.74
35080;35;Cintré;1564;1411;1374;171;374;461;164;49;8;107;8;18;10;4;0;153;7;12.45;27.22;33.55;11.94;3.57;0.58;7.79;0.58;1.31;0.73;0.29;0;9.78;0.51
35081;35;Clayes;560;523;512;56;132;169;63;19;6;53;6;3;5;0;0;37;6;10.94;25.78;33.01;12.3;3.71;1.17;10.35;1.17;0.59;0.98;0;0;6.61;1.17
35082;35;Coësmes;911;793;767;197;141;165;146;43;8;44;3;5;13;2;0;118;3;25.68;18.38;21.51;19.04;5.61;1.04;5.74;0.39;0.65;1.69;0.26;0;12.95;0.39
35084;35;Comblessac;461;402;396;108;46;85;94;18;5;26;2;10;2;0;0;59;2;27.27;11.62;21.46;23.74;4.55;1.26;6.57;0.51;2.53;0.51;0;0;12.8;0.51
35085;35;Combourg;4493;3693;3599;649;605;1029;744;185;50;241;24;37;27;8;0;800;24;18.03;16.81;28.59;20.67;5.14;1.39;6.7;0.67;1.03;0.75;0.22;0;17.81;0.67
35086;35;Combourtillé;400;343;337;80;62;71;64;16;2;25;1;6;9;1;0;57;2;23.74;18.4;21.07;18.99;4.75;0.59;7.42;0.3;1.78;2.67;0.3;0;14.25;0.59
35087;35;Cornillé;627;533;511;85;90;132;120;30;3;25;12;10;3;1;0;94;5;16.63;17.61;25.83;23.48;5.87;0.59;4.89;2.35;1.96;0.59;0.2;0;14.99;0.98
35088;35;Corps-Nuds;2334;2032;1992;283;449;641;258;106;8;194;10;17;20;6;0;302;8;14.21;22.54;32.18;12.95;5.32;0.4;9.74;0.5;0.85;1;0.3;0;12.94;0.4
35089;35;La Couyère;333;287;279;52;69;75;36;13;7;15;4;5;3;0;0;46;2;18.64;24.73;26.88;12.9;4.66;2.51;5.38;1.43;1.79;1.08;0;0;13.81;0.72
35090;35;Crévin;1819;1596;1556;276;319;490;202;86;11;113;13;24;20;2;0;223;7;17.74;20.5;31.49;12.98;5.53;0.71;7.26;0.84;1.54;1.29;0.13;0;12.26;0.45
35091;35;Le Crouais;422;371;363;106;65;93;41;23;2;26;0;6;1;0;0;51;6;29.2;17.91;25.62;11.29;6.34;0.55;7.16;0;1.65;0.28;0;0;12.09;1.65
35092;35;Cuguen;600;514;499;103;119;114;66;24;3;45;8;13;2;2;0;86;4;20.64;23.85;22.85;13.23;4.81;0.6;9.02;1.6;2.61;0.4;0.4;0;14.33;0.8
35093;35;Dinard;8872;7314;7205;873;991;1999;2430;297;53;397;53;66;40;6;0;1558;36;12.12;13.75;27.74;33.73;4.12;0.74;5.51;0.74;0.92;0.56;0.08;0;17.56;0.5
35094;35;Dingé;1200;1021;986;169;224;231;164;39;7;116;9;21;3;3;0;179;8;17.14;22.72;23.43;16.63;3.96;0.71;11.76;0.91;2.13;0.3;0.3;0;14.92;0.81
35095;35;Dol-de-Bretagne;4150;3229;3152;621;532;874;608;151;26;245;20;44;26;5;0;921;25;19.7;16.88;27.73;19.29;4.79;0.82;7.77;0.63;1.4;0.82;0.16;0;22.19;0.79
35096;35;Domagné;1609;1421;1380;220;247;453;237;76;15;88;8;23;13;0;0;188;24;15.94;17.9;32.83;17.17;5.51;1.09;6.38;0.58;1.67;0.94;0;0;11.68;1.74
35097;35;Domalain;1324;1151;1112;283;150;240;254;75;12;60;5;19;13;1;0;173;12;25.45;13.49;21.58;22.84;6.74;1.08;5.4;0.45;1.71;1.17;0.09;0;13.07;1.08
35098;35;La Dominelais;894;789;768;184;131;167;161;51;5;45;4;11;6;3;0;105;5;23.96;17.06;21.74;20.96;6.64;0.65;5.86;0.52;1.43;0.78;0.39;0;11.74;0.65
35099;35;Domloup;2421;2168;2113;270;467;692;340;108;10;186;12;14;12;2;0;253;10;12.78;22.1;32.75;16.09;5.11;0.47;8.8;0.57;0.66;0.57;0.09;0;10.45;0.47
35100;35;Dompierre-du-Chemin;368;328;314;72;54;71;63;21;7;12;1;2;7;4;0;40;8;22.93;17.2;22.61;20.06;6.69;2.23;3.82;0.32;0.64;2.23;1.27;0;10.87;2.55
35101;35;Dourdain;725;646;609;159;98;159;63;38;3;71;5;9;4;0;0;79;10;26.11;16.09;26.11;10.34;6.24;0.49;11.66;0.82;1.48;0.66;0;0;10.9;1.64
35102;35;Drouges;375;331;318;65;48;69;101;16;3;11;2;2;1;0;0;44;4;20.44;15.09;21.7;31.76;5.03;0.94;3.46;0.63;0.63;0.31;0;0;11.73;1.26
35103;35;Eancé;283;246;243;40;38;45;75;12;3;17;3;4;2;4;0;37;0;16.46;15.64;18.52;30.86;4.94;1.23;7;1.23;1.65;0.82;1.65;0;13.07;0
35104;35;Epiniac;1046;896;871;200;151;189;204;37;14;48;8;12;8;0;0;150;6;22.96;17.34;21.7;23.42;4.25;1.61;5.51;0.92;1.38;0.92;0;0;14.34;0.69
35105;35;Erbrée;1396;1195;1163;195;159;329;309;65;10;55;2;22;16;1;0;201;12;16.77;13.67;28.29;26.57;5.59;0.86;4.73;0.17;1.89;1.38;0.09;0;14.4;1.03
35106;35;Ercé-en-Lamée;1054;883;857;216;189;206;114;40;13;40;11;16;11;1;0;171;6;25.2;22.05;24.04;13.3;4.67;1.52;4.67;1.28;1.87;1.28;0.12;0;16.22;0.7
35107;35;Ercé-près-Liffré;1329;1177;1154;157;260;354;142;56;7;135;11;20;11;1;0;152;6;13.6;22.53;30.68;12.31;4.85;0.61;11.7;0.95;1.73;0.95;0.09;0;11.44;0.52
35108;35;Essé;784;683;661;135;121;147;141;52;3;40;5;10;6;1;0;101;6;20.42;18.31;22.24;21.33;7.87;0.45;6.05;0.76;1.51;0.91;0.15;0;12.88;0.91
35109;35;Etrelles;1765;1586;1545;195;246;446;407;95;13;88;12;17;22;4;0;179;29;12.62;15.92;28.87;26.34;6.15;0.84;5.7;0.78;1.1;1.42;0.26;0;10.14;1.88
35110;35;Feins;715;582;560;88;153;145;72;38;5;40;3;8;6;2;0;133;3;15.71;27.32;25.89;12.86;6.79;0.89;7.14;0.54;1.43;1.07;0.36;0;18.6;0.54
35111;35;Le Ferré;474;415;397;88;44;75;104;25;10;27;6;7;10;1;0;59;6;22.17;11.08;18.89;26.2;6.3;2.52;6.8;1.51;1.76;2.52;0.25;0;12.45;1.51
35112;35;Fleurigné;790;681;651;134;84;194;140;43;6;29;3;6;11;1;0;109;12;20.58;12.9;29.8;21.51;6.61;0.92;4.45;0.46;0.92;1.69;0.15;0;13.8;1.84
35113;35;La Fontenelle;403;342;335;71;63;50;93;28;4;18;1;4;2;1;0;61;2;21.19;18.81;14.93;27.76;8.36;1.19;5.37;0.3;1.19;0.6;0.3;0;15.14;0.6
35114;35;Forges-la-Forêt;181;156;155;40;26;29;43;9;1;2;2;1;2;0;0;25;0;25.81;16.77;18.71;27.74;5.81;0.65;1.29;1.29;0.65;1.29;0;0;13.81;0
35115;35;Fougères;14006;11071;10819;1646;1954;3132;2251;445;90;962;68;137;112;22;0;2935;102;15.21;18.06;28.95;20.81;4.11;0.83;8.89;0.63;1.27;1.04;0.2;0;20.96;0.94
35116;35;La Fresnais;1729;1468;1421;344;243;388;238;68;16;82;10;18;12;2;0;261;13;24.21;17.1;27.3;16.75;4.79;1.13;5.77;0.7;1.27;0.84;0.14;0;15.1;0.91
35117;35;Gaël;1214;959;925;277;121;171;176;61;12;64;14;15;12;2;0;255;13;29.95;13.08;18.49;19.03;6.59;1.3;6.92;1.51;1.62;1.3;0.22;0;21;1.41
35118;35;Gahard;1002;876;851;173;183;234;112;43;7;70;4;15;9;1;0;126;6;20.33;21.5;27.5;13.16;5.05;0.82;8.23;0.47;1.76;1.06;0.12;0;12.57;0.71
35119;35;Gennes-sur-Seiche;630;544;523;111;91;126;120;38;2;23;5;5;2;0;0;86;6;21.22;17.4;24.09;22.94;7.27;0.38;4.4;0.96;0.96;0.38;0;0;13.65;1.15
35120;35;Gévezé;3710;3178;3092;364;622;1131;496;149;19;244;20;29;10;8;0;532;18;11.77;20.12;36.58;16.04;4.82;0.61;7.89;0.65;0.94;0.32;0.26;0;14.34;0.58
35121;35;Gosné;1355;1222;1180;228;203;362;177;74;13;88;10;17;4;4;0;133;10;19.32;17.2;30.68;15;6.27;1.1;7.46;0.85;1.44;0.34;0.34;0;9.82;0.85
35122;35;La Gouesnière;1353;1165;1127;238;209;326;196;50;5;69;7;16;10;1;0;188;6;21.12;18.54;28.93;17.39;4.44;0.44;6.12;0.62;1.42;0.89;0.09;0;13.9;0.53
35123;35;Goven;3247;2770;2714;469;608;744;392;168;25;226;18;42;16;6;0;477;8;17.28;22.4;27.41;14.44;6.19;0.92;8.33;0.66;1.55;0.59;0.22;0;14.69;0.29
35124;35;Grand-Fougeray;1667;1407;1371;321;214;350;244;84;10;80;27;23;15;3;0;260;5;23.41;15.61;25.53;17.8;6.13;0.73;5.84;1.97;1.68;1.09;0.22;0;15.6;0.36
35125;35;La Guerche-de-Bretagne;2810;2317;2243;316;272;563;791;121;23;106;9;18;21;3;0;493;24;14.09;12.13;25.1;35.27;5.39;1.03;4.73;0.4;0.8;0.94;0.13;0;17.54;1.07
35126;35;Guichen;6224;5363;5229;736;1209;1571;756;281;49;498;29;59;34;7;0;861;35;14.08;23.12;30.04;14.46;5.37;0.94;9.52;0.55;1.13;0.65;0.13;0;13.83;0.67
