insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
42001;42;Aboën;330;286;280;94;53;50;30;18;7;25;1;0;1;1;0;44;2;33.57;18.93;17.86;10.71;6.43;2.5;8.93;0.36;0;0.36;0.36;0;13.33;0.71
42002;42;Ailleux;149;128;119;41;24;20;15;8;5;3;0;0;3;0;0;21;3;34.45;20.17;16.81;12.61;6.72;4.2;2.52;0;0;2.52;0;0;14.09;2.52
42003;42;Ambierle;1513;1271;1254;289;311;246;211;68;11;80;8;17;12;1;0;242;4;23.05;24.8;19.62;16.83;5.42;0.88;6.38;0.64;1.36;0.96;0.08;0;15.99;0.32
42004;42;Amions;237;198;195;55;27;40;32;15;5;14;5;1;1;0;0;39;1;28.21;13.85;20.51;16.41;7.69;2.56;7.18;2.56;0.51;0.51;0;0;16.46;0.51
42005;42;Andrézieux-Bouthéon;6057;4574;4470;1069;728;1088;885;272;38;248;59;51;24;8;0;1483;40;23.91;16.29;24.34;19.8;6.09;0.85;5.55;1.32;1.14;0.54;0.18;0;24.48;0.89
42006;42;Apinac;330;284;281;73;40;65;65;16;3;12;1;3;3;0;0;46;0;25.98;14.23;23.13;23.13;5.69;1.07;4.27;0.36;1.07;1.07;0;0;13.94;0
42007;42;Arcinges;163;130;125;20;17;31;36;10;4;7;0;0;0;0;0;33;0;16;13.6;24.8;28.8;8;3.2;5.6;0;0;0;0;0;20.25;0
42008;42;Arcon;96;72;71;22;9;10;16;5;2;7;0;0;0;0;0;24;0;30.99;12.68;14.08;22.54;7.04;2.82;9.86;0;0;0;0;0;25;0
42009;42;Arthun;441;369;357;125;66;57;53;25;10;10;6;3;1;1;0;72;4;35.01;18.49;15.97;14.85;7;2.8;2.8;1.68;0.84;0.28;0.28;0;16.33;1.12
42010;42;Aveizieux;1180;1034;1001;263;120;227;229;86;14;44;7;6;5;0;0;146;7;26.27;11.99;22.68;22.88;8.59;1.4;4.4;0.7;0.6;0.5;0;0;12.37;0.7
42011;42;Balbigny;1971;1536;1499;480;202;284;281;95;34;68;18;19;17;1;0;435;13;32.02;13.48;18.95;18.75;6.34;2.27;4.54;1.2;1.27;1.13;0.07;0;22.07;0.87
42012;42;Bard;521;425;408;54;99;94;82;38;8;21;4;4;3;1;0;96;3;13.24;24.26;23.04;20.1;9.31;1.96;5.15;0.98;0.98;0.74;0.25;0;18.43;0.74
42013;42;Bellegarde-en-Forez;1339;1093;1064;304;143;238;201;79;17;61;8;5;5;3;0;246;5;28.57;13.44;22.37;18.89;7.42;1.6;5.73;0.75;0.47;0.47;0.28;0;18.37;0.47
42014;42;Belleroche;219;184;172;53;28;35;29;9;5;4;6;2;1;0;0;35;5;30.81;16.28;20.35;16.86;5.23;2.91;2.33;3.49;1.16;0.58;0;0;15.98;2.91
42015;42;Belmont-de-la-Loire;1208;999;970;236;147;208;235;62;15;34;13;11;7;2;0;209;5;24.33;15.15;21.44;24.23;6.39;1.55;3.51;1.34;1.13;0.72;0.21;0;17.3;0.52
42016;42;La Bénisson-Dieu;326;268;258;77;49;39;40;26;2;16;3;2;4;0;0;58;2;29.84;18.99;15.12;15.5;10.08;0.78;6.2;1.16;0.78;1.55;0;0;17.79;0.78
42017;42;Le Bessat;364;321;313;50;52;108;49;24;3;20;3;0;3;1;0;43;2;15.97;16.61;34.5;15.65;7.67;0.96;6.39;0.96;0;0.96;0.32;0;11.81;0.64
42018;42;Bessey;317;276;272;89;43;50;49;17;7;7;0;5;5;0;0;41;2;32.72;15.81;18.38;18.01;6.25;2.57;2.57;0;1.84;1.84;0;0;12.93;0.74
42019;42;Boën-sur-Lignon;2262;1834;1787;451;361;390;304;90;36;98;7;23;23;4;0;428;22;25.24;20.2;21.82;17.01;5.04;2.01;5.48;0.39;1.29;1.29;0.22;0;18.92;1.23
42020;42;Boisset-lès-Montrond;839;678;659;189;95;135;123;61;6;30;11;4;5;0;0;161;1;28.68;14.42;20.49;18.66;9.26;0.91;4.55;1.67;0.61;0.76;0;0;19.19;0.15
42021;42;Boisset-Saint-Priest;906;743;725;192;164;149;104;35;16;43;4;11;6;1;0;163;1;26.48;22.62;20.55;14.34;4.83;2.21;5.93;0.55;1.52;0.83;0.14;0;17.99;0.14
42022;42;Bonson;2947;2333;2282;676;372;573;353;137;29;93;10;21;15;3;0;614;14;29.62;16.3;25.11;15.47;6;1.27;4.08;0.44;0.92;0.66;0.13;0;20.83;0.61
42023;42;Bourg-Argental;2309;1863;1799;441;351;387;340;90;31;99;19;26;14;1;0;446;13;24.51;19.51;21.51;18.9;5;1.72;5.5;1.06;1.45;0.78;0.06;0;19.32;0.72
42025;42;Boyer;145;126;121;26;18;21;36;10;4;5;0;1;0;0;0;19;1;21.49;14.88;17.36;29.75;8.26;3.31;4.13;0;0.83;0;0;0;13.1;0.83
42026;42;Briennon;1268;1029;992;260;164;229;169;72;21;48;4;20;4;1;0;239;9;26.21;16.53;23.08;17.04;7.26;2.12;4.84;0.4;2.02;0.4;0.1;0;18.85;0.91
42027;42;Bully;322;268;254;73;55;45;42;16;10;7;2;3;1;0;0;54;4;28.74;21.65;17.72;16.54;6.3;3.94;2.76;0.79;1.18;0.39;0;0;16.77;1.57
42028;42;Burdignes;290;252;244;44;60;46;37;14;3;30;3;5;2;0;0;38;2;18.03;24.59;18.85;15.16;5.74;1.23;12.3;1.23;2.05;0.82;0;0;13.1;0.82
42029;42;Bussières;1116;885;862;250;155;184;114;64;15;57;9;5;8;1;0;231;10;29;17.98;21.35;13.23;7.42;1.74;6.61;1.04;0.58;0.93;0.12;0;20.7;1.16
42030;42;Bussy-Albieux;397;340;332;97;61;61;41;28;5;25;4;7;3;0;0;57;7;29.22;18.37;18.37;12.35;8.43;1.51;7.53;1.2;2.11;0.9;0;0;14.36;2.11
42031;42;Caloire;286;242;241;66;42;53;53;16;2;5;0;4;0;0;0;44;0;27.39;17.43;21.99;21.99;6.64;0.83;2.07;0;1.66;0;0;0;15.38;0
42032;42;Cellieu;1278;1084;1058;275;137;252;210;93;7;61;7;10;5;1;0;194;0;25.99;12.95;23.82;19.85;8.79;0.66;5.77;0.66;0.95;0.47;0.09;0;15.18;0
42033;42;Le Cergne;518;428;415;125;57;79;94;36;5;8;2;6;3;0;0;90;5;30.12;13.73;19.04;22.65;8.67;1.2;1.93;0.48;1.45;0.72;0;0;17.37;1.2
42034;42;Cervières;101;78;75;12;11;16;23;2;2;7;0;1;1;0;0;23;1;16;14.67;21.33;30.67;2.67;2.67;9.33;0;1.33;1.33;0;0;22.77;1.33
