insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
08001;08;Acy-Romance;375;325;315;89;32;63;75;37;5;11;2;1;0;0;0;50;3;28.25;10.16;20;23.81;11.75;1.59;3.49;0.63;0.32;0;0;0;13.33;0.95
08003;08;Aiglemont;1267;1070;1047;318;171;229;191;68;12;45;1;8;4;0;0;197;3;30.37;16.33;21.87;18.24;6.49;1.15;4.3;0.1;0.76;0.38;0;0;15.55;0.29
08004;08;Aire;163;145;142;40;25;21;37;5;0;5;5;2;0;2;0;18;2;28.17;17.61;14.79;26.06;3.52;0;3.52;3.52;1.41;0;1.41;0;11.04;1.41
08005;08;Alincourt;93;88;87;20;10;16;31;5;0;3;2;0;0;0;0;5;0;22.99;11.49;18.39;35.63;5.75;0;3.45;2.3;0;0;0;0;5.38;0
08006;08;Alland'Huy-et-Sausseuil;192;168;164;41;27;27;38;15;2;6;3;3;2;0;0;24;3;25;16.46;16.46;23.17;9.15;1.22;3.66;1.83;1.83;1.22;0;0;12.5;1.83
08008;08;Amagne;527;439;425;177;64;64;55;20;4;21;2;7;10;1;0;88;10;41.65;15.06;15.06;12.94;4.71;0.94;4.94;0.47;1.65;2.35;0.24;0;16.7;2.35
08010;08;Ambly-Fleury;105;94;93;26;5;20;30;6;3;2;0;0;1;0;0;11;1;27.96;5.38;21.51;32.26;6.45;3.23;2.15;0;0;1.08;0;0;10.48;1.08
08011;08;Anchamps;149;122;118;59;22;13;4;4;2;11;1;0;1;1;0;27;1;50;18.64;11.02;3.39;3.39;1.69;9.32;0.85;0;0.85;0.85;0;18.12;0.85
08013;08;Angecourt;289;229;224;93;37;47;20;14;1;10;0;2;0;0;0;60;1;41.52;16.52;20.98;8.93;6.25;0.45;4.46;0;0.89;0;0;0;20.76;0.45
08014;08;Annelles;104;90;86;24;6;18;24;2;5;5;0;0;2;0;0;14;3;27.91;6.98;20.93;27.91;2.33;5.81;5.81;0;0;2.33;0;0;13.46;3.49
08015;08;Antheny;93;73;71;20;8;6;25;8;1;1;0;2;0;0;0;20;0;28.17;11.27;8.45;35.21;11.27;1.41;1.41;0;2.82;0;0;0;21.51;0
08016;08;Aouste;175;145;142;43;18;15;29;22;3;7;1;4;0;0;0;30;2;30.28;12.68;10.56;20.42;15.49;2.11;4.93;0.7;2.82;0;0;0;17.14;1.41
08017;08;Apremont;95;86;84;31;12;13;17;7;1;1;1;0;1;0;0;9;0;36.9;14.29;15.48;20.24;8.33;1.19;1.19;1.19;0;1.19;0;0;9.47;0
08018;08;Ardeuil-et-Montfauxelles;66;53;50;19;2;8;10;4;2;3;1;0;1;0;0;13;3;38;4;16;20;8;4;6;2;0;2;0;0;19.7;6
08019;08;Les Grandes-Armoises;38;32;30;7;2;5;10;4;0;0;0;2;0;0;0;6;1;23.33;6.67;16.67;33.33;13.33;0;0;0;6.67;0;0;0;15.79;3.33
08020;08;Les Petites-Armoises;52;45;43;13;2;7;18;2;0;1;0;0;0;0;0;7;0;30.23;4.65;16.28;41.86;4.65;0;2.33;0;0;0;0;0;13.46;0
08021;08;Arnicourt;140;124;122;42;11;27;27;6;0;8;0;0;1;0;0;16;1;34.43;9.02;22.13;22.13;4.92;0;6.56;0;0;0.82;0;0;11.43;0.82
08022;08;Arreux;233;212;207;55;28;36;46;18;3;17;1;2;1;0;0;21;0;26.57;13.53;17.39;22.22;8.7;1.45;8.21;0.48;0.97;0.48;0;0;9.01;0
08023;08;Artaise-le-Vivier;60;56;52;17;7;6;9;7;3;0;2;0;1;0;0;4;0;32.69;13.46;11.54;17.31;13.46;5.77;0;3.85;0;1.92;0;0;6.67;0
08024;08;Asfeld;775;652;637;215;83;104;148;42;8;20;3;3;9;2;0;123;13;33.75;13.03;16.33;23.23;6.59;1.26;3.14;0.47;0.47;1.41;0.31;0;15.87;2.04
08025;08;Attigny;845;624;608;230;64;103;110;41;10;31;3;10;6;0;0;221;0;37.83;10.53;16.94;18.09;6.74;1.64;5.1;0.49;1.64;0.99;0;0;26.15;0
08026;08;Aubigny-les-Pothées;236;203;201;88;23;18;39;11;5;5;5;3;3;1;0;33;2;43.78;11.44;8.96;19.4;5.47;2.49;2.49;2.49;1.49;1.49;0.5;0;13.98;1
08027;08;Auboncourt-Vauzelles;91;71;69;22;4;17;17;5;2;2;0;0;0;0;0;20;1;31.88;5.8;24.64;24.64;7.25;2.9;2.9;0;0;0;0;0;21.98;1.45
08028;08;Aubrives;662;546;535;147;154;79;53;46;7;31;3;6;7;2;0;116;1;27.48;28.79;14.77;9.91;8.6;1.31;5.79;0.56;1.12;1.31;0.37;0;17.52;0.19
08029;08;Auflance;55;48;48;20;0;9;14;2;1;0;0;1;1;0;0;7;0;41.67;0;18.75;29.17;4.17;2.08;0;0;2.08;2.08;0;0;12.73;0
08030;08;Auge;54;45;45;11;2;11;15;5;0;1;0;0;0;0;0;9;0;24.44;4.44;24.44;33.33;11.11;0;2.22;0;0;0;0;0;16.67;0
08031;08;Aure;44;37;35;9;0;9;14;2;0;0;0;1;0;0;0;7;1;25.71;0;25.71;40;5.71;0;0;0;2.86;0;0;0;15.91;2.86
08032;08;Aussonce;136;122;121;35;14;24;30;18;0;0;0;0;0;0;0;14;0;28.93;11.57;19.83;24.79;14.88;0;0;0;0;0;0;0;10.29;0
08033;08;Authe;74;63;61;14;2;16;19;3;0;4;0;2;0;1;0;11;1;22.95;3.28;26.23;31.15;4.92;0;6.56;0;3.28;0;1.64;0;14.86;1.64
08034;08;Autrecourt-et-Pourron;237;195;190;44;46;26;42;16;4;4;5;2;1;0;0;42;2;23.16;24.21;13.68;22.11;8.42;2.11;2.11;2.63;1.05;0.53;0;0;17.72;1.05
08035;08;Autruche;48;35;33;7;8;8;2;4;1;0;2;1;0;0;0;13;2;21.21;24.24;24.24;6.06;12.12;3.03;0;6.06;3.03;0;0;0;27.08;6.06
08036;08;Autry;120;86;83;24;9;23;12;5;1;5;1;3;0;0;0;34;0;28.92;10.84;27.71;14.46;6.02;1.2;6.02;1.2;3.61;0;0;0;28.33;0
08037;08;Auvillers-les-Forges;523;424;414;187;61;46;51;24;4;28;0;7;5;1;0;99;4;45.17;14.73;11.11;12.32;5.8;0.97;6.76;0;1.69;1.21;0.24;0;18.93;0.97
08038;08;Avançon;223;185;178;58;22;31;47;7;0;9;3;1;0;0;0;38;2;32.58;12.36;17.42;26.4;3.93;0;5.06;1.69;0.56;0;0;0;17.04;1.12
08039;08;Avaux;398;314;309;101;25;63;65;24;3;19;2;5;0;2;0;84;1;32.69;8.09;20.39;21.04;7.77;0.97;6.15;0.65;1.62;0;0.65;0;21.11;0.32
08040;08;Les Ayvelles;643;503;490;172;89;98;66;29;8;25;0;1;1;1;0;140;3;35.1;18.16;20;13.47;5.92;1.63;5.1;0;0.2;0.2;0.2;0;21.77;0.61
