insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
46001;46;Albas;456;361;352;47;110;80;66;13;9;18;1;3;4;1;0;95;6;13.35;31.25;22.73;18.75;3.69;2.56;5.11;0.28;0.85;1.14;0.28;0;20.83;1.7
46002;46;Albiac;81;65;60;13;9;13;16;3;3;2;0;0;1;0;0;16;4;21.67;15;21.67;26.67;5;5;3.33;0;0;1.67;0;0;19.75;6.67
46003;46;Alvignac;574;508;492;61;127;126;97;27;10;23;3;8;7;3;0;66;2;12.4;25.81;25.61;19.72;5.49;2.03;4.67;0.61;1.63;1.42;0.61;0;11.5;0.41
46004;46;Anglars;173;152;147;24;45;31;15;8;3;15;0;4;2;0;0;21;3;16.33;30.61;21.09;10.2;5.44;2.04;10.2;0;2.72;1.36;0;0;12.14;2.04
46005;46;Anglars-Juillac;278;230;220;33;52;64;43;6;6;12;1;2;1;0;0;48;5;15;23.64;29.09;19.55;2.73;2.73;5.45;0.45;0.91;0.45;0;0;17.27;2.27
46006;46;Anglars-Nozac;303;247;239;45;81;42;38;9;3;8;2;6;5;0;0;56;3;18.83;33.89;17.57;15.9;3.77;1.26;3.35;0.84;2.51;2.09;0;0;18.48;1.26
46007;46;Arcambal;713;603;593;87;136;142;105;22;16;63;7;9;4;2;0;110;3;14.67;22.93;23.95;17.71;3.71;2.7;10.62;1.18;1.52;0.67;0.34;0;15.43;0.51
46008;46;Les Arques;160;141;134;12;37;40;33;4;2;2;1;3;0;0;0;19;2;8.96;27.61;29.85;24.63;2.99;1.49;1.49;0.75;2.24;0;0;0;11.88;1.49
46009;46;Assier;478;417;411;44;136;112;47;11;12;36;0;10;2;1;0;61;3;10.71;33.09;27.25;11.44;2.68;2.92;8.76;0;2.43;0.49;0.24;0;12.76;0.73
46010;46;Aujols;278;250;246;40;58;62;40;12;3;23;3;1;3;1;0;28;1;16.26;23.58;25.2;16.26;4.88;1.22;9.35;1.22;0.41;1.22;0.41;0;10.07;0.41
46011;46;Autoire;289;256;252;40;56;65;45;9;8;16;0;7;6;0;0;33;2;15.87;22.22;25.79;17.86;3.57;3.17;6.35;0;2.78;2.38;0;0;11.42;0.79
