insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
36001;36;Aigurande;1182;942;886;151;148;201;204;60;15;69;17;9;10;2;0;240;19;17.04;16.7;22.69;23.02;6.77;1.69;7.79;1.92;1.02;1.13;0.23;0;20.3;2.14
36002;36;Aize;107;86;85;15;11;23;24;2;2;3;4;1;0;0;0;21;0;17.65;12.94;27.06;28.24;2.35;2.35;3.53;4.71;1.18;0;0;0;19.63;0
36003;36;Ambrault;603;537;511;165;95;81;63;40;12;34;3;11;5;2;0;66;8;32.29;18.59;15.85;12.33;7.83;2.35;6.65;0.59;2.15;0.98;0.39;0;10.95;1.57
36004;36;Anjouin;276;220;216;82;28;25;49;16;3;6;1;5;1;0;0;56;1;37.96;12.96;11.57;22.69;7.41;1.39;2.78;0.46;2.31;0.46;0;0;20.29;0.46
36005;36;Ardentes;2898;2482;2398;621;442;553;441;131;22;111;14;27;30;6;0;416;29;25.9;18.43;23.06;18.39;5.46;0.92;4.63;0.58;1.13;1.25;0.25;0;14.35;1.21
36006;36;Argenton-sur-Creuse;3686;2956;2876;541;612;650;534;144;32;274;14;45;27;3;0;730;35;18.81;21.28;22.6;18.57;5.01;1.11;9.53;0.49;1.56;0.94;0.1;0;19.8;1.22
36007;36;Argy;489;399;384;114;61;58;95;28;4;17;2;4;1;0;0;90;5;29.69;15.89;15.1;24.74;7.29;1.04;4.43;0.52;1.04;0.26;0;0;18.4;1.3
36008;36;Arpheuilles;206;177;174;46;23;19;45;14;3;12;5;5;0;2;0;29;0;26.44;13.22;10.92;25.86;8.05;1.72;6.9;2.87;2.87;0;1.15;0;14.08;0
36009;36;Arthon;951;822;788;197;165;185;95;67;10;44;5;11;9;0;0;129;9;25;20.94;23.48;12.06;8.5;1.27;5.58;0.63;1.4;1.14;0;0;13.56;1.14
36010;36;Azay-le-Ferron;672;542;524;171;81;85;108;28;3;27;9;3;4;5;0;130;5;32.63;15.46;16.22;20.61;5.34;0.57;5.15;1.72;0.57;0.76;0.95;0;19.35;0.95
36011;36;Bagneux;145;123;114;37;17;15;19;9;3;5;1;6;2;0;0;22;3;32.46;14.91;13.16;16.67;7.89;2.63;4.39;0.88;5.26;1.75;0;0;15.17;2.63
36012;36;Baraize;272;227;223;44;57;40;34;14;7;20;2;3;2;0;0;45;2;19.73;25.56;17.94;15.25;6.28;3.14;8.97;0.9;1.35;0.9;0;0;16.54;0.9
36013;36;Baudres;370;312;300;98;51;47;73;11;1;10;3;2;4;0;0;58;5;32.67;17;15.67;24.33;3.67;0.33;3.33;1;0.67;1.33;0;0;15.68;1.67
