dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
80,80001,18013,12681,12270,2824,3542,70.4,23.02,28.87,Abbeville
80,80002,197,164,156,25,68,83.25,16.03,43.59,Ablaincourt-Pressoir
80,80003,427,360,354,74,122,84.31,20.90,34.46,Acheux-en-Amiénois
80,80004,411,345,335,58,111,83.94,17.31,33.13,Acheux-en-Vimeu
80,80005,69,67,66,4,21,97.1,6.06,31.82,Agenville
80,80006,173,152,146,21,53,87.86,14.38,36.30,Agenvillers
80,80008,655,548,530,107,176,83.66,20.19,33.21,Aigneville
80,80009,764,645,630,160,188,84.42,25.40,29.84,Ailly-le-Haut-Clocher
80,80010,2106,1729,1684,430,498,82.1,25.53,29.57,Ailly-sur-Noye
80,80011,2457,1964,1918,428,677,79.93,22.31,35.30,Ailly-sur-Somme
80,80013,1594,1315,1272,256,508,82.5,20.13,39.94,Airaines
80,80014,40,32,32,6,18,80,18.75,56.25,Aizecourt-le-Bas
80,80015,64,57,55,9,22,89.06,16.36,40.00,Aizecourt-le-Haut
80,80016,7390,5456,5297,1104,1649,73.83,20.84,31.13,Albert
80,80017,322,266,259,55,82,82.61,21.24,31.66,Allaines
80,80018,211,175,169,33,54,82.94,19.53,31.95,Allenay
80,80019,687,551,525,92,195,80.2,17.52,37.14,Allery
80,80020,575,498,486,145,85,86.61,29.84,17.49,Allonville
80,80021,73509,54991,53797,15069,9911,74.81,28.01,18.42,Amiens
80,80022,193,168,164,26,58,87.05,15.85,35.37,Andainville
80,80023,175,157,155,33,71,89.71,21.29,45.81,Andechy
80,80024,459,394,381,86,111,85.84,22.57,29.13,Argoeuves
80,80025,181,150,144,30,32,82.87,20.83,22.22,Argoules
80,80026,23,22,21,5,3,95.65,23.81,14.29,Arguel
80,80027,24,22,22,5,5,91.67,22.73,22.73,Armancourt
80,80028,150,131,129,26,43,87.33,20.16,33.33,Arquèves
80,80029,696,559,548,159,171,80.32,29.01,31.20,Arrest
80,80030,140,123,121,20,48,87.86,16.53,39.67,Arry
80,80031,604,477,462,98,165,78.97,21.21,35.71,Arvillers
80,80032,91,81,78,13,29,89.01,16.67,37.18,Assainvillers
80,80033,196,175,169,25,65,89.29,14.79,38.46,Assevillers
80,80034,436,351,336,72,98,80.5,21.43,29.17,Athies
80,80035,59,54,52,8,23,91.53,15.38,44.23,Aubercourt
80,80036,377,328,315,61,108,87,19.37,34.29,Aubigny
80,80037,86,76,74,8,29,88.37,10.81,39.19,Aubvillers
80,80038,108,96,92,11,33,88.89,11.96,35.87,Auchonvillers
80,80039,1257,1002,981,206,298,79.71,21.00,30.38,Ault
80,80040,171,143,141,25,44,83.63,17.73,31.21,Aumâtre
80,80041,123,98,96,22,32,79.67,22.92,33.33,Aumont
80,80042,84,72,67,8,15,85.71,11.94,22.39,Autheux
80,80043,213,184,179,36,43,86.38,20.11,24.02,Authie
80,80044,319,272,265,67,74,85.27,25.28,27.92,Authieule
80,80045,130,115,109,39,35,88.46,35.78,32.11,Authuille
80,80046,57,49,49,8,17,85.96,16.33,34.69,Avelesges
80,80047,414,350,339,77,106,84.54,22.71,31.27,Aveluy
80,80048,55,47,46,11,7,85.45,23.91,15.22,Avesnes-Chaussoy
80,80049,138,110,109,15,30,79.71,13.76,27.52,Ayencourt
80,80050,399,366,357,111,63,91.73,31.09,17.65,Bacouel-sur-Selle
80,80051,206,175,172,30,57,84.95,17.44,33.14,Bailleul
80,80052,165,146,142,26,63,88.48,18.31,44.37,Baizieux
80,80053,53,39,39,1,4,73.58,2.56,10.26,Balâtre
80,80054,221,173,167,38,55,78.28,22.75,32.93,Barleux
80,80055,133,112,109,17,33,84.21,15.60,30.28,Barly
80,80056,75,64,63,15,19,85.33,23.81,30.16,Bavelincourt
80,80057,64,53,51,7,22,82.81,13.73,43.14,Bayencourt
80,80058,267,221,216,46,68,82.77,21.30,31.48,Bayonvillers
80,80059,65,57,55,0,24,87.69,0.00,43.64,Bazentin
80,80060,78,62,61,5,32,79.49,8.20,52.46,Béalcourt
80,80061,164,139,135,19,45,84.76,14.07,33.33,Beaucamps-le-Jeune
80,80062,1055,867,836,159,308,82.18,19.02,36.84,Beaucamps-le-Vieux
80,80063,687,585,552,95,127,85.15,17.21,23.01,Beauchamps
80,80064,141,115,114,23,30,81.56,20.18,26.32,Beaucourt-en-Santerre
80,80065,72,65,63,4,32,90.28,6.35,50.79,Beaucourt-sur-l'Ancre
80,80066,196,178,175,41,54,90.82,23.43,30.86,Beaucourt-sur-l'Hallue
80,80067,117,101,97,20,44,86.32,20.62,45.36,Beaufort-en-Santerre
80,80068,184,158,157,26,53,85.87,16.56,33.76,Beaumetz
80,80069,182,153,150,27,48,84.07,18.00,32.00,Beaumont-Hamel
80,80070,988,818,788,173,262,82.79,21.95,33.25,Beauquesne
80,80071,1495,1236,1190,209,478,82.68,17.56,40.17,Beauval
80,80073,131,119,116,24,46,90.84,20.69,39.66,Bécordel-Bécourt
80,80074,103,88,86,12,35,85.44,13.95,40.70,Becquigny
80,80076,412,348,340,61,125,84.47,17.94,36.76,Béhen
80,80077,277,240,237,33,83,86.64,13.92,35.02,Béhencourt
80,80078,424,366,358,103,96,86.32,28.77,26.82,Bellancourt
80,80079,285,245,240,52,89,85.96,21.67,37.08,Belleuse
80,80080,129,107,103,12,36,82.95,11.65,34.95,Belloy-en-Santerre
80,80081,80,72,69,7,29,90,10.14,42.03,Belloy-Saint-Léonard
80,80082,583,522,508,122,138,89.54,24.02,27.17,Belloy-sur-Somme
80,80083,121,106,103,30,32,87.6,29.13,31.07,Bergicourt
80,80084,191,150,144,11,70,78.53,7.64,48.61,Bermesnil
80,80085,44,38,38,8,6,86.36,21.05,15.79,Bernâtre
80,80086,807,697,674,142,280,86.37,21.07,41.54,Bernaville
80,80087,182,152,149,32,44,83.52,21.48,29.53,Bernay-en-Ponthieu
80,80088,243,203,197,38,81,83.54,19.29,41.12,Bernes
80,80089,216,182,177,22,68,84.26,12.43,38.42,Berneuil
80,80090,141,117,115,20,43,82.98,17.39,37.39,Berny-en-Santerre
80,80092,472,422,412,131,79,89.41,31.80,19.17,Bertangles
80,80093,834,678,659,120,253,81.29,18.21,38.39,Berteaucourt-les-Dames
80,80094,353,308,302,70,104,87.25,23.18,34.44,Berteaucourt-lès-Thennes
80,80095,155,129,125,29,33,83.23,23.20,26.40,Bertrancourt
80,80096,727,593,566,84,155,81.57,14.84,27.39,Béthencourt-sur-Mer
80,80097,95,84,83,11,37,88.42,13.25,44.58,Béthencourt-sur-Somme
80,80098,85,74,74,7,29,87.06,9.46,39.19,Bettembos
80,80099,178,159,154,26,60,89.33,16.88,38.96,Bettencourt-Rivière
80,80100,454,372,364,69,163,81.94,18.96,44.78,Bettencourt-Saint-Ouen
80,80101,597,510,496,79,225,85.43,15.93,45.36,Beuvraignes
80,80102,338,289,274,50,101,85.5,18.25,36.86,Biaches
80,80103,51,41,40,7,15,80.39,17.50,37.50,Biarre
80,80104,100,85,79,20,18,85,25.32,22.78,Biencourt
80,80105,132,117,113,24,45,88.64,21.24,39.82,Billancourt
80,80106,167,145,143,26,56,86.83,18.18,39.16,Blangy-sous-Poix
80,80107,419,382,374,109,67,91.17,29.14,17.91,Blangy-Tronville
80,80108,68,50,48,5,19,73.53,10.42,39.58,Boisbergues
80,80109,284,238,229,41,80,83.8,17.90,34.93,Le Boisle
80,80110,448,351,341,69,96,78.35,20.23,28.15,Boismont
80,80112,197,175,170,51,47,88.83,30.00,27.65,Bonnay
80,80113,254,214,210,38,90,84.25,18.10,42.86,Bonneville
80,80114,237,211,202,47,60,89.03,23.27,29.70,Bosquel
80,80115,245,200,195,17,107,81.63,8.72,54.87,Bouchavesnes-Bergen
80,80116,204,171,169,24,72,83.82,14.20,42.60,Bouchoir
80,80117,124,103,98,21,31,83.06,21.43,31.63,Bouchon
80,80118,96,82,79,10,28,85.42,12.66,35.44,Boufflers
80,80119,327,279,277,61,75,85.32,22.02,27.08,Bougainville
80,80120,439,389,381,81,124,88.61,21.26,32.55,Bouillancourt-en-Séry
80,80121,98,92,90,14,35,93.88,15.56,38.89,Bouillancourt-la-Bataille
80,80122,392,327,321,68,122,83.42,21.18,38.01,Bouquemaison
80,80123,282,247,240,61,78,87.59,25.42,32.50,Bourdon
80,80124,554,463,448,97,121,83.57,21.65,27.01,Bourseville
80,80125,61,53,53,9,27,86.89,16.98,50.94,Boussicourt
80,80126,775,634,621,142,155,81.81,22.87,24.96,Bouttencourt
80,80127,694,551,521,99,173,79.39,19.00,33.21,Bouvaincourt-sur-Bresle
80,80128,123,100,97,19,28,81.3,19.59,28.87,Bouvincourt-en-Vermandois
80,80129,455,375,364,66,119,82.42,18.13,32.69,Bouzincourt
80,80130,337,301,293,80,43,89.32,27.30,14.68,Bovelles
80,80131,2376,1998,1949,517,487,84.09,26.53,24.99,Boves
80,80132,197,162,157,18,51,82.23,11.46,32.48,Braches
80,80133,198,164,156,32,52,82.83,20.51,33.33,Brailly-Cornehotte
80,80134,61,53,53,5,20,86.89,9.43,37.74,Brassy
80,80135,195,172,164,20,60,88.21,12.20,36.59,Bray-lès-Mareuil
80,80136,929,732,700,131,262,78.79,18.71,37.43,Bray-sur-Somme
80,80137,477,419,406,81,137,87.84,19.95,33.74,Breilly
