insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
81001;81;Aguts;208;181;177;44;29;25;36;16;6;18;2;1;0;0;0;27;0;24.86;16.38;14.12;20.34;9.04;3.39;10.17;1.13;0.56;0;0;0;12.98;0
81002;81;Aiguefonde;2148;1806;1754;493;401;378;246;69;54;71;11;15;13;3;0;342;21;28.11;22.86;21.55;14.03;3.93;3.08;4.05;0.63;0.86;0.74;0.17;0;15.92;1.2
81003;81;Alban;723;610;589;103;92;136;121;37;39;41;2;11;6;1;0;113;6;17.49;15.62;23.09;20.54;6.28;6.62;6.96;0.34;1.87;1.02;0.17;0;15.63;1.02
81004;81;Albi;32568;25720;25121;3841;5495;6823;4954;905;440;2102;170;249;108;34;0;6848;242;15.29;21.87;27.16;19.72;3.6;1.75;8.37;0.68;0.99;0.43;0.14;0;21.03;0.96
81005;81;Albine;451;371;350;85;57;88;49;26;7;22;6;5;5;0;0;80;7;24.29;16.29;25.14;14;7.43;2;6.29;1.71;1.43;1.43;0;0;17.74;2
81006;81;Algans;180;158;155;27;36;41;24;12;3;10;2;0;0;0;0;22;1;17.42;23.23;26.45;15.48;7.74;1.94;6.45;1.29;0;0;0;0;12.22;0.65
81007;81;Alos;71;64;62;16;11;6;10;4;5;9;0;0;1;0;0;7;0;25.81;17.74;9.68;16.13;6.45;8.06;14.52;0;0;1.61;0;0;9.86;0
81008;81;Almayrac;278;236;229;51;45;47;38;11;11;22;1;2;1;0;0;42;7;22.27;19.65;20.52;16.59;4.8;4.8;9.61;0.44;0.87;0.44;0;0;15.11;3.06
81009;81;Amarens;62;46;42;13;15;3;6;1;2;2;0;0;0;0;0;16;2;30.95;35.71;7.14;14.29;2.38;4.76;4.76;0;0;0;0;0;25.81;4.76
81010;81;Ambialet;370;322;311;66;81;48;58;10;13;30;4;0;1;0;0;48;1;21.22;26.05;15.43;18.65;3.22;4.18;9.65;1.29;0;0.32;0;0;12.97;0.32
81011;81;Ambres;814;707;679;143;164;141;107;42;11;57;5;6;2;1;0;107;3;21.06;24.15;20.77;15.76;6.19;1.62;8.39;0.74;0.88;0.29;0.15;0;13.14;0.44
81012;81;Andillac;99;83;80;20;17;9;24;1;4;3;0;0;2;0;0;16;0;25;21.25;11.25;30;1.25;5;3.75;0;0;2.5;0;0;16.16;0
81013;81;Andouque;345;281;267;42;52;60;38;18;20;31;0;2;3;1;0;64;6;15.73;19.48;22.47;14.23;6.74;7.49;11.61;0;0.75;1.12;0.37;0;18.55;2.25
81014;81;Anglès;477;386;371;96;48;76;77;16;29;17;2;6;3;1;0;91;4;25.88;12.94;20.49;20.75;4.31;7.82;4.58;0.54;1.62;0.81;0.27;0;19.08;1.08
81015;81;Appelle;63;52;51;13;19;5;8;3;0;2;0;1;0;0;0;11;0;25.49;37.25;9.8;15.69;5.88;0;3.92;0;1.96;0;0;0;17.46;0
81016;81;Arfons;172;151;148;25;36;40;27;6;3;7;1;3;0;0;0;21;2;16.89;24.32;27.03;18.24;4.05;2.03;4.73;0.68;2.03;0;0;0;12.21;1.35
81017;81;Arifat;146;124;121;20;14;37;22;9;4;8;5;2;0;0;0;22;0;16.53;11.57;30.58;18.18;7.44;3.31;6.61;4.13;1.65;0;0;0;15.07;0
81018;81;Arthès;1985;1710;1665;353;351;419;233;100;40;135;13;11;7;3;0;275;9;21.2;21.08;25.17;13.99;6.01;2.4;8.11;0.78;0.66;0.42;0.18;0;13.85;0.54
81019;81;Assac;129;111;110;22;12;18;32;6;5;11;3;1;0;0;0;18;1;20;10.91;16.36;29.09;5.45;4.55;10;2.73;0.91;0;0;0;13.95;0.91
81020;81;Aussac;212;188;185;38;28;55;33;15;4;9;0;1;2;0;0;24;0;20.54;15.14;29.73;17.84;8.11;2.16;4.86;0;0.54;1.08;0;0;11.32;0
81021;81;Aussillon;4511;3480;3398;719;723;781;669;124;79;181;47;46;26;3;0;1031;29;21.16;21.28;22.98;19.69;3.65;2.32;5.33;1.38;1.35;0.77;0.09;0;22.86;0.85
81022;81;Bannières;165;147;145;38;23;39;25;3;2;15;0;0;0;0;0;18;2;26.21;15.86;26.9;17.24;2.07;1.38;10.34;0;0;0;0;0;10.91;1.38
81023;81;Barre;197;165;161;37;12;38;39;13;13;8;0;1;0;0;0;32;0;22.98;7.45;23.6;24.22;8.07;8.07;4.97;0;0.62;0;0;0;16.24;0
81024;81;Beauvais-sur-Tescou;259;226;221;45;43;62;25;17;6;12;5;6;0;0;0;33;0;20.36;19.46;28.05;11.31;7.69;2.71;5.43;2.26;2.71;0;0;0;12.74;0
81025;81;Belcastel;194;164;159;25;26;39;42;9;3;9;4;1;0;1;0;30;1;15.72;16.35;24.53;26.42;5.66;1.89;5.66;2.52;0.63;0;0.63;0;15.46;0.63
81026;81;Bellegarde-Marsal;569;496;484;133;79;96;81;41;17;29;1;5;2;0;0;73;11;27.48;16.32;19.83;16.74;8.47;3.51;5.99;0.21;1.03;0.41;0;0;12.83;2.27
81027;81;Belleserre;140;125;122;24;23;31;27;6;4;4;0;1;2;0;0;15;3;19.67;18.85;25.41;22.13;4.92;3.28;3.28;0;0.82;1.64;0;0;10.71;2.46
81028;81;Berlats;111;88;87;26;25;11;4;4;9;3;0;4;1;0;0;23;0;29.89;28.74;12.64;4.6;4.6;10.34;3.45;0;4.6;1.15;0;0;20.72;0
81029;81;Bernac;147;135;134;44;19;32;21;9;2;4;1;0;1;1;0;12;0;32.84;14.18;23.88;15.67;6.72;1.49;2.99;0.75;0;0.75;0.75;0;8.16;0
81030;81;Bertre;84;78;76;22;16;16;11;1;4;3;1;2;0;0;0;6;1;28.95;21.05;21.05;14.47;1.32;5.26;3.95;1.32;2.63;0;0;0;7.14;1.32
81031;81;Le Bez;693;600;587;171;84;106;114;35;41;17;3;6;8;2;0;93;3;29.13;14.31;18.06;19.42;5.96;6.98;2.9;0.51;1.02;1.36;0.34;0;13.42;0.51
