dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
54,54001,245,218,214,48,86,88.98,22.43,40.19,Abaucourt
54,54002,192,166,161,33,40,86.46,20.50,24.84,Abbéville-lès-Conflans
54,54003,99,77,75,11,22,77.78,14.67,29.33,Aboncourt
54,54004,153,132,129,15,46,86.27,11.63,35.66,Affléville
54,54005,95,86,82,16,25,90.53,19.51,30.49,Affracourt
54,54006,357,304,296,72,47,85.15,24.32,15.88,Agincourt
54,54007,445,358,350,62,139,80.45,17.71,39.71,Aingeray
54,54008,333,296,293,49,117,88.89,16.72,39.93,Allain
54,54009,119,86,84,9,16,72.27,10.71,19.05,Allamont
54,54010,372,316,308,69,78,84.95,22.40,25.32,Allamps
54,54011,374,272,264,48,66,72.73,18.18,25.00,Allondrelle-la-Malmaison
54,54012,249,211,204,53,29,84.74,25.98,14.22,Amance
54,54013,70,60,57,4,23,85.71,7.02,40.35,Amenoncourt
54,54014,219,188,184,44,45,85.84,23.91,24.46,Ancerviller
54,54015,199,153,142,26,49,76.88,18.31,34.51,Anderny
54,54016,214,185,180,33,78,86.45,18.33,43.33,Andilly
54,54017,68,63,62,10,13,92.65,16.13,20.97,Angomont
54,54018,221,185,180,23,52,83.71,12.78,28.89,Anoux
54,54019,73,52,50,11,18,71.23,22.00,36.00,Ansauville
54,54020,325,284,281,75,72,87.38,26.69,25.62,Anthelupt
54,54021,164,146,144,20,62,89.02,13.89,43.06,Armaucourt
54,54022,484,392,381,68,108,80.99,17.85,28.35,Arnaville
54,54023,188,156,150,29,43,82.98,19.33,28.67,Arracourt
54,54024,242,196,192,40,65,80.99,20.83,33.85,Arraye-et-Han
54,54025,1042,900,883,208,239,86.37,23.56,27.07,Art-sur-Meurthe
54,54026,134,102,96,13,29,76.12,13.54,30.21,Athienville
54,54027,648,540,525,107,178,83.33,20.38,33.90,Atton
54,54028,1849,1344,1315,231,342,72.69,17.57,26.01,Auboué
54,54029,1686,1323,1281,248,348,78.47,19.36,27.17,Audun-le-Roman
54,54030,74,67,67,10,26,90.54,14.93,38.81,Autrepierre
54,54031,201,172,167,49,54,85.57,29.34,32.34,Autreville-sur-Moselle
54,54032,153,137,136,33,37,89.54,24.26,27.21,Autrey-sur-Madon
54,54033,81,65,65,6,39,80.25,9.23,60.00,Avillers
54,54034,196,170,167,31,38,86.73,18.56,22.75,Avrainville
54,54035,287,234,229,36,91,81.53,15.72,39.74,Avricourt
54,54036,774,652,631,108,207,84.24,17.12,32.81,Avril
54,54037,339,277,271,82,67,81.71,30.26,24.72,Azelot
54,54038,624,516,506,91,155,82.69,17.98,30.63,Azerailles
54,54039,3074,2264,2213,367,822,73.65,16.58,37.14,Baccarat
54,54040,1116,884,861,148,310,79.21,17.19,36.00,Badonviller
54,54041,118,112,109,17,24,94.92,15.60,22.02,Bagneux
54,54042,254,216,212,39,87,85.04,18.40,41.04,Bainville-aux-Miroirs
54,54043,898,727,717,142,197,80.96,19.80,27.48,Bainville-sur-Madon
54,54044,135,123,123,21,55,91.11,17.07,44.72,Barbas
54,54045,350,295,285,42,105,84.29,14.74,36.84,Barbonville
54,54046,292,249,242,37,106,85.27,15.29,43.80,Barisey-au-Plain
54,54047,179,150,148,24,52,83.8,16.22,35.14,Barisey-la-Côte
54,54048,329,273,267,57,83,82.98,21.35,31.09,Baroches (Les)
54,54049,402,289,282,32,107,71.89,11.35,37.94,Baslieux
54,54050,72,59,58,4,26,81.94,6.90,44.83,Bathelémont
54,54051,981,828,803,188,220,84.4,23.41,27.40,Batilly
54,54052,102,89,86,13,29,87.25,15.12,33.72,Battigny
54,54053,120,104,102,14,29,86.67,13.73,28.43,Bauzemont
54,54054,994,818,796,163,232,82.29,20.48,29.15,Bayon
54,54055,271,205,193,46,54,75.65,23.83,27.98,Bayonville-sur-Mad
54,54056,126,97,93,27,27,76.98,29.03,29.03,Bazailles
54,54057,47,36,36,5,16,76.6,13.89,44.44,Beaumont
54,54058,79,59,57,8,16,74.68,14.04,28.07,Béchamps
54,54059,528,466,457,64,160,88.26,14.00,35.01,Belleau
54,54060,1017,855,840,195,260,84.07,23.21,30.95,Belleville
54,54061,387,350,336,48,122,90.44,14.29,36.31,Bénaménil
54,54062,501,441,432,90,143,88.02,20.83,33.10,Benney
54,54063,160,129,129,23,34,80.63,17.83,26.36,Bernécourt
54,54064,253,204,200,32,82,80.63,16.00,41.00,Bertrambois
54,54065,887,723,705,73,341,81.51,10.35,48.37,Bertrichamps
54,54066,268,211,206,33,93,78.73,16.02,45.15,Bettainvillers
