dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
39,39001,639,542,533,90,179,84.82,16.89,33.58,Abergement-la-Ronce
39,39002,43,32,29,7,4,74.42,24.14,13.79,Abergement-le-Grand
39,39003,38,34,32,8,3,89.47,25.00,9.38,Abergement-le-Petit
39,39004,54,46,40,12,4,85.19,30.00,10.00,Abergement-lès-Thésy
39,39006,357,298,290,81,52,83.47,27.93,17.93,Aiglepierre
39,39007,125,113,112,22,39,90.4,19.64,34.82,Alièze
39,39008,275,239,232,48,58,86.91,20.69,25.00,Amange
39,39009,429,346,336,71,74,80.65,21.13,22.02,Andelot-en-Montagne
39,39010,76,65,63,13,15,85.53,20.63,23.81,Andelot-Morval
39,39011,326,275,266,54,100,84.36,20.30,37.59,Annoire
39,39013,2486,2018,1967,428,294,81.17,21.76,14.95,Arbois
39,39014,174,147,144,34,47,84.48,23.61,32.64,Archelange
39,39015,85,81,80,29,11,95.29,36.25,13.75,Ardon
39,39016,724,560,545,108,133,77.35,19.82,24.40,Arinthod
39,39017,1016,844,815,167,205,83.07,20.49,25.15,Arlay
39,39018,379,298,291,55,86,78.63,18.90,29.55,Aromas
39,39019,186,160,150,33,44,86.02,22.00,29.33,Arsures (Les)
39,39020,85,74,72,15,16,87.06,20.83,22.22,Arsure-Arsurette
39,39021,517,423,416,81,87,81.82,19.47,20.91,LA CHAILLEUSE
39,39022,543,452,445,63,161,83.24,14.16,36.18,Asnans-Beauvoisin
39,39024,174,150,148,35,34,86.21,23.65,22.97,Audelange
39,39025,214,182,178,33,41,85.05,18.54,23.03,Augea
39,39026,134,123,118,24,36,91.79,20.34,30.51,Augerans
39,39027,152,116,115,26,32,76.32,22.61,27.83,Augisey
39,39028,338,281,274,63,72,83.14,22.99,26.28,Aumont
39,39029,269,238,234,46,94,88.48,19.66,40.17,Aumur
39,39030,598,526,505,115,124,87.96,22.77,24.55,Authume
39,39031,162,141,138,35,42,87.04,25.36,30.43,Auxange
39,39032,292,243,236,63,35,83.22,26.69,14.83,Avignon-lès-Saint-Claude
39,39034,219,193,191,33,71,88.13,17.28,37.17,Balaiseaux
39,39035,239,202,201,44,66,84.52,21.89,32.84,Balanod
39,39036,54,38,37,1,12,70.37,2.70,32.43,Balme-d'Epy (La)
39,39037,150,126,125,27,35,84,21.60,28.00,Bans
39,39038,125,97,94,14,28,77.6,14.89,29.79,Barésia-sur-l'Ain
39,39039,164,142,137,38,33,86.59,27.74,24.09,Barre (La)
39,39040,150,134,130,24,35,89.33,18.46,26.92,Barretaine
39,39041,181,150,146,37,18,82.87,25.34,12.33,Baume-les-Messieurs
39,39042,391,331,324,68,69,84.65,20.99,21.30,Baverans
39,39043,811,670,647,136,193,82.61,21.02,29.83,Beaufort
39,39045,60,47,46,5,13,78.33,10.87,28.26,Beffia
39,39046,73,60,58,6,12,82.19,10.34,20.69,Bellecombe
39,39047,422,347,335,45,75,82.23,13.43,22.39,Bellefontaine
39,39048,199,172,165,49,33,86.43,29.70,20.00,Belmont
39,39049,293,242,238,45,63,82.59,18.91,26.47,Bersaillin
39,39050,153,129,129,27,20,84.31,20.93,15.50,Besain
39,39051,283,247,243,55,68,87.28,22.63,27.98,Biarne
39,39052,64,56,54,11,16,87.5,20.37,29.63,Bief-des-Maisons
39,39053,137,122,118,26,25,89.05,22.03,21.19,Bief-du-Fourg
39,39054,63,50,49,10,9,79.37,20.41,18.37,Biefmorin
39,39055,38,30,27,2,1,78.95,7.41,3.70,Billecul
39,39056,972,789,761,152,198,81.17,19.97,26.02,Bletterans
39,39057,89,77,74,15,20,86.52,20.27,27.03,Blois-sur-Seille
39,39058,116,104,104,17,21,89.66,16.35,20.19,Blye
39,39059,1274,1024,999,211,171,80.38,21.12,17.12,Bois-d'Amont
39,39060,50,43,41,4,23,86,9.76,56.10,Bois-de-Gand
39,39061,98,83,81,15,22,84.69,18.52,27.16,Boissia
39,39062,49,43,42,18,8,87.76,42.86,19.05,Boissière (La)
39,39063,196,166,163,26,47,84.69,15.95,28.83,Bonlieu
39,39065,77,61,58,10,10,79.22,17.24,17.24,Bonnefontaine
39,39066,142,127,125,20,38,89.44,16.00,30.40,Bornay
39,39068,247,209,199,36,45,84.62,18.09,22.61,Bouchoux (Les)
39,39070,89,80,77,10,25,89.89,12.99,32.47,Bourg-de-Sirod
39,39072,234,203,197,41,39,86.75,20.81,19.80,Bracon
39,39073,134,125,124,20,28,93.28,16.13,22.58,Brainans
39,39074,171,145,145,19,33,84.8,13.10,22.76,Brans
39,39075,177,152,148,37,35,85.88,25.00,23.65,Bréry
39,39076,159,146,143,31,43,91.82,21.68,30.07,Bretenière (La)
39,39077,41,36,36,10,11,87.8,27.78,30.56,Bretenières
39,39078,508,438,423,85,128,86.22,20.09,30.26,Brevans
39,39079,168,158,153,52,26,94.05,33.99,16.99,Briod
39,39080,53,52,52,11,16,98.11,21.15,30.77,Broissia
39,39081,286,250,243,52,55,87.41,21.40,22.63,Buvilly
39,39083,225,197,194,41,53,87.56,21.13,27.32,Censeau
39,39084,109,88,85,14,22,80.73,16.47,25.88,Cernans
39,39085,71,53,53,12,13,74.65,22.64,24.53,Cerniébaud
39,39086,202,169,164,37,54,83.66,22.56,32.93,Cernon
39,39088,304,262,247,67,61,86.18,27.13,24.70,Cesancey
39,39089,53,43,43,6,6,81.13,13.95,13.95,Cézia
39,39090,118,103,101,27,29,87.29,26.73,28.71,Chaînée-des-Coupis
39,39091,77,72,71,6,20,93.51,8.45,28.17,Chalesmes (Les)
39,39092,150,125,120,19,37,83.33,15.83,30.83,Chambéria
39,39093,304,258,250,37,69,84.87,14.80,27.60,Chamblay
39,39094,126,104,101,25,12,82.54,24.75,11.88,Chamole
39,39095,104,94,92,16,13,90.38,17.39,14.13,Champagne sur Loue
39,39096,298,246,241,29,112,82.55,12.03,46.47,Champagney
39,39097,5875,4559,4427,934,1059,77.6,21.10,23.92,Champagnole
39,39099,352,311,309,66,70,88.35,21.36,22.65,Champdivers
39,39100,89,72,66,13,18,80.9,19.70,27.27,Champrougier
39,39101,1050,890,865,178,231,84.76,20.58,26.71,Champvans
39,39102,173,153,151,22,33,88.44,14.57,21.85,Chancia
39,39103,265,216,205,33,44,81.51,16.10,21.46,Chapelle-sur-Furieuse (La)
39,39104,448,369,353,60,121,82.37,17.00,34.28,Chapelle-Voland
39,39105,174,147,141,40,29,84.48,28.37,20.57,Chapois
39,39106,194,165,164,37,50,85.05,22.56,30.49,Charchilla
39,39107,107,98,90,5,22,91.59,5.56,24.44,Charcier
39,39108,47,42,40,14,8,89.36,35.00,20.00,Charency
39,39109,140,114,111,17,31,81.43,15.32,27.93,Charézier
39,39110,50,44,41,12,15,88,29.27,36.59,Charme (La)
39,39111,48,41,41,10,5,85.42,24.39,12.20,Charnod
