insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
32001;32;Aignan;568;457;445;81;76;125;69;19;15;42;4;10;3;1;0;111;3;18.2;17.08;28.09;15.51;4.27;3.37;9.44;0.9;2.25;0.67;0.22;0;19.54;0.67
32002;32;Ansan;73;68;66;19;20;11;5;2;3;6;0;0;0;0;0;5;2;28.79;30.3;16.67;7.58;3.03;4.55;9.09;0;0;0;0;0;6.85;3.03
32003;32;Antras;52;46;43;7;10;7;11;2;5;1;0;0;0;0;0;6;0;16.28;23.26;16.28;25.58;4.65;11.63;2.33;0;0;0;0;0;11.54;0
32004;32;Arblade-le-Bas;108;94;92;13;22;31;12;0;5;8;0;0;0;1;0;14;0;14.13;23.91;33.7;13.04;0;5.43;8.7;0;0;0;1.09;0;12.96;0
32005;32;Arblade-le-Haut;251;223;211;40;30;44;50;9;15;19;0;1;2;1;0;28;3;18.96;14.22;20.85;23.7;4.27;7.11;9;0;0.47;0.95;0.47;0;11.16;1.42
32007;32;Ardizas;171;146;144;39;32;31;20;0;6;13;0;1;2;0;0;25;1;27.08;22.22;21.53;13.89;0;4.17;9.03;0;0.69;1.39;0;0;14.62;0.69
32008;32;Armentieux;69;57;55;12;13;9;8;4;6;2;0;0;1;0;0;12;0;21.82;23.64;16.36;14.55;7.27;10.91;3.64;0;0;1.82;0;0;17.39;0
32009;32;Armous-et-Cau;74;58;58;15;5;10;14;0;3;8;0;2;1;0;0;16;0;25.86;8.62;17.24;24.14;0;5.17;13.79;0;3.45;1.72;0;0;21.62;0
32010;32;Arrouède;84;67;67;13;20;10;11;4;1;6;0;0;2;0;0;17;0;19.4;29.85;14.93;16.42;5.97;1.49;8.96;0;0;2.99;0;0;20.24;0
32012;32;Aubiet;841;719;703;137;135;184;108;29;23;60;7;11;6;3;0;122;2;19.49;19.2;26.17;15.36;4.13;3.27;8.53;1;1.56;0.85;0.43;0;14.51;0.28
32013;32;Auch;14672;11739;11455;1554;2680;3065;1891;389;332;1280;84;117;46;17;0;2933;96;13.57;23.4;26.76;16.51;3.4;2.9;11.17;0.73;1.02;0.4;0.15;0;19.99;0.84
32014;32;Augnax;104;88;83;26;7;26;7;3;4;10;0;0;0;0;0;16;4;31.33;8.43;31.33;8.43;3.61;4.82;12.05;0;0;0;0;0;15.38;4.82
32015;32;Aujan-Mournède;75;63;61;13;8;14;14;1;3;6;1;1;0;0;0;12;0;21.31;13.11;22.95;22.95;1.64;4.92;9.84;1.64;1.64;0;0;0;16;0
32016;32;Auradé;512;450;439;92;87;100;74;37;5;31;3;7;3;0;0;62;6;20.96;19.82;22.78;16.86;8.43;1.14;7.06;0.68;1.59;0.68;0;0;12.11;1.37
32017;32;Aurensan;109;97;95;16;8;20;18;6;21;6;0;0;0;0;0;12;1;16.84;8.42;21.05;18.95;6.32;22.11;6.32;0;0;0;0;0;11.01;1.05
32018;32;Aurimont;159;139;139;29;41;39;10;2;2;15;0;1;0;0;0;20;0;20.86;29.5;28.06;7.19;1.44;1.44;10.79;0;0.72;0;0;0;12.58;0
