insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
88001;88;Les Ableuvenettes;57;43;43;16;4;10;8;3;2;0;0;0;0;0;0;14;0;37.21;9.3;23.26;18.6;6.98;4.65;0;0;0;0;0;0;24.56;0
88002;88;Ahéville;52;42;39;16;5;3;11;0;1;2;0;0;0;1;0;10;0;41.03;12.82;7.69;28.21;0;2.56;5.13;0;0;0;2.56;0;19.23;0
88003;88;Aingeville;68;55;50;18;10;11;7;0;0;2;0;2;0;0;0;13;1;36;20;22;14;0;0;4;0;4;0;0;0;19.12;2
88004;88;Ainvelle;133;103;102;45;8;15;18;9;3;1;0;1;1;1;0;30;0;44.12;7.84;14.71;17.65;8.82;2.94;0.98;0;0.98;0.98;0.98;0;22.56;0
88005;88;Allarmont;188;163;162;59;15;26;43;6;2;8;2;1;0;0;0;25;0;36.42;9.26;16.05;26.54;3.7;1.23;4.94;1.23;0.62;0;0;0;13.3;0
88006;88;Ambacourt;234;198;185;61;31;34;38;7;2;5;3;2;2;0;0;36;11;32.97;16.76;18.38;20.54;3.78;1.08;2.7;1.62;1.08;1.08;0;0;15.38;5.95
88007;88;Ameuvelle;49;38;37;9;4;6;11;0;5;0;0;2;0;0;0;11;0;24.32;10.81;16.22;29.73;0;13.51;0;0;5.41;0;0;0;22.45;0
88008;88;Anglemont;106;92;88;28;6;16;20;2;3;9;2;1;1;0;0;14;2;31.82;6.82;18.18;22.73;2.27;3.41;10.23;2.27;1.14;1.14;0;0;13.21;2.27
88009;88;Anould;2703;2136;2084;778;380;375;256;145;13;69;20;32;13;3;0;567;9;37.33;18.23;17.99;12.28;6.96;0.62;3.31;0.96;1.54;0.62;0.14;0;20.98;0.43
88010;88;Aouze;164;138;131;61;13;18;21;8;1;4;0;3;1;1;0;26;4;46.56;9.92;13.74;16.03;6.11;0.76;3.05;0;2.29;0.76;0.76;0;15.85;3.05
88011;88;Arches;1207;1022;983;304;183;199;161;54;11;44;8;12;7;0;0;185;14;30.93;18.62;20.24;16.38;5.49;1.12;4.48;0.81;1.22;0.71;0;0;15.33;1.42
88012;88;Archettes;881;722;705;202;122;154;93;61;13;37;5;12;6;0;0;159;16;28.65;17.3;21.84;13.19;8.65;1.84;5.25;0.71;1.7;0.85;0;0;18.05;2.27
88013;88;Aroffe;67;50;49;15;2;6;15;8;2;0;0;1;0;0;0;17;0;30.61;4.08;12.24;30.61;16.33;4.08;0;0;2.04;0;0;0;25.37;0
88014;88;Arrentès-de-Corcieux;147;140;137;50;23;25;14;12;0;7;0;4;2;0;0;7;0;36.5;16.79;18.25;10.22;8.76;0;5.11;0;2.92;1.46;0;0;4.76;0
88015;88;Attignéville;189;174;171;63;17;26;42;10;1;8;2;1;1;0;0;15;2;36.84;9.94;15.2;24.56;5.85;0.58;4.68;1.17;0.58;0.58;0;0;7.94;1.17
88016;88;Attigny;236;185;182;66;32;32;11;15;4;12;4;4;1;1;0;51;0;36.26;17.58;17.58;6.04;8.24;2.2;6.59;2.2;2.2;0.55;0.55;0;21.61;0
88017;88;Aulnois;141;112;109;32;14;15;25;10;2;8;1;2;0;0;0;29;0;29.36;12.84;13.76;22.94;9.17;1.83;7.34;0.92;1.83;0;0;0;20.57;0
88019;88;Autigny-la-Tour;146;126;124;41;13;34;15;7;1;9;0;3;0;1;0;20;2;33.06;10.48;27.42;12.1;5.65;0.81;7.26;0;2.42;0;0.81;0;13.7;1.61
88020;88;Autreville;136;100;96;38;11;15;14;9;4;2;0;0;3;0;0;36;0;39.58;11.46;15.63;14.58;9.38;4.17;2.08;0;0;3.13;0;0;26.47;0
88021;88;Autrey;223;196;194;59;28;31;53;11;1;8;0;2;1;0;0;27;1;30.41;14.43;15.98;27.32;5.67;0.52;4.12;0;1.03;0.52;0;0;12.11;0.52
88022;88;Auzainvilliers;205;171;168;69;31;18;22;21;1;3;0;3;0;0;0;34;2;41.07;18.45;10.71;13.1;12.5;0.6;1.79;0;1.79;0;0;0;16.59;1.19
88023;88;Avillers;70;66;64;22;2;11;17;4;1;4;0;2;1;0;0;4;0;34.38;3.13;17.19;26.56;6.25;1.56;6.25;0;3.13;1.56;0;0;5.71;0
88024;88;Avrainville;84;72;69;14;8;10;21;5;3;6;0;1;1;0;0;12;0;20.29;11.59;14.49;30.43;7.25;4.35;8.7;0;1.45;1.45;0;0;14.29;0
88025;88;Avranville;52;43;42;10;2;8;17;4;0;1;0;0;0;0;0;9;1;23.81;4.76;19.05;40.48;9.52;0;2.38;0;0;0;0;0;17.31;2.38
88026;88;Aydoilles;883;756;733;191;123;172;135;43;6;42;10;9;2;0;0;127;3;26.06;16.78;23.47;18.42;5.87;0.82;5.73;1.36;1.23;0.27;0;0;14.38;0.41
88027;88;Badménil-aux-Bois;130;112;109;53;9;13;14;8;1;9;1;0;1;0;0;18;0;48.62;8.26;11.93;12.84;7.34;0.92;8.26;0.92;0;0.92;0;0;13.85;0
88028;88;La Baffe;572;481;474;94;70;124;104;31;9;28;8;5;1;0;0;91;5;19.83;14.77;26.16;21.94;6.54;1.9;5.91;1.69;1.05;0.21;0;0;15.91;1.05
88029;88;La Vôge-les-Bains;1365;1127;1104;321;210;230;192;50;19;49;10;11;7;5;0;238;9;29.08;19.02;20.83;17.39;4.53;1.72;4.44;0.91;1;0.63;0.45;0;17.44;0.82
88030;88;Bainville-aux-Saules;113;107;103;40;9;20;18;7;3;1;3;1;1;0;0;6;1;38.83;8.74;19.42;17.48;6.8;2.91;0.97;2.91;0.97;0.97;0;0;5.31;0.97
88031;88;Balléville;92;75;74;21;19;22;2;3;0;3;0;4;0;0;0;17;0;28.38;25.68;29.73;2.7;4.05;0;4.05;0;5.41;0;0;0;18.48;0
88032;88;Ban-de-Laveline;991;790;765;280;109;137;117;47;13;27;4;19;8;4;0;201;5;36.6;14.25;17.91;15.29;6.14;1.7;3.53;0.52;2.48;1.05;0.52;0;20.28;0.65
88033;88;Ban-de-Sapt;296;235;225;79;34;35;32;17;5;16;4;2;1;0;0;61;2;35.11;15.11;15.56;14.22;7.56;2.22;7.11;1.78;0.89;0.44;0;0;20.61;0.89
88035;88;Barbey-Seroux;124;90;81;45;8;7;12;6;1;1;1;0;0;0;0;34;1;55.56;9.88;8.64;14.81;7.41;1.23;1.23;1.23;0;0;0;0;27.42;1.23
88036;88;Barville;74;61;58;22;4;17;8;5;0;1;0;0;1;0;0;13;0;37.93;6.9;29.31;13.79;8.62;0;1.72;0;0;1.72;0;0;17.57;0
88037;88;Basse-sur-le-Rupt;740;621;599;120;87;134;122;48;15;43;5;14;8;3;0;119;5;20.03;14.52;22.37;20.37;8.01;2.5;7.18;0.83;2.34;1.34;0.5;0;16.08;0.83
88038;88;Battexey;32;32;32;7;7;6;5;5;1;1;0;0;0;0;0;0;0;21.88;21.88;18.75;15.63;15.63;3.13;3.13;0;0;0;0;0;0;0
88039;88;Baudricourt;263;218;210;60;52;47;23;10;4;7;2;2;3;0;0;45;3;28.57;24.76;22.38;10.95;4.76;1.9;3.33;0.95;0.95;1.43;0;0;17.11;1.43
88040;88;Bayecourt;236;186;184;48;24;21;42;22;2;17;4;2;0;2;0;50;0;26.09;13.04;11.41;22.83;11.96;1.09;9.24;2.17;1.09;0;1.09;0;21.19;0
88041;88;Bazegney;76;67;64;12;9;22;7;7;1;5;0;0;1;0;0;9;0;18.75;14.06;34.38;10.94;10.94;1.56;7.81;0;0;1.56;0;0;11.84;0
88042;88;Bazien;75;60;59;27;12;3;4;8;0;0;0;2;3;0;0;15;0;45.76;20.34;5.08;6.78;13.56;0;0;0;3.39;5.08;0;0;20;0
88043;88;Bazoilles-et-Ménil;97;81;81;38;7;15;13;3;2;2;1;0;0;0;0;16;0;46.91;8.64;18.52;16.05;3.7;2.47;2.47;1.23;0;0;0;0;16.49;0
88044;88;Bazoilles-sur-Meuse;465;382;374;136;50;71;77;22;1;6;4;6;1;0;0;83;2;36.36;13.37;18.98;20.59;5.88;0.27;1.6;1.07;1.6;0.27;0;0;17.85;0.53
88045;88;Beaufremont;82;76;76;15;8;14;30;3;0;3;0;3;0;0;0;6;0;19.74;10.53;18.42;39.47;3.95;0;3.95;0;3.95;0;0;0;7.32;0
88046;88;Beauménil;120;103;98;29;12;22;12;15;2;2;1;2;1;0;0;17;2;29.59;12.24;22.45;12.24;15.31;2.04;2.04;1.02;2.04;1.02;0;0;14.17;2.04
88047;88;Begnécourt;127;109;107;28;25;9;11;17;1;7;6;2;1;0;0;18;0;26.17;23.36;8.41;10.28;15.89;0.93;6.54;5.61;1.87;0.93;0;0;14.17;0
