insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
19001;19;Affieux;295;238;228;47;38;60;41;17;10;10;0;5;0;0;0;57;4;20.61;16.67;26.32;17.98;7.46;4.39;4.39;0;2.19;0;0;0;19.32;1.75
19002;19;Aix;349;293;282;45;59;78;42;16;9;22;2;7;2;0;0;56;3;15.96;20.92;27.66;14.89;5.67;3.19;7.8;0.71;2.48;0.71;0;0;16.05;1.06
19003;19;Albignac;232;209;194;32;48;57;28;15;3;8;1;0;2;0;0;23;1;16.49;24.74;29.38;14.43;7.73;1.55;4.12;0.52;0;1.03;0;0;9.91;0.52
19004;19;Albussac;619;530;511;82;91;141;75;28;37;44;3;6;4;0;0;89;9;16.05;17.81;27.59;14.68;5.48;7.24;8.61;0.59;1.17;0.78;0;0;14.38;1.76
19005;19;Allassac;3005;2501;2421;519;449;667;370;131;74;132;23;38;12;6;0;504;31;21.44;18.55;27.55;15.28;5.41;3.06;5.45;0.95;1.57;0.5;0.25;0;16.77;1.28
19006;19;Alleyrat;103;94;90;11;11;28;18;4;8;6;1;3;0;0;0;9;3;12.22;12.22;31.11;20;4.44;8.89;6.67;1.11;3.33;0;0;0;8.74;3.33
19007;19;Altillac;676;579;551;100;116;133;103;31;26;25;4;6;4;3;0;97;4;18.15;21.05;24.14;18.69;5.63;4.72;4.54;0.73;1.09;0.73;0.54;0;14.35;0.73
19008;19;Ambrugeat;202;174;171;14;57;54;25;5;1;11;0;2;2;0;0;28;1;8.19;33.33;31.58;14.62;2.92;0.58;6.43;0;1.17;1.17;0;0;13.86;0.58
19009;19;Les Angles-sur-Corrèze;108;90;82;8;24;32;4;2;3;2;5;2;0;0;0;18;3;9.76;29.27;39.02;4.88;2.44;3.66;2.44;6.1;2.44;0;0;0;16.67;3.66
19010;19;Argentat-sur-Dordogne;2381;1907;1835;260;424;530;303;81;73;103;16;27;11;7;0;474;27;14.17;23.11;28.88;16.51;4.41;3.98;5.61;0.87;1.47;0.6;0.38;0;19.91;1.47
19011;19;Arnac-Pompadour;927;755;716;98;97;225;174;31;17;36;7;16;13;2;0;172;10;13.69;13.55;31.42;24.3;4.33;2.37;5.03;0.98;2.23;1.82;0.28;0;18.55;1.4
19012;19;Astaillac;216;180;178;28;32;53;34;6;9;8;4;2;1;1;0;36;0;15.73;17.98;29.78;19.1;3.37;5.06;4.49;2.25;1.12;0.56;0.56;0;16.67;0
19013;19;Aubazine;702;593;571;100;99;156;105;33;19;39;5;8;7;0;0;109;1;17.51;17.34;27.32;18.39;5.78;3.33;6.83;0.88;1.4;1.23;0;0;15.53;0.18
19014;19;Auriac;176;158;153;23;37;33;28;9;5;12;0;4;2;0;0;18;1;15.03;24.18;21.57;18.3;5.88;3.27;7.84;0;2.61;1.31;0;0;10.23;0.65
19015;19;Ayen;587;494;475;110;99;117;76;26;12;26;1;3;5;0;0;93;5;23.16;20.84;24.63;16;5.47;2.53;5.47;0.21;0.63;1.05;0;0;15.84;1.05
19016;19;Bar;277;243;237;38;53;39;53;17;8;18;1;9;1;0;0;34;2;16.03;22.36;16.46;22.36;7.17;3.38;7.59;0.42;3.8;0.42;0;0;12.27;0.84
19017;19;Bassignac-le-Bas;90;71;71;13;18;14;16;1;4;5;0;0;0;0;0;19;0;18.31;25.35;19.72;22.54;1.41;5.63;7.04;0;0;0;0;0;21.11;0
