dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
44,44001,1456,1219,1191,255,229,83.72,21.41,19.23,Abbaretz
44,44002,2659,2345,2295,673,339,88.19,29.32,14.77,Aigrefeuille-sur-Maine
44,44003,5503,4553,4425,1324,581,82.74,29.92,13.13,Ancenis
44,44005,4629,3947,3849,920,797,85.27,23.90,20.71,Chaumes-en-Retz
44,44006,1535,1280,1251,277,236,83.39,22.14,18.86,Assérac
44,44007,1795,1538,1501,312,315,85.68,20.79,20.99,Avessac
44,44009,7264,6411,6285,2255,530,88.26,35.88,8.43,Basse-Goulaine
44,44010,2796,2271,2222,555,333,81.22,24.98,14.99,Batz-sur-Mer
44,44012,2633,2253,2204,633,344,85.57,28.72,15.61,La Bernerie-en-Retz
44,44013,2156,1802,1740,398,376,83.58,22.87,21.61,Besné
44,44014,2804,2416,2353,686,352,86.16,29.15,14.96,Le Bignon
44,44015,7055,5859,5639,1465,1012,83.05,25.98,17.95,Blain
44,44016,726,650,624,125,147,89.53,20.03,23.56,La Boissière-du-Doré
44,44017,451,385,372,56,97,85.37,15.05,26.08,Bonnoeuvre
44,44018,5666,5037,4927,1663,599,88.9,33.75,12.16,Bouaye
44,44019,732,630,610,161,132,86.07,26.39,21.64,Bouée
44,44020,14003,11686,11402,3391,1529,83.45,29.74,13.41,Bouguenais
44,44021,3577,2956,2881,578,724,82.64,20.06,25.13,Villeneuve-en-Retz
44,44022,1986,1727,1666,416,301,86.96,24.97,18.07,Boussay
44,44023,2045,1787,1742,427,309,87.38,24.51,17.74,Bouvron
44,44024,2127,1906,1850,503,266,89.61,27.19,14.38,Brains
44,44025,2789,2482,2406,624,395,88.99,25.94,16.42,Campbon
44,44026,14823,12478,12209,4327,1068,84.18,35.44,8.75,Carquefou
44,44027,1573,1342,1302,341,230,85.31,26.19,17.67,Casson
44,44028,2920,2494,2442,709,343,85.41,29.03,14.05,Le Cellier
44,44029,5171,4380,4240,1096,843,84.7,25.85,19.88,Divatte-sur-Loire
44,44030,2790,2459,2386,640,483,88.14,26.82,20.24,La Chapelle-des-Marais
44,44031,551,449,436,72,94,81.49,16.51,21.56,La Chapelle-Glain
44,44032,2343,1995,1935,634,278,85.15,32.76,14.37,La Chapelle-Heulin
44,44033,2260,1973,1914,550,322,87.3,28.74,16.82,La Chapelle-Launay
44,44035,15792,13526,13276,4819,1170,85.65,36.30,8.81,La Chapelle-sur-Erdre
44,44036,8871,7019,6856,1951,1032,79.12,28.46,15.05,Châteaubriant
44,44037,2209,1959,1914,549,316,88.68,28.68,16.51,Château-Thébaud
44,44038,2070,1753,1698,317,446,84.69,18.67,26.27,Chauvé
44,44039,745,657,640,154,122,88.19,24.06,19.06,Cheix-en-Retz
44,44041,4256,3683,3559,931,647,86.54,26.16,18.18,La Chevrolière
44,44043,5313,4595,4496,1355,470,86.49,30.14,10.45,Clisson
44,44044,794,674,657,122,171,84.89,18.57,26.03,Conquereuil
44,44045,2691,2280,2220,575,484,84.73,25.90,21.80,Cordemais
44,44046,2101,1717,1663,357,374,81.72,21.47,22.49,Corsept
44,44047,15836,13021,12579,3659,1792,82.22,29.09,14.25,Couëron
44,44048,1838,1567,1514,357,258,85.26,23.58,17.04,Couffé
44,44049,3790,3026,2978,780,449,79.84,26.19,15.08,Le Croisic
44,44050,2114,1818,1776,423,371,86,23.82,20.89,Crossac
44,44051,2291,1885,1829,499,331,82.28,27.28,18.10,Derval
44,44052,5264,4283,4171,937,986,81.36,22.46,23.64,Donges
44,44053,1555,1382,1331,329,309,88.87,24.72,23.22,Drefféac
44,44054,2259,1909,1848,487,368,84.51,26.35,19.91,Erbray
44,44055,14997,12582,12390,3104,1296,83.9,25.05,10.46,La Baule-Escoublac
44,44056,2490,2170,2104,482,373,87.15,22.91,17.73,Fay-de-Bretagne
44,44057,1713,1471,1427,331,306,85.87,23.20,21.44,Fégréac
44,44058,335,287,278,63,67,85.67,22.66,24.10,Fercé
44,44061,2281,1914,1861,383,386,83.91,20.58,20.74,Frossay
44,44062,1256,1049,1026,234,207,83.52,22.81,20.18,Le Gâvre
44,44063,2740,2396,2320,637,371,87.45,27.46,15.99,Gétigné
44,44064,3208,2833,2757,806,372,88.31,29.23,13.49,Gorges
44,44065,569,493,475,105,104,86.64,22.11,21.89,Grand-Auverné
44,44066,4105,3597,3482,997,551,87.62,28.63,15.82,Grandchamps-des-Fontaines
44,44067,3804,3192,3112,755,567,83.91,24.26,18.22,Guémené-Penfao
44,44068,2417,2020,1966,414,440,83.57,21.06,22.38,Guenrouet
