dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
03,03001,2088,1677,1624,415,439,80.32,25.55,27.03,Abrest
03,03002,239,203,193,32,32,84.94,16.58,16.58,Agonges
03,03003,791,630,601,145,131,79.65,24.13,21.80,Ainay-le-Château
03,03004,205,164,163,22,46,80,13.50,28.22,Andelaroche
03,03005,225,177,174,28,41,78.67,16.09,23.56,Archignat
03,03006,537,418,405,75,105,77.84,18.52,25.93,Arfeuilles
03,03007,258,221,206,46,48,85.66,22.33,23.30,Arpheuilles-Saint-Priest
03,03008,310,264,255,47,60,85.16,18.43,23.53,Arronnes
03,03009,91,82,77,14,21,90.11,18.18,27.27,Aubigny
03,03010,352,291,281,70,74,82.67,24.91,26.33,Audes
03,03011,290,237,230,37,58,81.72,16.09,25.22,Aurouër
03,03012,259,231,223,42,33,89.19,18.83,14.80,Autry-Issards
03,03013,3049,2497,2422,681,501,81.9,28.12,20.69,Avermes
03,03014,114,97,97,28,9,85.09,28.87,9.28,Avrilly
03,03015,241,189,186,28,39,78.42,15.05,20.97,Bagneux
03,03016,122,93,85,15,20,76.23,17.65,23.53,Barberier
03,03017,180,150,147,28,42,83.33,19.05,28.57,Barrais-Bussolles
03,03018,507,434,417,85,127,85.6,20.38,30.46,Bayet
03,03019,1308,1032,975,187,245,78.9,19.18,25.13,Beaulon
03,03020,231,188,184,43,39,81.39,23.37,21.20,Beaune-d'Allier
03,03021,194,162,159,43,37,83.51,27.04,23.27,Bègues
03,03022,786,627,612,135,150,79.77,22.06,24.51,Bellenaves
03,03023,6067,4917,4788,1281,901,81.04,26.75,18.82,Bellerive-sur-Allier
03,03024,196,160,152,22,61,81.63,14.47,40.13,Bert
03,03025,1021,860,840,177,233,84.23,21.07,27.74,Bessay-sur-Allier
03,03026,636,544,531,100,97,85.53,18.83,18.27,Besson
03,03027,656,522,499,98,140,79.57,19.64,28.06,Bézenet
03,03028,317,261,252,40,81,82.33,15.87,32.14,Billezois
03,03029,583,473,444,94,120,81.13,21.17,27.03,Billy
03,03030,662,551,526,114,152,83.23,21.67,28.90,Biozat
03,03031,232,200,197,49,32,86.21,24.87,16.24,Bizeneuille
03,03032,177,141,137,19,45,79.66,13.87,32.85,Blomard
03,03033,128,100,93,20,24,78.13,21.51,25.81,Bost
03,03034,402,306,296,46,111,76.12,15.54,37.50,Boucé
03,03035,168,140,135,32,27,83.33,23.70,20.00,Le Bouchaud
