dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
01,01001,598,506,495,119,126,84.62,24.04,25.45,L'Abergement-Clémenciat
01,01002,209,184,176,37,48,88.04,21.02,27.27,L'Abergement-de-Varey
01,01004,8586,6624,6452,1332,1667,77.15,20.64,25.84,Ambérieu-en-Bugey
01,01005,1172,957,933,191,306,81.66,20.47,32.80,Ambérieux-en-Dombes
01,01006,99,79,77,15,18,79.8,19.48,23.38,Ambléon
01,01007,1880,1612,1548,348,458,85.74,22.48,29.59,Ambronay
01,01008,581,490,473,95,135,84.34,20.08,28.54,Ambutrix
01,01009,254,213,209,55,40,83.86,26.32,19.14,Andert-et-Condon
01,01010,738,602,589,110,207,81.57,18.68,35.14,Anglefort
01,01011,275,232,224,49,64,84.36,21.88,28.57,Apremont
01,01012,278,225,218,51,56,80.94,23.39,25.69,Aranc
01,01013,133,111,109,16,41,83.46,14.68,37.61,Arandas
01,01014,2178,1658,1613,421,332,76.12,26.10,20.58,Arbent
01,01015,535,456,437,111,101,85.23,25.40,23.11,Arboys en Bugey
01,01016,317,252,246,47,74,79.5,19.11,30.08,Arbigny
01,01017,322,262,260,39,90,81.37,15.00,34.62,Argis
01,01019,36,28,27,6,8,77.78,22.22,29.63,Armix
01,01021,945,818,796,147,187,86.56,18.47,23.49,Ars-sur-Formans
01,01022,879,697,684,129,200,79.29,18.86,29.24,Artemare
01,01023,56,47,45,1,16,83.93,2.22,35.56,Asnières-sur-Saône
01,01024,2333,1891,1850,386,493,81.05,20.86,26.65,Attignat
01,01025,2281,1905,1834,460,508,83.52,25.08,27.70,Bâgé-la-Ville
01,01026,552,452,439,134,90,81.88,30.52,20.50,Bâgé-le-Châtel
01,01027,1215,1014,992,223,303,83.46,22.48,30.54,Balan
01,01028,448,371,356,73,139,82.81,20.51,39.04,Baneins
01,01029,430,353,338,67,122,82.09,19.82,36.09,Beaupont
01,01030,518,412,406,82,116,79.54,20.20,28.57,Beauregard
01,01031,2072,1472,1420,310,338,71.04,21.83,23.80,Bellignat
01,01032,1936,1572,1543,303,496,81.2,19.64,32.15,Béligneux
01,01033,6064,4336,4223,981,903,71.5,23.23,21.38,Bellegarde-sur-Valserine
01,01034,5609,4336,4232,987,954,77.3,23.32,22.54,Belley
01,01035,256,208,205,37,61,81.25,18.05,29.76,Belleydoux
01,01036,460,373,367,60,81,81.09,16.35,22.07,Belmont-Luthézieu
01,01037,226,182,173,27,52,80.53,15.61,30.06,Bénonces
01,01038,578,496,478,98,110,85.81,20.50,23.01,Bény
01,01039,357,290,288,68,78,81.23,23.61,27.08,Béon
01,01040,348,276,267,42,78,79.31,15.73,29.21,Béréziat
01,01041,590,497,477,97,146,84.24,20.34,30.61,Bettant
01,01042,226,193,184,40,36,85.4,21.74,19.57,Bey
01,01043,3573,2884,2830,789,524,80.72,27.88,18.52,Beynost
01,01044,407,311,301,78,82,76.41,25.91,27.24,Billiat
01,01045,192,164,158,32,62,85.42,20.25,39.24,Birieux
01,01046,616,506,485,90,175,82.14,18.56,36.08,Biziat
01,01047,693,596,572,123,159,86,21.50,27.80,Blyes
01,01049,2152,1804,1759,410,451,83.83,23.31,25.64,La Boisse
01,01050,247,195,187,13,83,78.95,6.95,44.39,Boissey
01,01051,98,76,76,14,19,77.55,18.42,25.00,Bolozon
01,01052,266,228,225,39,51,85.71,17.33,22.67,Bouligneux
01,01053,23698,17294,16939,4311,2795,72.98,25.45,16.50,Bourg-en-Bresse
01,01054,927,823,812,176,243,88.78,21.67,29.93,Bourg-Saint-Christophe
01,01056,301,246,242,39,82,81.73,16.12,33.88,Boyeux-Saint-Jérôme
01,01057,390,326,319,57,121,83.59,17.87,37.93,Boz
01,01058,622,501,489,97,144,80.55,19.84,29.45,Brégnier-Cordon
01,01059,95,80,76,21,16,84.21,27.63,21.05,Brénaz
01,01060,420,346,330,59,88,82.38,17.88,26.67,Brénod
01,01061,850,737,712,168,217,86.71,23.60,30.48,Brens
01,01062,616,536,521,129,113,87.01,24.76,21.69,Bressolles
01,01063,367,308,302,68,73,83.92,22.52,24.17,Brion
01,01064,728,576,558,94,233,79.12,16.85,41.76,Briord
01,01065,1325,1146,1118,291,240,86.49,26.03,21.47,Buellas
01,01066,82,60,60,3,22,73.17,5.00,36.67,La Burbanche
01,01067,203,152,148,35,34,74.88,23.65,22.97,Ceignes
01,01068,503,396,370,54,146,78.73,14.59,39.46,Cerdon
01,01069,1082,947,920,202,262,87.52,21.96,28.48,Certines
01,01071,2563,2093,2044,535,305,81.66,26.17,14.92,Cessy
