insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
56001;56;Allaire;2863;2457;2384;488;479;581;470;121;18;152;13;41;18;3;0;406;19;20.47;20.09;24.37;19.71;5.08;0.76;6.38;0.55;1.72;0.76;0.13;0;14.18;0.8
56002;56;Ambon;1588;1331;1306;216;239;356;268;73;15;100;9;22;5;3;0;257;8;16.54;18.3;27.26;20.52;5.59;1.15;7.66;0.69;1.68;0.38;0.23;0;16.18;0.61
56003;56;Arradon;4671;4087;4024;278;501;1455;1273;109;41;309;23;19;9;7;0;584;17;6.91;12.45;36.16;31.64;2.71;1.02;7.68;0.57;0.47;0.22;0.17;0;12.5;0.42
56004;56;Arzal;1196;1030;1005;204;187;221;237;55;6;68;5;14;5;3;0;166;6;20.3;18.61;21.99;23.58;5.47;0.6;6.77;0.5;1.39;0.5;0.3;0;13.88;0.6
56005;56;Arzon;2148;1864;1825;186;169;563;712;69;14;74;10;14;10;4;0;284;11;10.19;9.26;30.85;39.01;3.78;0.77;4.05;0.55;0.77;0.55;0.22;0;13.22;0.6
56006;56;Augan;1150;948;930;184;150;240;184;52;7;88;5;9;7;4;0;202;12;19.78;16.13;25.81;19.78;5.59;0.75;9.46;0.54;0.97;0.75;0.43;0;17.57;1.29
56007;56;Auray;9316;7508;7363;996;1365;2067;1650;284;67;727;57;98;36;16;0;1808;51;13.53;18.54;28.07;22.41;3.86;0.91;9.87;0.77;1.33;0.49;0.22;0;19.41;0.69
56008;56;Baden;4069;3530;3453;413;513;1052;1032;139;28;215;16;29;13;3;0;539;15;11.96;14.86;30.47;29.89;4.03;0.81;6.23;0.46;0.84;0.38;0.09;0;13.25;0.43
56009;56;Bangor;877;731;710;67;195;170;124;42;12;69;10;13;5;3;0;146;19;9.44;27.46;23.94;17.46;5.92;1.69;9.72;1.41;1.83;0.7;0.42;0;16.65;2.68
56010;56;Baud;4715;3965;3824;781;698;1112;564;217;47;262;37;77;21;8;0;750;55;20.42;18.25;29.08;14.75;5.67;1.23;6.85;0.97;2.01;0.55;0.21;0;15.91;1.44
