dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
09,09001,53,50,46,9,2,94.34,19.57,4.35,Aigues-Juntes
09,09002,470,396,387,70,116,84.26,18.09,29.97,Aigues-Vives
09,09003,355,287,270,50,91,80.85,18.52,33.70,L'Aiguillon
09,09004,119,103,98,24,16,86.55,24.49,16.33,Albiès
09,09005,154,129,129,24,8,83.77,18.60,6.20,Aleu
09,09006,40,37,35,8,6,92.5,22.86,17.14,Alliat
09,09007,68,56,55,5,6,82.35,9.09,10.91,Allières
09,09008,142,113,111,23,20,79.58,20.72,18.02,Alos
09,09009,194,168,166,34,8,86.6,20.48,4.82,Alzen
09,09011,78,58,58,8,5,74.36,13.79,8.62,Antras
09,09012,20,18,18,2,2,90,11.11,11.11,Appy
09,09013,55,53,48,9,8,96.36,18.75,16.67,Arabaux
09,09014,179,150,149,42,29,83.8,28.19,19.46,Argein
09,09015,566,496,490,101,94,87.63,20.61,19.18,Arignac
09,09016,177,163,157,34,30,92.09,21.66,19.11,Arnave
09,09017,106,85,84,21,8,80.19,25.00,9.52,Arrien-en-Bethmale
09,09018,71,68,64,5,11,95.77,7.81,17.19,Arrout
09,09019,440,373,366,61,79,84.77,16.67,21.58,Artigat
09,09020,52,38,38,12,4,73.08,31.58,10.53,Artigues
09,09021,102,94,91,15,25,92.16,16.48,27.47,Artix
09,09022,183,160,150,31,40,87.43,20.67,26.67,Arvigna
09,09023,109,90,84,28,11,82.57,33.33,13.10,Ascou
09,09024,214,176,174,45,32,82.24,25.86,18.39,Aston
09,09025,65,57,56,15,6,87.69,26.79,10.71,Aucazein
09,09026,132,116,116,21,27,87.88,18.10,23.28,Audressein
09,09027,73,58,56,14,7,79.45,25.00,12.50,Augirein
09,09028,52,39,38,3,9,75,7.89,23.68,Aulos
09,09029,177,146,141,39,27,82.49,27.66,19.15,Aulus-les-Bains
09,09030,525,434,421,96,58,82.67,22.80,13.78,Auzat
09,09031,38,30,26,5,3,78.95,19.23,11.54,Axiat
09,09032,1014,799,783,186,161,78.8,23.75,20.56,Ax-les-Thermes
09,09033,41,28,27,4,10,68.29,14.81,37.04,Bagert
09,09034,24,15,15,6,0,62.5,40.00,0.00,Balacet
09,09035,213,180,177,56,21,84.51,31.64,11.86,Balaguères
09,09037,44,37,35,8,1,84.09,22.86,2.86,Barjac
09,09038,272,238,233,44,42,87.5,18.88,18.03,La Bastide-de-Besplas
09,09039,244,205,198,33,53,84.02,16.67,26.77,La Bastide-de-Bousignac
09,09040,216,193,185,32,57,89.35,17.30,30.81,La Bastide-de-Lordat
09,09041,166,140,137,28,40,84.34,20.44,29.20,La Bastide-du-Salat
09,09042,724,607,587,148,74,83.84,25.21,12.61,La Bastide-de-Sérou
09,09043,540,451,440,69,104,83.52,15.68,23.64,La Bastide-sur-l'Hers
09,09044,144,124,117,28,26,86.11,23.93,22.22,Baulou
09,09045,150,128,124,15,29,85.33,12.10,23.39,Bédeilhac-et-Aynat
09,09046,54,46,43,7,4,85.19,16.28,9.30,Bédeille
09,09047,834,710,691,129,220,85.13,18.67,31.84,Bélesta
09,09048,70,64,64,10,11,91.43,15.63,17.19,Belloc
09,09049,161,138,134,44,25,85.71,32.84,18.66,Bénac
09,09050,315,278,261,72,69,88.25,27.59,26.44,Benagues
09,09051,141,112,111,9,35,79.43,8.11,31.53,Bénaix
09,09052,130,121,119,25,21,93.08,21.01,17.65,Besset
09,09053,31,25,25,2,3,80.65,8.00,12.00,Bestiac
