insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
79001;79;L'Absie;715;533;510;102;70;135;140;17;7;27;2;5;2;3;0;182;13;20;13.73;26.47;27.45;3.33;1.37;5.29;0.39;0.98;0.39;0.59;0;25.45;2.55
79002;79;Adilly;236;200;192;21;33;42;58;13;5;12;3;1;4;0;0;36;5;10.94;17.19;21.88;30.21;6.77;2.6;6.25;1.56;0.52;2.08;0;0;15.25;2.6
79003;79;Aiffres;4236;3516;3417;453;753;1065;536;178;47;275;31;47;29;3;0;720;27;13.26;22.04;31.17;15.69;5.21;1.38;8.05;0.91;1.38;0.85;0.09;0;17;0.79
79004;79;Aigonnay;497;411;400;82;99;97;40;22;10;34;2;10;3;1;0;86;3;20.5;24.75;24.25;10;5.5;2.5;8.5;0.5;2.5;0.75;0.25;0;17.3;0.75
79005;79;Airvault;2239;1856;1789;409;303;431;370;105;17;72;18;36;24;4;0;383;20;22.86;16.94;24.09;20.68;5.87;0.95;4.02;1.01;2.01;1.34;0.22;0;17.11;1.12
79007;79;Allonne;458;388;377;75;74;79;100;20;4;13;4;7;1;0;0;70;4;19.89;19.63;20.95;26.53;5.31;1.06;3.45;1.06;1.86;0.27;0;0;15.28;1.06
79008;79;Amailloux;557;450;428;100;75;90;93;28;5;16;3;14;3;1;0;107;9;23.36;17.52;21.03;21.73;6.54;1.17;3.74;0.7;3.27;0.7;0.23;0;19.21;2.1
79009;79;Amuré;325;274;267;66;56;64;28;14;7;22;2;7;1;0;0;51;1;24.72;20.97;23.97;10.49;5.24;2.62;8.24;0.75;2.62;0.37;0;0;15.69;0.37
79010;79;Arçais;499;390;384;87;91;85;55;21;7;28;5;4;1;0;0;109;1;22.66;23.7;22.14;14.32;5.47;1.82;7.29;1.3;1.04;0.26;0;0;21.84;0.26
79011;79;Ardilleux;132;120;115;24;38;19;19;4;2;7;0;2;0;0;0;12;1;20.87;33.04;16.52;16.52;3.48;1.74;6.09;0;1.74;0;0;0;9.09;0.87
79012;79;Ardin;961;791;770;158;159;204;103;46;18;62;6;9;4;1;0;170;7;20.52;20.65;26.49;13.38;5.97;2.34;8.05;0.78;1.17;0.52;0.13;0;17.69;0.91
79013;79;Argentonnay;2370;1887;1819;349;247;414;513;113;29;102;10;28;13;1;0;483;19;19.19;13.58;22.76;28.2;6.21;1.59;5.61;0.55;1.54;0.71;0.05;0;20.38;1.04
79014;79;Argenton-l'Eglise;1215;960;932;279;181;183;150;61;12;32;7;19;7;1;0;255;9;29.94;19.42;19.64;16.09;6.55;1.29;3.43;0.75;2.04;0.75;0.11;0;20.99;0.97
79015;79;Asnières-en-Poitou;145;108;102;19;19;31;18;4;1;8;0;0;2;0;0;37;0;18.63;18.63;30.39;17.65;3.92;0.98;7.84;0;0;1.96;0;0;25.52;0
79016;79;Assais-les-Jumeaux;623;532;505;152;63;73;135;39;6;17;3;10;4;3;0;91;8;30.1;12.48;14.46;26.73;7.72;1.19;3.37;0.59;1.98;0.79;0.59;0;14.61;1.58
79018;79;Aubigné;155;120;116;40;15;29;21;3;0;7;1;0;0;0;0;35;1;34.48;12.93;25;18.1;2.59;0;6.03;0.86;0;0;0;0;22.58;0.86
79019;79;Aubigny;133;106;102;27;26;17;20;2;2;6;1;0;1;0;0;27;3;26.47;25.49;16.67;19.61;1.96;1.96;5.88;0.98;0;0.98;0;0;20.3;2.94
79020;79;Augé;663;560;532;114;124;116;86;25;7;43;2;10;3;2;0;103;9;21.43;23.31;21.8;16.17;4.7;1.32;8.08;0.38;1.88;0.56;0.38;0;15.54;1.69
79022;79;Availles-Thouarsais;170;128;121;29;15;32;32;6;1;4;0;0;2;0;0;42;0;23.97;12.4;26.45;26.45;4.96;0.83;3.31;0;0;1.65;0;0;24.71;0
79023;79;Avon;57;43;41;5;2;13;16;1;1;2;0;0;1;0;0;14;1;12.2;4.88;31.71;39.02;2.44;2.44;4.88;0;0;2.44;0;0;24.56;2.44
79024;79;Azay-le-Brûlé;1475;1238;1192;257;215;328;154;84;22;87;14;20;10;1;0;237;11;21.56;18.04;27.52;12.92;7.05;1.85;7.3;1.17;1.68;0.84;0.08;0;16.07;0.92
79025;79;Azay-sur-Thouet;813;674;654;99;109;172;169;34;8;31;11;12;8;1;0;139;6;15.14;16.67;26.3;25.84;5.2;1.22;4.74;1.68;1.83;1.22;0.15;0;17.1;0.92
79027;79;La Bataille;72;52;49;12;9;15;5;5;1;2;0;0;0;0;0;20;2;24.49;18.37;30.61;10.2;10.2;2.04;4.08;0;0;0;0;0;27.78;4.08
79029;79;Beaulieu-sous-Parthenay;482;410;399;73;93;84;83;21;6;23;1;10;4;1;0;72;0;18.3;23.31;21.05;20.8;5.26;1.5;5.76;0.25;2.51;1;0.25;0;14.94;0
79030;79;Beaussais-Vitré;824;673;649;128;170;158;63;26;13;55;8;22;6;0;0;151;7;19.72;26.19;24.35;9.71;4.01;2;8.47;1.23;3.39;0.92;0;0;18.33;1.08
79031;79;Beauvoir-sur-Niort;1243;1014;992;181;244;248;156;46;11;70;10;20;6;0;0;229;5;18.25;24.6;25;15.73;4.64;1.11;7.06;1.01;2.02;0.6;0;0;18.42;0.5
79032;79;Béceleuf;448;363;346;79;79;90;39;12;6;27;3;2;5;4;0;85;6;22.83;22.83;26.01;11.27;3.47;1.73;7.8;0.87;0.58;1.45;1.16;0;18.97;1.73
79033;79;Belleville;99;81;77;22;20;12;12;4;1;3;0;3;0;0;0;18;2;28.57;25.97;15.58;15.58;5.19;1.3;3.9;0;3.9;0;0;0;18.18;2.6
79034;79;Bessines;1374;1155;1126;127;194;404;245;44;10;78;3;15;6;0;0;219;9;11.28;17.23;35.88;21.76;3.91;0.89;6.93;0.27;1.33;0.53;0;0;15.94;0.8
79035;79;Le Beugnon;206;181;175;22;52;37;33;7;1;19;1;3;0;0;0;25;6;12.57;29.71;21.14;18.86;4;0.57;10.86;0.57;1.71;0;0;0;12.14;3.43
79038;79;Boismé;886;730;697;135;104;163;171;38;10;37;8;21;7;3;0;156;17;19.37;14.92;23.39;24.53;5.45;1.43;5.31;1.15;3.01;1;0.43;0;17.61;2.44
79039;79;Boisserolles;46;34;33;9;8;8;7;1;0;0;0;0;0;0;0;12;0;27.27;24.24;24.24;21.21;3.03;0;0;0;0;0;0;0;26.09;0
79040;79;La Boissière-en-Gâtine;176;149;140;21;18;32;53;5;2;6;1;1;1;0;0;27;0;15;12.86;22.86;37.86;3.57;1.43;4.29;0.71;0.71;0.71;0;0;15.34;0
79042;79;Bougon;152;121;116;29;18;34;9;10;2;10;1;2;0;1;0;31;2;25;15.52;29.31;7.76;8.62;1.72;8.62;0.86;1.72;0;0.86;0;20.39;1.72
