insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
50002;50;Agneaux;3274;2723;2671;288;418;982;631;111;11;177;12;24;11;6;0;551;14;10.78;15.65;36.77;23.62;4.16;0.41;6.63;0.45;0.9;0.41;0.22;0;16.83;0.52
50003;50;Agon-Coutainville;2630;2235;2198;249;306;702;698;77;15;110;13;12;14;2;0;395;19;11.33;13.92;31.94;31.76;3.5;0.68;5;0.59;0.55;0.64;0.09;0;15.02;0.86
50004;50;Airel;388;330;324;136;28;61;63;11;1;7;2;6;7;2;0;58;6;41.98;8.64;18.83;19.44;3.4;0.31;2.16;0.62;1.85;2.16;0.62;0;14.95;1.85
50006;50;Amigny;120;101;98;23;11;31;19;6;0;5;0;1;2;0;0;19;1;23.47;11.22;31.63;19.39;6.12;0;5.1;0;1.02;2.04;0;0;15.83;1.02
50007;50;Ancteville;177;140;136;46;19;17;27;21;0;2;0;1;3;0;0;37;2;33.82;13.97;12.5;19.85;15.44;0;1.47;0;0.74;2.21;0;0;20.9;1.47
50008;50;Anctoville-sur-Boscq;380;332;324;65;61;77;64;18;3;26;0;5;3;2;0;48;1;20.06;18.83;23.77;19.75;5.56;0.93;8.02;0;1.54;0.93;0.62;0;12.63;0.31
50013;50;Anneville-en-Saire;326;262;256;72;20;54;76;18;4;11;1;0;0;0;0;64;2;28.13;7.81;21.09;29.69;7.03;1.56;4.3;0.39;0;0;0;0;19.63;0.78
50014;50;Anneville-sur-Mer;191;164;160;30;23;47;35;9;2;9;0;2;3;0;0;27;4;18.75;14.38;29.38;21.88;5.63;1.25;5.63;0;1.25;1.88;0;0;14.14;2.5
50015;50;Annoville;553;449;434;90;75;79;102;37;3;30;6;3;6;3;0;104;6;20.74;17.28;18.2;23.5;8.53;0.69;6.91;1.38;0.69;1.38;0.69;0;18.81;1.38
50016;50;Appeville;157;124;121;24;23;25;32;3;0;6;2;3;3;0;0;33;1;19.83;19.01;20.66;26.45;2.48;0;4.96;1.65;2.48;2.48;0;0;21.02;0.83
50019;50;Aucey-la-Plaine;313;250;240;62;41;42;45;15;2;19;3;4;5;2;0;63;2;25.83;17.08;17.5;18.75;6.25;0.83;7.92;1.25;1.67;2.08;0.83;0;20.13;0.83
50021;50;Audouville-la-Hubert;58;48;48;10;12;5;17;2;0;1;0;1;0;0;0;10;0;20.83;25;10.42;35.42;4.17;0;2.08;0;2.08;0;0;0;17.24;0
50022;50;Aumeville-Lestre;96;79;79;23;10;14;25;3;0;3;1;0;0;0;0;17;0;29.11;12.66;17.72;31.65;3.8;0;3.8;1.27;0;0;0;0;17.71;0
50023;50;Auvers;506;427;416;131;64;93;75;20;1;22;1;6;1;2;0;79;4;31.49;15.38;22.36;18.03;4.81;0.24;5.29;0.24;1.44;0.24;0.48;0;15.61;0.96
50024;50;Auxais;130;107;103;31;11;34;17;3;2;3;1;0;1;0;0;23;4;30.1;10.68;33.01;16.5;2.91;1.94;2.91;0.97;0;0.97;0;0;17.69;3.88
50025;50;Avranches;5646;4144;4028;529;749;1121;1016;184;24;271;21;57;44;12;0;1502;38;13.13;18.59;27.83;25.22;4.57;0.6;6.73;0.52;1.42;1.09;0.3;0;26.6;0.94
50026;50;Azeville;74;68;67;16;18;9;18;2;2;2;0;0;0;0;0;6;0;23.88;26.87;13.43;26.87;2.99;2.99;2.99;0;0;0;0;0;8.11;0
50027;50;Bacilly;742;640;628;129;89;167;111;51;4;49;7;12;8;1;0;102;0;20.54;14.17;26.59;17.68;8.12;0.64;7.8;1.11;1.91;1.27;0.16;0;13.75;0
50028;50;La Baleine;83;59;58;17;3;10;12;2;4;7;2;0;1;0;0;24;1;29.31;5.17;17.24;20.69;3.45;6.9;12.07;3.45;0;1.72;0;0;28.92;1.72
50029;50;Barenton;857;699;672;141;90;126;184;53;11;29;5;22;8;3;0;158;13;20.98;13.39;18.75;27.38;7.89;1.64;4.32;0.74;3.27;1.19;0.45;0;18.44;1.93
50030;50;Barfleur;482;393;387;85;49;91;115;19;2;11;7;5;3;0;0;89;6;21.96;12.66;23.51;29.72;4.91;0.52;2.84;1.81;1.29;0.78;0;0;18.46;1.55
