dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
62,62001,1485,1233,1205,273,300,83.03,22.66,24.90,Ablain-Saint-Nazaire
62,62002,183,154,149,31,54,84.15,20.81,36.24,Ablainzevelle
62,62003,529,463,451,90,134,87.52,19.96,29.71,Acheville
62,62004,5926,4788,4663,1121,1144,80.8,24.04,24.53,Achicourt
62,62005,710,546,530,85,201,76.9,16.04,37.92,Achiet-le-Grand
62,62006,267,217,214,40,84,81.27,18.69,39.25,Achiet-le-Petit
62,62007,536,487,464,118,107,90.86,25.43,23.06,Acq
62,62008,579,521,496,99,150,89.98,19.96,30.24,Acquin-Westbécourt
62,62009,195,168,158,35,54,86.15,22.15,34.18,Adinfer
62,62010,176,161,154,30,49,91.48,19.48,31.82,Affringues
62,62011,551,470,459,86,97,85.3,18.74,21.13,Agnez-lès-Duisans
62,62012,169,150,149,32,39,88.76,21.48,26.17,Agnières
62,62013,1591,1312,1282,314,334,82.46,24.49,26.05,Agny
62,62014,7474,5808,5644,1162,1690,77.71,20.59,29.94,Aire-sur-la-Lys
62,62015,175,162,154,48,24,92.57,31.17,15.58,Airon-Notre-Dame
62,62016,167,152,145,41,38,91.02,28.28,26.21,Airon-Saint-Vaast
62,62017,114,99,97,10,38,86.84,10.31,39.18,Aix-en-Ergny
62,62018,223,179,175,45,42,80.27,25.71,24.00,Aix-en-Issart
62,62019,2956,2418,2370,449,758,81.8,18.95,31.98,Aix-Noulette
62,62020,445,364,356,42,137,81.8,11.80,38.48,Alembon
62,62021,263,236,230,53,66,89.73,23.04,28.70,Alette
62,62022,270,223,219,38,42,82.59,17.35,19.18,Alincthun
62,62023,2451,1965,1899,370,679,80.17,19.48,35.76,Allouagne
62,62024,652,543,528,105,203,83.28,19.89,38.45,Alquines
62,62025,1577,1261,1224,229,397,79.96,18.71,32.43,Ambleteuse
62,62026,93,87,86,27,18,93.55,31.40,20.93,Ambricourt
62,62027,169,148,142,23,74,87.57,16.20,52.11,Ambrines
62,62028,466,404,398,54,161,86.7,13.57,40.45,Ames
62,62029,354,312,308,53,115,88.14,17.21,37.34,Amettes
62,62030,224,195,190,31,71,87.05,16.32,37.37,Amplier
62,62031,1169,914,883,133,381,78.19,15.06,43.15,Andres
62,62032,3303,2774,2699,504,906,83.98,18.67,33.57,Angres
62,62033,3132,2567,2497,361,1004,81.96,14.46,40.21,Annay
62,62034,1745,1407,1375,216,672,80.63,15.71,48.87,Annequin
62,62035,4539,3573,3476,601,1324,78.72,17.29,38.09,Annezin
62,62036,607,489,470,112,149,80.56,23.83,31.70,Anvin
62,62037,2394,2060,2026,606,326,86.05,29.91,16.09,Anzin-Saint-Aubin
62,62038,3322,2656,2581,480,843,79.95,18.60,32.66,Ardres
62,62039,714,610,594,105,215,85.43,17.68,36.20,Arleux-en-Gohelle
62,62040,7256,5521,5384,1203,1765,76.09,22.34,32.78,Arques
62,62041,26318,20049,19542,4810,4195,76.18,24.61,21.47,Arras
62,62042,789,654,628,144,176,82.89,22.93,28.03,Athies
62,62043,1416,1169,1144,204,378,82.56,17.83,33.04,Les Attaques
62,62044,602,480,465,119,140,79.73,25.59,30.11,Attin
62,62045,1056,883,854,172,263,83.62,20.14,30.80,Aubigny-en-Artois
62,62046,569,439,422,85,128,77.15,20.14,30.33,Aubin-Saint-Vaast
62,62047,125,108,106,12,40,86.4,11.32,37.74,Aubrometz
62,62048,7802,5234,5122,693,2273,67.09,13.53,44.38,Auchel
62,62049,372,328,320,56,90,88.17,17.50,28.13,Auchy-au-Bois
62,62050,1204,922,885,163,313,76.58,18.42,35.37,Auchy-lès-Hesdin
62,62051,3724,2900,2788,357,1229,77.87,12.80,44.08,Auchy-les-Mines
62,62052,349,299,290,64,63,85.67,22.07,21.72,Audembert
62,62053,528,443,436,88,140,83.9,20.18,32.11,Audincthun
62,62054,458,395,389,56,121,86.24,14.40,31.11,Audinghen
62,62055,398,325,319,49,117,81.66,15.36,36.68,Audrehem
62,62056,648,507,493,82,152,78.24,16.63,30.83,Audresselles
62,62057,3894,3218,3121,539,1168,82.64,17.27,37.42,Audruicq
62,62058,164,150,146,18,52,91.46,12.33,35.62,Aumerval
62,62059,237,202,199,46,38,85.23,23.12,19.10,Autingues
62,62060,2100,1630,1587,311,526,77.62,19.60,33.14,Auxi-le-Château
62,62061,212,185,181,32,69,87.26,17.68,38.12,Averdoingt
62,62062,36,33,32,4,10,91.67,12.50,31.25,Avesnes
62,62063,1481,1169,1141,233,392,78.93,20.42,34.36,Avesnes-le-Comte
62,62064,137,110,109,22,38,80.29,20.18,34.86,Avesnes-lès-Bapaume
62,62065,12361,9218,8967,1060,3310,74.57,11.82,36.91,Avion
62,62066,37,27,26,1,3,72.97,3.85,11.54,Avondance
62,62067,463,410,398,71,148,88.55,17.84,37.19,Avroult
62,62068,286,239,231,44,81,83.57,19.05,35.06,Ayette
62,62069,227,203,197,35,57,89.43,17.77,28.93,Azincourt
62,62070,195,158,156,16,64,81.03,10.26,41.03,Bailleul-aux-Cornailles
62,62071,308,275,261,50,83,89.29,19.16,31.80,Bailleul-lès-Pernes
62,62072,199,170,167,35,48,85.43,20.96,28.74,Bailleulmont
62,62073,1092,946,914,215,243,86.63,23.52,26.59,Bailleul-Sir-Berthoult
62,62074,179,157,150,25,41,87.71,16.67,27.33,Bailleulval
62,62075,1094,936,917,227,204,85.56,24.75,22.25,Baincthun
62,62076,165,136,131,27,48,82.42,20.61,36.64,Bainghen
62,62077,280,224,219,47,65,80,21.46,29.68,Bajus
62,62078,820,673,658,100,243,82.07,15.20,36.93,Balinghem
62,62079,63,57,56,7,14,90.48,12.50,25.00,Bancourt
62,62080,2126,1627,1573,315,526,76.53,20.03,33.44,Bapaume
62,62081,406,331,317,63,104,81.53,19.87,32.81,Baralle
62,62082,219,176,173,13,65,80.37,7.51,37.57,Barastre
62,62083,5882,4245,4127,621,1878,72.17,15.05,45.51,Barlin
62,62084,183,157,153,27,41,85.79,17.65,26.80,Barly
62,62085,128,116,112,30,13,90.63,26.79,11.61,Basseux
62,62086,275,232,229,43,68,84.36,18.78,29.69,Bavincourt
62,62087,750,639,623,113,205,85.2,18.14,32.91,Bayenghem-lès-Eperlecques
62,62088,245,210,200,38,57,85.71,19.00,28.50,Bayenghem-lès-Seninghem
62,62089,308,280,274,63,64,90.91,22.99,23.36,Bazinghen
62,62090,106,96,95,10,30,90.57,10.53,31.58,Béalencourt
62,62091,79,73,72,9,19,92.41,12.50,26.39,Beaudricourt
62,62092,311,268,263,67,85,86.17,25.48,32.32,Beaufort-Blavincourt
62,62093,168,131,128,16,54,77.98,12.50,42.19,Beaulencourt
62,62094,301,270,262,58,78,89.7,22.14,29.77,Beaumerie-Saint-Martin
62,62095,182,150,142,19,59,82.42,13.38,41.55,Beaumetz-lès-Aire
62,62096,424,339,333,47,140,79.95,14.11,42.04,Beaumetz-lès-Cambrai
62,62097,746,643,629,137,181,86.19,21.78,28.78,Beaumetz-lès-Loges
62,62099,4365,3436,3345,754,881,78.72,22.54,26.34,Beaurains
62,62100,1619,1314,1275,266,352,81.16,20.86,27.61,Beaurainville
62,62101,105,84,82,14,38,80,17.07,46.34,Beauvois
62,62102,193,176,169,28,59,91.19,16.57,34.91,Bécourt
62,62103,110,94,94,14,29,85.45,14.89,30.85,Béhagnies
62,62104,280,258,251,53,49,92.14,21.12,19.52,Bellebrune
62,62105,412,367,358,77,83,89.08,21.51,23.18,Belle-et-Houllefort
62,62106,199,168,161,28,56,84.42,17.39,34.78,Bellonne
62,62107,305,275,271,48,85,90.16,17.71,31.37,Bénifontaine
62,62108,11049,8249,7992,1873,2268,74.66,23.44,28.38,Berck
62,62109,149,127,123,14,51,85.23,11.38,41.46,Bergueneuse
62,62111,188,169,168,32,64,89.89,19.05,38.10,Berlencourt-le-Cauroy
62,62112,423,350,344,60,129,82.74,17.44,37.50,Berles-au-Bois
62,62113,378,330,325,48,88,87.3,14.77,27.08,Berles-Monchel
62,62114,123,106,103,11,28,86.18,10.68,27.18,Bermicourt
62,62115,382,332,321,99,73,86.91,30.84,22.74,Berneville
62,62116,163,136,127,30,24,83.44,23.62,18.90,Bernieulles
62,62117,732,557,545,67,258,76.09,12.29,47.34,Bertincourt
62,62118,127,114,108,16,45,89.76,14.81,41.67,Béthonsart
62,62119,17459,12411,12060,2444,3378,71.09,20.27,28.01,Béthune
62,62120,382,327,322,66,109,85.6,20.50,33.85,Beugin
62,62121,117,98,94,10,49,83.76,10.64,52.13,Beugnâtre
62,62122,281,228,225,35,92,81.14,15.56,40.89,Beugny
62,62123,406,344,332,92,83,84.73,27.71,25.00,Beussent
62,62124,329,278,271,81,86,84.5,29.89,31.73,Beutin
62,62125,373,324,317,57,97,86.86,17.98,30.60,Beuvrequen
62,62126,7039,5254,5111,828,1976,74.64,16.20,38.66,Beuvry
62,62127,242,213,204,35,43,88.02,17.16,21.08,Bezinghem
62,62128,3263,2600,2542,440,982,79.68,17.31,38.63,Biache-Saint-Vaast
62,62129,78,64,61,10,21,82.05,16.39,34.43,Biefvillers-lès-Bapaume
62,62130,495,434,421,71,151,87.68,16.86,35.87,Bienvillers-au-Bois
62,62131,259,218,211,41,75,84.17,19.43,35.55,Bihucourt
62,62132,3586,2995,2924,524,1215,83.52,17.92,41.55,Billy-Berclau
62,62133,5380,4146,4045,460,1859,77.06,11.37,45.96,Billy-Montigny
62,62134,111,95,95,17,36,85.59,17.89,37.89,Bimont
62,62135,242,216,214,36,58,89.26,16.82,27.10,Blairville
62,62137,87,75,72,10,24,86.21,13.89,33.33,Blangerval-Blangermont
62,62138,578,466,452,66,131,80.62,14.60,28.98,Blangy-sur-Ternoise
62,62139,3989,3078,3003,527,1069,77.16,17.55,35.60,Blendecques
62,62140,392,322,313,61,118,82.14,19.49,37.70,Bléquin
62,62141,616,525,517,105,179,85.23,20.31,34.62,Blessy
62,62142,114,88,85,12,30,77.19,14.12,35.29,Blingel
62,62143,31,23,21,4,4,74.19,19.05,19.05,Boffles
62,62144,363,331,328,47,99,91.18,14.33,30.18,Boiry-Becquerelle
62,62145,375,324,317,49,100,86.4,15.46,31.55,Boiry-Notre-Dame
62,62146,218,178,173,25,65,81.65,14.45,37.57,Boiry-Saint-Martin
62,62147,299,257,248,50,91,85.95,20.16,36.69,Boiry-Sainte-Rictrude
62,62148,670,553,542,102,178,82.54,18.82,32.84,Bois-Bernard
62,62149,179,149,144,25,56,83.24,17.36,38.89,Boisdinghem
62,62150,394,367,358,82,113,93.15,22.91,31.56,Boisjean
62,62151,406,358,346,74,136,88.18,21.39,39.31,Boisleux-au-Mont
62,62152,206,189,185,27,69,91.75,14.59,37.30,Boisleux-Saint-Marc
62,62153,483,419,406,81,114,86.75,19.95,28.08,Bomy
62,62154,547,448,438,81,158,81.9,18.49,36.07,Bonnières
62,62155,490,429,419,84,149,87.55,20.05,35.56,Bonningues-lès-Ardres
62,62156,464,413,406,96,94,89.01,23.65,23.15,Bonningues-lès-Calais
62,62157,75,69,67,19,20,92,28.36,29.85,Boubers-lès-Hesmond
62,62158,470,389,375,51,138,82.77,13.60,36.80,Boubers-sur-Canche
62,62160,25989,18780,18341,4080,5109,72.26,22.25,27.86,Boulogne-sur-Mer
62,62161,514,406,395,59,187,78.99,14.94,47.34,Bouquehault
62,62162,405,356,351,57,141,87.9,16.24,40.17,Bourecq
62,62163,218,195,191,20,61,89.45,10.47,31.94,Bouret-sur-Canche
62,62164,842,746,722,109,247,88.6,15.10,34.21,Bourlon
62,62165,187,161,158,44,48,86.1,27.85,30.38,Bournonville
62,62166,484,413,408,79,138,85.33,19.36,33.82,Bours
62,62167,180,171,163,41,34,95,25.15,20.86,Boursin
62,62168,580,506,482,109,119,87.24,22.61,24.69,Bourthes
62,62169,169,158,155,27,57,93.49,17.42,36.77,Bouvelinghem
62,62170,2038,1665,1610,259,553,81.7,16.09,34.35,Bouvigny-Boyeffles
62,62171,96,86,81,13,26,89.58,16.05,32.10,Boyaval
62,62172,260,231,217,41,89,88.85,18.89,41.01,Boyelles
62,62173,3794,3073,2992,547,1122,81,18.28,37.50,Brebières
62,62174,1013,866,842,147,262,85.49,17.46,31.12,Brêmes
62,62175,123,96,92,15,18,78.05,16.30,19.57,Brévillers
62,62176,545,456,447,122,161,83.67,27.29,36.02,Bréxent-Enocq
62,62177,674,553,533,131,159,82.05,24.58,29.83,Brimeux
62,62178,15841,11148,10844,1718,4201,70.37,15.84,38.74,Bruay-la-Buissière
62,62179,294,257,249,40,51,87.41,16.06,20.48,Brunembert
62,62180,233,207,194,35,79,88.84,18.04,40.72,Brias
62,62181,1046,824,805,125,286,78.78,15.53,35.53,Bucquoy
62,62182,193,172,169,33,50,89.12,19.53,29.59,Buire-au-Bois
62,62183,590,469,450,78,142,79.49,17.33,31.56,Buire-le-Sec
62,62184,190,159,158,28,51,83.68,17.72,32.28,Buissy
62,62185,170,141,138,30,48,82.94,21.74,34.78,Bullecourt
62,62186,9624,6893,6718,1067,2770,71.62,15.88,41.23,Bully-les-Mines
62,62187,142,122,110,21,33,85.92,19.09,30.00,Buneville
62,62188,2209,1905,1856,235,699,86.24,12.66,37.66,Burbure
62,62189,93,75,74,15,28,80.65,20.27,37.84,Bus
62,62190,975,851,829,149,218,87.28,17.97,26.30,Busnes
62,62191,440,363,359,50,126,82.5,13.93,35.10,Caffiers
62,62192,297,268,262,63,76,90.24,24.05,29.01,Cagnicourt
62,62193,50977,36165,35213,5685,13089,70.94,16.14,37.17,Calais
62,62194,4404,3220,3119,347,1481,73.12,11.13,47.48,Calonne-Ricouart
62,62195,1226,1030,1001,177,348,84.01,17.68,34.77,Calonne-sur-la-Lys
62,62196,470,419,409,107,105,89.15,26.16,25.67,La Calotterie
62,62197,1301,987,962,170,390,75.86,17.67,40.54,Camblain-Châtelain
62,62198,276,237,231,60,62,85.87,25.97,26.84,Cambligneul
62,62199,499,423,418,95,113,84.77,22.73,27.03,Camblain-l'Abbé
62,62200,822,718,702,108,282,87.35,15.38,40.17,Cambrin
62,62201,2188,1752,1707,400,595,80.07,23.43,34.86,Camiers
62,62202,443,379,372,55,136,85.55,14.78,36.56,Campagne-lès-Boulonnais
62,62203,364,284,279,60,79,78.02,21.51,28.32,Campagne-lès-Guines
62,62204,1171,1006,962,189,246,85.91,19.65,25.57,Campagne-lès-Hesdin
62,62205,1010,893,875,197,281,88.42,22.51,32.11,Campagne-lès-Wardrecques
62,62206,243,200,196,39,46,82.3,19.90,23.47,Campigneulles-les-Grandes
62,62207,496,428,414,119,96,86.29,28.74,23.19,Campigneulles-les-Petites
62,62208,52,48,43,8,13,92.31,18.60,30.23,Canettemont
62,62209,123,114,112,18,36,92.68,16.07,32.14,Canlers
62,62210,13,11,11,0,0,84.62,0.00,0.00,Canteleux
62,62211,173,150,145,24,45,86.71,16.55,31.03,Capelle-Fermont
62,62212,345,308,295,92,79,89.28,31.19,26.78,Capelle-lès-Hesdin
62,62213,627,532,512,120,146,84.85,23.44,28.52,Carency
62,62214,432,384,372,82,108,88.89,22.04,29.03,Carly
62,62215,12785,9765,9486,1492,3472,76.38,15.73,36.60,Carvin
62,62216,158,136,135,14,54,86.08,10.37,40.00,La Cauchie
62,62217,2136,1726,1674,246,737,80.81,14.70,44.03,Cauchy-à-la-Tour
62,62218,264,246,239,43,75,93.18,17.99,31.38,Caucourt
62,62219,152,132,129,28,33,86.84,21.71,25.58,Caumont
62,62220,360,312,303,55,78,86.67,18.15,25.74,Cavron-Saint-Martin
62,62221,217,184,176,20,55,84.79,11.36,31.25,Chelers
62,62222,123,109,105,27,22,88.62,25.71,20.95,Chériennes
62,62223,221,204,198,34,76,92.31,17.17,38.38,Chérisy
62,62224,2509,1936,1869,268,803,77.16,14.34,42.96,Chocques
62,62225,499,429,422,80,109,85.97,18.96,25.83,Clairmarais
62,62227,159,135,133,22,37,84.91,16.54,27.82,Clenleu
62,62228,232,204,197,33,74,87.93,16.75,37.56,Clerques
62,62229,557,496,480,125,136,89.05,26.04,28.33,Cléty
62,62230,624,560,550,91,160,89.74,16.55,29.09,Colembert
62,62231,134,110,107,19,31,82.09,17.76,28.97,Colline-Beaumont
62,62232,653,577,556,111,208,88.36,19.96,37.41,La Comté
62,62233,936,754,735,156,260,80.56,21.22,35.37,Conchil-le-Temple
62,62234,167,148,147,23,34,88.62,15.65,23.13,Conchy-sur-Canche
62,62235,2219,1841,1810,509,297,82.97,28.12,16.41,Condette
62,62236,257,239,226,43,71,93,19.03,31.42,Contes
62,62237,361,336,329,81,94,93.07,24.62,28.57,Conteville-lès-Boulogne
62,62238,69,58,56,13,14,84.06,23.21,25.00,Conteville-en-Ternois
62,62239,2042,1643,1606,364,408,80.46,22.67,25.40,Coquelles
62,62240,1611,1303,1270,207,492,80.88,16.30,38.74,Corbehem
62,62241,240,200,194,48,67,83.33,24.74,34.54,Cormont
62,62242,88,71,69,12,22,80.68,17.39,31.88,Couin
62,62243,94,87,86,16,27,92.55,18.60,31.40,Coullemont
62,62244,4600,3617,3528,692,1119,78.63,19.61,31.72,Coulogne
62,62245,541,440,422,80,137,81.33,18.96,32.46,Coulomby
62,62246,145,122,117,22,34,84.14,18.80,29.06,Coupelle-Neuve
62,62247,415,362,349,67,120,87.23,19.20,34.38,Coupelle-Vieille
62,62248,351,313,300,76,105,89.17,25.33,35.00,Courcelles-le-Comte
62,62249,4614,3562,3470,397,1541,77.2,11.44,44.41,Courcelles-lès-Lens
62,62250,7876,5882,5696,929,2075,74.68,16.31,36.43,Courrières
62,62251,404,352,344,51,92,87.13,14.83,26.74,Courset
