dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
42,42001,330,286,280,50,94,86.67,17.86,33.57,Aboën
42,42002,149,128,119,20,41,85.91,16.81,34.45,Ailleux
42,42003,1513,1271,1254,246,289,84.01,19.62,23.05,Ambierle
42,42004,237,198,195,40,55,83.54,20.51,28.21,Amions
42,42005,6057,4574,4470,1088,1069,75.52,24.34,23.91,Andrézieux-Bouthéon
42,42006,330,284,281,65,73,86.06,23.13,25.98,Apinac
42,42007,163,130,125,31,20,79.75,24.80,16.00,Arcinges
42,42008,96,72,71,10,22,75,14.08,30.99,Arcon
42,42009,441,369,357,57,125,83.67,15.97,35.01,Arthun
42,42010,1180,1034,1001,227,263,87.63,22.68,26.27,Aveizieux
42,42011,1971,1536,1499,284,480,77.93,18.95,32.02,Balbigny
42,42012,521,425,408,94,54,81.57,23.04,13.24,Bard
42,42013,1339,1093,1064,238,304,81.63,22.37,28.57,Bellegarde-en-Forez
42,42014,219,184,172,35,53,84.02,20.35,30.81,Belleroche
42,42015,1208,999,970,208,236,82.7,21.44,24.33,Belmont-de-la-Loire
42,42016,326,268,258,39,77,82.21,15.12,29.84,La Bénisson-Dieu
42,42017,364,321,313,108,50,88.19,34.50,15.97,Le Bessat
42,42018,317,276,272,50,89,87.07,18.38,32.72,Bessey
42,42019,2262,1834,1787,390,451,81.08,21.82,25.24,Boën-sur-Lignon
42,42020,839,678,659,135,189,80.81,20.49,28.68,Boisset-lès-Montrond
42,42021,906,743,725,149,192,82.01,20.55,26.48,Boisset-Saint-Priest
42,42022,2947,2333,2282,573,676,79.17,25.11,29.62,Bonson
42,42023,2309,1863,1799,387,441,80.68,21.51,24.51,Bourg-Argental
42,42025,145,126,121,21,26,86.9,17.36,21.49,Boyer
42,42026,1268,1029,992,229,260,81.15,23.08,26.21,Briennon
42,42027,322,268,254,45,73,83.23,17.72,28.74,Bully
42,42028,290,252,244,46,44,86.9,18.85,18.03,Burdignes
42,42029,1116,885,862,184,250,79.3,21.35,29.00,Bussières
42,42030,397,340,332,61,97,85.64,18.37,29.22,Bussy-Albieux
42,42031,286,242,241,53,66,84.62,21.99,27.39,Caloire
42,42032,1278,1084,1058,252,275,84.82,23.82,25.99,Cellieu
42,42033,518,428,415,79,125,82.63,19.04,30.12,Le Cergne
42,42034,101,78,75,16,12,77.23,21.33,16.00,Cervières
42,42035,150,125,118,23,44,83.33,19.49,37.29,Cezay
42,42036,381,330,320,71,89,86.61,22.19,27.81,Chagnon
42,42037,435,376,360,86,91,86.44,23.89,25.28,Chalain-d'Uzore
42,42038,528,453,445,87,119,85.8,19.55,26.74,Chalain-le-Comtal
42,42039,492,383,367,88,44,77.85,23.98,11.99,Chalmazel-Jeansagnière
42,42040,60,50,49,11,6,83.33,22.45,12.24,La Chamba
42,42041,374,312,295,55,90,83.42,18.64,30.51,Chambéon
42,42042,794,688,679,165,182,86.65,24.30,26.80,Chambles
42,42043,1343,1177,1154,326,197,87.64,28.25,17.07,Chamboeuf
42,42044,7750,5737,5574,1055,1715,74.03,18.93,30.77,Le Chambon-Feugerolles
42,42045,64,46,46,8,11,71.88,17.39,23.91,La Chambonie
42,42046,1359,1170,1133,265,302,86.09,23.39,26.65,Champdieu
42,42047,266,219,217,45,40,82.33,20.74,18.43,Champoly
42,42048,1145,960,940,209,235,83.84,22.23,25.00,Chandon
42,42049,449,388,383,68,143,86.41,17.75,37.34,Changy
42,42050,115,97,95,19,17,84.35,20.00,17.89,La Chapelle-en-Lafaye
42,42051,372,328,321,70,71,88.17,21.81,22.12,La Chapelle-Villars
42,42052,2432,1873,1818,481,329,77.01,26.46,18.10,Charlieu
42,42053,1284,1076,1051,198,334,83.8,18.84,31.78,Châteauneuf
42,42054,225,202,196,36,46,89.78,18.37,23.47,Châtelneuf
42,42055,102,94,90,24,28,92.16,26.67,31.11,Châtelus
42,42056,2058,1681,1626,373,427,81.68,22.94,26.26,Chavanay
42,42058,209,176,172,33,53,84.21,19.19,30.81,Chazelles-sur-Lavieu
42,42059,3736,3093,3019,658,750,82.79,21.80,24.84,Chazelles-sur-Lyon
42,42060,391,339,330,50,96,86.7,15.15,29.09,Chenereilles
42,42061,416,342,330,43,124,82.21,13.03,37.58,Cherier
42,42062,846,687,672,168,165,81.21,25.00,24.55,Chevrières
42,42063,326,267,261,56,76,81.9,21.46,29.12,Chirassimont
42,42064,602,511,504,102,127,84.88,20.24,25.20,Chuyer
42,42065,1095,925,893,219,212,84.47,24.52,23.74,Civens
42,42066,448,375,363,75,111,83.71,20.66,30.58,Cleppé
42,42067,250,207,198,34,54,82.8,17.17,27.27,Colombier
42,42068,321,265,251,43,101,82.55,17.13,40.24,Combre
42,42069,2251,1902,1852,494,457,84.5,26.67,24.68,Commelle-Vernay
42,42070,593,507,489,105,178,85.5,21.47,36.40,Cordelle
42,42071,4863,3816,3728,945,917,78.47,25.35,24.60,Le Coteau
42,42072,77,59,58,15,11,76.62,25.86,18.97,La Côte-en-Couzan
42,42073,522,419,411,77,119,80.27,18.73,28.95,Cottance
42,42074,791,636,623,146,161,80.4,23.43,25.84,Coutouvre
42,42075,905,767,751,162,253,84.75,21.57,33.69,Craintilleux
42,42076,750,589,561,129,150,78.53,22.99,26.74,Cremeaux
42,42077,221,170,166,29,54,76.92,17.47,32.53,Croizet-sur-Gand
42,42078,225,190,181,25,62,84.44,13.81,34.25,Le Crozet
42,42079,494,408,396,63,145,82.59,15.91,36.62,Cuinzier
42,42081,1178,949,919,216,271,80.56,23.50,29.49,Cuzieu
42,42082,138,112,110,30,19,81.16,27.27,17.27,Dancé
42,42083,397,337,327,81,63,84.89,24.77,19.27,Dargoire
42,42084,112,97,95,18,39,86.61,18.95,41.05,Débats-Rivière-d'Orpra
42,42085,693,584,567,106,187,84.27,18.69,32.98,Doizieux
42,42086,413,347,338,68,91,84.02,20.12,26.92,Ecoche
42,42087,1032,904,880,277,122,87.6,31.48,13.86,Ecotay-l'Olme
42,42088,546,469,452,104,145,85.9,23.01,32.08,Epercieux-Saint-Paul
42,42089,522,457,440,124,71,87.55,28.18,16.14,Essertines-en-Châtelneuf
42,42090,358,284,280,61,92,79.33,21.79,32.86,Essertines-en-Donzy
42,42091,578,460,446,68,139,79.58,15.25,31.17,Estivareilles
42,42092,2096,1763,1725,386,313,84.11,22.38,18.14,L'Etrat
42,42093,1019,889,876,250,194,87.24,28.54,22.15,Farnay
42,42094,5535,4198,4059,988,950,75.84,24.34,23.40,Feurs
42,42095,11104,8184,7933,1704,2049,73.7,21.48,25.83,Firminy
42,42096,483,413,400,98,78,85.51,24.50,19.50,Fontanès
42,42097,3475,2871,2818,642,594,82.62,22.78,21.08,La Fouillouse
42,42098,450,382,366,63,110,84.89,17.21,30.05,Fourneaux
