dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
26,26001,357,278,263,69,40,77.87,26.24,15.21,Solaure-en-Diois
26,26002,1407,1161,1123,203,331,82.52,18.08,29.47,Albon
26,26003,37,35,35,5,13,94.59,14.29,37.14,Aleyrac
26,26004,1906,1600,1565,417,430,83.95,26.65,27.48,Alixan
26,26005,1339,1117,1078,244,292,83.42,22.63,27.09,Allan
26,26006,2150,1758,1704,367,401,81.77,21.54,23.53,Allex
26,26007,102,89,88,20,19,87.25,22.73,21.59,Ambonil
26,26008,979,817,793,140,307,83.45,17.65,38.71,Ancône
26,26009,902,702,678,141,218,77.83,20.80,32.15,Andancette
26,26010,2897,2408,2325,514,661,83.12,22.11,28.43,Anneyron
26,26011,1811,1496,1461,312,327,82.61,21.36,22.38,Aouste-sur-Sye
26,26012,31,19,19,7,2,61.29,36.84,10.53,Arnayon
26,26013,88,69,69,11,13,78.41,15.94,18.84,Arpavon
26,26014,422,381,361,65,117,90.28,18.01,32.41,Arthémonay
26,26015,53,44,44,5,0,83.02,11.36,0.00,Aubenasson
26,26016,323,274,269,56,67,84.83,20.82,24.91,Aubres
26,26017,43,38,38,10,2,88.37,26.32,5.26,Aucelon
26,26018,27,24,24,1,9,88.89,4.17,37.50,Aulan
26,26019,197,168,162,36,28,85.28,22.22,17.28,Aurel
26,26020,218,176,175,22,46,80.73,12.57,26.29,La Répara-Auriples
26,26021,111,100,97,12,31,90.09,12.37,31.96,Autichamp
26,26022,81,71,71,15,11,87.65,21.13,15.49,Ballons
26,26023,680,595,581,114,167,87.5,19.62,28.74,Barbières
26,26024,305,264,261,43,53,86.56,16.48,20.31,Barcelonne
26,26025,140,124,121,26,7,88.57,21.49,5.79,Barnave
26,26026,84,68,66,7,13,80.95,10.61,19.70,Barret-de-Lioure
26,26027,149,131,128,26,22,87.92,20.31,17.19,Barsac
26,26028,178,161,151,24,36,90.45,15.89,23.84,Bathernay
26,26030,15,14,14,2,3,93.33,14.29,21.43,La Bâtie-des-Fonts
26,26031,724,618,594,107,164,85.36,18.01,27.61,La Bâtie-Rolland
26,26032,374,325,318,94,63,86.9,29.56,19.81,La Baume-Cornillane
26,26033,610,505,490,100,146,82.79,20.41,29.80,La Baume-de-Transit
26,26034,423,355,348,67,95,83.92,19.25,27.30,La Baume-d'Hostun
26,26035,356,296,286,59,43,83.15,20.63,15.03,Beaufort-sur-Gervanne
26,26036,81,70,69,12,0,86.42,17.39,0.00,Beaumont-en-Diois
26,26037,3300,2648,2589,678,526,80.24,26.19,20.32,Beaumont-lès-Valence
26,26038,862,744,723,135,205,86.31,18.67,28.35,Beaumont-Monteux
26,26039,612,518,504,93,148,84.64,18.45,29.37,Beauregard-Baret
26,26040,103,76,75,20,10,73.79,26.67,13.33,Beaurières
26,26041,1077,880,854,204,217,81.71,23.89,25.41,Beausemblant
26,26042,1253,1067,1036,265,232,85.16,25.58,22.39,Beauvallon
26,26043,124,107,106,18,20,86.29,16.98,18.87,Beauvoisin
26,26045,1332,1125,1093,227,272,84.46,20.77,24.89,La Bégude-de-Mazenc
26,26046,88,72,69,17,17,81.82,24.64,24.64,Bellecombe-Tarendol
26,26047,69,57,55,3,14,82.61,5.45,25.45,Bellegarde-en-Diois
26,26048,72,61,60,10,4,84.72,16.67,6.67,Bénivay-Ollon
26,26049,912,775,755,168,195,84.98,22.25,25.83,Bésayes
26,26050,67,57,57,13,12,85.07,22.81,21.05,Bésignan
26,26051,55,45,45,16,8,81.82,35.56,17.78,Bézaudun-sur-Bîne
26,26052,337,283,277,47,93,83.98,16.97,33.57,Bonlieu-sur-Roubion
26,26054,1032,888,868,154,335,86.05,17.74,38.59,Bouchet
26,26055,123,94,91,20,5,76.42,21.98,5.49,Boulc
26,26056,509,420,410,71,59,82.51,17.32,14.39,Bourdeaux
26,26057,7501,5778,5617,1223,1391,77.03,21.77,24.76,Bourg-de-Péage
26,26058,14064,11044,10753,2730,2258,78.53,25.39,21.00,Bourg-lès-Valence
26,26059,212,157,152,39,43,74.06,25.66,28.29,Bouvante
26,26060,118,98,95,12,27,83.05,12.63,28.42,Bouvières
26,26061,423,369,367,92,103,87.23,25.07,28.07,Bren
26,26062,37,34,34,6,3,91.89,17.65,8.82,Brette
26,26063,1752,1412,1363,266,254,80.59,19.52,18.64,Buis-les-Baronnies
26,26064,5700,4654,4559,1110,1035,81.65,24.35,22.70,Chabeuil
26,26065,561,477,464,115,104,85.03,24.78,22.41,Chabrillan
26,26066,34,32,32,2,7,94.12,6.25,21.88,Le Chaffal
26,26067,46,40,40,8,10,86.96,20.00,25.00,Chalancon
26,26068,179,152,150,22,35,84.92,14.67,23.33,Le Chalon
