insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
49002;49;Allonnes;2025;1686;1628;529;193;287;376;100;16;71;9;23;20;4;0;339;17;32.49;11.86;17.63;23.1;6.14;0.98;4.36;0.55;1.41;1.23;0.25;0;16.74;1.04
49003;49;Tuffalun;1208;1040;1008;224;207;190;237;59;14;51;5;14;6;1;0;168;4;22.22;20.54;18.85;23.51;5.85;1.39;5.06;0.5;1.39;0.6;0.1;0;13.91;0.4
49007;49;Angers;89530;69101;67625;6771;14384;20298;15152;2299;434;6464;604;688;431;100;0;20429;372;10.01;21.27;30.02;22.41;3.4;0.64;9.56;0.89;1.02;0.64;0.15;0;22.82;0.55
49008;49;Angrie;625;538;519;133;67;103;154;27;2;15;5;7;5;1;0;87;8;25.63;12.91;19.85;29.67;5.2;0.39;2.89;0.96;1.35;0.96;0.19;0;13.92;1.54
49009;49;Antoigné;345;291;287;102;43;37;56;18;0;19;1;8;3;0;0;54;1;35.54;14.98;12.89;19.51;6.27;0;6.62;0.35;2.79;1.05;0;0;15.65;0.35
49010;49;Armaillé;228;197;193;50;28;37;58;10;3;6;0;1;0;0;0;31;1;25.91;14.51;19.17;30.05;5.18;1.55;3.11;0;0.52;0;0;0;13.6;0.52
49011;49;Artannes-sur-Thouet;351;300;295;74;36;62;69;21;3;19;2;2;7;0;0;51;0;25.08;12.2;21.02;23.39;7.12;1.02;6.44;0.68;0.68;2.37;0;0;14.53;0
49012;49;Aubigné-sur-Layon;264;239;235;56;35;55;56;14;3;6;2;8;0;0;0;25;0;23.83;14.89;23.4;23.83;5.96;1.28;2.55;0.85;3.4;0;0;0;9.47;0
49015;49;Avrillé;10477;8910;8749;920;1438;2818;2294;362;56;651;76;66;53;15;0;1567;38;10.52;16.44;32.21;26.22;4.14;0.64;7.44;0.87;0.75;0.61;0.17;0;14.96;0.43
49017;49;Baracé;325;297;285;76;54;55;52;17;3;14;1;7;5;1;0;28;3;26.67;18.95;19.3;18.25;5.96;1.05;4.91;0.35;2.46;1.75;0.35;0;8.62;1.05
49018;49;Baugé-en-Anjou;8592;7013;6774;1494;1183;1276;1844;370;52;374;36;70;63;12;0;1579;68;22.05;17.46;18.84;27.22;5.46;0.77;5.52;0.53;1.03;0.93;0.18;0;18.38;1
49020;49;Beaucouzé;4139;3632;3558;420;599;1319;706;163;20;275;14;20;17;5;0;507;10;11.8;16.84;37.07;19.84;4.58;0.56;7.73;0.39;0.56;0.48;0.14;0;12.25;0.28
49021;49;Beaufort-en-Anjou;5023;4090;3956;956;661;876;790;278;30;231;15;62;48;9;0;933;38;24.17;16.71;22.14;19.97;7.03;0.76;5.84;0.38;1.57;1.21;0.23;0;18.57;0.96
49022;49;Beaulieu-sur-Layon;1034;900;877;133;152;244;214;53;6;44;6;15;9;1;0;134;5;15.17;17.33;27.82;24.4;6.04;0.68;5.02;0.68;1.71;1.03;0.11;0;12.96;0.57
49023;49;Beaupréau-en-Mauges;16939;14255;13752;2370;1869;3499;3776;1021;127;608;116;184;159;23;0;2684;147;17.23;13.59;25.44;27.46;7.42;0.92;4.42;0.84;1.34;1.16;0.17;0;15.85;1.07
49026;49;Bécon-les-Granits;1945;1644;1587;319;255;381;375;119;7;92;16;9;10;4;0;301;13;20.1;16.07;24.01;23.63;7.5;0.44;5.8;1.01;0.57;0.63;0.25;0;15.48;0.82
49027;49;Bégrolles-en-Mauges;1373;1210;1160;241;171;318;261;79;9;42;6;17;11;5;0;163;9;20.78;14.74;27.41;22.5;6.81;0.78;3.62;0.52;1.47;0.95;0.43;0;11.87;0.78
49028;49;Béhuard;111;101;101;5;33;27;22;1;0;6;0;5;2;0;0;10;0;4.95;32.67;26.73;21.78;0.99;0;5.94;0;4.95;1.98;0;0;9.01;0
49029;49;Blaison-Saint-Sulpice;1063;922;903;110;187;251;196;45;7;89;4;5;8;1;0;141;2;12.18;20.71;27.8;21.71;4.98;0.78;9.86;0.44;0.55;0.89;0.11;0;13.26;0.22
49030;49;Blou;676;582;560;170;79;111;119;44;2;22;0;7;5;1;0;94;6;30.36;14.11;19.82;21.25;7.86;0.36;3.93;0;1.25;0.89;0.18;0;13.91;1.07
49035;49;Bouchemaine;5377;4739;4632;458;702;1512;1311;164;29;345;43;37;24;7;0;638;32;9.89;15.16;32.64;28.3;3.54;0.63;7.45;0.93;0.8;0.52;0.15;0;11.87;0.69
49036;49;Bouillé-Ménard;505;421;408;98;59;91;98;19;2;15;5;12;7;2;0;84;2;24.02;14.46;22.3;24.02;4.66;0.49;3.68;1.23;2.94;1.72;0.49;0;16.63;0.49
49038;49;Bourg-l'Evêque;170;145;138;29;31;37;22;6;0;5;1;3;4;0;0;25;0;21.01;22.46;26.81;15.94;4.35;0;3.62;0.72;2.17;2.9;0;0;14.71;0
49041;49;Brain-sur-Allonnes;1488;1194;1167;376;155;223;266;68;8;48;3;15;5;0;0;294;10;32.22;13.28;19.11;22.79;5.83;0.69;4.11;0.26;1.29;0.43;0;0;19.76;0.86
49045;49;La Breille-les-Pins;381;321;308;87;47;63;60;29;2;12;1;5;2;0;0;60;0;28.25;15.26;20.45;19.48;9.42;0.65;3.9;0.32;1.62;0.65;0;0;15.75;0
49046;49;Brézé;942;773;750;235;104;171;113;57;9;32;5;15;7;2;0;169;10;31.33;13.87;22.8;15.07;7.6;1.2;4.27;0.67;2;0.93;0.27;0;17.94;1.33
49048;49;Briollay;2197;1933;1893;279;358;494;459;120;19;108;12;28;11;5;0;264;4;14.74;18.91;26.1;24.25;6.34;1;5.71;0.63;1.48;0.58;0.26;0;12.02;0.21
49050;49;Brissac-Loire-Aubance;7971;6995;6788;1148;1229;1923;1409;388;46;467;58;62;45;13;0;976;37;16.91;18.11;28.33;20.76;5.72;0.68;6.88;0.85;0.91;0.66;0.19;0;12.24;0.55
49053;49;Brossay;243;204;195;74;19;37;41;15;0;3;0;5;1;0;0;39;1;37.95;9.74;18.97;21.03;7.69;0;1.54;0;2.56;0.51;0;0;16.05;0.51
