insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
67001;67;Achenheim;1739;1461;1420;284;154;370;417;90;11;61;17;12;4;0;0;278;9;20;10.85;26.06;29.37;6.34;0.77;4.3;1.2;0.85;0.28;0;0;15.99;0.63
67002;67;Adamswiller;348;259;253;74;24;47;64;19;6;12;1;2;3;1;0;89;1;29.25;9.49;18.58;25.3;7.51;2.37;4.74;0.4;0.79;1.19;0.4;0;25.57;0.4
67003;67;Albé;401;339;332;96;60;71;57;20;3;12;6;1;5;1;0;62;2;28.92;18.07;21.39;17.17;6.02;0.9;3.61;1.81;0.3;1.51;0.3;0;15.46;0.6
67004;67;Sommerau;1215;1041;1018;345;124;195;197;88;11;31;7;13;6;1;0;174;5;33.89;12.18;19.16;19.35;8.64;1.08;3.05;0.69;1.28;0.59;0.1;0;14.32;0.49
67005;67;Alteckendorf;647;560;545;134;42;103;156;53;11;24;11;2;9;0;0;87;14;24.59;7.71;18.9;28.62;9.72;2.02;4.4;2.02;0.37;1.65;0;0;13.45;2.57
67006;67;Altenheim;178;161;155;72;10;14;25;12;4;9;5;2;1;1;0;17;1;46.45;6.45;9.03;16.13;7.74;2.58;5.81;3.23;1.29;0.65;0.65;0;9.55;0.65
67008;67;Altorf;1087;937;907;245;100;214;201;56;16;45;9;6;9;6;0;150;10;27.01;11.03;23.59;22.16;6.17;1.76;4.96;0.99;0.66;0.99;0.66;0;13.8;1.1
67009;67;Altwiller;336;275;265;91;20;51;45;35;4;7;9;1;2;0;0;61;1;34.34;7.55;19.25;16.98;13.21;1.51;2.64;3.4;0.38;0.75;0;0;18.15;0.38
67010;67;Andlau;1320;1055;1026;293;144;175;259;64;15;52;9;5;6;4;0;265;6;28.56;14.04;17.06;25.24;6.24;1.46;5.07;0.88;0.49;0.58;0.39;0;20.08;0.58
67011;67;Artolsheim;826;697;674;242;70;117;129;53;13;16;7;12;14;1;0;129;5;35.91;10.39;17.36;19.14;7.86;1.93;2.37;1.04;1.78;2.08;0.15;0;15.62;0.74
67012;67;Aschbach;503;439;421;135;38;58;112;50;6;10;4;7;1;0;0;64;16;32.07;9.03;13.78;26.6;11.88;1.43;2.38;0.95;1.66;0.24;0;0;12.72;3.8
67013;67;Asswiller;221;178;175;75;12;28;16;23;4;8;4;2;3;0;0;43;0;42.86;6.86;16;9.14;13.14;2.29;4.57;2.29;1.14;1.71;0;0;19.46;0
67014;67;Auenheim;691;567;547;204;52;89;123;45;2;16;3;7;5;1;0;124;10;37.29;9.51;16.27;22.49;8.23;0.37;2.93;0.55;1.28;0.91;0.18;0;17.95;1.83
67016;67;Avolsheim;653;506;494;135;70;101;113;29;4;25;5;7;4;1;0;147;4;27.33;14.17;20.45;22.87;5.87;0.81;5.06;1.01;1.42;0.81;0.2;0;22.51;0.81
67017;67;Baerendorf;231;205;198;65;15;20;37;36;9;5;5;3;2;1;0;26;0;32.83;7.58;10.1;18.69;18.18;4.55;2.53;2.53;1.52;1.01;0.51;0;11.26;0
67018;67;Balbronn;546;454;445;125;45;91;97;47;8;18;4;4;6;0;0;92;5;28.09;10.11;20.45;21.8;10.56;1.8;4.04;0.9;0.9;1.35;0;0;16.85;1.12
67019;67;Baldenheim;902;772;750;233;97;142;148;59;17;29;4;17;3;1;0;130;6;31.07;12.93;18.93;19.73;7.87;2.27;3.87;0.53;2.27;0.4;0.13;0;14.41;0.8
67020;67;Barembach;667;531;515;146;89;125;89;21;5;22;5;9;4;0;0;136;1;28.35;17.28;24.27;17.28;4.08;0.97;4.27;0.97;1.75;0.78;0;0;20.39;0.19
67021;67;Barr;4968;3808;3705;828;538;849;831;231;46;244;67;35;24;12;0;1160;28;22.35;14.52;22.91;22.43;6.23;1.24;6.59;1.81;0.94;0.65;0.32;0;23.35;0.76
67022;67;Bassemberg;220;175;167;42;28;48;27;6;2;8;1;2;3;0;0;45;4;25.15;16.77;28.74;16.17;3.59;1.2;4.79;0.6;1.2;1.8;0;0;20.45;2.4
67023;67;Batzendorf;773;691;681;230;39;149;164;57;4;27;4;4;3;0;0;82;1;33.77;5.73;21.88;24.08;8.37;0.59;3.96;0.59;0.59;0.44;0;0;10.61;0.15
67025;67;Beinheim;1128;914;883;247;96;161;233;67;7;29;10;19;13;1;0;214;2;27.97;10.87;18.23;26.39;7.59;0.79;3.28;1.13;2.15;1.47;0.11;0;18.97;0.23
67026;67;Bellefosse;138;113;109;22;17;23;24;10;5;7;0;0;1;0;0;25;1;20.18;15.6;21.1;22.02;9.17;4.59;6.42;0;0;0.92;0;0;18.12;0.92
