dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
66,66001,73,61,60,7,9,83.56,11.67,15.00,L'Albère
66,66002,2655,2177,2135,390,666,82,18.27,31.19,Alenya
66,66003,3141,2349,2288,383,739,74.79,16.74,32.30,Amélie-les-Bains-Palalda
66,66004,709,514,500,110,113,72.5,22.00,22.60,Les Angles
66,66005,448,350,341,87,65,78.13,25.51,19.06,Angoustrine-Villeneuve-des-Escaldes
66,66006,140,118,111,30,28,84.29,27.03,25.23,Ansignan
66,66007,104,84,79,15,21,80.77,18.99,26.58,Arboussols
66,66008,9920,7824,7602,1489,2297,78.87,19.59,30.22,Argelès-sur-Mer
66,66009,2030,1546,1496,304,381,76.16,20.32,25.47,Arles-sur-Tech
66,66010,69,57,55,11,14,82.61,20.00,25.45,Ayguatébia-Talau
66,66011,3227,2585,2525,440,821,80.11,17.43,32.51,Bages
66,66012,2522,2174,2125,350,776,86.2,16.47,36.52,Baho
66,66013,89,74,72,10,9,83.15,13.89,12.50,Baillestavy
66,66014,2050,1632,1595,244,538,79.61,15.30,33.73,Baixas
66,66015,960,814,798,131,229,84.79,16.42,28.70,Banyuls-dels-Aspres
66,66016,3631,2950,2867,594,664,81.24,20.72,23.16,Banyuls-sur-Mer
66,66017,5213,4062,3972,588,1556,77.92,14.80,39.17,Le Barcarès
66,66018,60,47,45,13,14,78.33,28.89,31.11,La Bastide
66,66019,193,162,156,25,50,83.94,16.03,32.05,Bélesta
66,66020,682,534,518,116,90,78.3,22.39,17.37,Bolquère
66,66021,5926,4720,4595,847,1581,79.65,18.43,34.41,Bompas
66,66022,51,28,28,5,4,54.9,17.86,14.29,Boule-d'Amont
66,66023,691,580,560,105,167,83.94,18.75,29.82,Bouleternère
66,66024,4316,3310,3206,561,1017,76.69,17.50,31.72,Le Boulou
66,66025,726,519,505,70,127,71.49,13.86,25.15,Bourg-Madame
66,66026,1069,905,885,149,325,84.66,16.84,36.72,Brouilla
66,66027,489,388,379,69,131,79.35,18.21,34.56,La Cabanasse
66,66028,8041,6576,6401,1276,1650,81.78,19.93,25.78,Cabestany
66,66029,104,95,91,16,26,91.35,17.58,28.57,Caixas
66,66030,171,143,141,42,26,83.63,29.79,18.44,Calce
66,66032,50,40,38,3,7,80,7.89,18.42,Calmeilles
66,66033,376,304,300,55,80,80.85,18.33,26.67,Camélas
66,66034,112,96,93,15,10,85.71,16.13,10.75,Campôme
66,66035,62,56,54,18,13,90.32,33.33,24.07,Campoussy
66,66036,52,42,42,4,6,80.77,9.52,14.29,Canaveilles
66,66037,11309,9022,8823,1715,2632,79.78,19.44,29.83,Canet-en-Roussillon
66,66038,4793,4003,3909,750,1120,83.52,19.19,28.65,Canohès
66,66039,141,122,116,9,31,86.52,7.76,26.72,Caramany
66,66040,44,35,35,8,0,79.55,22.86,0.00,Casefabre
66,66041,594,505,494,78,161,85.02,15.79,32.59,Cases-de-Pène
66,66042,198,174,168,31,33,87.88,18.45,19.64,Cassagnes
66,66043,109,94,90,14,23,86.24,15.56,25.56,Casteil
66,66044,331,278,274,54,88,83.99,19.71,32.12,Castelnou
66,66045,583,467,446,80,105,80.1,17.94,23.54,Catllar
66,66046,540,425,401,86,89,78.7,21.45,22.19,Caudiès-de-Fenouillèdes
66,66047,35,26,24,11,6,74.29,45.83,25.00,Caudiès-de-Conflent
66,66048,1019,779,757,136,250,76.45,17.97,33.03,Cerbère
66,66049,6504,5009,4863,990,1040,77.01,20.36,21.39,Céret
66,66050,3161,2656,2599,438,980,84.02,16.85,37.71,Claira
66,66051,202,178,175,29,40,88.12,16.57,22.86,Clara-Villerach
66,66052,299,243,236,61,56,81.27,25.85,23.73,Codalet
66,66053,2373,1928,1881,438,349,81.25,23.29,18.55,Collioure
66,66054,78,59,58,7,14,75.64,12.07,24.14,Conat
66,66055,535,473,458,61,157,88.41,13.32,34.28,Corbère
66,66056,767,687,670,97,202,89.57,14.48,30.15,Corbère-les-Cabanes
66,66057,325,265,262,47,63,81.54,17.94,24.05,Corneilla-de-Conflent
66,66058,1572,1296,1257,211,456,82.44,16.79,36.28,Corneilla-la-Rivière
66,66059,1673,1323,1295,221,437,79.08,17.07,33.75,Corneilla-del-Vercol
66,66060,148,120,116,14,24,81.08,12.07,20.69,Corsavy
66,66061,97,78,75,10,17,80.41,13.33,22.67,Coustouges
66,66062,143,117,116,16,20,81.82,13.79,17.24,Dorres
66,66063,196,161,158,22,55,82.14,13.92,34.81,Les Cluses
66,66064,361,288,279,59,59,79.78,21.15,21.15,Egat
66,66065,6503,5075,4918,815,1650,78.04,16.57,33.55,Elne
66,66066,425,340,334,63,73,80,18.86,21.86,Enveitg
66,66067,415,345,336,77,82,83.13,22.92,24.40,Err
66,66068,106,90,87,8,7,84.91,9.20,8.05,Escaro
66,66069,2507,1988,1934,321,729,79.3,16.60,37.69,Espira-de-l'Agly
66,66070,130,105,103,19,29,80.77,18.45,28.16,Espira-de-Conflent
66,66071,1563,1246,1214,187,425,79.72,15.40,35.01,Estagel
66,66072,300,235,224,51,52,78.33,22.77,23.21,Estavar
66,66073,125,108,105,15,35,86.4,14.29,33.33,Estoher
66,66074,307,239,236,49,23,77.85,20.76,9.75,Eus
66,66075,154,116,112,36,15,75.32,32.14,13.39,Eyne
66,66076,55,43,40,10,7,78.18,25.00,17.50,Felluns
66,66077,65,55,55,5,12,84.62,9.09,21.82,Fenouillet
66,66078,198,174,168,37,7,87.88,22.02,4.17,Fillols
66,66079,160,142,140,31,32,88.75,22.14,22.86,Finestret
66,66080,120,106,105,8,20,88.33,7.62,19.05,Fontpédrouse
66,66081,126,98,93,9,18,77.78,9.68,19.35,Fontrabiouse
66,66082,313,264,253,48,59,84.35,18.97,23.32,Formiguères
66,66083,42,38,37,12,6,90.48,32.43,16.22,Fosse
66,66084,896,772,746,120,231,86.16,16.09,30.97,Fourques
66,66085,298,234,229,45,57,78.52,19.65,24.89,Fuilla
66,66086,24,21,20,4,6,87.5,20.00,30.00,Glorianes
66,66088,3864,3070,2958,509,882,79.45,17.21,29.82,Ille-sur-Têt
66,66089,202,173,168,27,51,85.64,16.07,30.36,Joch
66,66090,59,42,40,2,4,71.19,5.00,10.00,Jujols
66,66091,68,57,57,9,13,83.82,15.79,22.81,Lamanère
66,66092,65,46,45,6,15,70.77,13.33,33.33,Lansac
66,66093,1793,1463,1429,298,347,81.6,20.85,24.28,Laroque-des-Albères
66,66094,1952,1668,1620,295,537,85.45,18.21,33.15,Latour-Bas-Elne
66,66095,374,276,273,69,49,73.8,25.27,17.95,Latour-de-Carol
66,66096,768,629,613,88,178,81.9,14.36,29.04,Latour-de-France
66,66097,109,90,85,22,21,82.57,25.88,24.71,Lesquerde
66,66098,207,168,164,38,30,81.16,23.17,18.29,La Llagonne
66,66099,235,188,185,29,48,80,15.68,25.95,Llauro
66,66100,143,117,114,33,17,81.82,28.95,14.91,Llo
66,66101,1621,1410,1369,299,427,86.98,21.84,31.19,Llupia
66,66102,37,32,30,3,3,86.49,10.00,10.00,Mantet
66,66103,357,305,299,42,83,85.43,14.05,27.76,Marquixanes
66,66104,675,551,539,77,133,81.63,14.29,24.68,Los Masos
66,66105,248,198,189,39,23,79.84,20.63,12.17,Matemale
66,66106,2247,1711,1659,322,422,76.15,19.41,25.44,Maureillas-las-Illas
66,66107,644,488,473,105,141,75.78,22.20,29.81,Maury
66,66108,2883,2357,2266,385,791,81.76,16.99,34.91,Millas
66,66109,179,144,143,27,22,80.45,18.88,15.38,Molitg-les-Bains
66,66111,132,100,98,12,24,75.76,12.24,24.49,Montalba-le-Château
66,66112,204,178,175,27,54,87.25,15.43,30.86,Montauriol
66,66113,131,108,98,14,22,82.44,14.29,22.45,Montbolo
66,66114,1276,1047,1013,189,321,82.05,18.66,31.69,Montescot
66,66115,1005,861,854,165,199,85.67,19.32,23.30,Montesquieu-des-Albères
66,66116,156,120,116,18,19,76.92,15.52,16.38,Montferrer
66,66117,139,112,112,25,41,80.58,22.32,36.61,Mont-Louis
66,66118,228,187,183,18,57,82.02,9.84,31.15,Montner
66,66119,275,211,207,34,23,76.73,16.43,11.11,Mosset
66,66120,58,51,48,6,12,87.93,12.50,25.00,Nahuja
66,66121,949,813,783,147,269,85.67,18.77,34.36,Néfiach
66,66122,76,57,57,9,9,75,15.79,15.79,Nohèdes
66,66123,108,82,79,14,12,75.93,17.72,15.19,Nyer
66,66124,1417,1123,1096,249,215,79.25,22.72,19.62,Font-Romeu-Odeillo-Via
66,66125,346,271,267,39,78,78.32,14.61,29.21,Olette
66,66126,229,190,184,31,37,82.97,16.85,20.11,Oms
66,66127,880,722,700,115,254,82.05,16.43,36.29,Opoul-Périllos
66,66128,34,27,25,6,6,79.41,24.00,24.00,Oreilla
66,66129,1081,896,872,157,320,82.89,18.00,36.70,Ortaffa
66,66130,761,636,622,127,140,83.57,20.42,22.51,Osséja
66,66132,262,217,208,43,55,82.82,20.67,26.44,Palau-de-Cerdagne
66,66133,2368,1896,1862,330,598,80.07,17.72,32.12,Palau-del-Vidre
66,66134,601,500,487,77,191,83.19,15.81,39.22,Passa
66,66136,69001,49370,48250,9515,12478,71.55,19.72,25.86,Perpignan
66,66137,450,280,271,48,87,62.22,17.71,32.10,Le Perthus
66,66138,1028,864,847,136,275,84.05,16.06,32.47,Peyrestortes
66,66139,53,43,41,3,13,81.13,7.32,31.71,Pézilla-de-Conflent
66,66140,2674,2125,2048,387,740,79.47,18.90,36.13,Pézilla-la-Rivière
66,66141,6542,4984,4848,760,2008,76.18,15.68,41.42,Pia
66,66142,44,29,29,4,5,65.91,13.79,17.24,Planès
66,66143,89,72,72,11,8,80.9,15.28,11.11,Planèzes
66,66144,3817,3191,3092,529,1079,83.6,17.11,34.90,Pollestres
66,66145,2111,1748,1697,270,637,82.8,15.91,37.54,Ponteilla
66,66146,113,91,89,19,17,80.53,21.35,19.10,Porta
66,66147,141,111,110,28,12,78.72,25.45,10.91,Porté-Puymorens
66,66148,3133,2419,2365,385,817,77.21,16.28,34.55,Port-Vendres
66,66149,4326,3313,3218,584,692,76.58,18.15,21.50,Prades
66,66150,779,638,619,139,130,81.9,22.46,21.00,Prats-de-Mollo-la-Preste
66,66151,72,62,58,10,14,86.11,17.24,24.14,Prats-de-Sournia
66,66152,70,60,58,8,10,85.71,13.79,17.24,Prugnanes
66,66153,37,27,27,4,3,72.97,14.81,11.11,Prunet-et-Belpuig
66,66154,132,93,91,21,21,70.45,23.08,23.08,Puyvalador
66,66155,90,62,61,13,7,68.89,21.31,11.48,Py
66,66156,94,70,68,11,15,74.47,16.18,22.06,Rabouillet
66,66157,54,40,40,8,6,74.07,20.00,15.00,Railleu
66,66158,152,132,128,34,23,86.84,26.56,17.97,Rasiguères
66,66159,71,56,51,5,20,78.87,9.80,39.22,Réal
66,66160,1091,865,831,156,231,79.29,18.77,27.80,Reynès
66,66161,1032,859,826,142,193,83.24,17.19,23.37,Ria-Sirach
66,66162,423,339,327,62,124,80.14,18.96,37.92,Rigarda
66,66164,6612,5201,5072,954,1468,78.66,18.81,28.94,Rivesaltes
66,66165,496,411,405,38,113,82.86,9.38,27.90,Rodès
66,66166,295,235,228,39,53,79.66,17.11,23.25,Sahorre
66,66167,796,636,618,115,142,79.9,18.61,22.98,Saillagouse
66,66168,2728,2105,2053,360,658,77.16,17.54,32.05,Saint-André
66,66169,92,74,72,12,28,80.43,16.67,38.89,Saint-Arnac
66,66170,125,111,111,18,20,88.8,16.22,18.02,Sainte-Colombe-de-la-Commanderie
66,66171,9365,7620,7462,1326,2432,81.37,17.77,32.59,Saint-Cyprien
66,66172,9066,7353,7155,1475,2339,81.11,20.61,32.69,Saint-Estève
66,66173,732,652,623,96,229,89.07,15.41,36.76,Saint-Féliu-d'Amont
66,66174,1894,1559,1500,213,532,82.31,14.20,35.47,Saint-Féliu-d'Avall
