dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
23,23001,1056,833,792,182,174,78.88,22.98,21.97,Ahun
23,23002,758,622,594,129,147,82.06,21.72,24.75,Ajain
23,23003,118,90,87,15,17,76.27,17.24,19.54,Alleyrat
23,23004,457,363,354,97,86,79.43,27.40,24.29,Anzême
23,23005,132,102,97,33,31,77.27,34.02,31.96,Arfeuille-Châtain
23,23006,209,162,157,37,29,77.51,23.57,18.47,Arrènes
23,23007,221,170,152,46,22,76.92,30.26,14.47,Ars
23,23008,2548,1866,1780,435,293,73.23,24.44,16.46,Aubusson
23,23009,99,85,83,19,17,85.86,22.89,20.48,Auge
23,23010,109,79,77,19,10,72.48,24.68,12.99,Augères
23,23011,147,118,111,19,10,80.27,17.12,9.01,Aulon
23,23012,107,86,80,14,15,80.37,17.50,18.75,Auriat
23,23013,937,726,684,211,134,77.48,30.85,19.59,Auzances
23,23014,105,77,77,21,15,73.33,27.27,19.48,Azat-Châtenet
23,23015,661,520,507,116,85,78.67,22.88,16.77,Azerables
23,23016,128,102,97,12,16,79.69,12.37,16.49,Banize
23,23017,169,108,106,12,34,63.91,11.32,32.08,Basville
23,23018,233,194,186,42,22,83.26,22.58,11.83,Bazelat
23,23019,31,26,26,4,2,83.87,15.38,7.69,Beissat
23,23020,318,256,249,60,45,80.5,24.10,18.07,Bellegarde-en-Marche
23,23021,582,444,415,110,96,76.29,26.51,23.13,Bénévent-l'Abbaye
23,23022,308,259,251,50,62,84.09,19.92,24.70,Bétête
23,23023,92,79,77,12,13,85.87,15.58,16.88,Blaudeix
23,23024,412,318,299,84,60,77.18,28.09,20.07,Blessac
23,23025,1005,790,759,153,187,78.61,20.16,24.64,Bonnat
23,23026,292,238,224,41,70,81.51,18.30,31.25,Bord-Saint-Georges
23,23027,199,152,147,35,38,76.38,23.81,25.85,Bosmoreau-les-Mines
23,23028,82,61,59,12,9,74.39,20.34,15.25,Bosroger
23,23029,187,143,139,35,34,76.47,25.18,24.46,Le Bourg-d'Hem
23,23030,1579,1195,1140,243,209,75.68,21.32,18.33,Bourganeuf
23,23031,970,765,742,172,132,78.87,23.18,17.79,Boussac
23,23032,639,505,487,113,96,79.03,23.20,19.71,Boussac-Bourg
23,23033,359,286,271,80,58,79.67,29.52,21.40,La Brionne
23,23034,25,22,19,7,4,88,36.84,21.05,Brousse
23,23035,445,368,358,61,86,82.7,17.04,24.02,Budelière
23,23036,779,630,602,131,117,80.87,21.76,19.44,Bussière-Dunoise
23,23037,92,69,64,20,11,75,31.25,17.19,Bussière-Nouvelle
23,23038,170,137,132,28,32,80.59,21.21,24.24,Bussière-Saint-Georges
23,23039,530,396,382,104,50,74.72,27.23,13.09,La Celle-Dunoise
23,23040,105,78,71,12,19,74.29,16.90,26.76,La Celle-sous-Gouzon
23,23041,221,180,166,38,43,81.45,22.89,25.90,La Cellette
23,23042,120,85,83,21,17,70.83,25.30,20.48,Ceyroux
23,23043,95,77,75,19,19,81.05,25.33,25.33,Chamberaud
23,23044,76,60,53,5,9,78.95,9.43,16.98,Chambon-Sainte-Croix
23,23045,613,499,479,106,102,81.4,22.13,21.29,Chambon-sur-Voueize
23,23046,68,58,55,11,4,85.29,20.00,7.27,Chambonchard
23,23047,194,158,154,40,18,81.44,25.97,11.69,Chamborand
23,23048,360,306,292,58,34,85,19.86,11.64,Champagnat
23,23049,188,145,139,35,23,77.13,25.18,16.55,Champsanglard
23,23050,127,91,89,15,16,71.65,16.85,17.98,La Chapelle-Baloue
23,23051,76,72,70,10,5,94.74,14.29,7.14,La Chapelle-Saint-Martial
23,23052,287,243,231,63,42,84.67,27.27,18.18,La Chapelle-Taillefert
23,23053,151,122,110,30,13,80.79,27.27,11.82,Chard
23,23054,190,144,135,25,25,75.79,18.52,18.52,Charron
23,23055,36,34,27,11,6,94.44,40.74,22.22,Châtelard
23,23056,297,225,220,48,48,75.76,21.82,21.82,Châtelus-le-Marcheix
23,23057,422,337,326,62,76,79.86,19.02,23.31,Châtelus-Malvaleix
23,23058,95,80,78,19,14,84.21,24.36,17.95,Le Chauchet
23,23059,108,84,81,12,26,77.78,14.81,32.10,La Chaussade
23,23060,111,97,94,23,14,87.39,24.47,14.89,Chavanat
23,23061,506,419,399,100,102,82.81,25.06,25.56,Chénérailles
23,23062,430,325,310,61,97,75.58,19.68,31.29,Chéniers
23,23063,127,100,96,11,28,78.74,11.46,29.17,Clairavaux
23,23064,512,415,397,81,93,81.05,20.40,23.43,Clugnat
23,23065,209,170,165,38,38,81.34,23.03,23.03,Colondannes
23,23066,178,136,134,28,32,76.4,20.90,23.88,Le Compas
23,23067,539,428,410,83,88,79.41,20.24,21.46,La Courtine
23,23068,488,373,352,55,95,76.43,15.63,26.99,Cressat
23,23069,353,274,265,66,45,77.62,24.91,16.98,Crocq
23,23070,443,334,319,60,56,75.4,18.81,17.55,Crozant
23,23071,154,134,130,19,31,87.01,14.62,23.85,Croze
23,23072,215,163,152,39,27,75.81,25.66,17.76,Domeyrot
23,23073,370,300,288,72,54,81.08,25.00,18.75,Dontreix
23,23074,153,128,122,33,31,83.66,27.05,25.41,Le Donzeil
23,23075,815,633,601,125,101,77.67,20.80,16.81,Dun-le-Palestel
23,23076,1016,834,799,189,176,82.09,23.65,22.03,Evaux-les-Bains
23,23077,317,256,246,46,27,80.76,18.70,10.98,Faux-la-Montagne
23,23078,126,106,98,25,18,84.13,25.51,18.37,Faux-Mazuras
23,23079,1062,814,785,168,169,76.65,21.40,21.53,Felletin
23,23080,91,65,57,11,6,71.43,19.30,10.53,Féniers
23,23081,321,240,235,45,42,74.77,19.15,17.87,Flayat
23,23082,242,198,191,47,33,81.82,24.61,17.28,Fleurat
23,23083,201,173,173,36,46,86.07,20.81,26.59,Fontanières
23,23084,113,83,80,14,17,73.45,17.50,21.25,La Forêt-du-Temple
23,23086,212,177,168,44,35,83.49,26.19,20.83,Fransèches
23,23087,502,375,356,75,69,74.7,21.07,19.38,Fresselines
23,23088,108,83,80,15,22,76.85,18.75,27.50,Gartempe
23,23089,569,468,450,83,112,82.25,18.44,24.89,Genouillac
23,23090,285,226,222,49,31,79.3,22.07,13.96,Gentioux-Pigerolles
23,23091,167,122,122,35,17,73.05,28.69,13.93,Gioux
23,23092,535,431,410,118,102,80.56,28.78,24.88,Glénic
23,23093,1240,1039,999,196,243,83.79,19.62,24.32,Gouzon
23,23095,944,735,701,148,134,77.86,21.11,19.12,Le Grand-Bourg
23,23096,8427,6267,6081,1602,908,74.37,26.34,14.93,Guéret
23,23097,240,192,181,33,33,80,18.23,18.23,Issoudun-Létrieix
23,23098,68,53,50,7,10,77.94,14.00,20.00,Jalesches
23,23099,276,222,209,38,35,80.43,18.18,16.75,Janaillat
23,23100,348,284,273,70,41,81.61,25.64,15.02,Jarnages
23,23101,360,291,282,66,55,80.83,23.40,19.50,Jouillat
23,23102,264,227,218,33,65,85.98,15.14,29.82,Ladapeyre
23,23103,312,230,223,37,37,73.72,16.59,16.59,Lafat
23,23104,196,166,161,40,42,84.69,24.84,26.09,Lavaufranche
23,23105,551,400,386,85,111,72.6,22.02,28.76,Lavaveix-les-Mines
23,23106,313,262,257,56,77,83.71,21.79,29.96,Lépaud
23,23107,139,110,107,25,24,79.14,23.36,22.43,Lépinas
23,23108,125,94,93,28,20,75.2,30.11,21.51,Leyrat
23,23109,130,101,96,18,32,77.69,18.75,33.33,Linard
23,23110,68,56,54,12,5,82.35,22.22,9.26,Lioux-les-Monges
23,23111,221,180,173,28,41,81.45,16.18,23.70,Lizières
23,23112,649,509,479,85,139,78.43,17.75,29.02,Lourdoueix-Saint-Pierre
23,23113,273,207,191,52,32,75.82,27.23,16.75,Lupersat
23,23114,360,294,282,51,63,81.67,18.09,22.34,Lussat
23,23115,191,142,137,20,24,74.35,14.60,17.52,Magnat-l'Etrange
23,23116,456,330,319,83,68,72.37,26.02,21.32,Mainsat
23,23117,264,211,198,45,29,79.92,22.73,14.65,Maison-Feyne
23,23118,167,129,124,25,14,77.25,20.16,11.29,Maisonnisses
23,23119,46,32,31,6,9,69.57,19.35,29.03,Malleret
23,23120,167,125,122,18,31,74.85,14.75,25.41,Malleret-Boussac
23,23121,42,31,29,4,9,73.81,13.79,31.03,Malval
23,23122,82,67,60,18,10,81.71,30.00,16.67,Mansat-la-Courrière
23,23123,171,137,133,30,23,80.12,22.56,17.29,Les Mars
23,23124,497,385,365,110,67,77.46,30.14,18.36,Marsac
23,23125,93,77,72,9,15,82.8,12.50,20.83,Le Mas-d'Artige
23,23126,283,250,240,66,62,88.34,27.50,25.83,Masbaraud-Mérignat
23,23127,177,128,118,28,19,72.32,23.73,16.10,Mautes
23,23128,106,94,91,21,19,88.68,23.08,20.88,Mazeirat
23,23129,65,54,52,12,6,83.08,23.08,11.54,La Mazière-aux-Bonshommes
23,23130,464,376,358,69,87,81.03,19.27,24.30,Méasnes
23,23131,595,429,404,81,88,72.1,20.05,21.78,Mérinchal
23,23132,303,242,235,62,42,79.87,26.38,17.87,Montaigut-le-Blanc
23,23133,296,254,248,47,50,85.81,18.95,20.16,Montboucher
23,23134,173,132,127,19,32,76.3,14.96,25.20,Le Monteil-au-Vicomte
23,23136,261,205,191,47,39,78.54,24.61,20.42,Mortroux
23,23137,417,327,318,83,82,78.42,26.10,25.79,Mourioux-Vieilleville
23,23138,170,130,126,37,32,76.47,29.37,25.40,Moutier-d'Ahun
23,23139,395,291,273,58,75,73.67,21.25,27.47,Moutier-Malcard
23,23140,332,253,246,43,56,76.2,17.48,22.76,Moutier-Rozeille
23,23141,535,404,386,86,82,75.51,22.28,21.24,Naillat
23,23142,245,200,188,49,29,81.63,26.06,15.43,Néoux
23,23143,378,293,284,46,47,77.51,16.20,16.55,Noth
23,23144,223,169,160,34,34,75.78,21.25,21.25,La Nouaille
23,23145,247,209,202,36,65,84.62,17.82,32.18,Nouhant
23,23146,204,163,157,24,32,79.9,15.29,20.38,Nouzerines
23,23147,74,59,54,14,15,79.73,25.93,27.78,Nouzerolles
23,23148,190,149,143,30,31,78.42,20.98,21.68,Nouziers
23,23149,568,455,438,92,94,80.11,21.00,21.46,Parsac-Rimondeix
23,23150,121,98,92,26,14,80.99,28.26,15.22,Peyrabout
23,23151,373,284,273,56,56,76.14,20.51,20.51,Peyrat-la-Nonière
23,23152,57,45,43,17,10,78.95,39.53,23.26,Pierrefitte
23,23154,572,461,450,102,90,80.59,22.67,20.00,Pionnat
23,23155,280,247,238,42,52,88.21,17.65,21.85,Pontarion
23,23156,78,64,64,11,16,82.05,17.19,25.00,Pontcharraud
23,23157,78,64,61,9,20,82.05,14.75,32.79,La Pouge
