insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
43001;43;Agnat;165;125;118;23;21;25;29;12;1;3;1;3;0;0;0;40;1;19.49;17.8;21.19;24.58;10.17;0.85;2.54;0.85;2.54;0;0;0;24.24;0.85
43002;43;Aiguilhe;1250;1034;1004;127;175;299;249;52;16;66;9;7;2;2;0;216;4;12.65;17.43;29.78;24.8;5.18;1.59;6.57;0.9;0.7;0.2;0.2;0;17.28;0.4
43003;43;Allègre;650;515;497;138;71;99;113;25;11;23;3;9;4;1;0;135;7;27.77;14.29;19.92;22.74;5.03;2.21;4.63;0.6;1.81;0.8;0.2;0;20.77;1.41
43004;43;Alleyrac;136;116;114;32;17;19;21;5;10;3;3;2;2;0;0;20;0;28.07;14.91;16.67;18.42;4.39;8.77;2.63;2.63;1.75;1.75;0;0;14.71;0
43005;43;Alleyras;215;171;169;24;42;38;38;9;4;11;2;0;0;1;0;44;1;14.2;24.85;22.49;22.49;5.33;2.37;6.51;1.18;0;0;0.59;0;20.47;0.59
43006;43;Ally;159;123;120;33;19;21;30;4;8;4;0;1;0;0;0;36;2;27.5;15.83;17.5;25;3.33;6.67;3.33;0;0.83;0;0;0;22.64;1.67
43007;43;Araules;598;476;464;141;69;88;88;23;13;32;3;4;3;0;0;122;4;30.39;14.87;18.97;18.97;4.96;2.8;6.9;0.65;0.86;0.65;0;0;20.4;0.86
43008;43;Arlempdes;156;126;126;32;11;28;36;6;6;6;0;1;0;0;0;30;0;25.4;8.73;22.22;28.57;4.76;4.76;4.76;0;0.79;0;0;0;19.23;0
43009;43;Arlet;24;18;17;5;7;1;1;3;0;0;0;0;0;0;0;6;1;29.41;41.18;5.88;5.88;17.65;0;0;0;0;0;0;0;25;5.88
43010;43;Arsac-en-Velay;908;798;780;154;155;214;127;43;16;52;3;10;6;0;0;110;5;19.74;19.87;27.44;16.28;5.51;2.05;6.67;0.38;1.28;0.77;0;0;12.11;0.64
43011;43;Aubazat;160;134;131;26;23;22;35;2;8;13;0;1;0;1;0;26;2;19.85;17.56;16.79;26.72;1.53;6.11;9.92;0;0.76;0;0.76;0;16.25;1.53
43012;43;Aurec-sur-Loire;4330;3514;3419;1052;627;702;569;196;34;146;22;33;26;12;0;816;35;30.77;18.34;20.53;16.64;5.73;0.99;4.27;0.64;0.97;0.76;0.35;0;18.85;1.02
43013;43;Vissac-Auteyrac;317;268;260;47;60;58;53;14;14;9;0;3;1;1;0;49;3;18.08;23.08;22.31;20.38;5.38;5.38;3.46;0;1.15;0.38;0.38;0;15.46;1.15
43014;43;Autrac;66;54;54;10;7;12;20;3;0;0;2;0;0;0;0;12;0;18.52;12.96;22.22;37.04;5.56;0;0;3.7;0;0;0;0;18.18;0
43015;43;Auvers;73;59;58;16;8;8;15;2;4;2;1;0;2;0;0;14;1;27.59;13.79;13.79;25.86;3.45;6.9;3.45;1.72;0;3.45;0;0;19.18;1.72
43016;43;Auzon;707;573;552;152;143;120;46;24;17;27;4;11;7;1;0;134;7;27.54;25.91;21.74;8.33;4.35;3.08;4.89;0.72;1.99;1.27;0.18;0;18.95;1.27
43017;43;Azérat;266;219;213;50;46;52;25;15;6;9;2;5;3;0;0;47;0;23.47;21.6;24.41;11.74;7.04;2.82;4.23;0.94;2.35;1.41;0;0;17.67;0
43018;43;Bains;966;838;808;227;129;170;136;70;15;41;8;9;1;2;0;128;10;28.09;15.97;21.04;16.83;8.66;1.86;5.07;0.99;1.11;0.12;0.25;0;13.25;1.24
43019;43;Barges;84;73;70;14;8;18;17;3;4;4;0;2;0;0;0;11;1;20;11.43;25.71;24.29;4.29;5.71;5.71;0;2.86;0;0;0;13.1;1.43
43020;43;Bas-en-Basset;3350;2764;2671;833;410;561;453;200;31;111;24;26;15;7;0;586;22;31.19;15.35;21;16.96;7.49;1.16;4.16;0.9;0.97;0.56;0.26;0;17.49;0.82
43021;43;Beaulieu;776;666;636;158;94;132;129;54;17;26;9;11;6;0;0;110;29;24.84;14.78;20.75;20.28;8.49;2.67;4.09;1.42;1.73;0.94;0;0;14.18;4.56
43022;43;Beaumont;249;204;194;34;56;45;31;7;3;11;4;3;0;0;0;45;1;17.53;28.87;23.2;15.98;3.61;1.55;5.67;2.06;1.55;0;0;0;18.07;0.52
43023;43;Beaune-sur-Arzon;196;149;144;46;17;29;22;15;4;5;6;0;0;0;0;47;3;31.94;11.81;20.14;15.28;10.42;2.78;3.47;4.17;0;0;0;0;23.98;2.08
43024;43;Beaux;651;525;496;141;100;100;70;26;7;32;5;9;4;2;0;126;10;28.43;20.16;20.16;14.11;5.24;1.41;6.45;1.01;1.81;0.81;0.4;0;19.35;2.02
43025;43;Beauzac;2142;1808;1739;577;284;318;289;100;37;80;2;37;14;1;0;334;16;33.18;16.33;18.29;16.62;5.75;2.13;4.6;0.12;2.13;0.81;0.06;0;15.59;0.92
43026;43;Bellevue-la-Montagne;398;317;302;86;43;48;67;26;9;19;0;1;2;1;0;81;7;28.48;14.24;15.89;22.19;8.61;2.98;6.29;0;0.33;0.66;0.33;0;20.35;2.32
43027;43;Berbezit;58;47;46;16;1;8;12;3;2;3;0;1;0;0;0;11;0;34.78;2.17;17.39;26.09;6.52;4.35;6.52;0;2.17;0;0;0;18.97;0
43028;43;Bessamorel;350;296;289;72;52;63;33;38;6;13;3;6;2;1;0;54;0;24.91;17.99;21.8;11.42;13.15;2.08;4.5;1.04;2.08;0.69;0.35;0;15.43;0
43029;43;La Besseyre-Saint-Mary;123;101;95;18;10;11;37;2;13;4;0;0;0;0;0;22;6;18.95;10.53;11.58;38.95;2.11;13.68;4.21;0;0;0;0;0;17.89;6.32
43030;43;Blanzac;302;267;259;60;37;69;50;14;9;10;5;5;0;0;0;35;2;23.17;14.29;26.64;19.31;5.41;3.47;3.86;1.93;1.93;0;0;0;11.59;0.77
43031;43;Blassac;123;101;98;15;26;24;14;2;2;11;0;2;0;2;0;22;1;15.31;26.53;24.49;14.29;2.04;2.04;11.22;0;2.04;0;2.04;0;17.89;1.02
43032;43;Blavozy;1267;1108;1073;216;199;316;164;52;22;69;9;16;9;1;0;159;5;20.13;18.55;29.45;15.28;4.85;2.05;6.43;0.84;1.49;0.84;0.09;0;12.55;0.47
43033;43;Blesle;609;513;493;110;87;122;100;22;17;22;3;8;2;0;0;96;12;22.31;17.65;24.75;20.28;4.46;3.45;4.46;0.61;1.62;0.41;0;0;15.76;2.43
43034;43;Boisset;275;238;220;80;20;38;41;17;6;10;0;4;3;1;0;37;3;36.36;9.09;17.27;18.64;7.73;2.73;4.55;0;1.82;1.36;0.45;0;13.45;1.36
43035;43;Bonneval;78;60;59;12;8;17;16;3;0;2;0;1;0;0;0;18;1;20.34;13.56;28.81;27.12;5.08;0;3.39;0;1.69;0;0;0;23.08;1.69
43036;43;Borne;303;263;257;73;50;45;41;21;7;12;1;4;3;0;0;40;4;28.4;19.46;17.51;15.95;8.17;2.72;4.67;0.39;1.56;1.17;0;0;13.2;1.56
43037;43;Le Bouchet-Saint-Nicolas;244;209;204;60;34;43;43;8;4;6;1;4;1;0;0;35;1;29.41;16.67;21.08;21.08;3.92;1.96;2.94;0.49;1.96;0.49;0;0;14.34;0.49
43038;43;Bournoncle-Saint-Pierre;749;606;587;128;121;145;79;44;16;32;2;13;7;0;0;143;6;21.81;20.61;24.7;13.46;7.5;2.73;5.45;0.34;2.21;1.19;0;0;19.09;1.02
43039;43;Le Brignon;520;439;426;122;80;89;61;29;14;18;1;9;2;1;0;81;4;28.64;18.78;20.89;14.32;6.81;3.29;4.23;0.23;2.11;0.47;0.23;0;15.58;0.94
43040;43;Brioude;5023;3702;3556;547;755;980;754;121;59;226;40;38;28;8;0;1321;43;15.38;21.23;27.56;21.2;3.4;1.66;6.36;1.12;1.07;0.79;0.22;0;26.3;1.21
43041;43;Brives-Charensac;3032;2353;2282;412;429;683;388;96;33;173;11;36;18;3;0;679;21;18.05;18.8;29.93;17;4.21;1.45;7.58;0.48;1.58;0.79;0.13;0;22.39;0.92
43042;43;Cayres;547;462;438;150;50;83;101;19;15;15;1;1;3;0;0;85;8;34.25;11.42;18.95;23.06;4.34;3.42;3.42;0.23;0.23;0.68;0;0;15.54;1.83
43043;43;Céaux-d'Allègre;427;342;326;82;49;74;54;24;11;22;4;3;3;0;0;85;8;25.15;15.03;22.7;16.56;7.36;3.37;6.75;1.23;0.92;0.92;0;0;19.91;2.45
43044;43;Cerzat;181;151;144;35;21;35;24;8;7;8;1;3;2;0;0;30;3;24.31;14.58;24.31;16.67;5.56;4.86;5.56;0.69;2.08;1.39;0;0;16.57;2.08
43045;43;Ceyssac;353;294;288;38;59;77;54;24;10;22;2;0;2;0;0;59;2;13.19;20.49;26.74;18.75;8.33;3.47;7.64;0.69;0;0.69;0;0;16.71;0.69
43046;43;Chadrac;2003;1657;1601;260;318;495;256;92;28;99;7;31;13;2;0;346;22;16.24;19.86;30.92;15.99;5.75;1.75;6.18;0.44;1.94;0.81;0.12;0;17.27;1.37
43047;43;Chadron;240;204;201;27;63;44;27;7;8;17;1;5;2;0;0;36;0;13.43;31.34;21.89;13.43;3.48;3.98;8.46;0.5;2.49;1;0;0;15;0
43048;43;La Chaise-Dieu;547;439;430;97;45;91;107;38;12;21;4;10;4;1;0;108;5;22.56;10.47;21.16;24.88;8.84;2.79;4.88;0.93;2.33;0.93;0.23;0;19.74;1.16
43049;43;Chamalières sur Loire;425;346;336;83;70;74;47;23;9;14;8;5;2;1;0;79;3;24.7;20.83;22.02;13.99;6.85;2.68;4.17;2.38;1.49;0.6;0.3;0;18.59;0.89
43050;43;Chambezon;85;73;72;12;18;5;14;5;2;7;3;3;3;0;0;12;0;16.67;25;6.94;19.44;6.94;2.78;9.72;4.17;4.17;4.17;0;0;14.12;0
43051;43;Le Chambon-sur-Lignon;2232;1657;1614;208;273;477;386;62;19;122;16;28;16;7;0;575;6;12.89;16.91;29.55;23.92;3.84;1.18;7.56;0.99;1.73;0.99;0.43;0;25.76;0.37
43052;43;Champagnac-le-Vieux;230;182;176;38;40;22;48;8;5;11;2;1;1;0;0;48;2;21.59;22.73;12.5;27.27;4.55;2.84;6.25;1.14;0.57;0.57;0;0;20.87;1.14
43053;43;Champclause;233;193;191;43;25;38;54;10;5;10;3;2;1;0;0;40;2;22.51;13.09;19.9;28.27;5.24;2.62;5.24;1.57;1.05;0.52;0;0;17.17;1.05
43054;43;Chanaleilles;225;180;174;24;11;35;76;10;8;2;0;6;1;1;0;45;0;13.79;6.32;20.11;43.68;5.75;4.6;1.15;0;3.45;0.57;0.57;0;20;0
43055;43;Chaniat;146;115;112;26;26;19;12;9;7;9;4;0;0;0;0;31;0;23.21;23.21;16.96;10.71;8.04;6.25;8.04;3.57;0;0;0;0;21.23;0
43056;43;Chanteuges;386;322;310;66;69;74;50;20;10;14;2;4;1;0;0;64;2;21.29;22.26;23.87;16.13;6.45;3.23;4.52;0.65;1.29;0.32;0;0;16.58;0.65
43057;43;La Chapelle-Bertin;68;57;55;9;10;13;12;4;1;5;0;1;0;0;0;11;0;16.36;18.18;23.64;21.82;7.27;1.82;9.09;0;1.82;0;0;0;16.18;0
43058;43;La Chapelle-d'Aurec;689;597;577;204;74;115;85;55;9;21;7;5;1;1;0;92;3;35.36;12.82;19.93;14.73;9.53;1.56;3.64;1.21;0.87;0.17;0.17;0;13.35;0.52
43059;43;La Chapelle-Geneste;140;109;107;28;10;18;12;9;10;12;1;5;2;0;0;31;1;26.17;9.35;16.82;11.21;8.41;9.35;11.21;0.93;4.67;1.87;0;0;22.14;0.93
43060;43;Charraix;76;64;63;11;11;16;18;1;5;1;0;0;0;0;0;12;0;17.46;17.46;25.4;28.57;1.59;7.94;1.59;0;0;0;0;0;15.79;0
43061;43;Chaspinhac;633;541;529;104;126;135;80;20;13;32;8;7;3;1;0;92;1;19.66;23.82;25.52;15.12;3.78;2.46;6.05;1.51;1.32;0.57;0.19;0;14.53;0.19
43062;43;Chaspuzac;558;497;484;125;68;111;76;37;24;22;5;12;4;0;0;61;1;25.83;14.05;22.93;15.7;7.64;4.96;4.55;1.03;2.48;0.83;0;0;10.93;0.21
43063;43;Chassagnes;140;108;104;13;29;16;23;0;9;11;0;3;0;0;0;32;0;12.5;27.88;15.38;22.12;0;8.65;10.58;0;2.88;0;0;0;22.86;0
43064;43;Chassignolles;99;83;80;16;12;21;20;5;2;4;0;0;0;0;0;16;0;20;15;26.25;25;6.25;2.5;5;0;0;0;0;0;16.16;0
43065;43;Chastel;136;89;87;26;6;16;20;4;5;7;0;3;0;0;0;47;1;29.89;6.9;18.39;22.99;4.6;5.75;8.05;0;3.45;0;0;0;34.56;1.15
43066;43;Chaudeyrolles;105;80;77;10;15;19;20;3;7;2;1;0;0;0;0;25;2;12.99;19.48;24.68;25.97;3.9;9.09;2.6;1.3;0;0;0;0;23.81;2.6
43067;43;Chavaniac-Lafayette;260;203;199;47;32;39;41;10;7;11;5;5;2;0;0;57;1;23.62;16.08;19.6;20.6;5.03;3.52;5.53;2.51;2.51;1.01;0;0;21.92;0.5
43068;43;Chazelles;32;26;25;11;3;0;9;0;0;2;0;0;0;0;0;6;0;44;12;0;36;0;0;8;0;0;0;0;0;18.75;0
43069;43;Chenereilles;251;215;206;58;30;37;41;13;17;4;3;3;0;0;0;36;1;28.16;14.56;17.96;19.9;6.31;8.25;1.94;1.46;1.46;0;0;0;14.34;0.49
43070;43;Chilhac;182;156;147;28;30;38;19;5;7;13;4;2;1;0;0;26;1;19.05;20.41;25.85;12.93;3.4;4.76;8.84;2.72;1.36;0.68;0;0;14.29;0.68
43071;43;Chomelix;417;339;328;60;56;91;75;12;10;11;2;7;2;2;0;78;3;18.29;17.07;27.74;22.87;3.66;3.05;3.35;0.61;2.13;0.61;0.61;0;18.71;0.91
43072;43;La Chomette;121;103;98;24;13;29;21;5;3;2;0;0;0;1;0;18;3;24.49;13.27;29.59;21.43;5.1;3.06;2.04;0;0;0;1.02;0;14.88;3.06
43073;43;Cistrières;153;125;121;41;20;21;25;5;4;2;0;2;1;0;0;28;0;33.88;16.53;17.36;20.66;4.13;3.31;1.65;0;1.65;0.83;0;0;18.3;0
43074;43;Cohade;605;513;490;91;121;121;85;26;5;24;2;8;2;5;0;92;9;18.57;24.69;24.69;17.35;5.31;1.02;4.9;0.41;1.63;0.41;1.02;0;15.21;1.84
43075;43;Collat;89;72;71;18;12;13;12;5;6;2;0;1;1;1;0;17;0;25.35;16.9;18.31;16.9;7.04;8.45;2.82;0;1.41;1.41;1.41;0;19.1;0
43076;43;Connangles;135;115;113;29;10;27;28;9;1;2;3;1;2;1;0;20;2;25.66;8.85;23.89;24.78;7.96;0.88;1.77;2.65;0.88;1.77;0.88;0;14.81;1.77
43077;43;Costaros;432;364;351;86;56;85;66;26;14;11;2;2;3;0;0;68;5;24.5;15.95;24.22;18.8;7.41;3.99;3.13;0.57;0.57;0.85;0;0;15.74;1.42
43078;43;Coubon;2615;2184;2117;420;386;592;388;122;39;105;17;22;21;5;0;431;16;19.84;18.23;27.96;18.33;5.76;1.84;4.96;0.8;1.04;0.99;0.24;0;16.48;0.76
43079;43;Couteuges;218;180;169;51;38;26;17;17;5;5;0;6;3;1;0;38;11;30.18;22.49;15.38;10.06;10.06;2.96;2.96;0;3.55;1.78;0.59;0;17.43;6.51
43080;43;Craponne-sur-Arzon;1568;1216;1178;297;168;250;304;55;28;47;6;12;8;3;0;352;25;25.21;14.26;21.22;25.81;4.67;2.38;3.99;0.51;1.02;0.68;0.25;0;22.45;2.12
43082;43;Cronce;91;61;60;16;14;9;14;4;2;1;0;0;0;0;0;30;0;26.67;23.33;15;23.33;6.67;3.33;1.67;0;0;0;0;0;32.97;0
43083;43;Cubelles;124;92;87;28;16;14;16;6;3;1;0;3;0;0;0;32;1;32.18;18.39;16.09;18.39;6.9;3.45;1.15;0;3.45;0;0;0;25.81;1.15
43084;43;Cussac-sur-Loire;1302;1137;1099;249;197;278;184;57;20;74;14;13;8;5;0;165;10;22.66;17.93;25.3;16.74;5.19;1.82;6.73;1.27;1.18;0.73;0.45;0;12.67;0.91
43085;43;Desges;64;54;50;2;7;12;13;5;2;6;0;0;2;1;0;10;0;4;14;24;26;10;4;12;0;0;4;2;0;15.63;0
43086;43;Domeyrat;156;131;127;20;40;21;23;4;4;10;1;3;1;0;0;25;0;15.75;31.5;16.54;18.11;3.15;3.15;7.87;0.79;2.36;0.79;0;0;16.03;0
43087;43;Dunières;2070;1713;1663;464;192;387;361;106;29;69;18;25;9;3;0;357;16;27.9;11.55;23.27;21.71;6.37;1.74;4.15;1.08;1.5;0.54;0.18;0;17.25;0.96
43088;43;Espalem;239;207;198;33;45;31;42;16;7;13;2;5;2;2;0;32;0;16.67;22.73;15.66;21.21;8.08;3.54;6.57;1.01;2.53;1.01;1.01;0;13.39;0
43089;43;Espaly-Saint-Marcel;2515;1969;1916;287;398;511;467;74;19;95;20;33;9;3;0;546;14;14.98;20.77;26.67;24.37;3.86;0.99;4.96;1.04;1.72;0.47;0.16;0;21.71;0.73
43090;43;Esplantas-Vazeilles;130;107;99;17;11;16;38;7;5;3;0;1;0;1;0;23;4;17.17;11.11;16.16;38.38;7.07;5.05;3.03;0;1.01;0;1.01;0;17.69;4.04
43091;43;Les Estables;310;256;248;42;34;66;61;13;16;11;1;3;1;0;0;54;2;16.94;13.71;26.61;24.6;5.24;6.45;4.44;0.4;1.21;0.4;0;0;17.42;0.81
43092;43;Fay-sur-Lignon;304;236;227;36;36;48;64;12;9;12;2;3;5;0;0;68;1;15.86;15.86;21.15;28.19;5.29;3.96;5.29;0.88;1.32;2.2;0;0;22.37;0.44
43093;43;Félines;272;209;201;56;28;48;37;10;5;11;1;2;3;0;0;63;3;27.86;13.93;23.88;18.41;4.98;2.49;5.47;0.5;1;1.49;0;0;23.16;1.49
43094;43;Ferrussac;81;66;61;18;10;10;17;3;0;2;0;0;1;0;0;15;2;29.51;16.39;16.39;27.87;4.92;0;3.28;0;0;1.64;0;0;18.52;3.28
43095;43;Fix-Saint-Geneys;127;103;103;23;13;22;35;6;0;3;0;1;0;0;0;24;0;22.33;12.62;21.36;33.98;5.83;0;2.91;0;0.97;0;0;0;18.9;0
43096;43;Fontannes;693;609;585;112;116;163;78;42;18;31;4;11;8;2;0;84;7;19.15;19.83;27.86;13.33;7.18;3.08;5.3;0.68;1.88;1.37;0.34;0;12.12;1.2
43097;43;Freycenet-la-Cuche;127;108;106;20;6;21;38;7;8;5;0;1;0;0;0;19;0;18.87;5.66;19.81;35.85;6.6;7.55;4.72;0;0.94;0;0;0;14.96;0
43098;43;Freycenet-la-Tour;116;94;89;12;19;25;15;5;6;4;0;3;0;0;0;22;1;13.48;21.35;28.09;16.85;5.62;6.74;4.49;0;3.37;0;0;0;18.97;1.12
43099;43;Frugères-les-Mines;388;314;299;76;82;59;34;14;10;12;2;7;2;1;0;74;6;25.42;27.42;19.73;11.37;4.68;3.34;4.01;0.67;2.34;0.67;0.33;0;19.07;2.01
43100;43;Frugières-le-Pin;145;101;99;39;26;13;13;5;0;1;0;1;0;1;0;44;0;39.39;26.26;13.13;13.13;5.05;0;1.01;0;1.01;0;1.01;0;30.34;0
43101;43;Goudet;96;79;78;18;16;19;14;6;3;2;0;0;0;0;0;17;0;23.08;20.51;24.36;17.95;7.69;3.85;2.56;0;0;0;0;0;17.71;0
43102;43;Grazac;813;700;663;239;88;131;95;61;12;19;2;11;3;2;0;113;12;36.05;13.27;19.76;14.33;9.2;1.81;2.87;0.3;1.66;0.45;0.3;0;13.9;1.81
43103;43;Grenier-Montgon;114;99;96;17;23;35;12;3;0;3;0;2;0;1;0;15;1;17.71;23.96;36.46;12.5;3.13;0;3.13;0;2.08;0;1.04;0;13.16;1.04
43104;43;Grèzes;196;157;154;48;12;18;43;11;9;6;2;3;2;0;0;39;0;31.17;7.79;11.69;27.92;7.14;5.84;3.9;1.3;1.95;1.3;0;0;19.9;0
43105;43;Javaugues;166;130;123;17;28;45;10;7;6;6;1;2;1;0;0;36;1;13.82;22.76;36.59;8.13;5.69;4.88;4.88;0.81;1.63;0.81;0;0;21.69;0.81
43106;43;Jax;153;123;123;21;43;35;18;3;1;2;0;0;0;0;0;30;0;17.07;34.96;28.46;14.63;2.44;0.81;1.63;0;0;0;0;0;19.61;0
43107;43;Josat;93;73;72;13;21;17;15;0;1;4;0;1;0;0;0;20;0;18.06;29.17;23.61;20.83;0;1.39;5.56;0;1.39;0;0;0;21.51;0
43108;43;Jullianges;351;288;279;91;22;57;61;23;5;13;0;3;4;0;0;63;4;32.62;7.89;20.43;21.86;8.24;1.79;4.66;0;1.08;1.43;0;0;17.95;1.43
43109;43;Lafarre;103;70;69;17;24;11;14;1;0;1;0;0;1;0;0;33;1;24.64;34.78;15.94;20.29;1.45;0;1.45;0;0;1.45;0;0;32.04;1.45
43110;43;Lamothe;647;558;540;91;95;152;99;37;18;26;5;7;8;2;0;89;4;16.85;17.59;28.15;18.33;6.85;3.33;4.81;0.93;1.3;1.48;0.37;0;13.76;0.74
43111;43;Landos;730;576;558;140;96;120;122;21;20;22;0;9;8;0;0;154;6;25.09;17.2;21.51;21.86;3.76;3.58;3.94;0;1.61;1.43;0;0;21.1;1.08
43112;43;Langeac;2745;2159;2074;310;449;557;423;122;35;101;17;27;30;3;0;586;30;14.95;21.65;26.86;20.4;5.88;1.69;4.87;0.82;1.3;1.45;0.14;0;21.35;1.45
43113;43;Lantriac;1494;1245;1209;255;247;318;199;65;20;63;9;23;8;2;0;249;10;21.09;20.43;26.3;16.46;5.38;1.65;5.21;0.74;1.9;0.66;0.17;0;16.67;0.83
43114;43;Lapte;1373;1105;1060;334;151;264;136;78;20;34;5;21;12;5;0;268;16;31.51;14.25;24.91;12.83;7.36;1.89;3.21;0.47;1.98;1.13;0.47;0;19.52;1.51
43115;43;Laussonne;858;693;677;185;122;141;150;29;13;20;3;7;4;3;0;165;5;27.33;18.02;20.83;22.16;4.28;1.92;2.95;0.44;1.03;0.59;0.44;0;19.23;0.74
43116;43;Laval-sur-Doulon;60;51;50;5;8;17;14;1;1;3;0;0;1;0;0;9;1;10;16;34;28;2;2;6;0;0;2;0;0;15;2
