dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
24,24001,468,376,359,65,76,80.34,18.11,21.17,Abjat-sur-Bandiat
24,24002,1301,1105,1063,246,191,84.93,23.14,17.97,Agonac
24,24004,262,221,219,34,50,84.35,15.53,22.83,Ajat
24,24005,302,256,245,66,42,84.77,26.94,17.14,Alles-sur-Dordogne
24,24006,186,154,153,31,26,82.8,20.26,16.99,Allas-les-Mines
24,24007,399,339,324,77,56,84.96,23.77,17.28,Allemans
24,24008,472,411,396,99,96,87.08,25.00,24.24,Angoisse
24,24009,256,215,206,51,50,83.98,24.76,24.27,Anlhiac
24,24010,1049,918,887,190,221,87.51,21.42,24.92,Annesse-et-Beaulieu
24,24011,885,724,706,139,138,81.81,19.69,19.55,Antonne-et-Trigonant
24,24012,294,253,247,66,45,86.05,26.72,18.22,Archignac
24,24014,522,455,441,83,80,87.16,18.82,18.14,Aubas
24,24015,224,180,176,44,32,80.36,25.00,18.18,Audrix
24,24016,645,552,529,79,152,85.58,14.93,28.73,Augignac
24,24018,336,280,274,74,32,83.33,27.01,11.68,Auriac-du-Périgord
24,24019,330,284,279,59,60,86.06,21.15,21.51,Azerat
24,24020,697,594,579,121,120,85.22,20.90,20.73,La Bachellerie
24,24021,340,277,263,54,50,81.47,20.53,19.01,Badefols-d'Ans
24,24022,168,138,135,28,30,82.14,20.74,22.22,Badefols-sur-Dordogne
24,24023,307,266,251,61,65,86.64,24.30,25.90,Baneuil
24,24024,36,31,31,2,2,86.11,6.45,6.45,Bardou
24,24025,211,183,179,47,21,86.73,26.26,11.73,Bars
24,24026,3592,3042,2950,631,618,84.69,21.39,20.95,Bassillac et Auberoche
24,24027,253,202,195,29,52,79.84,14.87,26.67,Bayac
24,24028,1403,1147,1118,289,214,81.75,25.85,19.14,Beaumontois en Périgord
24,24029,444,369,359,69,93,83.11,19.22,25.91,Beaupouyet
24,24030,548,471,465,134,92,85.95,28.82,19.78,Beauregard-de-Terrasson
24,24031,198,157,153,44,30,79.29,28.76,19.61,Beauregard-et-Bassac
24,24032,278,234,226,34,57,84.17,15.04,25.22,Beauronne
24,24034,195,172,166,40,34,88.21,24.10,20.48,Beleymas
24,24035,1088,842,823,173,125,77.39,21.02,15.19,Pays de Belvès
24,24036,143,116,111,22,11,81.12,19.82,9.91,Berbiguières
24,24037,20019,14793,14420,3432,2919,73.89,23.80,20.24,Bergerac
24,24038,335,287,267,50,72,85.67,18.73,26.97,Bertric-Burée
24,24039,159,131,127,24,16,82.39,18.90,12.60,Besse
24,24040,375,296,292,65,32,78.93,22.26,10.96,Beynac-et-Cazenac
24,24042,459,401,393,72,115,87.36,18.32,29.26,Biras
24,24043,121,92,91,29,23,76.03,31.87,25.27,Biron
24,24045,183,160,156,55,25,87.43,35.26,16.03,Boisse
24,24046,101,81,77,25,8,80.2,32.47,10.39,Boisseuilh
24,24048,243,204,200,34,60,83.95,17.00,30.00,Bonneville-et-Saint-Avit-de-Fumadières
24,24050,276,234,225,57,40,84.78,25.33,17.78,Borrèze
24,24051,195,165,158,20,46,84.62,12.66,29.11,Bosset
24,24052,109,92,83,8,32,84.4,9.64,38.55,Bouillac
24,24053,7982,6486,6293,1590,1108,81.26,25.27,17.61,Boulazac Isle Manoire
24,24054,431,372,362,74,89,86.31,20.44,24.59,Bouniagues
24,24055,531,448,438,102,58,84.37,23.29,13.24,Bourdeilles
24,24056,173,146,139,37,22,84.39,26.62,15.83,Le Bourdeix
24,24057,54,47,46,9,14,87.04,19.57,30.43,Bourg-des-Maisons
24,24058,188,155,152,23,46,82.45,15.13,30.26,Bourg-du-Bost
24,24059,284,245,239,46,59,86.27,19.25,24.69,Bourgnac
24,24060,61,53,51,7,7,86.89,13.73,13.73,Bourniquel
24,24061,100,87,85,7,15,87,8.24,17.65,Bourrou
24,24062,107,91,90,10,31,85.05,11.11,34.44,Bouteilles-Saint-Sébastien
24,24063,131,120,113,35,24,91.6,30.97,21.24,Bouzic
24,24064,1671,1371,1331,331,263,82.05,24.87,19.76,Brantôme en Périgord
24,24066,205,174,170,32,29,84.88,18.82,17.06,Brouchaud
24,24067,1995,1626,1586,361,263,81.5,22.76,16.58,Le Bugue
24,24068,1591,1308,1279,295,194,82.21,23.06,15.17,Le Buisson-de-Cadouin
24,24069,308,242,230,56,67,78.57,24.35,29.13,Bussac
24,24070,379,307,298,64,59,81,21.48,19.80,Busserolles
24,24071,294,246,237,56,51,83.67,23.63,21.52,Bussière-Badil
24,24073,291,251,243,66,38,86.25,27.16,15.64,Calès
24,24074,429,363,349,95,73,84.62,27.22,20.92,Calviac-en-Périgord
24,24075,234,196,193,37,33,83.76,19.17,17.10,Campagnac-lès-Quercy
24,24076,282,248,241,51,50,87.94,21.16,20.75,Campagne
24,24077,313,255,246,38,66,81.47,15.45,26.83,Campsegret
24,24079,150,134,132,27,26,89.33,20.45,19.70,Cantillac
24,24080,279,231,224,51,35,82.8,22.77,15.63,Capdrot
24,24081,530,429,424,91,69,80.94,21.46,16.27,Carlux
24,24082,1192,1021,1001,230,168,85.65,22.98,16.78,Carsac-Aillac
24,24083,181,141,137,27,39,77.9,19.71,28.47,Carsac-de-Gurson
24,24084,89,74,73,20,13,83.15,27.40,17.81,Carves
24,24085,127,112,107,28,26,88.19,26.17,24.30,La Cassagne
24,24086,388,299,286,58,39,77.06,20.28,13.64,Castelnaud-la-Chapelle
24,24087,610,519,501,118,87,85.08,23.55,17.37,Castels et Bézenac
24,24088,244,209,202,41,81,85.66,20.30,40.10,Cause-de-Clérans
24,24089,391,338,325,98,84,86.45,30.15,25.85,Cazoulès
24,24090,439,368,348,69,95,83.83,19.83,27.30,Celles
24,24091,969,781,764,190,128,80.6,24.87,16.75,Cénac-et-Saint-Julien
24,24094,338,260,248,26,64,76.92,10.48,25.81,Chalagnac
24,24095,324,261,255,54,48,80.56,21.18,18.82,Chalais
24,24096,615,534,509,163,114,86.83,32.02,22.40,Champagnac-de-Belair
24,24097,271,222,217,45,40,81.92,20.74,18.43,Champagne-et-Fontaine
24,24098,2254,1935,1877,528,243,85.85,28.13,12.95,Champcevinel
24,24100,355,287,267,51,70,80.85,19.10,26.22,Champniers-et-Reilhac
24,24101,230,204,194,34,38,88.7,17.53,19.59,Champs-Romain
24,24102,3483,2827,2738,728,470,81.17,26.59,17.17,Chancelade
24,24104,510,442,433,81,71,86.67,18.71,16.40,Chantérac
24,24105,114,101,98,11,29,88.6,11.22,29.59,Chapdeuil
24,24106,403,349,339,77,59,86.6,22.71,17.40,La Chapelle-Aubareil
24,24107,347,304,293,56,53,87.61,19.11,18.09,La Chapelle-Faucher
24,24108,850,720,699,169,171,84.71,24.18,24.46,La Chapelle-Gonaguet
24,24109,112,91,85,18,21,81.25,21.18,24.71,La Chapelle-Grésignac
24,24110,50,37,36,15,9,74,41.67,25.00,La Chapelle-Montabourlet
24,24111,60,47,46,11,2,78.33,23.91,4.35,La Chapelle-Montmoreau
24,24113,67,57,53,15,12,85.07,28.30,22.64,La Chapelle-Saint-Jean
24,24114,57,51,49,9,12,89.47,18.37,24.49,Chassaignes
24,24115,1815,1421,1375,326,297,78.29,23.71,21.60,Château-l'Evêque
24,24116,147,133,124,28,28,90.48,22.58,22.58,Châtres
24,24117,487,431,409,78,104,88.5,19.07,25.43,Les Coteaux Périgourdins
24,24119,215,173,165,32,34,80.47,19.39,20.61,Cherval
24,24120,493,435,425,127,50,88.24,29.88,11.76,Cherveix-Cubas
24,24121,48,42,35,10,5,87.5,28.57,14.29,Chourgnac
24,24122,81,73,71,23,19,90.12,32.39,26.76,Cladech
24,24123,95,77,77,21,26,81.05,27.27,33.77,Clermont-de-Beauregard
24,24124,202,171,163,31,19,84.65,19.02,11.66,Clermont-d'Excideuil
24,24126,206,179,175,25,42,86.89,14.29,24.00,Colombier
24,24127,165,140,134,47,24,84.85,35.07,17.91,Coly
24,24128,152,133,130,31,32,87.5,23.85,24.62,Comberanche-et-Epeluche
24,24129,372,312,299,64,96,83.87,21.40,32.11,Condat-sur-Trincou
24,24130,659,559,533,119,120,84.83,22.33,22.51,Condat-sur-Vézère
24,24131,76,65,63,13,18,85.53,20.63,28.57,Connezac
24,24132,197,166,160,36,34,84.26,22.50,21.25,Conne-de-Labarde
24,24133,946,740,698,145,147,78.22,20.77,21.06,La Coquille
24,24134,659,554,541,123,101,84.07,22.74,18.67,Corgnac-sur-l'Isle
24,24135,599,515,495,123,87,85.98,24.85,17.58,Cornille
24,24136,113,88,83,8,24,77.88,9.64,28.92,Coubjours
24,24137,573,489,478,84,82,85.34,17.57,17.15,Coulaures
24,24138,6198,4662,4546,1106,836,75.22,24.33,18.39,Coulounieix-Chamiers
24,24139,1580,1375,1321,283,283,87.03,21.42,21.42,Coursac
24,24140,1179,979,949,234,236,83.04,24.66,24.87,Cours-de-Pile
24,24141,141,127,123,26,28,90.07,21.14,22.76,Coutures
24,24142,1008,857,831,253,132,85.02,30.45,15.88,Coux et Bigaroque-Mouzens
24,24143,594,472,466,103,90,79.46,22.10,19.31,Couze-et-Saint-Front
24,24144,84,73,67,10,14,86.9,14.93,20.90,Creyssac
24,24145,1375,1129,1111,247,281,82.11,22.23,25.29,Creysse
24,24146,212,197,193,51,39,92.92,26.42,20.21,Creyssensac-et-Pissot
24,24147,935,769,745,130,152,82.25,17.45,20.40,Cubjac-Auvézère-Val d'Ans
24,24148,250,213,208,48,55,85.2,23.08,26.44,Cunèges
24,24150,437,365,362,74,59,83.52,20.44,16.30,Daglan
24,24151,100,84,83,27,7,84,32.53,8.43,Doissat
24,24152,742,614,601,150,106,82.75,24.96,17.64,Domme
24,24153,343,291,282,73,42,84.84,25.89,14.89,La Dornac
24,24154,272,237,230,56,35,87.13,24.35,15.22,Douchapt
24,24155,360,303,294,46,79,84.17,15.65,26.87,Douville
24,24156,827,700,674,135,141,84.64,20.03,20.92,La Douze
24,24157,590,504,483,104,139,85.42,21.53,28.78,Douzillac
24,24158,343,306,294,46,52,89.21,15.65,17.69,Dussac
24,24159,318,263,258,38,76,82.7,14.73,29.46,Echourgnac
24,24160,375,318,305,57,47,84.8,18.69,15.41,Eglise-Neuve-de-Vergt
24,24161,98,82,82,22,11,83.67,26.83,13.41,Eglise-Neuve-d'Issac
24,24162,380,327,319,67,77,86.05,21.00,24.14,Escoire
24,24163,112,92,88,23,20,82.14,26.14,22.73,Etouars
24,24164,813,654,630,166,116,80.44,26.35,18.41,Excideuil
24,24165,287,240,230,48,73,83.62,20.87,31.74,Eygurande-et-Gardedeuil
24,24167,1847,1478,1445,300,368,80.02,20.76,25.47,Eymet
24,24168,333,281,279,53,58,84.38,19.00,20.79,Plaisance
24,24170,226,183,173,31,56,80.97,17.92,32.37,Eyvirat
24,24171,462,407,397,80,109,88.1,20.15,27.46,Eyzerac
24,24172,679,557,537,112,74,82.03,20.86,13.78,Les Eyzies-de-Tayac-Sireuil
24,24174,135,100,99,31,14,74.07,31.31,14.14,Fanlac
24,24175,266,228,225,69,23,85.71,30.67,10.22,Les Farges
24,24176,37,31,30,3,3,83.78,10.00,10.00,Faurilles
24,24177,468,410,399,91,109,87.61,22.81,27.32,FAUX
24,24179,575,511,487,144,109,88.87,29.57,22.38,La Feuillade
24,24180,249,213,208,39,38,85.54,18.75,18.27,Firbeix
24,24181,249,217,216,36,75,87.15,16.67,34.72,Flaugeac
24,24182,1118,890,858,178,237,79.61,20.75,27.62,Le Fleix
24,24183,208,172,169,43,23,82.69,25.44,13.61,Fleurac
24,24184,113,97,96,31,8,85.84,32.29,8.33,Florimont-Gaumier
24,24186,226,183,177,30,57,80.97,16.95,32.20,Fonroque
24,24188,415,358,349,76,82,86.27,21.78,23.50,Fossemagne
24,24189,374,298,293,55,86,79.68,18.77,29.35,Fougueyrolles
24,24190,168,136,132,38,29,80.95,28.79,21.97,Fouleix
24,24191,143,117,116,22,31,81.82,18.97,26.72,Fraisse
24,24192,80,74,73,23,9,92.5,31.51,12.33,Gabillou
24,24193,393,344,338,67,93,87.53,19.82,27.51,Gageac-et-Rouillac
24,24194,1011,836,808,179,231,82.69,22.15,28.59,Gardonne
24,24195,100,79,75,17,6,79,22.67,8.00,Gaugeac
24,24196,376,340,325,87,56,90.43,26.77,17.23,Génis
24,24197,621,554,537,135,131,89.21,25.14,24.39,Ginestet
24,24198,199,147,141,26,36,73.87,18.44,25.53,La Gonterie-Boulouneix
24,24199,253,212,199,31,60,83.79,15.58,30.15,Gout-Rossignol
24,24200,442,358,345,78,71,81,22.61,20.58,Grand-Brassac
24,24202,168,134,128,37,13,79.76,28.91,10.16,Granges-d'Ans
24,24205,483,418,408,74,104,86.54,18.14,25.49,Grignols
24,24206,101,85,82,18,15,84.16,21.95,18.29,Grives
24,24207,522,436,423,107,88,83.52,25.30,20.80,Groléjac
24,24208,162,122,112,15,37,75.31,13.39,33.04,Grun-Bordas
24,24209,100,84,78,22,20,84,28.21,25.64,Hautefaye
24,24210,647,526,506,114,97,81.3,22.53,19.17,Hautefort
24,24211,331,282,276,49,59,85.2,17.75,21.38,Issac
24,24212,545,433,422,92,93,79.45,21.80,22.04,Issigeac
24,24213,129,110,106,23,39,85.27,21.70,36.79,Jaure
24,24214,697,582,554,94,138,83.5,16.97,24.91,Javerlhac-et-la-Chapelle-Saint-Robert
24,24215,173,155,154,42,21,89.6,27.27,13.64,Jayac
24,24216,141,118,115,27,28,83.69,23.48,24.35,La Jemaye-Ponteyraud
24,24217,360,315,303,47,92,87.5,15.51,30.36,Journiac
24,24218,867,746,718,115,158,86.04,16.02,22.01,Jumilhac-le-Grand
24,24220,479,375,360,55,96,78.29,15.28,26.67,Lacropte
24,24221,91,82,82,18,15,90.11,21.95,18.29,Rudeau-Ladosse
24,24222,1948,1572,1520,343,395,80.7,22.57,25.99,La Force
24,24223,2436,1950,1903,455,370,80.05,23.91,19.44,Lalinde
24,24224,557,473,460,109,118,84.92,23.70,25.65,Lamonzie-Montastruc
24,24225,1919,1529,1473,302,439,79.68,20.50,29.80,Lamonzie-Saint-Martin
24,24226,961,781,753,141,246,81.27,18.73,32.67,Lamothe-Montravel
24,24227,760,639,613,146,138,84.08,23.82,22.51,Lanouaille
24,24228,402,330,316,64,56,82.09,20.25,17.72,Lanquais
24,24229,1409,1140,1103,236,295,80.91,21.40,26.75,Le Lardin-Saint-Lazare
24,24230,113,96,94,19,18,84.96,20.21,19.15,Larzac
24,24231,75,66,64,6,13,88,9.38,20.31,Lavalade
24,24232,78,67,66,15,21,85.9,22.73,31.82,Lavaur
24,24233,117,98,96,21,20,83.76,21.88,20.83,Laveyssière
24,24234,296,220,215,53,35,74.32,24.65,16.28,Les Lèches
