insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
24001;24;Abjat-sur-Bandiat;468;376;359;76;71;65;78;18;8;26;1;6;9;1;0;92;4;21.17;19.78;18.11;21.73;5.01;2.23;7.24;0.28;1.67;2.51;0.28;0;19.66;1.11
24002;24;Agonac;1301;1105;1063;191;276;246;153;39;35;86;7;25;4;1;0;196;9;17.97;25.96;23.14;14.39;3.67;3.29;8.09;0.66;2.35;0.38;0.09;0;15.07;0.85
24004;24;Ajat;262;221;219;50;52;34;42;13;3;17;1;2;5;0;0;41;0;22.83;23.74;15.53;19.18;5.94;1.37;7.76;0.46;0.91;2.28;0;0;15.65;0
24005;24;Alles-sur-Dordogne;302;256;245;42;50;66;39;22;7;7;2;4;4;2;0;46;5;17.14;20.41;26.94;15.92;8.98;2.86;2.86;0.82;1.63;1.63;0.82;0;15.23;2.04
24006;24;Allas-les-Mines;186;154;153;26;36;31;31;13;1;9;1;4;1;0;0;32;0;16.99;23.53;20.26;20.26;8.5;0.65;5.88;0.65;2.61;0.65;0;0;17.2;0
24007;24;Allemans;399;339;324;56;83;77;63;16;4;17;2;3;0;3;0;60;4;17.28;25.62;23.77;19.44;4.94;1.23;5.25;0.62;0.93;0;0.93;0;15.04;1.23
24008;24;Angoisse;472;411;396;96;52;99;77;18;15;22;2;12;2;1;0;61;4;24.24;13.13;25;19.44;4.55;3.79;5.56;0.51;3.03;0.51;0.25;0;12.92;1.01
24009;24;Anlhiac;256;215;206;50;38;51;41;10;7;4;1;3;1;0;0;41;2;24.27;18.45;24.76;19.9;4.85;3.4;1.94;0.49;1.46;0.49;0;0;16.02;0.97
24010;24;Annesse-et-Beaulieu;1049;918;887;221;213;190;129;42;19;41;12;12;7;1;0;131;6;24.92;24.01;21.42;14.54;4.74;2.14;4.62;1.35;1.35;0.79;0.11;0;12.49;0.68
24011;24;Antonne-et-Trigonant;885;724;706;138;184;139;128;42;16;34;7;13;4;1;0;161;3;19.55;26.06;19.69;18.13;5.95;2.27;4.82;0.99;1.84;0.57;0.14;0;18.19;0.42
24012;24;Archignac;294;253;247;45;38;66;39;25;6;25;1;2;0;0;0;41;2;18.22;15.38;26.72;15.79;10.12;2.43;10.12;0.4;0.81;0;0;0;13.95;0.81
24014;24;Aubas;522;455;441;80;144;83;65;15;15;29;3;7;0;0;0;67;5;18.14;32.65;18.82;14.74;3.4;3.4;6.58;0.68;1.59;0;0;0;12.84;1.13
