insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
05001;05;Abriès;288;237;232;24;77;51;42;9;5;15;2;6;0;1;0;51;1;10.34;33.19;21.98;18.1;3.88;2.16;6.47;0.86;2.59;0;0.43;0;17.71;0.43
05003;05;Aiguilles;287;232;226;35;66;41;35;16;6;22;1;2;1;1;0;55;1;15.49;29.2;18.14;15.49;7.08;2.65;9.73;0.44;0.88;0.44;0.44;0;19.16;0.44
05004;05;Ancelle;837;702;693;171;88;160;183;24;17;33;3;9;1;4;0;135;2;24.68;12.7;23.09;26.41;3.46;2.45;4.76;0.43;1.3;0.14;0.58;0;16.13;0.29
05006;05;L'Argentière-la-Bessée;1666;1328;1288;235;397;246;166;82;21;102;12;16;8;3;0;338;8;18.25;30.82;19.1;12.89;6.37;1.63;7.92;0.93;1.24;0.62;0.23;0;20.29;0.62
05007;05;Arvieux;332;289;281;50;48;77;66;9;12;15;1;3;0;0;0;43;2;17.79;17.08;27.4;23.49;3.2;4.27;5.34;0.36;1.07;0;0;0;12.95;0.71
05008;05;Aspremont;290;246;242;85;62;36;31;9;4;4;6;5;0;0;0;44;1;35.12;25.62;14.88;12.81;3.72;1.65;1.65;2.48;2.07;0;0;0;15.17;0.41
05009;05;Aspres-lès-Corps;126;98;96;16;17;26;22;4;4;4;2;1;0;0;0;28;1;16.67;17.71;27.08;22.92;4.17;4.17;4.17;2.08;1.04;0;0;0;22.22;1.04
05010;05;Aspres-sur-Buëch;658;533;504;148;125;81;75;22;13;27;1;7;4;1;0;125;12;29.37;24.8;16.07;14.88;4.37;2.58;5.36;0.2;1.39;0.79;0.2;0;19;2.38
05011;05;Avançon;329;289;282;111;34;44;50;18;4;12;1;7;0;1;0;40;1;39.36;12.06;15.6;17.73;6.38;1.42;4.26;0.35;2.48;0;0.35;0;12.16;0.35
05012;05;Baratier;424;366;358;77;71;85;57;29;10;21;4;2;0;2;0;58;4;21.51;19.83;23.74;15.92;8.1;2.79;5.87;1.12;0.56;0;0.56;0;13.68;1.12
05013;05;Barcillonnette;136;117;113;15;46;20;8;2;2;14;0;5;1;0;0;19;1;13.27;40.71;17.7;7.08;1.77;1.77;12.39;0;4.42;0.88;0;0;13.97;0.88
05014;05;Barret-sur-Méouge;174;132;124;29;41;18;19;3;8;2;1;1;1;1;0;42;7;23.39;33.06;14.52;15.32;2.42;6.45;1.61;0.81;0.81;0.81;0.81;0;24.14;5.65
05016;05;La Bâtie-Montsaléon;187;155;153;35;50;19;23;8;1;9;4;4;0;0;0;32;0;22.88;32.68;12.42;15.03;5.23;0.65;5.88;2.61;2.61;0;0;0;17.11;0
05017;05;La Bâtie-Neuve;1834;1581;1537;444;321;288;219;121;20;80;16;20;6;2;0;253;8;28.89;20.88;18.74;14.25;7.87;1.3;5.2;1.04;1.3;0.39;0.13;0;13.79;0.52
05018;05;La Bâtie-Vieille;288;253;245;45;43;63;49;14;7;17;3;4;0;0;0;35;0;18.37;17.55;25.71;20;5.71;2.86;6.94;1.22;1.63;0;0;0;12.15;0
05019;05;La Beaume;182;152;138;33;37;25;12;11;2;10;2;1;4;1;0;30;6;23.91;26.81;18.12;8.7;7.97;1.45;7.25;1.45;0.72;2.9;0.72;0;16.48;4.35
05021;05;Le Bersac;129;112;111;36;29;15;19;4;2;1;1;1;3;0;0;17;0;32.43;26.13;13.51;17.12;3.6;1.8;0.9;0.9;0.9;2.7;0;0;13.18;0
