dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
58,58001,108,98,92,20,24,90.74,21.74,26.09,Achun
58,58002,688,563,543,90,200,81.83,16.57,36.83,Alligny-Cosne
58,58003,525,413,402,94,125,78.67,23.38,31.09,Alligny-en-Morvan
58,58004,286,233,224,58,60,81.47,25.89,26.79,Alluy
58,58005,188,151,147,23,36,80.32,15.65,24.49,Amazy
58,58006,209,157,153,30,44,75.12,19.61,28.76,Anlezy
58,58007,249,214,205,30,75,85.94,14.63,36.59,Annay
58,58008,141,105,99,30,20,74.47,30.30,20.20,Anthien
58,58009,113,95,94,22,17,84.07,23.40,18.09,Arbourse
58,58010,584,457,442,74,124,78.25,16.74,28.05,Arleuf
58,58011,223,188,184,35,46,84.3,19.02,25.00,Armes
58,58012,440,335,325,55,111,76.14,16.92,34.15,Arquian
58,58013,90,75,75,16,10,83.33,21.33,13.33,Arthel
58,58014,64,51,49,10,21,79.69,20.41,42.86,Arzembouy
58,58015,131,101,97,22,22,77.1,22.68,22.68,Asnan
58,58016,148,125,120,28,25,84.46,23.33,20.83,Asnois
58,58017,216,172,161,34,36,79.63,21.12,22.36,Aunay-en-Bazois
58,58018,36,33,32,2,7,91.67,6.25,21.88,Authiou
58,58019,62,55,53,24,13,88.71,45.28,24.53,Avrée
58,58020,206,171,167,43,43,83.01,25.75,25.75,Avril-sur-Loire
58,58021,148,125,122,18,35,84.46,14.75,28.69,Azy-le-Vif
58,58023,174,146,141,24,37,83.91,17.02,26.24,Bazoches
58,58024,226,191,186,29,41,84.51,15.59,22.04,Bazolles
58,58025,121,105,99,19,37,86.78,19.19,37.37,Béard
58,58026,154,128,123,21,27,83.12,17.07,21.95,Beaulieu
58,58027,98,80,79,12,29,81.63,15.19,36.71,Beaumont-la-Ferrière
58,58028,100,93,91,16,15,93,17.58,16.48,Beaumont-Sardolles
58,58029,69,58,56,7,15,84.06,12.50,26.79,Beuvron
58,58030,234,183,177,26,55,78.21,14.69,31.07,Biches
58,58031,233,174,167,28,59,74.68,16.77,35.33,Billy-Chevannes
58,58032,287,239,237,44,83,83.28,18.57,35.02,Billy-sur-Oisy
58,58033,252,211,209,35,61,83.73,16.75,29.19,Bitry
58,58034,154,124,118,37,30,80.52,31.36,25.42,Blismes
58,58035,266,220,218,54,46,82.71,24.77,21.10,Bona
58,58036,385,324,312,47,74,84.16,15.06,23.72,Bouhy
58,58037,502,403,395,105,89,80.28,26.58,22.53,Brassy
58,58038,141,117,113,16,37,82.98,14.16,32.74,Breugnon
58,58039,234,194,185,36,51,82.91,19.46,27.57,Brèves
58,58040,110,87,84,18,29,79.09,21.43,34.52,Brinay
58,58041,157,131,127,32,16,83.44,25.20,12.60,Brinon-sur-Beuvron
58,58042,123,95,94,25,29,77.24,26.60,30.85,Bulcy
58,58043,50,38,38,11,10,76,28.95,26.32,Bussy-la-Pesle
58,58044,605,505,500,70,230,83.47,14.00,46.00,La Celle-sur-Loire
58,58045,139,116,114,41,24,83.45,35.96,21.05,La Celle-sur-Nièvre
58,58046,1468,1141,1097,230,301,77.72,20.97,27.44,Cercy-la-Tour
58,58047,535,434,427,77,93,81.12,18.03,21.78,Cervon
58,58048,100,90,85,15,22,90,17.65,25.88,Cessy-les-Bois
58,58049,73,61,59,13,13,83.56,22.03,22.03,Chalaux
58,58050,62,50,50,8,12,80.65,16.00,24.00,Challement
58,58051,1170,941,916,221,257,80.43,24.13,28.06,Challuy
