dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
34,34001,1306,1077,1050,174,421,82.47,16.57,40.10,Abeilhan
34,34002,870,720,701,128,252,82.76,18.26,35.95,Adissan
34,34003,23522,18307,17934,3100,6136,77.83,17.29,34.21,Agde
34,34004,179,150,148,27,29,83.8,18.24,19.59,Agel
34,34005,202,179,179,31,36,88.61,17.32,20.11,Agonès
34,34006,186,157,153,41,30,84.41,26.80,19.61,Aigne
34,34007,344,295,287,39,81,85.76,13.59,28.22,Aigues-Vives
34,34008,478,395,383,72,88,82.64,18.80,22.98,Les Aires
34,34009,1359,1129,1096,156,354,83.08,14.23,32.30,Alignan-du-Vent
34,34010,2407,1902,1843,315,520,79.02,17.09,28.21,Aniane
34,34011,86,73,69,16,9,84.88,23.19,13.04,Arboras
34,34012,763,651,642,122,167,85.32,19.00,26.01,Argelliers
34,34013,1147,927,903,138,318,80.82,15.28,35.22,Aspiran
34,34014,1424,1250,1223,355,160,87.78,29.03,13.08,Assas
34,34015,134,97,96,17,17,72.39,17.71,17.71,Assignan
34,34016,453,395,391,81,93,87.2,20.72,23.79,Aumelas
34,34017,402,342,339,53,89,85.07,15.63,26.25,Aumes
34,34018,697,573,555,88,164,82.21,15.86,29.55,Autignac
34,34019,295,237,230,40,58,80.34,17.39,25.22,Avène
34,34020,333,272,267,50,56,81.68,18.73,20.97,Azillanet
34,34021,244,194,186,35,42,79.51,18.82,22.58,Babeau-Bouldoux
34,34022,5270,4424,4337,969,1077,83.95,22.34,24.83,Baillargues
34,34023,6003,4867,4775,760,1597,81.08,15.92,33.45,Balaruc-les-Bains
34,34024,1990,1729,1686,289,619,86.88,17.14,36.71,Balaruc-le-Vieux
34,34025,1641,1388,1346,247,501,84.58,18.35,37.22,Bassan
34,34026,134,124,120,24,28,92.54,20.00,23.33,Beaufort
34,34027,1437,1209,1181,273,283,84.13,23.12,23.96,Beaulieu
34,34028,4409,3217,3150,513,797,72.96,16.29,25.30,Bédarieux
34,34029,435,370,365,80,111,85.06,21.92,30.41,Bélarga
34,34030,176,143,141,39,32,81.25,27.66,22.70,Berlou
34,34031,3678,3044,2965,372,1226,82.76,12.55,41.35,Bessan
34,34032,47286,35149,34495,6056,10774,74.33,17.56,31.23,Béziers
34,34033,1460,1222,1197,255,315,83.7,21.30,26.32,Boisseron
34,34034,43,32,32,2,6,74.42,6.25,18.75,Boisset
34,34035,804,693,674,128,146,86.19,18.99,21.66,La Boissière
34,34036,1062,869,857,167,234,81.83,19.49,27.30,Le Bosc
34,34037,2519,2085,2025,369,665,82.77,18.22,32.84,Boujan-sur-Libron
34,34038,1188,928,910,159,259,78.11,17.47,28.46,Le Bousquet-d'Orb
34,34039,1449,1190,1163,231,373,82.13,19.86,32.07,Bouzigues
34,34040,57,50,50,8,3,87.72,16.00,6.00,Brenas
34,34041,598,521,512,67,158,87.12,13.09,30.86,Brignac
34,34042,522,461,451,76,102,88.31,16.85,22.62,Brissac
34,34043,251,215,211,37,44,85.66,17.54,20.85,Buzignargues
34,34044,272,224,214,20,71,82.35,9.35,33.18,Cabrerolles
